configuration_id,shared_endpoint,shared_switch_path,shared_link,shared_readout,shared_feedforward,shared_reset,shared_epr_pool,shared_count,shared_resources,configuration_class,affected_probe_fraction,speedup_probe_fraction,failure_transition_fraction,mean_excess_turnaround_ns,mean_absolute_timing_change_ns,cumulative_positive_excess_ns,maximum_positive_excess_ns,p95_positive_excess_ns,std_excess_turnaround_ns,longest_affected_run,affected_run_count,lag1_excess_autocorrelation,epr_miss_fraction,persistent_epr_state_fraction,direct_epr_generation_overlap_fraction,victim_mean_request_slowdown,victim_makespan_slowdown,victim_mean_added_turnaround_ns,classification_accuracy
cfg_0001100,False,False,False,True,True,False,False,2,readout+feedforward,resource_pair,0.28680555555555554,0.0,0.0,15.176046273796384,15.176046273796384,728.4502211422265,80.81912689374956,57.017460746668526,20.609317144930344,6.433333333333334,3.066666666666667,0.4713678775817018,0.0,0.0,0.0,1.0242677909766287,1.0003660053833514,8.654512180371743,0.9666666666666667
cfg_0001101,False,False,False,True,True,False,True,3,readout+feedforward+epr_pool,multi_resource,0.675,0.0,0.0,313.15868007127443,313.15868007127443,15031.616643421174,626.1437601540214,590.6722189398491,181.67252010066687,30.5,1.9333333333333333,0.6144670255911053,0.5055555555555555,0.3770833333333333,0.28125,1.7545092222679173,1.0239906645203953,212.24203584521783,1.0
cfg_0001110,False,False,False,True,True,True,False,3,readout+feedforward+reset,multi_resource,0.6555555555555556,0.0,0.0,511.65070064811954,511.65070064811954,24559.23363110974,1072.783872938904,1039.8974491023023,354.4203027911651,31.1,1.3,0.9134186344947967,0.0,0.0,0.0,1.0090422644206642,1.0003565683211881,5.677560727659265,1.0
cfg_0001111,False,False,False,True,True,True,True,4,readout+feedforward+reset+epr_pool,multi_resource,0.9194444444444444,0.0,0.0,513.8565416394545,513.8565416394545,24665.11399869381,1020.7015202054532,982.1166382352253,311.666232625944,43.86666666666667,1.0666666666666667,0.8428342668501239,0.5055555555555555,0.3770833333333333,0.28125,1.7534599312333783,1.0245722212203903,214.3097092146045,1.0
cfg_0010000,False,False,True,False,False,False,False,1,link,single_resource,0.4048611111111111,0.0,0.0,335.98914664861553,335.98914664861553,16127.479039133546,689.5247592767449,661.4443522327614,225.59763807088638,17.1,2.1,0.5946621599908899,0.0,0.0,0.0,1.0188627528862098,1.0002872406571377,7.5291061097421395,0.9666666666666667
cfg_0010001,False,False,True,False,False,False,True,2,link+epr_pool,resource_pair,0.6895833333333333,0.0,0.0,314.52485632684716,314.52485632684716,15097.193103688665,631.1189412303536,595.2466578572543,182.71753238353196,30.866666666666667,1.9666666666666666,0.6617222721260008,0.5055555555555555,0.3770833333333333,0.28125,1.758190666091615,1.0240067072902723,213.500485850585,1.0
cfg_0010010,False,False,True,False,False,True,False,2,link+reset,resource_pair,0.6576388888888889,0.0,0.0,515.8963659521248,515.8963659521248,24763.025565701995,1072.783872938904,1046.3259871258933,354.7651695073574,31.333333333333332,1.2333333333333334,0.9235163400845496,0.0,0.0,0.0,1.0098354316932743,1.0003565683211881,5.899647563990081,1.0
cfg_0010011,False,False,True,False,False,True,True,3,link+reset+epr_pool,multi_resource,0.920138888888889,0.0,0.0,515.9746816357934,515.9746816357934,24766.784718518084,1020.7015202054532,985.1666382352253,311.7125975452857,43.9,1.0666666666666667,0.843788679075558,0.5055555555555555,0.3770833333333333,0.28125,1.7546798533414563,1.0246242232515121,214.9230735719325,1.0
cfg_0010100,False,False,True,False,True,False,False,2,link+feedforward,resource_pair,0.4048611111111111,0.0,0.0,335.98914664861553,335.98914664861553,16127.479039133546,689.5247592767449,661.4443522327614,225.59763807088638,17.1,2.1,0.5946621599908899,0.0,0.0,0.0,1.0188627528862098,1.0002872406571377,7.5291061097421395,0.9666666666666667
cfg_0010101,False,False,True,False,True,False,True,3,link+feedforward+epr_pool,multi_resource,0.6895833333333333,0.0,0.0,314.52485632684716,314.52485632684716,15097.193103688665,631.1189412303536,595.2466578572543,182.71753238353196,30.866666666666667,1.9666666666666666,0.6617222721260008,0.5055555555555555,0.3770833333333333,0.28125,1.758190666091615,1.0240067072902723,213.500485850585,1.0
cfg_0010110,False,False,True,False,True,True,False,3,link+feedforward+reset,multi_resource,0.6576388888888889,0.0,0.0,515.8963659521248,515.8963659521248,24763.025565701995,1072.783872938904,1046.3259871258933,354.7651695073574,31.333333333333332,1.2333333333333334,0.9235163400845496,0.0,0.0,0.0,1.0098354316932743,1.0003565683211881,5.899647563990081,1.0
cfg_0010111,False,False,True,False,True,True,True,4,link+feedforward+reset+epr_pool,multi_resource,0.920138888888889,0.0,0.0,515.9746816357934,515.9746816357934,24766.784718518084,1020.7015202054532,985.1666382352253,311.7125975452857,43.9,1.0666666666666667,0.843788679075558,0.5055555555555555,0.3770833333333333,0.28125,1.7546798533414563,1.0246242232515121,214.9230735719325,1.0
cfg_0011000,False,False,True,True,False,False,False,2,link+readout,resource_pair,0.4048611111111111,0.0,0.0,335.98914664861553,335.98914664861553,16127.479039133546,689.5247592767449,661.4443522327614,225.59763807088638,17.1,2.1,0.5946621599908899,0.0,0.0,0.0,1.0188627528862098,1.0002872406571377,7.5291061097421395,0.9666666666666667
cfg_0011001,False,False,True,True,False,False,True,3,link+readout+epr_pool,multi_resource,0.6895833333333333,0.0,0.0,314.52485632684716,314.52485632684716,15097.193103688665,631.1189412303536,595.2466578572543,182.71753238353196,30.866666666666667,1.9666666666666666,0.6617222721260008,0.5055555555555555,0.3770833333333333,0.28125,1.758190666091615,1.0240067072902723,213.500485850585,1.0
cfg_0011010,False,False,True,True,False,True,False,3,link+readout+reset,multi_resource,0.6576388888888889,0.0,0.0,515.8963659521248,515.8963659521248,24763.025565701995,1072.783872938904,1046.3259871258933,354.7651695073574,31.333333333333332,1.2333333333333334,0.9235163400845496,0.0,0.0,0.0,1.0098354316932743,1.0003565683211881,5.899647563990081,1.0
cfg_0011011,False,False,True,True,False,True,True,4,link+readout+reset+epr_pool,multi_resource,0.920138888888889,0.0,0.0,515.9746816357934,515.9746816357934,24766.784718518084,1020.7015202054532,985.1666382352253,311.7125975452857,43.9,1.0666666666666667,0.843788679075558,0.5055555555555555,0.3770833333333333,0.28125,1.7546798533414563,1.0246242232515121,214.9230735719325,1.0
cfg_0011100,False,False,True,True,True,False,False,3,link+readout+feedforward,multi_resource,0.4048611111111111,0.0,0.0,335.98914664861553,335.98914664861553,16127.479039133546,689.5247592767449,661.4443522327614,225.59763807088638,17.1,2.1,0.5946621599908899,0.0,0.0,0.0,1.0188627528862098,1.0002872406571377,7.5291061097421395,0.9666666666666667
cfg_0011101,False,False,True,True,True,False,True,4,link+readout+feedforward+epr_pool,multi_resource,0.6895833333333333,0.0,0.0,314.52485632684716,314.52485632684716,15097.193103688665,631.1189412303536,595.2466578572543,182.71753238353196,30.866666666666667,1.9666666666666666,0.6617222721260008,0.5055555555555555,0.3770833333333333,0.28125,1.758190666091615,1.0240067072902723,213.500485850585,1.0
cfg_0011110,False,False,True,True,True,True,False,4,link+readout+feedforward+reset,multi_resource,0.6576388888888889,0.0,0.0,515.8963659521248,515.8963659521248,24763.025565701995,1072.783872938904,1046.3259871258933,354.7651695073574,31.333333333333332,1.2333333333333334,0.9235163400845496,0.0,0.0,0.0,1.0098354316932743,1.0003565683211881,5.899647563990081,1.0
cfg_0011111,False,False,True,True,True,True,True,5,link+readout+feedforward+reset+epr_pool,multi_resource,0.920138888888889,0.0,0.0,515.9746816357934,515.9746816357934,24766.784718518084,1020.7015202054532,985.1666382352253,311.7125975452857,43.9,1.0666666666666667,0.843788679075558,0.5055555555555555,0.3770833333333333,0.28125,1.7546798533414563,1.0246242232515121,214.9230735719325,1.0
cfg_0100000,False,True,False,False,False,False,False,1,switch_path,single_resource,0.02986111111111111,0.0,0.0,0.2523874637697162,0.2523874637697162,12.114598260946376,8.691777914914352,0.1372755686080515,1.3666753744466396,0.7333333333333333,1.4333333333333333,-0.025222805760080767,0.0,0.0,0.0,1.0008457198184175,1.0,0.3055911062692767,0.5666666666666667
cfg_0100001,False,True,False,False,False,False,True,2,switch_path+epr_pool,resource_pair,0.617361111111111,0.0,0.0,308.88831513965755,308.88831513965755,14826.639126703561,608.8249454232287,578.2932083986561,178.7037530675854,29.1,1.0666666666666667,0.5010482694175498,0.5055555555555555,0.3770833333333333,0.28125,1.745292613615909,1.0239906645203953,209.15026580225924,1.0
cfg_0100010,False,True,False,False,False,True,False,2,switch_path+reset,resource_pair,0.6402777777777777,0.0,0.0,499.30882316576856,499.30882316576856,23966.823511956893,1072.783872938904,1029.8423492893141,353.4266529340932,30.2,1.4333333333333333,0.8643166233301334,0.0,0.0,0.0,1.0066755191145653,1.0003565683211881,5.014872041951606,1.0
cfg_0100011,False,True,False,False,False,True,True,3,switch_path+reset+epr_pool,multi_resource,0.9083333333333333,0.0,0.0,505.07446067057447,505.07446067057447,24243.574112187573,1020.7015202054532,973.94954737614,311.1469740998533,43.233333333333334,1.1666666666666667,0.8347094869815088,0.5055555555555555,0.3770833333333333,0.28125,1.7499722693495634,1.024416215127025,212.62439618861802,1.0
cfg_0100100,False,True,False,False,True,False,False,2,switch_path+feedforward,resource_pair,0.06805555555555555,0.0,0.0,1.1644509368079636,1.1644509368079636,55.89364496678226,21.564332222543452,7.613198929180894,4.035103987588743,1.3666666666666667,2.2333333333333334,0.11467879183102428,0.0,0.0,0.0,1.0081495728358552,1.0001485853290368,3.1960203622207914,0.8666666666666667
cfg_0100101,False,True,False,False,True,False,True,3,switch_path+feedforward+epr_pool,multi_resource,0.6305555555555556,0.0,0.0,310.287359525586,310.287359525586,14893.793257228128,613.4715731755973,580.5723235531965,179.20824936627722,29.3,1.4,0.5249561228655121,0.5055555555555555,0.3770833333333333,0.28125,1.749602849282945,1.0240480929766294,210.7821102707965,1.0
cfg_0100110,False,True,False,False,True,True,False,3,switch_path+feedforward+reset,multi_resource,0.6451388888888889,0.0,0.0,501.9872523730561,501.9872523730561,24095.388113906687,1072.783872938904,1030.4105645928753,353.7518912364443,30.533333333333335,1.3333333333333333,0.8880622474438226,0.0,0.0,0.0,1.0073471722286118,1.0003565683211881,5.202934913884606,1.0
cfg_0100111,False,True,False,False,True,True,True,4,switch_path+feedforward+reset+epr_pool,multi_resource,0.9104166666666667,0.0,0.0,507.7493201598335,507.7493201598335,24371.967367672005,1020.7015202054532,974.5177626797011,311.3561277557012,43.43333333333333,1.0666666666666667,0.8389335500822229,0.5055555555555555,0.3770833333333333,0.28125,1.7506571705180027,1.024416215127025,212.81616851578096,1.0
cfg_0101000,False,True,False,True,False,False,False,2,switch_path+readout,resource_pair,0.28680555555555554,0.0,0.0,15.176046273796384,15.176046273796384,728.4502211422265,80.81912689374956,57.017460746668526,20.609317144930344,6.433333333333334,3.066666666666667,0.4713678775817018,0.0,0.0,0.0,1.0242677909766287,1.0003660053833514,8.654512180371743,0.9666666666666667
cfg_0101001,False,True,False,True,False,False,True,3,switch_path+readout+epr_pool,multi_resource,0.675,0.0,0.0,313.15868007127443,313.15868007127443,15031.616643421174,626.1437601540214,590.6722189398491,181.67252010066687,30.5,1.9333333333333333,0.6144670255911053,0.5055555555555555,0.3770833333333333,0.28125,1.7545092222679173,1.0239906645203953,212.24203584521783,1.0
cfg_0101010,False,True,False,True,False,True,False,3,switch_path+readout+reset,multi_resource,0.6555555555555556,0.0,0.0,511.65070064811954,511.65070064811954,24559.23363110974,1072.783872938904,1039.8974491023023,354.4203027911651,31.1,1.3,0.9134186344947967,0.0,0.0,0.0,1.0090422644206642,1.0003565683211881,5.677560727659265,1.0
cfg_0101011,False,True,False,True,False,True,True,4,switch_path+readout+reset+epr_pool,multi_resource,0.9194444444444444,0.0,0.0,513.8565416394545,513.8565416394545,24665.11399869381,1020.7015202054532,982.1166382352253,311.666232625944,43.86666666666667,1.0666666666666667,0.8428342668501239,0.5055555555555555,0.3770833333333333,0.28125,1.7534599312333783,1.0245722212203903,214.3097092146045,1.0
cfg_0101100,False,True,False,True,True,False,False,3,switch_path+readout+feedforward,multi_resource,0.28680555555555554,0.0,0.0,15.176046273796384,15.176046273796384,728.4502211422265,80.81912689374956,57.017460746668526,20.609317144930344,6.433333333333334,3.066666666666667,0.4713678775817018,0.0,0.0,0.0,1.0242677909766287,1.0003660053833514,8.654512180371743,0.9666666666666667
cfg_0101101,False,True,False,True,True,False,True,4,switch_path+readout+feedforward+epr_pool,multi_resource,0.675,0.0,0.0,313.15868007127443,313.15868007127443,15031.616643421174,626.1437601540214,590.6722189398491,181.67252010066687,30.5,1.9333333333333333,0.6144670255911053,0.5055555555555555,0.3770833333333333,0.28125,1.7545092222679173,1.0239906645203953,212.24203584521783,1.0
cfg_0101110,False,True,False,True,True,True,False,4,switch_path+readout+feedforward+reset,multi_resource,0.6555555555555556,0.0,0.0,511.65070064811954,511.65070064811954,24559.23363110974,1072.783872938904,1039.8974491023023,354.4203027911651,31.1,1.3,0.9134186344947967,0.0,0.0,0.0,1.0090422644206642,1.0003565683211881,5.677560727659265,1.0
cfg_0101111,False,True,False,True,True,True,True,5,switch_path+readout+feedforward+reset+epr_pool,multi_resource,0.9194444444444444,0.0,0.0,513.8565416394545,513.8565416394545,24665.11399869381,1020.7015202054532,982.1166382352253,311.666232625944,43.86666666666667,1.0666666666666667,0.8428342668501239,0.5055555555555555,0.3770833333333333,0.28125,1.7534599312333783,1.0245722212203903,214.3097092146045,1.0
cfg_0110000,False,True,True,False,False,False,False,2,switch_path+link,resource_pair,0.4048611111111111,0.0,0.0,335.98914664861553,335.98914664861553,16127.479039133546,689.5247592767449,661.4443522327614,225.59763807088638,17.1,2.1,0.5946621599908899,0.0,0.0,0.0,1.0188627528862098,1.0002872406571377,7.5291061097421395,0.9666666666666667
cfg_0110001,False,True,True,False,False,False,True,3,switch_path+link+epr_pool,multi_resource,0.6895833333333333,0.0,0.0,314.52485632684716,314.52485632684716,15097.193103688665,631.1189412303536,595.2466578572543,182.71753238353196,30.866666666666667,1.9666666666666666,0.6617222721260008,0.5055555555555555,0.3770833333333333,0.28125,1.758190666091615,1.0240067072902723,213.500485850585,1.0
cfg_0110010,False,True,True,False,False,True,False,3,switch_path+link+reset,multi_resource,0.6576388888888889,0.0,0.0,515.8963659521248,515.8963659521248,24763.025565701995,1072.783872938904,1046.3259871258933,354.7651695073574,31.333333333333332,1.2333333333333334,0.9235163400845496,0.0,0.0,0.0,1.0098354316932743,1.0003565683211881,5.899647563990081,1.0
cfg_0110011,False,True,True,False,False,True,True,4,switch_path+link+reset+epr_pool,multi_resource,0.920138888888889,0.0,0.0,515.9746816357934,515.9746816357934,24766.784718518084,1020.7015202054532,985.1666382352253,311.7125975452857,43.9,1.0666666666666667,0.843788679075558,0.5055555555555555,0.3770833333333333,0.28125,1.7546798533414563,1.0246242232515121,214.9230735719325,1.0
cfg_0110100,False,True,True,False,True,False,False,3,switch_path+link+feedforward,multi_resource,0.4048611111111111,0.0,0.0,335.98914664861553,335.98914664861553,16127.479039133546,689.5247592767449,661.4443522327614,225.59763807088638,17.1,2.1,0.5946621599908899,0.0,0.0,0.0,1.0188627528862098,1.0002872406571377,7.5291061097421395,0.9666666666666667
cfg_0110101,False,True,True,False,True,False,True,4,switch_path+link+feedforward+epr_pool,multi_resource,0.6895833333333333,0.0,0.0,314.52485632684716,314.52485632684716,15097.193103688665,631.1189412303536,595.2466578572543,182.71753238353196,30.866666666666667,1.9666666666666666,0.6617222721260008,0.5055555555555555,0.3770833333333333,0.28125,1.758190666091615,1.0240067072902723,213.500485850585,1.0
cfg_0110110,False,True,True,False,True,True,False,4,switch_path+link+feedforward+reset,multi_resource,0.6576388888888889,0.0,0.0,515.8963659521248,515.8963659521248,24763.025565701995,1072.783872938904,1046.3259871258933,354.7651695073574,31.333333333333332,1.2333333333333334,0.9235163400845496,0.0,0.0,0.0,1.0098354316932743,1.0003565683211881,5.899647563990081,1.0
cfg_0110111,False,True,True,False,True,True,True,5,switch_path+link+feedforward+reset+epr_pool,multi_resource,0.920138888888889,0.0,0.0,515.9746816357934,515.9746816357934,24766.784718518084,1020.7015202054532,985.1666382352253,311.7125975452857,43.9,1.0666666666666667,0.843788679075558,0.5055555555555555,0.3770833333333333,0.28125,1.7546798533414563,1.0246242232515121,214.9230735719325,1.0
cfg_0111000,False,True,True,True,False,False,False,3,switch_path+link+readout,multi_resource,0.4048611111111111,0.0,0.0,335.98914664861553,335.98914664861553,16127.479039133546,689.5247592767449,661.4443522327614,225.59763807088638,17.1,2.1,0.5946621599908899,0.0,0.0,0.0,1.0188627528862098,1.0002872406571377,7.5291061097421395,0.9666666666666667
cfg_0111001,False,True,True,True,False,False,True,4,switch_path+link+readout+epr_pool,multi_resource,0.6895833333333333,0.0,0.0,314.52485632684716,314.52485632684716,15097.193103688665,631.1189412303536,595.2466578572543,182.71753238353196,30.866666666666667,1.9666666666666666,0.6617222721260008,0.5055555555555555,0.3770833333333333,0.28125,1.758190666091615,1.0240067072902723,213.500485850585,1.0
cfg_0111010,False,True,True,True,False,True,False,4,switch_path+link+readout+reset,multi_resource,0.6576388888888889,0.0,0.0,515.8963659521248,515.8963659521248,24763.025565701995,1072.783872938904,1046.3259871258933,354.7651695073574,31.333333333333332,1.2333333333333334,0.9235163400845496,0.0,0.0,0.0,1.0098354316932743,1.0003565683211881,5.899647563990081,1.0
cfg_0111011,False,True,True,True,False,True,True,5,switch_path+link+readout+reset+epr_pool,multi_resource,0.920138888888889,0.0,0.0,515.9746816357934,515.9746816357934,24766.784718518084,1020.7015202054532,985.1666382352253,311.7125975452857,43.9,1.0666666666666667,0.843788679075558,0.5055555555555555,0.3770833333333333,0.28125,1.7546798533414563,1.0246242232515121,214.9230735719325,1.0
cfg_0111100,False,True,True,True,True,False,False,4,switch_path+link+readout+feedforward,multi_resource,0.4048611111111111,0.0,0.0,335.98914664861553,335.98914664861553,16127.479039133546,689.5247592767449,661.4443522327614,225.59763807088638,17.1,2.1,0.5946621599908899,0.0,0.0,0.0,1.0188627528862098,1.0002872406571377,7.5291061097421395,0.9666666666666667
cfg_0111101,False,True,True,True,True,False,True,5,switch_path+link+readout+feedforward+epr_pool,multi_resource,0.6895833333333333,0.0,0.0,314.52485632684716,314.52485632684716,15097.193103688665,631.1189412303536,595.2466578572543,182.71753238353196,30.866666666666667,1.9666666666666666,0.6617222721260008,0.5055555555555555,0.3770833333333333,0.28125,1.758190666091615,1.0240067072902723,213.500485850585,1.0
cfg_0111110,False,True,True,True,True,True,False,5,switch_path+link+readout+feedforward+reset,multi_resource,0.6576388888888889,0.0,0.0,515.8963659521248,515.8963659521248,24763.025565701995,1072.783872938904,1046.3259871258933,354.7651695073574,31.333333333333332,1.2333333333333334,0.9235163400845496,0.0,0.0,0.0,1.0098354316932743,1.0003565683211881,5.899647563990081,1.0
cfg_0111111,False,True,True,True,True,True,True,6,switch_path+link+readout+feedforward+reset+epr_pool,multi_resource,0.920138888888889,0.0,0.0,515.9746816357934,515.9746816357934,24766.784718518084,1020.7015202054532,985.1666382352253,311.7125975452857,43.9,1.0666666666666667,0.843788679075558,0.5055555555555555,0.3770833333333333,0.28125,1.7546798533414563,1.0246242232515121,214.9230735719325,1.0
cfg_1000000,True,False,False,False,False,False,False,1,endpoint,single_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1000001,True,False,False,False,False,False,True,2,endpoint+epr_pool,resource_pair,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1000010,True,False,False,False,False,True,False,2,endpoint+reset,resource_pair,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1000011,True,False,False,False,False,True,True,3,endpoint+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1000100,True,False,False,False,True,False,False,2,endpoint+feedforward,resource_pair,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1000101,True,False,False,False,True,False,True,3,endpoint+feedforward+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1000110,True,False,False,False,True,True,False,3,endpoint+feedforward+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1000111,True,False,False,False,True,True,True,4,endpoint+feedforward+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1001000,True,False,False,True,False,False,False,2,endpoint+readout,resource_pair,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1001001,True,False,False,True,False,False,True,3,endpoint+readout+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
cfg_1001010,True,False,False,True,False,True,False,3,endpoint+readout+reset,multi_resource,0.9791666666666666,0.0,0.0,6346.666666666667,6346.666666666667,304640.0,12413.333333333334,11923.733333333334,3645.411512366751,47.0,1.0,0.9965654442903076,0.0,0.0,0.0,20.01047369046559,1.6249137617398397,6206.223263644622,1.0
cfg_1001011,True,False,False,True,False,True,True,4,endpoint+readout+reset+epr_pool,multi_resource,0.9791666666666666,0.0,0.0,6352.5,6352.5,304920.0,12416.666666666666,11945.733333333334,3647.4320035833457,47.0,1.0,0.9962558796826577,0.5055555555555555,0.3770833333333333,0.28125,20.0022127352021,1.6249137617398397,6198.545585966945,1.0
