scheduler_policy,queue_depth,tenant_count,hub_capacity,link_capacity,communication_qubits_per_module,priority_profile,decision_interval_ns,lookahead_window_ns,preemption_allowed,epr_prefetch_enabled,trial_count,mean_remote_latency_ns,p95_remote_latency_ns,p99_remote_latency_ns,mean_queue_delay_ns,p95_queue_delay_ns,mean_positive_delay_fraction,mean_negative_speedup_fraction,mean_failure_transition_fraction,mean_observable_change_fraction,mean_signed_attacker_change_ns,mean_absolute_attacker_change_ns,mean_victim_slowdown_ratio_successful_only,victim_success_probability,tenant_success_fairness,tenant_wait_fairness,hub_utilization,link_utilization,communication_qubit_utilization,scheduler_reordering_rate,deadline_miss_fraction,mean_phase_boundary_visibility,mean_preemption_count,mean_epr_expiration_fraction,mean_queue_occupancy,mean_maximum_queue_occupancy,request_rejection_fraction
dependency_ready,8,4,2,1,8,equal,20,500,False,False,15,221.33293658392074,669.9833333333326,992.6799999999997,106.05974919106774,554.6499999999993,0.004166666666666667,0.008333333333333333,0.3097222222222222,0.3222222222222222,15.5,16.72222222222222,,0.0,0.7651450149487252,0.6470851118442396,0.2169714207543216,0.13327493560789364,0.02169714207543216,0.006741163422068613,0.3907128139623396,0.32822636300897173,0.0,0.0,0.37157506493968373,8.0,0.4299191374663073
dependency_ready,32,4,2,1,1,equal,20,500,False,False,15,874.2891201111559,3182.8833333333323,3897.566,759.6962855226345,3066.9166666666656,0.11527777777777778,0.016666666666666666,0.2527777777777778,0.3847222222222222,40.761111111111106,42.42777777777778,1.1432646725411943,0.4,0.8923123268499916,0.5217424133553049,0.2988934085712811,0.17542308972708767,0.23911472685702487,0.040519581299297565,0.377935739202817,0.5897872340425532,0.0,0.0,3.8584703720501667,25.2,0.2178796046720575
dependency_ready,32,4,2,1,2,equal,20,500,False,False,15,708.8702086207218,2629.1599999999985,3040.1586666666667,594.4060468642186,2515.593333333332,0.0125,0.0013888888888888887,0.2513888888888889,0.2652777777777778,11.055555555555555,11.222222222222223,1.0,0.4,0.8906327004808684,0.5536120342084685,0.296341267926706,0.17335312235017733,0.11853650717068241,0.040074034414086364,0.341699034256909,0.2630192502532928,0.0,0.0,3.029251144913306,24.333333333333332,0.2138364779874214
dependency_ready,32,4,2,1,4,equal,20,500,False,False,15,736.5840130927082,2748.8166666666657,3147.5933333333332,621.8890062373989,2634.5166666666655,0.01111111111111111,0.008333333333333333,0.3111111111111111,0.33055555555555555,13.86111111111111,14.805555555555555,1.0,0.4,0.8919999071657031,0.5526273466103854,0.29321145153038003,0.17373946368267326,0.05864229030607601,0.04279391466609871,0.3550550086114602,0.3388044579533941,0.0,0.0,3.1002582222305177,24.266666666666666,0.22192273135669363
dependency_ready,32,4,2,1,8,equal,20,500,False,False,15,662.2946257121154,2593.5666666666657,3117.6566666666668,547.7645607666641,2479.133333333332,0.013888888888888888,0.0,0.19166666666666668,0.20555555555555557,17.63888888888889,17.63888888888889,1.000297353553375,0.4,0.9336054470807308,0.5640362317674837,0.31014163243618786,0.18191978375576226,0.03101416324361879,0.03500234373407249,0.31193952194758645,0.2453900709219858,0.0,0.0,3.000630492698185,24.333333333333332,0.18149146451033243
dependency_ready,128,4,2,1,1,equal,20,500,False,False,15,1519.606333303214,5229.383333333332,6101.533333333334,1405.5382386401286,5116.083333333332,0.24722222222222223,0.016666666666666666,0.0,0.2638888888888889,31.361111111111107,33.47222222222222,1.0738082880378526,1.0,1.0,0.48939218670959667,0.3798090028500473,0.21445268747197585,0.30384720228003786,0.06517850141004085,0.31802090298484986,0.5825570251102167,0.0,0.0,11.364733601484144,41.666666666666664,0.0
dependency_ready,128,4,2,1,2,equal,20,500,False,False,15,1062.0854359404564,3829.066666666666,4347.713333333333,948.0173412773712,3715.033333333333,0.058333333333333334,0.0027777777777777775,0.0,0.06111111111111111,4.861111111111112,4.972222222222222,1.0088574646740898,1.0,1.0,0.557462527878249,0.3750259410169205,0.21174081155737964,0.15001037640676823,0.05241034565825667,0.26684680910487363,0.225531914893617,0.0,0.0,7.2992151764937185,37.8,0.0
dependency_ready,128,4,2,1,4,equal,20,500,False,False,15,1044.0664083392887,3733.9999999999995,4220.546666666666,929.9983136762037,3620.566666666666,0.06527777777777778,0.0013888888888888887,0.0,0.06666666666666667,6.527777777777778,6.805555555555555,1.005371676317773,1.0,1.0,0.5449565817916381,0.3760487611911733,0.212234195704034,0.07520975223823467,0.0506936117895271,0.2630542741045587,0.22127659574468084,0.0,0.0,7.2648933208514395,37.733333333333334,0.0
dependency_ready,128,4,2,1,8,equal,20,500,False,False,15,1049.8428949477152,3711.3499999999995,4204.776666666667,935.7748002846299,3598.516666666666,0.06388888888888888,0.0027777777777777775,0.0,0.06666666666666667,5.777777777777778,6.0,1.0064157583413653,1.0,1.0,0.5486544632104137,0.3751886524666167,0.21193386892578214,0.037518865246661676,0.05102571020529222,0.2632122930306042,0.24680851063829787,0.0,0.0,7.204130721195189,38.266666666666666,0.0
endpoint_aware,8,4,2,1,1,equal,20,500,False,False,15,233.6691953933285,793.9366666666663,1166.903333333333,118.20021177809323,679.6199999999994,0.018055555555555554,0.0027777777777777775,0.3097222222222222,0.33055555555555555,0.9444444444444444,1.222222222222222,,0.0,0.7868024446481467,0.6065740184803431,0.21764823821464674,0.13450607109254387,0.17411859057171739,0.005754342363052886,0.38847229752115897,0.35362318840579715,0.0,0.0,0.4154925897215428,8.0,0.4249775381850854
endpoint_aware,8,4,2,1,2,equal,20,500,False,False,15,218.8812563001554,693.6166666666662,1007.4466666666665,103.58994305604394,578.566666666666,0.004166666666666667,0.0027777777777777775,0.3097222222222222,0.31666666666666665,-0.19444444444444445,0.4166666666666667,,0.0,0.7620151128511297,0.6400035188406893,0.21627374441480623,0.13296313042622557,0.08650949776592248,0.005588031158168985,0.39207290990687577,0.33043478260869563,0.0,0.0,0.37322821335394707,8.0,0.43171608265947886
endpoint_aware,8,4,2,1,4,equal,20,500,False,False,15,225.38031927152653,663.1833333333326,1007.2466666666663,109.66829641434794,548.8166666666659,0.0,0.0,0.375,0.375,0.0,0.0,,0.0,0.7817804060714515,0.6689694424031689,0.21342108904389306,0.1341741613415332,0.04268421780877861,0.005559855431175876,0.3864159157309063,0.33043478260869563,0.0,0.0,0.3753848733515177,8.0,0.4344115004492363
endpoint_aware,8,4,2,1,8,equal,20,500,False,False,15,226.84351611487838,693.516666666666,1006.1099999999998,111.34619664495217,578.4833333333326,0.0,0.006944444444444445,0.375,0.3819444444444445,-0.4444444444444445,0.4444444444444445,,0.0,0.7486921692717813,0.6465895225142044,0.20914739828397574,0.1300740730014075,0.020914739828397574,0.006096800142328311,0.4073207098088502,0.32822636300897173,0.0,0.0,0.37262122456404057,8.0,0.4519317160826595
endpoint_aware,32,4,2,1,1,equal,20,500,False,False,15,944.6430823516063,3683.4499999999994,4206.003333333333,830.1151199141336,3570.416666666666,0.11944444444444445,0.006944444444444444,0.19166666666666668,0.31805555555555554,32.638888888888886,33.19444444444444,1.1969861732581915,0.4,0.9142282898234769,0.59698939891592,0.30526329654121037,0.17856723170066718,0.24421063723296832,0.046744545398480414,0.3815170250896057,0.5466787669908236,0.0,0.0,4.482724747519551,27.266666666666666,0.1999101527403414
endpoint_aware,32,4,2,1,2,equal,20,500,False,False,15,748.3227262367768,2846.816666666666,3165.673333333333,633.5478587605133,2734.3833333333328,0.00972222222222222,0.0,0.31388888888888894,0.3236111111111111,6.305555555555555,6.305555555555555,1.003318250377074,0.4,0.8876174607371204,0.6422765561346286,0.289170919839943,0.17180672224590687,0.11566836793597718,0.04655377243859664,0.35629615071835186,0.24198933967666622,0.0,0.0,3.041174304746127,24.533333333333335,0.23360287511230907
endpoint_aware,32,4,2,1,4,equal,20,500,False,False,15,768.3061601473132,2930.6999999999994,3238.1133333333332,653.6979357158167,2817.766666666666,0.01111111111111111,0.008333333333333333,0.3111111111111111,0.33055555555555555,5.805555555555555,6.75,1.0,0.4,0.8752659377718238,0.642679801004037,0.2892348106544958,0.1707514274196558,0.05784696213089916,0.04715248744692464,0.35308026319032015,0.34731509625126644,0.0,0.0,3.1458727980721637,24.266666666666666,0.23225516621743036
endpoint_aware,32,4,2,1,8,equal,20,500,False,False,15,673.8497125437159,2878.9499999999994,3276.7799999999997,559.4298565035266,2765.2166666666662,0.005555555555555555,0.0013888888888888887,0.1277777777777778,0.13472222222222222,2.8055555555555554,2.861111111111111,1.0083900592530461,0.4,0.9475886644613336,0.6469056878267155,0.3169818812585594,0.1845833538196157,0.03169818812585594,0.03813639946907957,0.2935679299090115,0.150354609929078,0.0,0.0,3.1219734205782568,24.4,0.16352201257861634
endpoint_aware,128,4,2,1,1,equal,20,500,False,False,15,1838.2567834950207,6167.749999999999,6815.816666666667,1724.1886888319355,6055.649999999999,0.19861111111111113,0.018055555555555554,0.0,0.21666666666666667,96.44444444444444,98.77777777777779,1.1135340776544103,1.0,1.0,0.585720662664079,0.37858835632649973,0.2138317314007635,0.3028706850611998,0.08527573332915095,0.3265073430154075,0.3667938731768519,0.0,0.0,13.889374897601085,44.666666666666664,0.0
endpoint_aware,128,4,2,1,2,equal,20,500,False,False,15,1172.7662482653864,4206.95,4653.136666666667,1058.698153602301,4094.55,0.03333333333333333,0.0013888888888888887,0.0,0.034722222222222224,1.9444444444444444,2.0,1.0335330309617943,1.0,1.0,0.6583411385941668,0.3750259410169205,0.21174081155737964,0.15001037640676823,0.059080424005070735,0.26627402378351145,0.20980012894906513,0.0,0.0,8.289950337199704,38.666666666666664,0.0
