mechanism,trial_count,mean_absolute_timing_change_ns,std_absolute_timing_change_ns,mean_positive_delay_fraction,mean_negative_speedup_fraction,mean_observable_change_fraction,mean_before_leakage_ns,mean_transient_leakage_ns,mean_after_leakage_ns,mean_transient_amplification,reconfiguration_detection_accuracy,path_change_detection_accuracy,path_localization_before_accuracy,path_localization_after_accuracy,mean_victim_slowdown_ratio,mean_rerouting_additional_victim_latency_ns,mean_switching_overhead_ns,mean_state_transfer_overhead_ns,mean_redirected_victim_fraction,mean_hub_utilization,mean_link_utilization,mean_communication_qubit_utilization
communication_qubit_reassignment,135,41.62592592592593,56.13344295266794,0.1859567901234568,0.0,0.1859567901234568,69.63768823768824,112.80555555555556,25.919970660038572,1.668535092920816,0.6666666666666666,0.4074074074074074,0.28888888888888886,0.13333333333333333,1.0014836666794988,0.0,0.0,0.0,0.02252796160842138,0.18672083004321396,0.12911326402704634,0.15470613160624525
dynamic_victim_module_migration,270,26.908873456790122,32.11593480156497,0.1388888888888889,0.0,0.1388888888888889,88.94415954415955,31.227777777777778,0.3367980884109916,0.4059554637352261,0.3888888888888889,0.17037037037037037,0.17037037037037037,0.2,1.0007643801174142,331.9888888888889,0.0,722.2222222222222,0.0,0.171366527554527,0.12897022931087074,0.15327018140025547
failure_triggered_rerouting,270,67.8991512345679,99.78738873461012,0.2265432098765432,7.716049382716049e-05,0.22662037037037036,89.14928774928775,136.73703703703703,50.10549581839905,1.0854071608214844,0.3814814814814815,0.337037037037037,0.1259259259259259,0.03333333333333333,1.0064651369843152,-1274.637037037037,139.25925925925927,0.0,0.10835865036056608,0.16333945491749405,0.1073403887225,0.16857644742180802
hub_to_hub_migration,270,49.61134259259259,68.41182159078872,0.20054012345679012,0.0,0.20054012345679012,89.14928774928775,52.31574074074074,32.68195937873357,0.5697268166849392,0.3851851851851852,0.3111111111111111,0.1259259259259259,0.022222222222222223,1.003253979955122,39.55555555555556,63.333333333333336,0.0,0.17112117342002398,0.1631580483719993,0.10655581877819445,0.16770665719552943
load_triggered_rerouting,270,48.6891975308642,67.48516620378689,0.19344135802469134,0.0,0.19344135802469134,70.91994301994302,37.495370370370374,35.33053722328504,0.5219312392195661,0.737037037037037,0.23703703703703705,0.1259259259259259,0.10740740740740741,1.0047355497910377,15.5,38.888888888888886,0.0,0.004842324909374717,0.1628834986447944,0.11211334925099181,0.167438023117922
per_job_path_selection,90,117.54606481481483,367.143611210752,0.20162037037037037,0.0,0.20162037037037037,51.908547008547,59.88333333333333,110.73200526379583,13.556485297111957,0.6888888888888889,0.7888888888888889,0.36666666666666664,0.12222222222222222,1.0077099015343995,-87.11111111111111,0.0,0.0,0.3888888888888889,0.19325402365270475,0.14696904898022056,0.1645226755635329
per_operation_path_selection,270,131.6240740740741,181.1458840079628,0.245679012345679,0.0,0.245679012345679,10.056410256410256,52.28333333333333,134.9071112034584,8.875432346165553,0.5222222222222223,1.0,0.1111111111111111,0.1259259259259259,1.0267701114347865,670.925925925926,1235.5555555555557,0.0,0.4853443438213553,0.15010164008373617,0.11123479790470635,0.1767624980771245
static_path,90,47.30185185185186,65.2449387243761,0.1925925925925926,0.0,0.1925925925925926,89.33504273504273,45.42777777777778,29.9168458781362,0.5246226153863742,0.7333333333333333,0.4,0.37777777777777777,0.15555555555555556,1.0037948290202552,0.0,0.0,0.0,0.0,0.21098688386572953,0.14448468533418835,0.16581515153305143
