subexperiment,configuration_id,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,trial_count,mean_cq_queue_delay_ns,mean_excess_cq_queue_delay_ns,mean_excess_latency_ns,mean_detection_probability,mean_balanced_detection_accuracy,mean_conflict_count,mean_request_failure_rate,mean_cq_utilization,mean_reset_utilization,mean_allocation_hold_utilization,mean_reservation_utilization,mean_effective_cq_utilization,mean_epr_wastage_fraction,mean_grant_fairness,mean_wait_fairness,mean_victim_slowdown_ratio,mean_allocation_change_probability,mean_redirected_endpoints
core_policy_capacity_tenancy,core_policy_capacity_tenancy__fair_share__cq4__ten2__res500__reset50__noepr__global__per_operation,fair_share,4,2,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,2541.6,0.0,0.05564162389174055,0.025291647223518433,0.0,0.22539664022398506,0.30632991133924403,0.0,0.9011615494493965,0.5060692370906346,1.0040462427745664,0.6416666666666667,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__fair_share__cq4__ten3__res500__reset50__noepr__global__per_operation,fair_share,4,3,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,2999.0666666666666,0.0,0.06294617434002613,0.028611897427284604,0.0,0.2680526260777109,0.3596106978450217,0.0,0.804958020709733,0.43714619885142236,1.0559708471369709,0.5666666666666667,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__fair_share__cq4__ten4__res500__reset50__noepr__global__per_operation,fair_share,4,4,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,3452.6,0.0,0.07066537310709702,0.032120624139589556,0.0,0.3089345571521305,0.41172055439881705,0.0,0.7677149113724713,0.3094252359826026,1.007940019879719,0.5958333333333333,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__fair_share__cq4__ten8__res500__reset50__noepr__global__per_operation,fair_share,4,8,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,7322.533333333334,0.0,0.10703082452510157,0.04865037478413708,0.0,0.45446246366818915,0.6101436629774278,0.0,0.7482382334044941,0.13151399045110387,1.0732271638788509,0.8069444444444444,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__fair_share__cq8__ten2__res500__reset50__noepr__global__per_operation,fair_share,8,2,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,213.8,0.0,0.027820811945870275,0.012645823611759217,0.0,0.1321581894540364,0.1726248250116659,0.0,0.9011615494493965,0.705209388973585,1.0003569303985722,0.7125,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__fair_share__cq8__ten3__res500__reset50__noepr__global__per_operation,fair_share,8,3,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,378.0,0.0,0.031718503209015335,0.014417501458643336,0.0,0.15615521234455354,0.20229121701221223,0.0,0.804958020709733,0.6662696892715229,1.0003567184446538,0.6763888888888889,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__fair_share__cq8__ten4__res500__reset50__noepr__global__per_operation,fair_share,8,4,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,400.8,0.0,0.035428151019708774,0.016103705008958535,0.0,0.17735411822468003,0.22888597425334734,0.0,0.7677149113724713,0.5589557919314238,1.000673212745684,0.7083333333333334,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__fair_share__cq8__ten8__res500__reset50__noepr__global__per_operation,fair_share,8,8,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,963.0,0.0,0.05394025862028735,0.024518299372857884,0.0,0.2780978769524232,0.3565564349455685,0.0,0.7482382334044941,0.36937441592437564,1.00160996162712,0.7513888888888889,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq1__ten2__res500__reset50__noepr__global__per_operation,first_available,1,2,500,50,False,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,9284.8,0.27701265358518246,0.15316845543630425,0.06962202519832011,0.0,0.473560429304713,0.6963509099393373,0.0,0.8677455078443082,0.5013972960058183,0.5681747719389878,0.0,0.0
core_policy_capacity_tenancy,core_policy_capacity_tenancy__first_available__cq1__ten3__res500__reset50__noepr__global__per_operation,first_available,1,3,500,50,False,global,per_operation,15,7.108333333333333,0.0,0.0,0.0,0.5,12175.133333333333,0.3273141043468753,0.15759191722580793,0.07163268964809452,0.0,0.46758562747637206,0.6968102343502746,0.0,0.7112342241560454,0.3389244240217765,0.5525286291514597,0.0,0.0
