trace_id,protocol_context,probe_index,probe_region,release_ns,attacker_only_success,combined_success,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,delayed,speedup,failure_transition
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,8,module_3,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,9,module_1,3810.0,True,True,3960.0,4092.073397062972,150.0,282.07339706297216,132.07339706297216,True,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,10,module_2,4230.0,True,True,4380.0,4380.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,11,module_4,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,12,module_4,5070.0,True,True,5220.0,5220.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,13,module_1,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,14,module_2,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,15,module_3,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,16,module_1,6750.0,True,True,6900.0,7041.810449501118,150.0,291.81044950111755,141.81044950111755,True,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,17,module_2,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,18,module_3,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,19,module_4,8010.0,True,True,8160.0,8160.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,20,module_2,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,21,module_4,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,22,module_1,9270.0,True,True,9420.0,9504.18363075605,150.0,234.18363075604975,84.18363075604975,True,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,23,module_3,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,24,module_4,10110.0,True,True,10260.0,10260.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,25,module_1,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,26,module_2,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,27,module_3,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,28,module_4,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,29,module_2,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,30,module_1,12630.0,True,True,12780.0,12945.11576668356,150.0,315.11576668356065,165.11576668356065,True,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,31,module_3,13050.0,True,True,13200.0,13200.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,32,module_4,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,33,module_2,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,34,module_1,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,35,module_3,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,36,module_2,15150.0,True,True,15300.0,15300.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,37,module_3,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,38,module_4,15990.0,True,True,16140.0,16140.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,39,module_1,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,40,module_1,16830.0,True,True,16980.0,17100.0,150.0,270.0,120.0,True,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,41,module_4,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,42,module_2,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,43,module_3,18090.0,True,True,18240.0,18240.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,44,module_4,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,45,module_3,18930.0,True,True,19080.0,19080.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,46,module_1,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
587cbd17553f309d70fc,direct_coherent_all_shared_local_route,47,module_2,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,0,module_4,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,1,module_1,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,2,module_2,870.0,True,True,1020.0,1140.5297122177356,150.0,270.52971221773555,120.52971221773555,True,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,3,module_3,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,4,module_1,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,5,module_2,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,6,module_3,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,7,module_4,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,8,module_3,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,9,module_1,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,10,module_2,4230.0,True,True,4380.0,4583.140573164461,150.0,353.1405731644609,203.14057316446087,True,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,11,module_4,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,12,module_4,5070.0,True,True,5220.0,5220.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,13,module_1,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,14,module_2,5910.0,True,True,6060.0,6061.379527366605,150.0,151.37952736660463,1.3795273666046342,True,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,15,module_3,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,16,module_1,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,17,module_2,7170.0,True,True,7320.0,7533.557544463819,150.0,363.5575444638189,213.55754446381889,True,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,18,module_3,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,19,module_4,8010.0,True,True,8160.0,8160.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,20,module_2,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,21,module_4,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,22,module_1,9270.0,True,True,9420.0,9420.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,23,module_3,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,24,module_4,10110.0,True,True,10260.0,10260.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,25,module_1,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,26,module_2,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,27,module_3,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,28,module_4,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,29,module_2,12210.0,True,True,12360.0,12451.509708688218,150.0,241.50970868821787,91.50970868821787,True,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,30,module_1,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,31,module_3,13050.0,True,True,13200.0,13200.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,32,module_4,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,33,module_2,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,34,module_1,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,35,module_3,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,36,module_2,15150.0,True,True,15300.0,15402.88524624297,150.0,252.88524624296952,102.88524624296952,True,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,37,module_3,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,38,module_4,15990.0,True,True,16140.0,16140.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,39,module_1,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,40,module_1,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,41,module_4,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,42,module_2,17670.0,True,True,17820.0,17859.174448700924,150.0,189.17444870092368,39.174448700923676,True,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,43,module_3,18090.0,True,True,18240.0,18240.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,44,module_4,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,45,module_3,18930.0,True,True,19080.0,19080.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,46,module_1,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
927140e9cbe8bc82433d,direct_coherent_all_shared_local_route,47,module_2,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,0,module_4,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,1,module_1,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,2,module_2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,3,module_3,1290.0,True,True,1440.0,1637.6675910070867,150.0,347.6675910070867,197.66759100708668,True,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,4,module_1,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,5,module_2,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,6,module_3,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,7,module_4,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,8,module_3,3390.0,True,True,3540.0,3605.261055295569,150.0,215.2610552955689,65.2610552955689,True,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,9,module_1,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,10,module_2,4230.0,True,True,4380.0,4380.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,11,module_4,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,12,module_4,5070.0,True,True,5220.0,5220.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,13,module_1,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,14,module_2,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,15,module_3,6330.0,True,True,6480.0,6555.3793680561885,150.0,225.37936805618847,75.37936805618847,True,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,16,module_1,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,17,module_2,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,18,module_3,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,19,module_4,8010.0,True,True,8160.0,8160.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,20,module_2,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,21,module_4,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,22,module_1,9270.0,True,True,9420.0,9420.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,23,module_3,9690.0,True,True,9840.0,9994.626016382317,150.0,304.6260163823172,154.62601638231718,True,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,24,module_4,10110.0,True,True,10260.0,10260.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,25,module_1,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,26,module_2,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,27,module_3,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,28,module_4,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,29,module_2,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,30,module_1,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,31,module_3,13050.0,True,True,13200.0,13432.593472568231,150.0,382.59347256823094,232.59347256823094,True,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,32,module_4,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,33,module_2,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,34,module_1,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,35,module_3,14730.0,True,True,14880.0,14906.582308114124,150.0,176.58230811412432,26.582308114124316,True,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,36,module_2,15150.0,True,True,15300.0,15300.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,37,module_3,15570.0,True,True,15720.0,15896.121507946787,150.0,326.12150794678746,176.12150794678746,True,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,38,module_4,15990.0,True,True,16140.0,16140.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,39,module_1,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,40,module_1,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,41,module_4,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,42,module_2,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,43,module_3,18090.0,True,True,18240.0,18349.24132083937,150.0,259.24132083937,109.24132083937002,True,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,44,module_4,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,45,module_3,18930.0,True,True,19080.0,19331.545719136982,150.0,401.54571913698237,251.54571913698237,True,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,46,module_1,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
61ef9c16c2fb04588d27,direct_coherent_all_shared_local_route,47,module_2,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,0,module_4,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,1,module_1,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,2,module_2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,3,module_3,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,4,module_1,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,5,module_2,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,6,module_3,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,7,module_4,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,8,module_3,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,9,module_1,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,10,module_2,4230.0,True,True,4380.0,4380.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,11,module_4,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,12,module_4,5070.0,True,True,5220.0,5340.0,150.0,270.0,120.0,True,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,13,module_1,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,14,module_2,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,15,module_3,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,16,module_1,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,17,module_2,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,18,module_3,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,19,module_4,8010.0,True,True,8160.0,8160.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,20,module_2,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,21,module_4,8850.0,True,True,9000.0,9009.651458020551,150.0,159.65145802055122,9.651458020551217,True,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,22,module_1,9270.0,True,True,9420.0,9420.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,23,module_3,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,24,module_4,10110.0,True,True,10260.0,10486.475828448385,150.0,376.4758284483851,226.47582844838507,True,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,25,module_1,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,26,module_2,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,27,module_3,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,28,module_4,11790.0,True,True,11940.0,11956.192092726866,150.0,166.19209272686567,16.192092726865667,True,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,29,module_2,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,30,module_1,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,31,module_3,13050.0,True,True,13200.0,13200.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,32,module_4,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,33,module_2,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,34,module_1,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,35,module_3,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,36,module_2,15150.0,True,True,15300.0,15300.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,37,module_3,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,38,module_4,15990.0,True,True,16140.0,16384.942594794746,150.0,394.9425947947457,244.94259479474567,True,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,39,module_1,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,40,module_1,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,41,module_4,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,42,module_2,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,43,module_3,18090.0,True,True,18240.0,18240.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,44,module_4,18510.0,True,True,18660.0,18839.268421514735,150.0,329.26842151473465,179.26842151473465,True,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,45,module_3,18930.0,True,True,19080.0,19080.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,46,module_1,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
8fc2607ff8bb213a7aa3,direct_coherent_all_shared_local_route,47,module_2,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
