protocol_context,spatial_mode,base_schedule_id,repeat_id,probe_index,release_ns,probe_region
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,9,3810.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,10,4230.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,11,4650.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,12,5070.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,13,5490.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,14,5910.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,15,6330.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,16,6750.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,17,7170.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,18,7590.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,19,8010.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,20,8430.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,21,8850.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,22,9270.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,23,9690.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,24,10110.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,25,10530.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,26,10950.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,27,11370.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,28,11790.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,29,12210.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,30,12630.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,31,13050.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,32,13470.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,33,13890.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,34,14310.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,35,14730.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,36,15150.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,37,15570.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,38,15990.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,39,16410.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,40,16830.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,41,17250.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,42,17670.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,43,18090.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,44,18510.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,45,18930.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,46,19350.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,0,47,19770.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,0,30.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,1,450.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,2,870.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,3,1290.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,4,1710.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,5,2130.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,6,2550.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,7,2970.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,8,3390.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,9,3810.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,10,4230.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,11,4650.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,12,5070.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,13,5490.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,14,5910.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,15,6330.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,16,6750.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,17,7170.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,18,7590.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,19,8010.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,20,8430.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,21,8850.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,22,9270.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,23,9690.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,24,10110.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,25,10530.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,26,10950.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,27,11370.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,28,11790.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,29,12210.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,30,12630.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,31,13050.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,32,13470.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,33,13890.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,34,14310.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,35,14730.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,36,15150.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,37,15570.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,38,15990.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,39,16410.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,40,16830.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,41,17250.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,42,17670.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,43,18090.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,44,18510.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,45,18930.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,46,19350.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0008,1,47,19770.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,0,30.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,1,450.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,2,870.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,3,1290.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,4,1710.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,5,2130.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,6,2550.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,7,2970.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,8,3390.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,9,3810.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,10,4230.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,11,4650.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,12,5070.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,13,5490.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,14,5910.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,15,6330.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,16,6750.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,17,7170.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,18,7590.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,19,8010.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,20,8430.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,21,8850.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,22,9270.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,23,9690.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,24,10110.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,25,10530.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,26,10950.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,27,11370.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,28,11790.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,29,12210.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,30,12630.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,31,13050.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,32,13470.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,33,13890.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,34,14310.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,35,14730.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,36,15150.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,37,15570.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,38,15990.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,39,16410.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,40,16830.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,41,17250.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,42,17670.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,43,18090.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,44,18510.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,45,18930.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,46,19350.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,0,47,19770.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,0,30.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,1,450.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,2,870.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,3,1290.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,4,1710.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,5,2130.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,6,2550.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,7,2970.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,8,3390.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,9,3810.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,10,4230.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,11,4650.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,12,5070.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,13,5490.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,14,5910.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,15,6330.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,16,6750.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,17,7170.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,18,7590.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,19,8010.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,20,8430.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,21,8850.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,22,9270.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,23,9690.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,24,10110.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,25,10530.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,26,10950.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,27,11370.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,28,11790.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,29,12210.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,30,12630.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,31,13050.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,32,13470.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,33,13890.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,34,14310.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,35,14730.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,36,15150.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,37,15570.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,38,15990.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,39,16410.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,40,16830.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,41,17250.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,42,17670.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,43,18090.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,44,18510.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,45,18930.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,46,19350.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0009,1,47,19770.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,0,30.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,1,450.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,2,870.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,3,1290.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,4,1710.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,5,2130.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,6,2550.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,7,2970.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,8,3390.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,9,3810.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,10,4230.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,11,4650.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,12,5070.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,13,5490.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,14,5910.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,15,6330.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,16,6750.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,17,7170.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,18,7590.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,19,8010.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,20,8430.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,21,8850.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,22,9270.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,23,9690.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,24,10110.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,25,10530.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,26,10950.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,27,11370.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,28,11790.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,29,12210.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,30,12630.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,31,13050.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,32,13470.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,33,13890.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,34,14310.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,35,14730.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,36,15150.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,37,15570.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,38,15990.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,39,16410.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,40,16830.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,41,17250.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,42,17670.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,43,18090.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,44,18510.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,45,18930.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,46,19350.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,0,47,19770.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,0,30.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,1,450.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,2,870.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,3,1290.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,4,1710.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,5,2130.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,6,2550.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,7,2970.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,8,3390.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,9,3810.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,10,4230.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,11,4650.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,12,5070.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,13,5490.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,14,5910.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,15,6330.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,16,6750.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,17,7170.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,18,7590.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,19,8010.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,20,8430.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,21,8850.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,22,9270.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,23,9690.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,24,10110.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,25,10530.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,26,10950.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,27,11370.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,28,11790.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,29,12210.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,30,12630.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,31,13050.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,32,13470.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,33,13890.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,34,14310.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,35,14730.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,36,15150.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,37,15570.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,38,15990.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,39,16410.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,40,16830.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,41,17250.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,42,17670.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,43,18090.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,44,18510.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,45,18930.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,46,19350.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0010,1,47,19770.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,0,30.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,1,450.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,2,870.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,3,1290.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,4,1710.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,5,2130.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,6,2550.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,7,2970.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,8,3390.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,9,3810.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,10,4230.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,11,4650.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,12,5070.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,13,5490.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,14,5910.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,15,6330.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,16,6750.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,17,7170.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,18,7590.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,19,8010.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,20,8430.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,21,8850.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,22,9270.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,23,9690.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,24,10110.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,25,10530.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,26,10950.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,27,11370.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,28,11790.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,29,12210.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,30,12630.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,31,13050.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,32,13470.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,33,13890.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,34,14310.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,35,14730.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,36,15150.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,37,15570.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,38,15990.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,39,16410.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,40,16830.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,41,17250.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,42,17670.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,43,18090.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,44,18510.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,45,18930.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,46,19350.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,0,47,19770.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,0,30.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,1,450.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,2,870.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,3,1290.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,4,1710.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,5,2130.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,6,2550.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,7,2970.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,8,3390.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,9,3810.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,10,4230.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,11,4650.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,12,5070.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,13,5490.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,14,5910.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,15,6330.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,16,6750.0,module_2
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,17,7170.0,module_4
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,18,7590.0,module_1
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,19,8010.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,20,8430.0,module_3
direct_coherent_all_shared_local_route,global_only_control,base_0011,1,21,8850.0,module_1
