base_schedule_id,repeat_id,schedule_profile,victim_request_index,release_ns
base_0002,0,synchronization_bursty,71,17808.289538107947
base_0002,0,synchronization_bursty,72,19114.796997236383
base_0002,0,synchronization_bursty,73,19168.913377957535
base_0002,0,synchronization_bursty,74,19222.425985628226
base_0002,0,synchronization_bursty,75,19281.911158953186
base_0002,0,synchronization_bursty,76,19339.40167899234
base_0002,0,synchronization_bursty,77,19391.66120442586
base_0002,1,synchronization_bursty,0,120.14262290686848
base_0002,1,synchronization_bursty,1,173.28200614788662
base_0002,1,synchronization_bursty,2,230.09651249354053
base_0002,1,synchronization_bursty,3,281.00422976994633
base_0002,1,synchronization_bursty,4,341.4217347627789
base_0002,1,synchronization_bursty,5,395.47151166937243
base_0002,1,synchronization_bursty,6,1703.0577814938235
base_0002,1,synchronization_bursty,7,1754.9112803851297
base_0002,1,synchronization_bursty,8,1812.6431479297582
base_0002,1,synchronization_bursty,9,1871.0394038318577
base_0002,1,synchronization_bursty,10,1925.229188022514
base_0002,1,synchronization_bursty,11,1976.0103459684801
base_0002,1,synchronization_bursty,12,3281.6405679738755
base_0002,1,synchronization_bursty,13,3339.096259646972
base_0002,1,synchronization_bursty,14,3391.8462711205343
base_0002,1,synchronization_bursty,15,3446.8420765537862
base_0002,1,synchronization_bursty,16,3502.0249446881185
base_0002,1,synchronization_bursty,17,3562.491767940839
base_0002,1,synchronization_bursty,18,4867.340158553598
base_0002,1,synchronization_bursty,19,4921.0771047863755
base_0002,1,synchronization_bursty,20,4977.359661403155
base_0002,1,synchronization_bursty,21,5033.17912535834
base_0002,1,synchronization_bursty,22,5087.9628419553355
base_0002,1,synchronization_bursty,23,5140.794381650365
base_0002,1,synchronization_bursty,24,6451.6567182501785
base_0002,1,synchronization_bursty,25,6502.306092918785
base_0002,1,synchronization_bursty,26,6561.67253449992
base_0002,1,synchronization_bursty,27,6613.2699201050755
base_0002,1,synchronization_bursty,28,6667.73710742812
base_0002,1,synchronization_bursty,29,6726.668568735813
base_0002,1,synchronization_bursty,30,8033.297715675988
base_0002,1,synchronization_bursty,31,8088.398028173528
base_0002,1,synchronization_bursty,32,8139.65217478859
base_0002,1,synchronization_bursty,33,8199.007805546922
base_0002,1,synchronization_bursty,34,8255.09404095824
base_0002,1,synchronization_bursty,35,8312.90164366024
base_0002,1,synchronization_bursty,36,9615.084585579472
base_0002,1,synchronization_bursty,37,9670.263340608046
base_0002,1,synchronization_bursty,38,9726.428071632488
base_0002,1,synchronization_bursty,39,9785.122708439558
base_0002,1,synchronization_bursty,40,9833.834603668907
base_0002,1,synchronization_bursty,41,9894.474570163287
base_0002,1,synchronization_bursty,42,11200.146462777879
base_0002,1,synchronization_bursty,43,11252.475181548236
base_0002,1,synchronization_bursty,44,11310.634892307738
base_0002,1,synchronization_bursty,45,11364.87656760918
base_0002,1,synchronization_bursty,46,11422.240063389398
base_0002,1,synchronization_bursty,47,11471.697117297912
base_0002,1,synchronization_bursty,48,12781.178672132162
base_0002,1,synchronization_bursty,49,12838.798934166582
base_0002,1,synchronization_bursty,50,12891.707558634851
base_0002,1,synchronization_bursty,51,12948.316143714794
base_0002,1,synchronization_bursty,52,13005.38072093942
base_0002,1,synchronization_bursty,53,13054.422496094028
base_0002,1,synchronization_bursty,54,14361.992022106118
base_0002,1,synchronization_bursty,55,14417.810968485117
base_0002,1,synchronization_bursty,56,14471.982334000826
base_0002,1,synchronization_bursty,57,14527.99258336383
base_0002,1,synchronization_bursty,58,14582.262234426184
base_0002,1,synchronization_bursty,59,14640.717909501394
base_0002,1,synchronization_bursty,60,15942.881445916266
base_0002,1,synchronization_bursty,61,16004.302689673488
base_0002,1,synchronization_bursty,62,16058.310393149088
base_0002,1,synchronization_bursty,63,16111.366134777616
base_0002,1,synchronization_bursty,64,16170.02849545441
base_0002,1,synchronization_bursty,65,16222.951200633552
base_0002,1,synchronization_bursty,66,17527.516672924623
base_0002,1,synchronization_bursty,67,17582.95677693076
base_0002,1,synchronization_bursty,68,17636.812562893352
base_0002,1,synchronization_bursty,69,17693.77523325531
base_0002,1,synchronization_bursty,70,17747.543862169125
base_0002,1,synchronization_bursty,71,17802.22446871372
base_0002,1,synchronization_bursty,72,19109.996481962247
base_0002,1,synchronization_bursty,73,19164.194660827274
base_0002,1,synchronization_bursty,74,19221.430506183075
base_0002,1,synchronization_bursty,75,19278.92543032792
base_0002,1,synchronization_bursty,76,19333.40763151978
base_0002,1,synchronization_bursty,77,19389.668240536896
base_0003,0,sparse_periodic,0,243.182736332861
base_0003,0,sparse_periodic,1,1337.7449961159818
base_0003,0,sparse_periodic,2,2429.1566837878095
base_0003,0,sparse_periodic,3,3521.4103010402932
base_0003,0,sparse_periodic,4,4609.496679367154
base_0003,0,sparse_periodic,5,5706.897690040363
base_0003,0,sparse_periodic,6,6800.330269607871
base_0003,0,sparse_periodic,7,7889.976742785653
base_0003,0,sparse_periodic,8,8984.662130422908
base_0003,0,sparse_periodic,9,10077.295627349964
base_0003,0,sparse_periodic,10,11172.069326444851
base_0003,0,sparse_periodic,11,12263.99232772287
base_0003,0,sparse_periodic,12,13352.089837248392
base_0003,0,sparse_periodic,13,14443.51240856304
base_0003,0,sparse_periodic,14,15541.405901612918
base_0003,0,sparse_periodic,15,16634.229542110104
base_0003,0,sparse_periodic,16,17725.303502307048
base_0003,0,sparse_periodic,17,18817.033304033386
base_0003,0,sparse_periodic,18,19911.745217268635
base_0003,1,sparse_periodic,0,235.66984052938014
base_0003,1,sparse_periodic,1,1330.678999079395
base_0003,1,sparse_periodic,2,2420.586373732378
base_0003,1,sparse_periodic,3,3514.8184829325905
base_0003,1,sparse_periodic,4,4604.282476570593
base_0003,1,sparse_periodic,5,5702.298441516085
base_0003,1,sparse_periodic,6,6788.165730815162
base_0003,1,sparse_periodic,7,7883.340266065878
base_0003,1,sparse_periodic,8,8974.615028025082
base_0003,1,sparse_periodic,9,10072.34178039538
base_0003,1,sparse_periodic,10,11160.569849332878
base_0003,1,sparse_periodic,11,12251.180722437393
base_0003,1,sparse_periodic,12,13344.230107201849
base_0003,1,sparse_periodic,13,14438.693328040437
base_0003,1,sparse_periodic,14,15532.808393599722
base_0003,1,sparse_periodic,15,16626.86785270201
base_0003,1,sparse_periodic,16,17722.481463552656
base_0003,1,sparse_periodic,17,18813.985858536962
base_0003,1,sparse_periodic,18,19906.659307040587
base_0004,0,dense_periodic,0,225.54400766272883
base_0004,0,dense_periodic,1,719.8267678049051
base_0004,0,dense_periodic,2,1206.409738661405
base_0004,0,dense_periodic,3,1697.9575902074796
base_0004,0,dense_periodic,4,2194.1073831136987
base_0004,0,dense_periodic,5,2687.030702925367
base_0004,0,dense_periodic,6,3172.7130210473783
base_0004,0,dense_periodic,7,3665.7408202272754
base_0004,0,dense_periodic,8,4159.5010320870415
base_0004,0,dense_periodic,9,4648.387229031636
base_0004,0,dense_periodic,10,5138.730877061622
base_0004,0,dense_periodic,11,5635.484790438642
base_0004,0,dense_periodic,12,6127.893247106128
base_0004,0,dense_periodic,13,6616.102524066135
base_0004,0,dense_periodic,14,7105.231835044827
base_0004,0,dense_periodic,15,7601.819608335652
base_0004,0,dense_periodic,16,8093.329128664149
base_0004,0,dense_periodic,17,8586.82791284179
base_0004,0,dense_periodic,18,9073.777289674188
base_0004,0,dense_periodic,19,9567.54073865469
base_0004,0,dense_periodic,20,10055.357973986316
base_0004,0,dense_periodic,21,10547.479273738478
base_0004,0,dense_periodic,22,11044.15943945903
base_0004,0,dense_periodic,23,11533.077170523453
base_0004,0,dense_periodic,24,12026.658143741282
base_0004,0,dense_periodic,25,12519.15156745278
base_0004,0,dense_periodic,26,13008.413538979163
base_0004,0,dense_periodic,27,13498.483965381327
base_0004,0,dense_periodic,28,13989.126902565857
base_0004,0,dense_periodic,29,14481.585820508566
base_0004,0,dense_periodic,30,14976.86679812013
base_0004,0,dense_periodic,31,15463.775606589074
base_0004,0,dense_periodic,32,15957.403984116594
base_0004,0,dense_periodic,33,16451.133917803007
base_0004,0,dense_periodic,34,16945.25217134795
base_0004,0,dense_periodic,35,17432.249624639764
base_0004,0,dense_periodic,36,17922.2146695356
base_0004,0,dense_periodic,37,18413.270098093602
base_0004,0,dense_periodic,38,18905.111036568425
base_0004,0,dense_periodic,39,19397.49009636407
base_0004,0,dense_periodic,40,19891.770400198846
base_0004,1,dense_periodic,0,232.73798057961793
base_0004,1,dense_periodic,1,720.5297122177356
base_0004,1,dense_periodic,2,1217.6675910070867
base_0004,1,dense_periodic,3,1711.0611015362883
base_0004,1,dense_periodic,4,2195.150563635525
base_0004,1,dense_periodic,5,2694.162983677836
base_0004,1,dense_periodic,6,3185.261055295569
base_0004,1,dense_periodic,7,3672.073397062972
base_0004,1,dense_periodic,8,4163.140573164461
base_0004,1,dense_periodic,9,4655.710771745675
base_0004,1,dense_periodic,10,5151.360890365994
base_0004,1,dense_periodic,11,5641.379527366605
base_0004,1,dense_periodic,12,6135.3793680561885
base_0004,1,dense_periodic,13,6621.810449501118
base_0004,1,dense_periodic,14,7113.557544463819
base_0004,1,dense_periodic,15,7605.3811778231275
base_0004,1,dense_periodic,16,8099.191467839912
base_0004,1,dense_periodic,17,8589.651458020551
base_0004,1,dense_periodic,18,9084.18363075605
base_0004,1,dense_periodic,19,9574.626016382317
base_0004,1,dense_periodic,20,10066.475828448385
base_0004,1,dense_periodic,21,10559.98118070309
base_0004,1,dense_periodic,22,11047.621609830574
base_0004,1,dense_periodic,23,11536.192092726866
base_0004,1,dense_periodic,24,12031.509708688218
base_0004,1,dense_periodic,25,12525.11576668356
base_0004,1,dense_periodic,26,13012.593472568231
base_0004,1,dense_periodic,27,13505.656004436829
base_0004,1,dense_periodic,28,13994.089618726304
base_0004,1,dense_periodic,29,14486.582308114124
base_0004,1,dense_periodic,30,14982.88524624297
base_0004,1,dense_periodic,31,15476.121507946787
base_0004,1,dense_periodic,32,15964.942594794746
base_0004,1,dense_periodic,33,16455.77229399815
base_0004,1,dense_periodic,34,16948.98755288771
base_0004,1,dense_periodic,35,17439.174448700924
base_0004,1,dense_periodic,36,17929.24132083937
base_0004,1,dense_periodic,37,18419.268421514735
base_0004,1,dense_periodic,38,18911.545719136982
base_0004,1,dense_periodic,39,19406.302616969275
base_0004,1,dense_periodic,40,19897.522322319706
base_0005,0,synchronization_bursty,0,263.3602972443133
base_0005,0,synchronization_bursty,1,323.052134872305
base_0005,0,synchronization_bursty,2,381.210479518031
base_0005,0,synchronization_bursty,3,440.4156085138922
base_0005,0,synchronization_bursty,4,496.7878263301504
base_0005,0,synchronization_bursty,5,1782.1224178154196
base_0005,0,synchronization_bursty,6,1834.9227520341813
base_0005,0,synchronization_bursty,7,1896.6991481462055
base_0005,0,synchronization_bursty,8,1955.1774969564356
base_0005,0,synchronization_bursty,9,2014.320537656202
base_0005,0,synchronization_bursty,10,3291.726039217679
base_0005,0,synchronization_bursty,11,3349.619003731033
base_0005,0,synchronization_bursty,12,3412.022733096811
base_0005,0,synchronization_bursty,13,3471.3581921686628
base_0005,0,synchronization_bursty,14,3529.485396348999
base_0005,0,synchronization_bursty,15,4810.799947313523
base_0005,0,synchronization_bursty,16,4868.554240016577
base_0005,0,synchronization_bursty,17,4926.955722870165
base_0005,0,synchronization_bursty,18,4984.763614745962
base_0005,0,synchronization_bursty,19,5047.214183917331
base_0005,0,synchronization_bursty,20,6327.050789725279
base_0005,0,synchronization_bursty,21,6384.077207064173
base_0005,0,synchronization_bursty,22,6441.743888858576
base_0005,0,synchronization_bursty,23,6503.013950151637
base_0005,0,synchronization_bursty,24,6562.5038822649685
base_0005,0,synchronization_bursty,25,7846.525413994905
base_0005,0,synchronization_bursty,26,7898.834668342367
base_0005,0,synchronization_bursty,27,7961.527659987396
base_0005,0,synchronization_bursty,28,8019.191850022317
base_0005,0,synchronization_bursty,29,8075.485454423542
base_0005,0,synchronization_bursty,30,9355.909726161713
base_0005,0,synchronization_bursty,31,9415.955459923149
base_0005,0,synchronization_bursty,32,9475.53643721542
base_0005,0,synchronization_bursty,33,9532.23533080385
base_0005,0,synchronization_bursty,34,9592.007224835334
base_0005,0,synchronization_bursty,35,10873.76617635793
base_0005,0,synchronization_bursty,36,10933.195218153642
base_0005,0,synchronization_bursty,37,10993.22748985069
base_0005,0,synchronization_bursty,38,11049.297238127821
base_0005,0,synchronization_bursty,39,11111.367477494958
base_0005,0,synchronization_bursty,40,12393.457397155222
base_0005,0,synchronization_bursty,41,12448.626943759367
base_0005,0,synchronization_bursty,42,12504.08898066001
base_0005,0,synchronization_bursty,43,12563.588338783793
base_0005,0,synchronization_bursty,44,12624.67312895065
base_0005,0,synchronization_bursty,45,13904.578654762221
base_0005,0,synchronization_bursty,46,13965.96061304292
base_0005,0,synchronization_bursty,47,14025.862263970277
base_0005,0,synchronization_bursty,48,14083.910809163004
base_0005,0,synchronization_bursty,49,14139.895733513216
base_0005,0,synchronization_bursty,50,15427.234859535669
base_0005,0,synchronization_bursty,51,15480.733688759748
base_0005,0,synchronization_bursty,52,15536.815697101078
base_0005,0,synchronization_bursty,53,15594.9353258522
base_0005,0,synchronization_bursty,54,15654.976658349795
base_0005,0,synchronization_bursty,55,16942.144748227278
base_0005,0,synchronization_bursty,56,17000.05013551185
base_0005,0,synchronization_bursty,57,17057.381050176682
base_0005,0,synchronization_bursty,58,17110.998963397906
base_0005,0,synchronization_bursty,59,17170.0156256645
base_0005,0,synchronization_bursty,60,18455.36818733495
base_0005,0,synchronization_bursty,61,18515.02619491378
base_0005,0,synchronization_bursty,62,18569.341780399413
base_0005,0,synchronization_bursty,63,18631.831323149527
base_0005,0,synchronization_bursty,64,18687.120091480105
base_0005,0,synchronization_bursty,65,19974.84357479268
base_0005,1,synchronization_bursty,0,258.81701874134467
base_0005,1,synchronization_bursty,1,317.3253961138197
base_0005,1,synchronization_bursty,2,369.8869854236462
base_0005,1,synchronization_bursty,3,431.4299759350042
base_0005,1,synchronization_bursty,4,493.01960365393523
base_0005,1,synchronization_bursty,5,1769.759280453328
base_0005,1,synchronization_bursty,6,1830.2276763651093
base_0005,1,synchronization_bursty,7,1892.2555997132567
base_0005,1,synchronization_bursty,8,1951.173511167146
base_0005,1,synchronization_bursty,9,2006.100785191483
base_0005,1,synchronization_bursty,10,3286.2097578594726
base_0005,1,synchronization_bursty,11,3346.497336094603
base_0005,1,synchronization_bursty,12,3406.816429280558
base_0005,1,synchronization_bursty,13,3463.99228071391
base_0005,1,synchronization_bursty,14,3522.379176961989
base_0005,1,synchronization_bursty,15,4806.029185596698
base_0005,1,synchronization_bursty,16,4860.282531257977
base_0005,1,synchronization_bursty,17,4919.583049120955
base_0005,1,synchronization_bursty,18,4982.7622548431655
base_0005,1,synchronization_bursty,19,5041.354603597659
base_0005,1,synchronization_bursty,20,6323.386998774588
base_0005,1,synchronization_bursty,21,6380.803791105492
base_0005,1,synchronization_bursty,22,6438.030339321698
base_0005,1,synchronization_bursty,23,6495.987220052645
base_0005,1,synchronization_bursty,24,6553.259646278533
base_0005,1,synchronization_bursty,25,7839.258940683459
base_0005,1,synchronization_bursty,26,7892.198202964678
base_0005,1,synchronization_bursty,27,7955.376418786466
base_0005,1,synchronization_bursty,28,8014.53017425353
base_0005,1,synchronization_bursty,29,8072.885919520285
base_0005,1,synchronization_bursty,30,9349.921876375045
base_0005,1,synchronization_bursty,31,9413.088560379623
base_0005,1,synchronization_bursty,32,9473.532400796243
base_0005,1,synchronization_bursty,33,9525.41122561748
base_0005,1,synchronization_bursty,34,9590.03087860969
base_0005,1,synchronization_bursty,35,10871.7862089268
base_0005,1,synchronization_bursty,36,10930.0600574708
base_0005,1,synchronization_bursty,37,10981.800553196203
base_0005,1,synchronization_bursty,38,11046.90031992791
base_0005,1,synchronization_bursty,39,11105.127047546592
base_0005,1,synchronization_bursty,40,12381.770359264685
base_0005,1,synchronization_bursty,41,12443.474199444485
base_0005,1,synchronization_bursty,42,12503.263365120516
base_0005,1,synchronization_bursty,43,12562.610165062539
base_0005,1,synchronization_bursty,44,12617.930232400593
base_0005,1,synchronization_bursty,45,13903.334863527394
base_0005,1,synchronization_bursty,46,13963.292031287152
base_0005,1,synchronization_bursty,47,14021.844935913847
base_0005,1,synchronization_bursty,48,14075.059689299263
base_0005,1,synchronization_bursty,49,14133.618974795094
base_0005,1,synchronization_bursty,50,15419.178340168663
base_0005,1,synchronization_bursty,51,15471.746908607924
base_0005,1,synchronization_bursty,52,15532.88824420118
base_0005,1,synchronization_bursty,53,15588.426213285737
base_0005,1,synchronization_bursty,54,15649.610195669415
base_0005,1,synchronization_bursty,55,16937.172688071998
base_0005,1,synchronization_bursty,56,16988.73524903147
base_0005,1,synchronization_bursty,57,17049.218284769875
base_0005,1,synchronization_bursty,58,17105.918173009373
base_0005,1,synchronization_bursty,59,17164.34581075634
base_0005,1,synchronization_bursty,60,18446.11456808038
base_0005,1,synchronization_bursty,61,18507.832992984953
base_0005,1,synchronization_bursty,62,18563.830113046835
base_0005,1,synchronization_bursty,63,18620.468121925875
base_0005,1,synchronization_bursty,64,18684.08284338879
base_0005,1,synchronization_bursty,65,19964.53043632347
base_0006,0,sparse_periodic,0,380.98122284447714
base_0006,0,sparse_periodic,1,1294.768658674228
base_0006,0,sparse_periodic,2,2212.4634149586714
base_0006,0,sparse_periodic,3,3129.838445620029
base_0006,0,sparse_periodic,4,4048.262244946482
base_0006,0,sparse_periodic,5,4965.21930584191
base_0006,0,sparse_periodic,6,5884.400285727593
base_0006,0,sparse_periodic,7,6800.964674376452
base_0006,0,sparse_periodic,8,7716.05615685764
base_0006,0,sparse_periodic,9,8634.753288433174
base_0006,0,sparse_periodic,10,9547.632300224
base_0006,0,sparse_periodic,11,10469.01456309802
base_0006,0,sparse_periodic,12,11382.30324288103
base_0006,0,sparse_periodic,13,12301.625334050905
base_0006,0,sparse_periodic,14,13215.897894654032
base_0006,0,sparse_periodic,15,14138.882298576644
