protocol_context,graph_mode,model_name,trace_id,graph_instance_id,repeat_id,true_boundary_count,predicted_boundary_count,matched_boundary_count,boundary_recall_within_tolerance,boundary_precision_within_tolerance,boundary_f1_within_tolerance,boundary_mae_ns,boundary_median_absolute_error_ns,boundary_mean_signed_error_ns,tolerance_ns
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,3f537d021d11f333c74c,graph_0022,1,4,25,3,0.75,0.12,0.20689655172413793,945.3215345544219,949.40353895113,945.3215345544219,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,4c32d89a3d87e30c76b2,graph_0017,0,5,31,5,1.0,0.16129032258064516,0.27777777777777773,265.11297869492773,179.06922019381818,78.18608355338438,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,562326a1124bfac52e73,graph_0024,1,3,22,3,1.0,0.13636363636363635,0.24000000000000002,996.5028017119142,1160.0079306442785,169.4893088511059,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,61beb94963a421d5d0ff,graph_0006,0,3,22,3,1.0,0.13636363636363635,0.24000000000000002,811.8839721600389,693.4382492683135,811.8839721600389,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,6ad0338651cff901dbf3,graph_0016,1,4,27,3,0.75,0.1111111111111111,0.19354838709677416,279.5523093299116,234.12910664301398,123.46623823456896,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,6b205970476d60ddb2eb,graph_0017,1,5,17,4,0.8,0.23529411764705882,0.3636363636363636,343.7309381241603,354.1240088300201,-13.265548221069366,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,717858ec3b975ed73250,graph_0022,0,4,19,3,0.75,0.15789473684210525,0.2608695652173913,1505.321534554422,1937.3257125491,1505.321534554422,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,7a4ea878ca3d5658ff04,graph_0016,0,4,28,4,1.0,0.14285714285714285,0.25,819.6630917954324,917.0622729175043,819.6630917954324,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,82f50563fd91a9cf3ff9,graph_0024,0,3,25,3,1.0,0.12,0.21428571428571425,656.1506884215869,99.99206935572147,589.4893088511059,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,93e038cdcee5d40d5fbf,graph_0005,1,5,28,5,1.0,0.17857142857142858,0.30303030303030304,1345.0635477370292,1533.5997619003756,572.3676156712551,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,9f941c3c67fa834c14be,graph_0029,0,5,29,5,1.0,0.1724137931034483,0.29411764705882354,699.9660182346992,589.1918966479207,143.82376962035832,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,bf33263e52220b415168,graph_0006,1,3,29,2,0.6666666666666666,0.06896551724137931,0.125,972.0108074370096,972.0108074370096,-972.0108074370096,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,e31b4fb3200efe67f89b,graph_0013,0,4,33,4,1.0,0.12121212121212122,0.21621621621621626,1154.646425116242,1334.217072153603,462.9667530681586,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,fae3c9ee229fc33c2d05,graph_0003,1,3,10,3,1.0,0.3,0.4615384615384615,491.39865823087774,557.9449055461846,472.20258791923817,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,0656b7acc12e2ea22cc8,graph_0029,1,5,23,5,1.0,0.21739130434782608,0.3571428571428571,731.9552388393591,499.9730515116498,-360.17623037964165,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,0a24bfd82ffccfe6f093,graph_0013,1,4,10,2,0.5,0.2,0.28571428571428575,1544.217072153603,1544.217072153603,-679.1422719425636,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,0fc998952b0aaacaac51,graph_0005,0,5,13,4,0.8,0.3076923076923077,0.4444444444444444,670.4591512639704,454.00065235282,-612.6115352208794,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,2bdeb5bf77064fd44268,graph_0003,0,3,18,2,0.6666666666666666,0.1111111111111111,0.1904761904761905,512.7009346125869,512.7009346125869,512.7009346125869,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,3f537d021d11f333c74c,graph_0022,1,4,11,2,0.5,0.18181818181818182,0.26666666666666666,1105.9548198069679,1105.9548198069679,103.28053235606785,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,4c32d89a3d87e30c76b2,graph_0017,0,5,23,4,0.8,0.17391304347826086,0.2857142857142857,724.3387830036008,686.2158707785111,38.12291222508975,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,562326a1124bfac52e73,graph_0024,1,3,28,3,1.0,0.10714285714285714,0.19354838709677416,449.48930885110593,588.9802352002516,449.48930885110593,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,61beb94963a421d5d0ff,graph_0006,0,3,14,2,0.6666666666666666,0.14285714285714285,0.23529411764705882,1035.449056705323,1035.449056705323,917.9891925629904,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,6ad0338651cff901dbf3,graph_0016,1,4,17,3,0.75,0.17647058823529413,0.2857142857142857,632.0913896228994,173.34895296636023,-509.07284205841887,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,6b205970476d60ddb2eb,graph_0017,1,5,13,5,1.0,0.38461538461538464,0.5555555555555556,627.1587801761932,443.99261065119936,414.1860835533844,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,717858ec3b975ed73250,graph_0022,0,4,24,4,1.0,0.16666666666666666,0.2857142857142857,1402.189285583568,1441.0980388110684,616.8910550591331,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,7a4ea878ca3d5658ff04,graph_0016,0,4,19,4,1.0,0.21052631578947367,0.34782608695652173,1041.7276451169394,1120.8013027221914,294.66309179543236,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,82f50563fd91a9cf3ff9,graph_0024,0,3,16,3,1.0,0.1875,0.3157894736842105,1356.150688421587,1699.4797607087876,1009.4893088511059,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,93e038cdcee5d40d5fbf,graph_0005,1,5,11,5,1.0,0.45454545454545453,0.625,908.3676156712551,625.5984571947356,908.3676156712551,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,9f941c3c67fa834c14be,graph_0029,0,5,25,5,1.0,0.2,0.33333333333333337,1230.689015245511,1298.8362751120685,143.82376962035832,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,bf33263e52220b415168,graph_0006,1,3,25,1,0.3333333333333333,0.04,0.07142857142857142,273.4382492683135,273.4382492683135,273.4382492683135,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,e31b4fb3200efe67f89b,graph_0013,0,4,11,3,0.75,0.2727272727272727,0.39999999999999997,1178.3077480177592,1285.0748002110395,-321.591214543733,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,fae3c9ee229fc33c2d05,graph_0003,1,3,14,2,0.6666666666666666,0.14285714285714285,0.23529411764705882,302.70093461258693,302.70093461258693,302.70093461258693,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,0656b7acc12e2ea22cc8,graph_0029,1,5,27,4,0.8,0.14814814814814814,0.25,260.04921432871356,309.4031346276952,-115.22702509663964,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,0a24bfd82ffccfe6f093,graph_0013,1,4,13,3,0.75,0.23076923076923078,0.3529411764705882,797.6141409548612,963.3593440961668,155.37457822408336,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,0fc998952b0aaacaac51,graph_0005,0,5,17,5,1.0,0.29411764705882354,0.45454545454545453,1452.376357023121,1701.8599317359403,-771.6323843287449,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,2bdeb5bf77064fd44268,graph_0003,0,3,10,2,0.6666666666666666,0.2,0.30769230769230765,512.7009346125869,512.7009346125869,512.7009346125869,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,3f537d021d11f333c74c,graph_0022,1,4,19,3,0.75,0.15789473684210525,0.2608695652173913,525.3215345544219,677.3257125491,525.3215345544219,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,4c32d89a3d87e30c76b2,graph_0017,0,5,24,5,1.0,0.20833333333333334,0.3448275862068966,354.1862283690883,181.5612311334371,-89.81391644661562,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,562326a1124bfac52e73,graph_0024,1,3,24,3,1.0,0.125,0.2222222222222222,996.5028017119142,740.0079306442785,-110.51069114889408,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,61beb94963a421d5d0ff,graph_0006,0,3,15,2,0.6666666666666666,0.13333333333333333,0.2222222222222222,1337.9891925629904,1337.9891925629904,1337.9891925629904,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,6ad0338651cff901dbf3,graph_0016,1,4,16,2,0.5,0.125,0.2,302.26391067336044,302.26391067336044,302.26391067336044,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,6b205970476d60ddb2eb,graph_0017,1,5,19,5,1.0,0.2631578947368421,0.4166666666666667,606.1862283690883,601.5612311334371,-341.8139164466156,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,717858ec3b975ed73250,graph_0022,0,4,11,4,1.0,0.36363636363636365,0.5333333333333333,1641.0912467724997,1783.2805323560679,1246.8910550591331,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,7a4ea878ca3d5658ff04,graph_0016,0,4,17,4,1.0,0.23529411764705882,0.38095238095238093,936.7276451169394,1120.8013027221914,189.66309179543236,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,82f50563fd91a9cf3ff9,graph_0024,0,3,22,3,1.0,0.13636363636363635,0.24000000000000002,1009.4893088511059,1428.9802352002516,1009.4893088511059,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,93e038cdcee5d40d5fbf,graph_0005,1,5,17,5,1.0,0.29411764705882354,0.45454545454545453,1244.367615671255,1281.8599317359403,1244.367615671255,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,9f941c3c67fa834c14be,graph_0029,0,5,14,5,1.0,0.35714285714285715,0.5263157894736842,1603.1652845960236,1849.1918966479207,-108.17623037964168,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,bf33263e52220b415168,graph_0006,1,3,19,2,0.6666666666666666,0.10526315789473684,0.18181818181818182,823.4441096887754,823.4441096887754,-823.4441096887754,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,e31b4fb3200efe67f89b,graph_0013,0,4,22,4,1.0,0.18181818181818182,0.3076923076923077,1007.0332469318414,889.1422719425636,-1007.0332469318414,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,fae3c9ee229fc33c2d05,graph_0003,1,3,5,2,0.6666666666666666,0.4,0.5,722.7009346125869,722.7009346125869,722.7009346125869,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,19579e2cd35009167675,graph_0029,0,5,21,5,1.0,0.23809523809523808,0.3846153846153846,899.9552388393591,919.9730515116498,-696.1762303796417,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,1a373bc1f4196aba957b,graph_0016,0,4,19,3,0.75,0.15789473684210525,0.2608695652173913,427.90026959032883,185.87089335698602,-296.53376176543105,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,2a1dff4312a72ecd1275,graph_0017,1,5,34,5,1.0,0.14705882352941177,0.25641025641025644,349.11297869492773,181.5612311334371,-5.813916446615622,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,3ce410988221b19b1f32,graph_0005,1,5,16,4,0.8,0.25,0.38095238095238093,800.8597862405727,488.77758191106113,-175.9400947096151,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,3d5c27249191c571f5af,graph_0006,0,3,27,3,1.0,0.1111111111111111,0.19999999999999998,649.8094517450727,660.3264686458642,111.88397216003887,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,3fc743dfd0a5e92a0836,graph_0003,0,3,22,3,1.0,0.13636363636363635,0.24000000000000002,351.39865823087774,137.9449055461846,332.20258791923817,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,45de4abbb9202c9d63c9,graph_0003,1,3,20,2,0.6666666666666666,0.1,0.1739130434782609,458.1255345732243,458.1255345732243,429.331429105765,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,4ed63dfd83523168bcb2,graph_0006,1,3,28,3,1.0,0.10714285714285714,0.19354838709677416,811.8839721600389,1113.4382492683135,811.8839721600389,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,55d4c4c323c78a7d156d,graph_0022,0,4,20,3,0.75,0.15,0.24999999999999997,839.1646331123981,109.40353895113003,805.3215345544219,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,7952682052f10470a75d,graph_0013,0,4,11,2,0.5,0.18181818181818182,0.26666666666666666,1270.5244672306053,1270.5244672306053,1270.5244672306053,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,7a01b3cad64534bd1d35,graph_0005,0,5,18,4,0.8,0.2222222222222222,0.3478260869565218,471.05319843781945,551.0477350929032,79.99453665508372,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,89734cbc5dbd75d0ecf2,graph_0016,1,4,25,4,1.0,0.16,0.2758620689655173,942.9886153122523,1039.7162604291916,819.6630917954324,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,a8f21c237bd4f0509b55,graph_0013,1,4,13,3,0.75,0.23076923076923078,0.3529411764705882,1027.3414483510533,1134.2567223996157,-651.069262646135,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,bbbde45fda98adba2be3,graph_0022,1,4,23,4,1.0,0.17391304347826086,0.29629629629629634,931.8910550591331,869.3194455570829,931.8910550591331,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,befb48403833ad5a87eb,graph_0024,0,3,23,3,1.0,0.13043478260869565,0.23076923076923078,476.8358187176048,251.01976479974837,309.48930885110593,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,c21e424eaa048ecae394,graph_0029,1,5,25,3,0.6,0.12,0.19999999999999998,558.7696368843411,457.4456870526046,558.7696368843411,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,d978d22955a94dc4b117,graph_0024,1,3,21,3,1.0,0.14285714285714285,0.25,616.8358187176049,320.00793064427853,-390.51069114889407,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,dd97a0dee3c261fef58d,graph_0017,0,5,18,4,0.8,0.2222222222222222,0.3478260869565218,531.8113886854999,418.75399453019054,-400.59569892661875,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,19579e2cd35009167675,graph_0029,0,5,17,4,0.8,0.23529411764705882,0.3636363636363636,579.9507856712864,523.3187918502626,-115.22702509663964,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,1a373bc1f4196aba957b,graph_0016,0,4,17,3,0.75,0.17647058823529413,0.2857142857142857,683.466238234569,605.870893356986,683.466238234569,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,2a1dff4312a72ecd1275,graph_0017,1,5,22,4,0.8,0.18181818181818182,0.2962962962962963,916.2690618758397,783.7841292214889,826.7344517789306,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,3ce410988221b19b1f32,graph_0005,1,5,20,4,0.8,0.2,0.32000000000000006,890.0701796273975,856.0102743370126,34.059905290384904,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,3d5c27249191c571f5af,graph_0006,0,3,9,3,1.0,0.3333333333333333,0.5,951.8839721600389,1113.4382492683135,951.8839721600389,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,3fc743dfd0a5e92a0836,graph_0003,0,3,10,2,0.6666666666666666,0.2,0.30769230769230765,668.1255345732243,668.1255345732243,219.33142910576498,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,45de4abbb9202c9d63c9,graph_0003,1,3,13,2,0.6666666666666666,0.15384615384615385,0.25,1689.331429105765,1689.331429105765,1689.331429105765,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,4ed63dfd83523168bcb2,graph_0006,1,3,13,3,1.0,0.23076923076923078,0.375,811.8839721600389,1113.4382492683135,811.8839721600389,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,55d4c4c323c78a7d156d,graph_0022,0,4,11,3,0.75,0.2727272727272727,0.39999999999999997,906.2289404783114,310.59646104886997,665.3215345544219,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,7952682052f10470a75d,graph_0013,0,4,14,3,0.75,0.21428571428571427,0.3333333333333333,1111.1703000846428,963.3593440961668,468.93073735386497,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,7a01b3cad64534bd1d35,graph_0005,0,5,16,4,0.8,0.25,0.38095238095238093,874.7176766206762,840.6577713302913,34.059905290384904,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,89734cbc5dbd75d0ecf2,graph_0016,1,4,20,4,1.0,0.2,0.33333333333333337,745.0531686337592,752.6539875116873,294.66309179543236,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,a8f21c237bd4f0509b55,graph_0013,1,4,12,3,0.75,0.25,0.375,747.3414483510533,564.4082785573773,-371.06926264613503,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,bbbde45fda98adba2be3,graph_0022,1,4,14,4,1.0,0.2857142857142857,0.4444444444444445,826.8910550591331,630.4174843681512,826.8910550591331,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,befb48403833ad5a87eb,graph_0024,0,3,11,2,0.6666666666666666,0.18181818181818182,0.28571428571428575,1714.494082922265,1714.494082922265,1714.494082922265,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,c21e424eaa048ecae394,graph_0029,1,5,21,4,0.8,0.19047619047619047,0.3076923076923077,642.0776861874281,464.7237605746468,642.0776861874281,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,d978d22955a94dc4b117,graph_0024,1,3,21,3,1.0,0.14285714285714285,0.25,883.8493115784131,400.5202392912124,-670.5106911488941,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,dd97a0dee3c261fef58d,graph_0017,0,5,7,1,0.2,0.14285714285714285,0.16666666666666666,660.9307798061818,660.9307798061818,660.9307798061818,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,19579e2cd35009167675,graph_0029,0,5,11,3,0.6,0.2727272727272727,0.37499999999999994,393.41854150045765,250.80810335207934,393.41854150045765,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,1a373bc1f4196aba957b,graph_0016,0,4,15,3,0.75,0.2,0.31578947368421056,543.466238234569,185.87089335698602,543.466238234569,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,2a1dff4312a72ecd1275,graph_0017,1,5,25,4,0.8,0.16,0.26666666666666666,916.2690618758397,783.7841292214889,826.7344517789306,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,3ce410988221b19b1f32,graph_0005,1,5,26,4,0.8,0.15384615384615385,0.25806451612903225,422.91779567048843,357.0580094299157,349.0599052903849,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,3d5c27249191c571f5af,graph_0006,0,3,24,3,1.0,0.125,0.2222222222222222,229.8094517450727,240.32646864586422,-28.116027839961134,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,3fc743dfd0a5e92a0836,graph_0003,0,3,20,3,1.0,0.15,0.2608695652173913,491.39865823087774,448.7941054674593,192.2025879192382,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,45de4abbb9202c9d63c9,graph_0003,1,3,14,1,0.3333333333333333,0.07142857142857142,0.11764705882352941,887.4569636789893,887.4569636789893,887.4569636789893,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,4ed63dfd83523168bcb2,graph_0006,1,3,25,3,1.0,0.12,0.21428571428571425,629.5918059811632,566.5617507316865,251.88397216003887,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,55d4c4c323c78a7d156d,graph_0022,0,4,19,3,0.75,0.15789473684210525,0.2608695652173913,1399.1646331123982,1789.40353895113,1365.321534554422,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,7952682052f10470a75d,graph_0013,0,4,10,3,0.75,0.3,0.4285714285714285,1587.3414483510533,1554.2567223996157,-91.06926264613503,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,7a01b3cad64534bd1d35,graph_0005,0,5,24,5,1.0,0.20833333333333334,0.3448275862068966,633.2145450974436,567.715780760207,320.36761567125507,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,89734cbc5dbd75d0ecf2,graph_0016,1,4,15,4,1.0,0.26666666666666666,0.4210526315789474,640.0531686337592,548.9149577070002,399.66309179543236,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,a8f21c237bd4f0509b55,graph_0013,1,4,13,3,0.75,0.23076923076923078,0.3529411764705882,1167.3414483510533,1383.3593440961668,-791.069262646135,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,bbbde45fda98adba2be3,graph_0022,1,4,20,4,1.0,0.2,0.33333333333333337,877.1892855835681,630.4174843681512,721.8910550591331,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,befb48403833ad5a87eb,graph_0024,0,3,11,3,1.0,0.2727272727272727,0.42857142857142855,1976.5028017119141,2268.9802352002516,309.48930885110593,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,c21e424eaa048ecae394,graph_0029,1,5,13,3,0.6,0.23076923076923078,0.33333333333333337,698.7696368843411,457.4456870526046,698.7696368843411,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,d978d22955a94dc4b117,graph_0024,1,3,21,3,1.0,0.14285714285714285,0.25,169.4893088511059,168.98023520025163,169.4893088511059,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,dd97a0dee3c261fef58d,graph_0017,0,5,23,4,0.8,0.17391304347826086,0.2857142857142857,1039.3387830036008,963.3378674183004,353.12291222508975,2520.0
direct_coherent_dynamic_graph,edge_localized,hist_gradient_boosting,__aggregate__,__aggregate__,-1,72,322,65,0.9027777777777778,0.20186335403726707,0.3299492385786802,852.2178410418315,635.3086551266138,273.48332123051483,2520.0
direct_coherent_dynamic_graph,edge_localized,logistic_regression,__aggregate__,__aggregate__,-1,72,226,53,0.7361111111111112,0.2345132743362832,0.35570469798657717,804.3024964230887,557.9449055461846,561.5797400459804,2520.0
direct_coherent_dynamic_graph,edge_localized,random_forest,__aggregate__,__aggregate__,-1,72,331,66,0.9166666666666666,0.19939577039274925,0.3275434243176179,867.9321312403715,769.0778603345757,457.6102992476624,2520.0
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,__aggregate__,__aggregate__,-1,72,381,68,0.9444444444444444,0.1784776902887139,0.30022075055187636,798.7570243027933,488.2684561899232,249.49084161808813,2520.0
direct_coherent_dynamic_graph,global_only_control,logistic_regression,__aggregate__,__aggregate__,-1,72,316,65,0.9027777777777778,0.20569620253164558,0.3350515463917526,801.0608708313712,432.3425017426089,-47.78875111457104,2520.0
direct_coherent_dynamic_graph,global_only_control,random_forest,__aggregate__,__aggregate__,-1,72,307,66,0.9166666666666666,0.21498371335504887,0.3482849604221636,809.5182523146127,603.7160622452116,69.44660506855644,2520.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,__aggregate__,__aggregate__,-1,72,441,67,0.9305555555555556,0.15192743764172337,0.26120857699805067,762.2155542841515,640.7380579438568,284.07034274746786,2520.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,__aggregate__,__aggregate__,-1,72,315,59,0.8194444444444444,0.1873015873015873,0.3049095607235142,873.7436509429516,655.9071639866233,194.586049716343,2520.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,__aggregate__,__aggregate__,-1,72,311,63,0.875,0.20257234726688103,0.32898172323759794,896.2894408556208,856.2931908156695,215.50614645273265,2520.0
entanglement_assisted_dynamic_graph,global_only_control,hist_gradient_boosting,__aggregate__,__aggregate__,-1,72,384,61,0.8472222222222222,0.15885416666666666,0.2675438596491228,689.7923316990396,473.4515582421427,213.5731075751252,2520.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,__aggregate__,__aggregate__,-1,72,268,56,0.7777777777777778,0.208955223880597,0.32941176470588235,905.7630901738902,710.3897610424558,520.4029606618298,2520.0
entanglement_assisted_dynamic_graph,global_only_control,random_forest,__aggregate__,__aggregate__,-1,72,329,59,0.8194444444444444,0.17933130699088146,0.2942643391521197,816.8185320276497,567.1387657459468,381.78236507345906,2520.0
