trace_id,protocol_context,probe_index,probe_edge,release_ns,attacker_only_success,combined_success,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,delayed,speedup,failure_transition
de32853291987237600f,direct_coherent_dynamic_graph,71,module_2--module_4,29850.0,True,True,30000.0,30000.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,72,module_1--module_3,30270.0,True,True,30420.0,30498.23176670234,150.0,228.2317667023417,78.2317667023417,True,False,False
de32853291987237600f,direct_coherent_dynamic_graph,73,module_1--module_4,30690.0,True,True,30840.0,30840.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,74,module_1--module_2,31110.0,True,True,31260.0,31260.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,75,module_2--module_3,31530.0,True,True,31680.0,31680.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,76,module_2--module_4,31950.0,True,True,32100.0,32100.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,77,module_3--module_4,32370.0,True,True,32520.0,32520.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,78,module_3--module_4,32790.0,True,True,32940.0,32940.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,79,module_1--module_4,33210.0,True,True,33360.0,33360.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,80,module_1--module_3,33630.0,True,True,33780.0,33780.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,81,module_2--module_3,34050.0,True,True,34200.0,34200.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,82,module_1--module_2,34470.0,True,True,34620.0,34620.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,83,module_2--module_4,34890.0,True,True,35040.0,35040.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,84,module_1--module_4,35310.0,True,True,35460.0,35460.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,85,module_2--module_4,35730.0,True,True,35880.0,35880.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,86,module_2--module_3,36150.0,True,True,36300.0,36300.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,87,module_3--module_4,36570.0,True,True,36720.0,36720.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,88,module_1--module_2,36990.0,True,True,37140.0,37140.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,89,module_1--module_3,37410.0,True,True,37560.0,37560.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,90,module_2--module_3,37830.0,True,True,37980.0,37980.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,91,module_2--module_4,38250.0,True,True,38400.0,38400.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,92,module_3--module_4,38670.0,True,True,38820.0,38820.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,93,module_1--module_3,39090.0,True,True,39240.0,39240.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,94,module_1--module_4,39510.0,True,True,39660.0,39660.0,150.0,150.0,0.0,False,False,False
de32853291987237600f,direct_coherent_dynamic_graph,95,module_1--module_2,39930.0,True,True,40080.0,40080.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,0,module_2--module_4,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,1,module_2--module_3,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,2,module_1--module_2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,3,module_1--module_4,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,4,module_3--module_4,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,5,module_1--module_3,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,6,module_1--module_3,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,7,module_2--module_4,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,8,module_1--module_4,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,9,module_2--module_3,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,10,module_3--module_4,4230.0,True,True,4380.0,4380.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,11,module_1--module_2,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,12,module_1--module_4,5070.0,True,True,5220.0,5220.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,13,module_3--module_4,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,14,module_2--module_3,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,15,module_1--module_2,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,16,module_1--module_3,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,17,module_2--module_4,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,18,module_2--module_4,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,19,module_2--module_3,8010.0,True,True,8160.0,8160.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,20,module_1--module_4,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,21,module_1--module_2,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,22,module_1--module_3,9270.0,True,True,9420.0,9420.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,23,module_3--module_4,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,24,module_3--module_4,10110.0,True,True,10260.0,10260.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,25,module_2--module_4,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,26,module_2--module_3,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,27,module_1--module_4,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,28,module_1--module_3,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,29,module_1--module_2,12210.0,True,True,12360.0,12362.223897401911,150.0,152.22389740191102,2.2238974019110174,True,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,30,module_3--module_4,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,31,module_1--module_4,13050.0,True,True,13200.0,13200.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,32,module_2--module_3,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,33,module_1--module_2,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,34,module_2--module_4,14310.0,True,True,14460.0,14544.803333935102,150.0,234.80333393510227,84.80333393510227,True,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,35,module_1--module_3,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,36,module_3--module_4,15150.0,True,True,15300.0,15300.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,37,module_1--module_4,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,38,module_1--module_3,15990.0,True,True,16140.0,16186.630480489051,150.0,196.63048048905148,46.63048048905148,True,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,39,module_2--module_4,16410.0,True,True,16560.0,16560.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,40,module_1--module_2,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,41,module_2--module_3,17250.0,True,True,17400.0,17400.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,42,module_1--module_3,17670.0,True,True,17820.0,17827.652075292346,150.0,157.65207529234613,7.652075292346126,True,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,43,module_2--module_3,18090.0,True,True,18240.0,18240.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,44,module_2--module_4,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,45,module_3--module_4,18930.0,True,True,19080.0,19080.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,46,module_1--module_2,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,47,module_1--module_4,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,48,module_2--module_3,20190.0,True,True,20340.0,20340.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,49,module_1--module_4,20610.0,True,True,20760.0,20760.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,50,module_3--module_4,21030.0,True,True,21180.0,21180.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,51,module_1--module_3,21450.0,True,True,21600.0,21600.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,52,module_1--module_2,21870.0,True,True,22020.0,22020.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,53,module_2--module_4,22290.0,True,True,22440.0,22440.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,54,module_1--module_2,22710.0,True,True,22860.0,22860.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,55,module_1--module_4,23130.0,True,True,23280.0,23280.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,56,module_2--module_4,23550.0,True,True,23700.0,23700.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,57,module_1--module_3,23970.0,True,True,24120.0,24120.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,58,module_3--module_4,24390.0,True,True,24540.0,24540.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,59,module_2--module_3,24810.0,True,True,24960.0,24960.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,60,module_3--module_4,25230.0,True,True,25380.0,25380.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,61,module_1--module_4,25650.0,True,True,25800.0,25800.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,62,module_1--module_2,26070.0,True,True,26220.0,26220.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,63,module_1--module_3,26490.0,True,True,26640.0,26640.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,64,module_2--module_3,26910.0,True,True,27060.0,27060.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,65,module_2--module_4,27330.0,True,True,27480.0,27480.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,66,module_1--module_4,27750.0,True,True,27900.0,27900.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,67,module_1--module_3,28170.0,True,True,28320.0,28320.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,68,module_2--module_3,28590.0,True,True,28740.0,28740.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,69,module_2--module_4,29010.0,True,True,29160.0,29160.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,70,module_3--module_4,29430.0,True,True,29580.0,29580.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,71,module_1--module_2,29850.0,True,True,30000.0,30000.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,72,module_2--module_4,30270.0,True,True,30420.0,30478.85136922467,150.0,208.85136922467063,58.851369224670634,True,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,73,module_1--module_2,30690.0,True,True,30840.0,30840.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,74,module_3--module_4,31110.0,True,True,31260.0,31260.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,75,module_1--module_4,31530.0,True,True,31680.0,31680.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,76,module_1--module_3,31950.0,True,True,32100.0,32100.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,77,module_2--module_3,32370.0,True,True,32520.0,32520.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,78,module_1--module_2,32790.0,True,True,32940.0,32940.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,79,module_1--module_4,33210.0,True,True,33360.0,33360.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,80,module_1--module_3,33630.0,True,True,33780.0,33780.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,81,module_2--module_4,34050.0,True,True,34200.0,34200.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,82,module_2--module_3,34470.0,True,True,34620.0,34620.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,83,module_3--module_4,34890.0,True,True,35040.0,35077.875336188,150.0,187.8753361880008,37.8753361880008,True,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,84,module_2--module_3,35310.0,True,True,35460.0,35525.992042965794,150.0,215.9920429657941,65.9920429657941,True,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,85,module_1--module_4,35730.0,True,True,35880.0,35880.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,86,module_3--module_4,36150.0,True,True,36300.0,36300.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,87,module_1--module_2,36570.0,True,True,36720.0,36720.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,88,module_1--module_3,36990.0,True,True,37140.0,37140.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,89,module_2--module_4,37410.0,True,True,37560.0,37560.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,90,module_1--module_2,37830.0,True,True,37980.0,37980.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,91,module_2--module_3,38250.0,True,True,38400.0,38400.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,92,module_1--module_3,38670.0,True,True,38820.0,38820.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,93,module_3--module_4,39090.0,True,True,39240.0,39240.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,94,module_1--module_4,39510.0,True,True,39660.0,39660.0,150.0,150.0,0.0,False,False,False
cffb9f093ba4e1524ce5,direct_coherent_dynamic_graph,95,module_2--module_4,39930.0,True,True,40080.0,40097.054092926264,150.0,167.05409292626427,17.054092926264275,True,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,0,module_1--module_2,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,1,module_2--module_4,450.0,True,True,600.0,600.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,2,module_1--module_3,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,3,module_2--module_3,1290.0,True,True,1440.0,1440.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,4,module_1--module_4,1710.0,True,True,1860.0,1860.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,5,module_3--module_4,2130.0,True,True,2280.0,2280.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,6,module_1--module_3,2550.0,True,True,2700.0,2700.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,7,module_2--module_4,2970.0,True,True,3120.0,3120.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,8,module_3--module_4,3390.0,True,True,3540.0,3540.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,9,module_1--module_2,3810.0,True,True,3960.0,3960.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,10,module_2--module_3,4230.0,True,True,4380.0,4380.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,11,module_1--module_4,4650.0,True,True,4800.0,4800.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,12,module_2--module_4,5070.0,True,True,5220.0,5220.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,13,module_3--module_4,5490.0,True,True,5640.0,5640.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,14,module_1--module_4,5910.0,True,True,6060.0,6060.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,15,module_2--module_3,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,16,module_1--module_3,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,17,module_1--module_2,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,18,module_1--module_3,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,19,module_1--module_4,8010.0,True,True,8160.0,8160.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,20,module_2--module_3,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,21,module_1--module_2,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,22,module_2--module_4,9270.0,True,True,9420.0,9420.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,23,module_3--module_4,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,24,module_2--module_4,10110.0,True,True,10260.0,10260.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,25,module_1--module_2,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,26,module_2--module_3,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,27,module_1--module_3,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,28,module_1--module_4,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,29,module_3--module_4,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,30,module_2--module_3,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,31,module_1--module_2,13050.0,True,True,13200.0,13292.940538310984,150.0,242.94053831098427,92.94053831098427,True,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,32,module_1--module_4,13470.0,True,True,13620.0,13673.224764546083,150.0,203.22476454608295,53.22476454608295,True,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,33,module_2--module_4,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,34,module_3--module_4,14310.0,True,True,14460.0,14483.224764546083,150.0,173.22476454608295,23.22476454608295,True,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,35,module_1--module_3,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,36,module_1--module_2,15150.0,True,True,15300.0,15300.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,37,module_1--module_3,15570.0,True,True,15720.0,15720.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,38,module_3--module_4,15990.0,True,True,16140.0,16224.20762589776,150.0,234.2076258977595,84.2076258977595,True,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,39,module_2--module_4,16410.0,True,True,16560.0,16611.572528574434,150.0,201.57252857443382,51.57252857443382,True,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,40,module_1--module_4,16830.0,True,True,16980.0,16980.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,41,module_2--module_3,17250.0,True,True,17400.0,17421.572528574434,150.0,171.57252857443382,21.572528574433818,True,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,42,module_2--module_3,17670.0,True,True,17820.0,17820.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,43,module_2--module_4,18090.0,True,True,18240.0,18240.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,44,module_1--module_3,18510.0,True,True,18660.0,18660.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,45,module_1--module_4,18930.0,True,True,19080.0,19160.01601343762,150.0,230.01601343762013,80.01601343762013,True,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,46,module_3--module_4,19350.0,True,True,19500.0,19500.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,47,module_1--module_2,19770.0,True,True,19920.0,19920.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,48,module_2--module_4,20190.0,True,True,20340.0,20340.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,49,module_1--module_3,20610.0,True,True,20760.0,20760.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,50,module_1--module_4,21030.0,True,True,21180.0,21180.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,51,module_1--module_2,21450.0,True,True,21600.0,21600.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,52,module_2--module_3,21870.0,True,True,22020.0,22020.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,53,module_3--module_4,22290.0,True,True,22440.0,22440.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,54,module_3--module_4,22710.0,True,True,22860.0,22860.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,55,module_2--module_4,23130.0,True,True,23280.0,23280.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,56,module_1--module_3,23550.0,True,True,23700.0,23700.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,57,module_1--module_4,23970.0,True,True,24120.0,24120.0,150.0,150.0,0.0,False,False,False
8145e5b6294c841a5664,direct_coherent_dynamic_graph,58,module_2--module_3,24390.0,True,True,24540.0,24540.0,150.0,150.0,0.0,False,False,False
