protocol_context,graph_mode,remote_profile,true_active_edge,probe_edge,probe_count,mean_excess_ns,mean_abs_excess_ns,mean_positive_excess_ns,delayed_fraction,speedup_fraction,failure_transition_fraction
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_2,module_3--module_4,10,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_3,module_1--module_2,18,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_3,module_1--module_3,20,-108.0,108.0,0.0,0.0,0.45,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_3,module_1--module_4,21,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_3,module_2--module_3,20,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_3,module_2--module_4,23,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_3,module_3--module_4,20,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_4,module_1--module_2,18,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_4,module_1--module_3,16,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_4,module_1--module_4,16,-103.12750123045544,103.12750123045544,0.0,0.0,0.4375,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_4,module_2--module_3,16,-15.0,15.0,0.0,0.0,0.0625,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_4,module_2--module_4,19,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_1--module_4,module_3--module_4,17,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_3--module_4,module_1--module_2,4,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_3--module_4,module_1--module_3,4,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_3--module_4,module_1--module_4,6,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_3--module_4,module_2--module_3,4,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_3--module_4,module_2--module_4,5,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,sparse_periodic,module_3--module_4,module_3--module_4,5,-162.0,162.0,0.0,0.0,0.8,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_2,module_1--module_2,10,-33.708422334210624,67.23654027944504,16.764058972617203,0.5,0.3,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_2,module_1--module_3,12,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_2,module_1--module_4,11,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_2,module_2--module_3,12,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_2,module_2--module_4,13,-18.46153846153846,18.46153846153846,0.0,0.0,0.07692307692307693,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_2,module_3--module_4,12,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_4,module_1--module_2,10,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_4,module_1--module_3,10,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_4,module_1--module_4,12,22.667985386548413,115.35076554698003,69.00937546676423,0.3333333333333333,0.25,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_4,module_2--module_3,12,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_4,module_2--module_4,10,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_1--module_4,module_3--module_4,12,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_2--module_3,module_1--module_2,30,-8.0,8.0,0.0,0.0,0.03333333333333333,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_2--module_3,module_1--module_3,30,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_2--module_3,module_1--module_4,33,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_2--module_3,module_2--module_3,29,40.503291105388755,141.93681927633864,91.2200551908637,0.4482758620689655,0.3103448275862069,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_2--module_3,module_2--module_4,30,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_2--module_3,module_3--module_4,26,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_3--module_4,module_1--module_2,6,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_3--module_4,module_1--module_3,4,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_3--module_4,module_1--module_4,5,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_3--module_4,module_2--module_3,6,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_3--module_4,module_2--module_4,5,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,edge_localized,synchronization_bursty,module_3--module_4,module_3--module_4,6,-39.146034553799836,175.81607159163346,68.33501851891681,0.3333333333333333,0.5,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_1--module_3,module_1--module_2,27,2.6167152269881626,2.6167152269881626,2.6167152269881626,0.1111111111111111,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_1--module_3,module_1--module_3,28,0.04099765541981729,0.04099765541981729,0.04099765541981729,0.07142857142857142,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_1--module_3,module_1--module_4,28,4.505824927256299,4.505824927256299,4.505824927256299,0.21428571428571427,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_1--module_3,module_2--module_3,26,3.8427296070495824,3.8427296070495824,3.8427296070495824,0.07692307692307693,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_1--module_3,module_2--module_4,23,3.5001264362204774,3.5001264362204774,3.5001264362204774,0.08695652173913043,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_1--module_3,module_3--module_4,28,2.148296379755396,2.148296379755396,2.148296379755396,0.03571428571428571,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_3,module_1--module_2,4,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_3,module_1--module_3,6,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_3,module_1--module_4,5,24.862554829245347,24.862554829245347,24.862554829245347,0.6,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_3,module_2--module_3,6,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_3,module_2--module_4,5,6.4391020072311225,6.4391020072311225,6.4391020072311225,0.2,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_3,module_3--module_4,4,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_4,module_1--module_2,8,5.7919349186972795,5.7919349186972795,5.7919349186972795,0.125,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_4,module_1--module_3,7,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_4,module_1--module_4,10,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_4,module_2--module_3,6,6.5171485494981125,6.5171485494981125,6.5171485494981125,0.16666666666666666,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_4,module_2--module_4,7,5.809111988293547,5.809111988293547,5.809111988293547,0.14285714285714285,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_2--module_4,module_3--module_4,10,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_3--module_4,module_1--module_2,17,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_3--module_4,module_1--module_3,18,5.416685181356014,5.416685181356014,5.416685181356014,0.1111111111111111,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_3--module_4,module_1--module_4,14,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_3--module_4,module_2--module_3,18,2.7971815574058687,2.7971815574058687,2.7971815574058687,0.1111111111111111,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_3--module_4,module_2--module_4,18,3.627525231885253,3.627525231885253,3.627525231885253,0.05555555555555555,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,dense_periodic,module_3--module_4,module_3--module_4,17,4.017620141198035,4.017620141198035,4.017620141198035,0.058823529411764705,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_2,module_1--module_2,9,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_2,module_1--module_3,12,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_2,module_1--module_4,12,9.515602419472392,9.515602419472392,9.515602419472392,0.16666666666666666,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_2,module_2--module_3,11,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_2,module_2--module_4,10,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_2,module_3--module_4,10,12.77457849228631,12.77457849228631,12.77457849228631,0.3,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_3,module_1--module_2,18,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_3,module_1--module_3,20,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_3,module_1--module_4,21,9.29541247055299,9.29541247055299,9.29541247055299,0.19047619047619047,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_3,module_2--module_3,20,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_3,module_2--module_4,23,3.525155563405465,3.525155563405465,3.525155563405465,0.17391304347826086,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_3,module_3--module_4,20,1.4115724631888042,1.4115724631888042,1.4115724631888042,0.05,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_4,module_1--module_2,18,1.1354289951858745,1.1354289951858745,1.1354289951858745,0.05555555555555555,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_4,module_1--module_3,16,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_4,module_1--module_4,16,0.8117656172241823,0.8117656172241823,0.8117656172241823,0.0625,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_4,module_2--module_3,16,0.9131507820336537,0.9131507820336537,0.9131507820336537,0.0625,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_4,module_2--module_4,19,2.4899990605291875,2.4899990605291875,2.4899990605291875,0.05263157894736842,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_1--module_4,module_3--module_4,17,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_3--module_4,module_1--module_2,4,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_3--module_4,module_1--module_3,4,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_3--module_4,module_1--module_4,6,1.8836414254122549,1.8836414254122549,1.8836414254122549,0.16666666666666666,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_3--module_4,module_2--module_3,4,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_3--module_4,module_2--module_4,5,3.652009241026826,3.652009241026826,3.652009241026826,0.2,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,sparse_periodic,module_3--module_4,module_3--module_4,5,3.4883695547105162,3.4883695547105162,3.4883695547105162,0.2,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_2,module_1--module_2,10,14.78120475999749,14.78120475999749,14.78120475999749,0.4,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_2,module_1--module_3,12,9.485334665219549,9.485334665219549,9.485334665219549,0.25,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_2,module_1--module_4,11,9.367528567470634,9.367528567470634,9.367528567470634,0.18181818181818182,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_2,module_2--module_3,12,4.290584057123851,4.290584057123851,4.290584057123851,0.16666666666666666,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_2,module_2--module_4,13,7.64882653127139,7.64882653127139,7.64882653127139,0.15384615384615385,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_2,module_3--module_4,12,3.524819575847687,3.524819575847687,3.524819575847687,0.16666666666666666,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_4,module_1--module_2,10,10.792542401775155,10.792542401775155,10.792542401775155,0.2,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_4,module_1--module_3,10,14.324209636123124,14.324209636123124,14.324209636123124,0.4,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_4,module_1--module_4,12,6.7529352741615485,6.7529352741615485,6.7529352741615485,0.25,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_4,module_2--module_3,12,5.494686115501366,5.494686115501366,5.494686115501366,0.16666666666666666,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_4,module_2--module_4,10,0.7679243610812136,0.7679243610812136,0.7679243610812136,0.1,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_1--module_4,module_3--module_4,12,7.82347041108081,7.82347041108081,7.82347041108081,0.16666666666666666,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_2--module_3,module_1--module_2,30,3.9248942496493933,3.9248942496493933,3.9248942496493933,0.1,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_2--module_3,module_1--module_3,30,5.443895650332585,5.443895650332585,5.443895650332585,0.16666666666666666,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_2--module_3,module_1--module_4,33,5.263457938148377,5.263457938148377,5.263457938148377,0.12121212121212122,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_2--module_3,module_2--module_3,29,7.329603542264522,7.329603542264522,7.329603542264522,0.2413793103448276,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_2--module_3,module_2--module_4,30,5.697967333030889,5.697967333030889,5.697967333030889,0.13333333333333333,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_2--module_3,module_3--module_4,26,8.721875856705905,8.721875856705905,8.721875856705905,0.2692307692307692,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_3--module_4,module_1--module_2,6,0.0,0.0,0.0,0.0,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_3--module_4,module_1--module_3,4,12.6881750992643,12.6881750992643,12.6881750992643,0.25,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_3--module_4,module_1--module_4,5,13.022736312740017,13.022736312740017,13.022736312740017,0.2,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_3--module_4,module_2--module_3,6,13.050180577509309,13.050180577509309,13.050180577509309,0.3333333333333333,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_3--module_4,module_2--module_4,5,1.4713093473081245,1.4713093473081245,1.4713093473081245,0.2,0.0,0.0
entanglement_assisted_dynamic_graph,global_only_control,synchronization_bursty,module_3--module_4,module_3--module_4,6,17.511268484441946,17.511268484441946,17.511268484441946,0.5,0.0,0.0
