protocol_context,graph_mode,model_name,true_state_label,predicted_state_label,count,true_normalized_fraction
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_2,module_3--module_4,16,0.11940298507462686
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,no_remote,106,0.375886524822695
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_1--module_2,14,0.04964539007092199
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_1--module_3,56,0.19858156028368795
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_1--module_4,18,0.06382978723404255
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_2--module_3,7,0.024822695035460994
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_2--module_4,50,0.1773049645390071
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_3,module_3--module_4,31,0.1099290780141844
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,no_remote,52,0.30952380952380953
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_1--module_2,1,0.005952380952380952
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_1--module_3,42,0.25
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_1--module_4,11,0.06547619047619048
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_2--module_3,20,0.11904761904761904
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_2--module_4,26,0.15476190476190477
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_1--module_4,module_3--module_4,16,0.09523809523809523
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,no_remote,43,0.20673076923076922
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_1--module_2,5,0.02403846153846154
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_1--module_3,30,0.14423076923076922
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_1--module_4,11,0.052884615384615384
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_2--module_3,39,0.1875
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_2--module_4,44,0.21153846153846154
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_3,module_3--module_4,36,0.17307692307692307
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,no_remote,19,0.3958333333333333
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_1--module_2,10,0.20833333333333334
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_1--module_3,10,0.20833333333333334
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_1--module_4,0,0.0
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_2--module_3,1,0.020833333333333332
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_2--module_4,0,0.0
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_2--module_4,module_3--module_4,8,0.16666666666666666
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,no_remote,49,0.30246913580246915
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_1--module_2,5,0.030864197530864196
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_1--module_3,24,0.14814814814814814
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_1--module_4,6,0.037037037037037035
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_2--module_3,3,0.018518518518518517
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_2--module_4,56,0.345679012345679
direct_coherent_dynamic_graph,global_only_control,hist_gradient_boosting,module_3--module_4,module_3--module_4,19,0.11728395061728394
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,no_remote,no_remote,279,0.384297520661157
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,no_remote,module_1--module_2,55,0.07575757575757576
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,no_remote,module_1--module_3,87,0.11983471074380166
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,no_remote,module_1--module_4,73,0.10055096418732783
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,no_remote,module_2--module_3,69,0.09504132231404959
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,no_remote,module_2--module_4,87,0.11983471074380166
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,no_remote,module_3--module_4,76,0.1046831955922865
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_2,no_remote,30,0.22388059701492538
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_2,module_1--module_2,84,0.6268656716417911
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_2,module_1--module_3,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_2,module_1--module_4,2,0.014925373134328358
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_2,module_2--module_3,3,0.022388059701492536
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_2,module_2--module_4,14,0.1044776119402985
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_2,module_3--module_4,1,0.007462686567164179
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_3,no_remote,76,0.2695035460992908
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_3,module_1--module_2,2,0.0070921985815602835
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_3,module_1--module_3,99,0.35106382978723405
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_3,module_1--module_4,49,0.17375886524822695
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_3,module_2--module_3,8,0.028368794326241134
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_3,module_2--module_4,36,0.1276595744680851
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_3,module_3--module_4,12,0.0425531914893617
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_4,no_remote,34,0.20238095238095238
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_4,module_1--module_2,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_4,module_1--module_3,7,0.041666666666666664
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_4,module_1--module_4,98,0.5833333333333334
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_4,module_2--module_3,26,0.15476190476190477
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_4,module_2--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_1--module_4,module_3--module_4,3,0.017857142857142856
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_3,no_remote,92,0.4423076923076923
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_3,module_1--module_2,5,0.02403846153846154
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_3,module_1--module_3,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_3,module_1--module_4,13,0.0625
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_3,module_2--module_3,93,0.44711538461538464
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_3,module_2--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_3,module_3--module_4,5,0.02403846153846154
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_4,no_remote,14,0.2916666666666667
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_4,module_1--module_2,1,0.020833333333333332
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_4,module_1--module_3,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_4,module_1--module_4,1,0.020833333333333332
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_4,module_2--module_3,1,0.020833333333333332
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_4,module_2--module_4,31,0.6458333333333334
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_2--module_4,module_3--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_3--module_4,no_remote,42,0.25925925925925924
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_3--module_4,module_1--module_2,2,0.012345679012345678
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_3--module_4,module_1--module_3,6,0.037037037037037035
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_3--module_4,module_1--module_4,2,0.012345679012345678
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_3--module_4,module_2--module_3,11,0.06790123456790123
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_3--module_4,module_2--module_4,6,0.037037037037037035
entanglement_assisted_dynamic_graph,edge_localized,logistic_regression,module_3--module_4,module_3--module_4,93,0.5740740740740741
entanglement_assisted_dynamic_graph,edge_localized,random_forest,no_remote,no_remote,427,0.5881542699724518
entanglement_assisted_dynamic_graph,edge_localized,random_forest,no_remote,module_1--module_2,21,0.028925619834710745
entanglement_assisted_dynamic_graph,edge_localized,random_forest,no_remote,module_1--module_3,73,0.10055096418732783
entanglement_assisted_dynamic_graph,edge_localized,random_forest,no_remote,module_1--module_4,72,0.09917355371900827
entanglement_assisted_dynamic_graph,edge_localized,random_forest,no_remote,module_2--module_3,57,0.07851239669421488
entanglement_assisted_dynamic_graph,edge_localized,random_forest,no_remote,module_2--module_4,2,0.0027548209366391185
entanglement_assisted_dynamic_graph,edge_localized,random_forest,no_remote,module_3--module_4,74,0.10192837465564739
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_2,no_remote,43,0.3208955223880597
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_2,module_1--module_2,73,0.5447761194029851
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_2,module_1--module_3,2,0.014925373134328358
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_2,module_1--module_4,4,0.029850746268656716
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_2,module_2--module_3,2,0.014925373134328358
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_2,module_2--module_4,10,0.07462686567164178
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_2,module_3--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_3,no_remote,113,0.40070921985815605
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_3,module_1--module_2,2,0.0070921985815602835
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_3,module_1--module_3,93,0.32978723404255317
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_3,module_1--module_4,49,0.17375886524822695
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_3,module_2--module_3,8,0.028368794326241134
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_3,module_2--module_4,10,0.03546099290780142
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_3,module_3--module_4,7,0.024822695035460994
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_4,no_remote,47,0.27976190476190477
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_4,module_1--module_2,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_4,module_1--module_3,1,0.005952380952380952
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_4,module_1--module_4,101,0.6011904761904762
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_4,module_2--module_3,17,0.10119047619047619
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_4,module_2--module_4,2,0.011904761904761904
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_1--module_4,module_3--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_3,no_remote,104,0.5
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_3,module_1--module_2,6,0.028846153846153848
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_3,module_1--module_3,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_3,module_1--module_4,12,0.057692307692307696
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_3,module_2--module_3,82,0.3942307692307692
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_3,module_2--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_3,module_3--module_4,4,0.019230769230769232
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_4,no_remote,14,0.2916666666666667
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_4,module_1--module_2,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_4,module_1--module_3,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_4,module_1--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_4,module_2--module_3,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_4,module_2--module_4,34,0.7083333333333334
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_2--module_4,module_3--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_3--module_4,no_remote,50,0.30864197530864196
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_3--module_4,module_1--module_2,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_3--module_4,module_1--module_3,1,0.006172839506172839
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_3--module_4,module_1--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_3--module_4,module_2--module_3,14,0.08641975308641975
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_3--module_4,module_2--module_4,2,0.012345679012345678
entanglement_assisted_dynamic_graph,edge_localized,random_forest,module_3--module_4,module_3--module_4,95,0.5864197530864198
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,no_remote,no_remote,479,0.6597796143250688
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,no_remote,module_1--module_2,20,0.027548209366391185
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,no_remote,module_1--module_3,64,0.0881542699724518
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,no_remote,module_1--module_4,32,0.0440771349862259
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,no_remote,module_2--module_3,53,0.07300275482093664
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,no_remote,module_2--module_4,21,0.028925619834710745
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,no_remote,module_3--module_4,57,0.07851239669421488
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_2,no_remote,55,0.41044776119402987
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_2,module_1--module_2,65,0.48507462686567165
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_2,module_1--module_3,4,0.029850746268656716
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_2,module_1--module_4,1,0.007462686567164179
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_2,module_2--module_3,4,0.029850746268656716
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_2,module_2--module_4,2,0.014925373134328358
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_2,module_3--module_4,3,0.022388059701492536
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_3,no_remote,127,0.450354609929078
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_3,module_1--module_2,5,0.01773049645390071
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_3,module_1--module_3,75,0.26595744680851063
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_3,module_1--module_4,38,0.1347517730496454
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_3,module_2--module_3,7,0.024822695035460994
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_3,module_2--module_4,25,0.08865248226950355
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_3,module_3--module_4,5,0.01773049645390071
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_4,no_remote,82,0.4880952380952381
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_4,module_1--module_2,1,0.005952380952380952
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_4,module_1--module_3,3,0.017857142857142856
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_4,module_1--module_4,75,0.44642857142857145
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_4,module_2--module_3,4,0.023809523809523808
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_4,module_2--module_4,3,0.017857142857142856
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_1--module_4,module_3--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_3,no_remote,116,0.5576923076923077
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_3,module_1--module_2,8,0.038461538461538464
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_3,module_1--module_3,1,0.004807692307692308
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_3,module_1--module_4,6,0.028846153846153848
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_3,module_2--module_3,72,0.34615384615384615
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_3,module_2--module_4,2,0.009615384615384616
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_3,module_3--module_4,3,0.014423076923076924
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_4,no_remote,22,0.4583333333333333
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_4,module_1--module_2,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_4,module_1--module_3,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_4,module_1--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_4,module_2--module_3,3,0.0625
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_4,module_2--module_4,23,0.4791666666666667
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_2--module_4,module_3--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_3--module_4,no_remote,57,0.35185185185185186
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_3--module_4,module_1--module_2,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_3--module_4,module_1--module_3,5,0.030864197530864196
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_3--module_4,module_1--module_4,0,0.0
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_3--module_4,module_2--module_3,14,0.08641975308641975
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_3--module_4,module_2--module_4,6,0.037037037037037035
entanglement_assisted_dynamic_graph,edge_localized,hist_gradient_boosting,module_3--module_4,module_3--module_4,80,0.49382716049382713
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,no_remote,no_remote,547,0.7534435261707989
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,no_remote,module_1--module_2,60,0.08264462809917356
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,no_remote,module_1--module_3,36,0.049586776859504134
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,no_remote,module_1--module_4,14,0.01928374655647383
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,no_remote,module_2--module_3,47,0.06473829201101929
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,no_remote,module_2--module_4,1,0.0013774104683195593
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,no_remote,module_3--module_4,21,0.028925619834710745
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_2,no_remote,28,0.208955223880597
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_2,module_1--module_2,16,0.11940298507462686
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_2,module_1--module_3,38,0.2835820895522388
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_2,module_1--module_4,18,0.13432835820895522
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_2,module_2--module_3,18,0.13432835820895522
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_2,module_2--module_4,7,0.05223880597014925
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_2,module_3--module_4,9,0.06716417910447761
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_3,no_remote,125,0.4432624113475177
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_3,module_1--module_2,57,0.20212765957446807
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_3,module_1--module_3,29,0.10283687943262411
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_3,module_1--module_4,38,0.1347517730496454
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_3,module_2--module_3,13,0.04609929078014184
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_3,module_2--module_4,13,0.04609929078014184
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_3,module_3--module_4,7,0.024822695035460994
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_4,no_remote,76,0.4523809523809524
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_4,module_1--module_2,17,0.10119047619047619
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_4,module_1--module_3,21,0.125
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_4,module_1--module_4,20,0.11904761904761904
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_4,module_2--module_3,12,0.07142857142857142
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_4,module_2--module_4,15,0.08928571428571429
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_1--module_4,module_3--module_4,7,0.041666666666666664
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_3,no_remote,71,0.34134615384615385
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_3,module_1--module_2,15,0.07211538461538461
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_3,module_1--module_3,32,0.15384615384615385
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_3,module_1--module_4,20,0.09615384615384616
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_3,module_2--module_3,42,0.20192307692307693
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_3,module_2--module_4,20,0.09615384615384616
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_3,module_3--module_4,8,0.038461538461538464
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_4,no_remote,24,0.5
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_4,module_1--module_2,0,0.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_4,module_1--module_3,0,0.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_4,module_1--module_4,16,0.3333333333333333
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_4,module_2--module_3,0,0.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_4,module_2--module_4,0,0.0
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_2--module_4,module_3--module_4,8,0.16666666666666666
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_3--module_4,no_remote,88,0.5432098765432098
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_3--module_4,module_1--module_2,10,0.06172839506172839
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_3--module_4,module_1--module_3,30,0.18518518518518517
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_3--module_4,module_1--module_4,15,0.09259259259259259
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_3--module_4,module_2--module_3,17,0.10493827160493827
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_3--module_4,module_2--module_4,1,0.006172839506172839
entanglement_assisted_dynamic_graph,global_only_control,logistic_regression,module_3--module_4,module_3--module_4,1,0.006172839506172839
entanglement_assisted_dynamic_graph,global_only_control,random_forest,no_remote,no_remote,559,0.7699724517906336
entanglement_assisted_dynamic_graph,global_only_control,random_forest,no_remote,module_1--module_2,20,0.027548209366391185
entanglement_assisted_dynamic_graph,global_only_control,random_forest,no_remote,module_1--module_3,43,0.05922865013774105
entanglement_assisted_dynamic_graph,global_only_control,random_forest,no_remote,module_1--module_4,40,0.05509641873278237
entanglement_assisted_dynamic_graph,global_only_control,random_forest,no_remote,module_2--module_3,39,0.05371900826446281
entanglement_assisted_dynamic_graph,global_only_control,random_forest,no_remote,module_2--module_4,16,0.02203856749311295
entanglement_assisted_dynamic_graph,global_only_control,random_forest,no_remote,module_3--module_4,9,0.012396694214876033
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_2,no_remote,38,0.2835820895522388
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_2,module_1--module_2,18,0.13432835820895522
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_2,module_1--module_3,29,0.21641791044776118
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_2,module_1--module_4,11,0.08208955223880597
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_2,module_2--module_3,9,0.06716417910447761
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_2,module_2--module_4,21,0.15671641791044777
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_2,module_3--module_4,8,0.05970149253731343
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_3,no_remote,145,0.5141843971631206
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_3,module_1--module_2,21,0.07446808510638298
entanglement_assisted_dynamic_graph,global_only_control,random_forest,module_1--module_3,module_1--module_3,31,0.1099290780141844
