trace_id,base_schedule_id,repeat_id,schedule_profile,link_success_probability,condition_id,task_name,evaluator_label,runtime_mode,post_profile,distillation_depth,retry_limit,uses_prefetch,victim_remote_operation_count,victim_success_fraction,actual_generation_attempt_count,actual_retry_count,victim_mean_request_slowdown,victim_makespan_slowdown
db3250de8fb06fb4975b,base_0004,1,dense_periodic,0.95,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,44,0.9772727272727273,44,1,3.206698460845337,1.0701342097914828
5842bea2865d76e2896e,base_0004,1,dense_periodic,0.95,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,44,1.0,44,0,3.246255455653206,1.0701342097914828
bdc7df2adf32cf595137,base_0004,1,dense_periodic,0.95,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,44,1.0,49,5,3.2132324603056293,1.0573758069233197
3c1263a601e5d35e7cec,base_0004,1,dense_periodic,0.95,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,44,1.0,46,2,8.991916232816353,1.0686034225926992
237fa49a0b278d43c1d8,base_0004,1,dense_periodic,0.95,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,44,1.0,184,8,3.0582843126068613,1.326050066939909
151992e0ef2f3a8d683b,base_0004,1,dense_periodic,0.95,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,44,1.0,48,4,6.6392484129880724,1.0770975266089169
11ee686881310ea640ef,base_0004,1,dense_periodic,0.95,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,44,1.0,48,4,6.6392484129880724,1.0770975266089169
20a566464a56343f329c,base_0004,1,dense_periodic,0.95,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,44,1.0,48,4,6.6392484129880724,1.0770975266089169
d5b31ef8cdd20997a909,base_0004,1,dense_periodic,0.95,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,44,1.0,48,4,6.6392484129880724,1.0770975266089169
0427c5c0eb987b122286,base_0004,1,dense_periodic,0.95,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,44,1.0,48,4,6.6392484129880724,1.0770975266089169
79f3404724fd76343c75,base_0004,1,dense_periodic,0.95,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,44,1.0,48,4,6.642111508452465,1.0770975266089169
a4a5d1a8dfb684d811ac,base_0004,1,dense_periodic,0.95,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,44,1.0,48,4,6.642111508452465,1.0770975266089169
7161ceff20ec58a19311,base_0005,0,synchronization_bursty,0.65,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,72,1.0,0,0,15.120862933813656,1.5656443477125945
add79c4b2709fd83a1d6,base_0005,0,synchronization_bursty,0.65,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,72,0.9583333333333334,118,49,7.5677539029846095,1.5793117918590012
cfe4b413b2bef512042a,base_0005,0,synchronization_bursty,0.65,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,72,1.0,127,55,2.1065622046676413,1.1542564102564103
541cff7a22cc7563dfca,base_0005,0,synchronization_bursty,0.65,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,72,1.0,118,46,2.947551495942189,1.1607524583155195
69a8e19057861295c8cc,base_0005,0,synchronization_bursty,0.65,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,72,1.0,129,57,2.891916537627984,1.1470937129300118
1523b7a8a338f00381bf,base_0005,0,synchronization_bursty,0.65,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,72,1.0,98,26,11.970337232828761,1.5109532483582648
b2af9d6453c8f411a077,base_0005,0,synchronization_bursty,0.65,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,72,0.9861111111111112,250,108,3.437697297040533,1.2994232299124902
2aec6c00568349148168,base_0005,0,synchronization_bursty,0.65,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,72,0.9861111111111112,436,152,1.9278783580344891,1.161722760981175
ae5e77e22f38ff5de604,base_0005,0,synchronization_bursty,0.65,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,72,0.75,72,18,5.2532345379546665,1.2393654889908203
9d603314877841e68a9f,base_0005,0,synchronization_bursty,0.65,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,72,0.8472222222222222,103,42,8.700383467803123,1.6432612772866309
e690529d70d2c9148de3,base_0005,0,synchronization_bursty,0.65,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,72,1.0,107,35,10.769572571137864,1.649329634766528
d14aa8b7ed6a27d0d9ca,base_0005,0,synchronization_bursty,0.65,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,72,1.0,112,40,3.407651199876186,1.1697900203206142
f64ae337ad7125f02e68,base_0005,0,synchronization_bursty,0.65,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,72,0.9722222222222222,432,148,2.002682254871073,1.1875901875901875
7ec4072377609459c8e9,base_0005,0,synchronization_bursty,0.65,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,72,1.0,107,35,6.121151344108641,1.2437593027930094
54cd7b508215bd2d0482,base_0005,0,synchronization_bursty,0.65,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,72,1.0,107,35,6.121151344108641,1.2437593027930094
037aca464f32fcc599eb,base_0005,0,synchronization_bursty,0.65,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,72,1.0,107,35,6.121151344108641,1.2437593027930094
2113f585ae1b61af7f2d,base_0005,0,synchronization_bursty,0.65,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,72,1.0,107,35,6.121151344108641,1.2437593027930094
92428f5a9ce75790517c,base_0005,0,synchronization_bursty,0.65,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,72,1.0,107,35,6.121151344108641,1.2437593027930094
fb9dc8e6834b3c4c1647,base_0005,0,synchronization_bursty,0.65,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,72,1.0,116,44,2.9521312672501105,1.1510912803442495
a60003d2b45af8b22e76,base_0005,0,synchronization_bursty,0.65,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,72,1.0,116,44,2.9521312672501105,1.1510912803442495
c64b33441b36b6c30af0,base_0005,0,synchronization_bursty,0.8,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,72,1.0,0,0,15.120862933813656,1.5656443477125945
839b2495584d127d1086,base_0005,0,synchronization_bursty,0.8,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,72,1.0,93,21,9.580191998069843,1.4781197325456854
ada7bd13c367ace10861,base_0005,0,synchronization_bursty,0.8,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,72,1.0,94,22,8.731538700241815,1.1804643283755403
ac89ae81a843677fe29f,base_0005,0,synchronization_bursty,0.8,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,72,1.0,93,21,13.159640049721402,1.2404440485942723
0f577d106e32aa44377e,base_0005,0,synchronization_bursty,0.8,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,72,1.0,100,28,5.4164940507398525,1.3235515655513599
affe9695e0de36eb6914,base_0005,0,synchronization_bursty,0.8,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,72,1.0,87,15,9.294234431216207,1.341256732060121
7a5713345b698f7d33c7,base_0005,0,synchronization_bursty,0.8,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,72,1.0,181,37,4.0326883829022195,1.4264786418400877
e77f83000596d6fdc718,base_0005,0,synchronization_bursty,0.8,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,72,1.0,350,62,2.2690628193582363,1.2169248259201364
a2dbcd1bbd61576b2d0e,base_0005,0,synchronization_bursty,0.8,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,72,0.7222222222222222,72,20,5.401166077800018,1.2423669371286363
fbaf7a4734f13306a4f3,base_0005,0,synchronization_bursty,0.8,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,72,0.9305555555555556,88,21,9.923791036955654,1.399360723093243
f89eb226b91a845dbfe2,base_0005,0,synchronization_bursty,0.8,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,72,1.0,91,19,13.37312555713711,1.5625214051623355
7c3e05375cd6e8218245,base_0005,0,synchronization_bursty,0.8,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,72,1.0,87,15,10.169936029484278,1.137437182607797
eb0b96e2104afbd50b04,base_0005,0,synchronization_bursty,0.8,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,72,1.0,371,83,2.3077159714137143,1.2190284757118928
dca5bc7e12f1e856236c,base_0005,0,synchronization_bursty,0.8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,72,1.0,92,20,12.630316158638744,1.2391434974305282
a2f46b2b484ff0dc07a0,base_0005,0,synchronization_bursty,0.8,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,72,1.0,92,20,12.630316158638744,1.2391434974305282
b765cffac09c4851a45b,base_0005,0,synchronization_bursty,0.8,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,72,1.0,92,20,12.630316158638744,1.2391434974305282
49f6f21f0e89458e8dd9,base_0005,0,synchronization_bursty,0.8,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,72,1.0,92,20,12.630316158638744,1.2391434974305282
3ea41fce5570aac7eaab,base_0005,0,synchronization_bursty,0.8,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,72,1.0,92,20,12.630316158638744,1.2391434974305282
7ebf6f6046dedc868a11,base_0005,0,synchronization_bursty,0.8,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,72,1.0,89,17,11.828349760795296,1.2521900705660332
41286dfadd3a432b2433,base_0005,0,synchronization_bursty,0.8,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,72,1.0,89,17,11.828349760795296,1.2521900705660332
eb6310cc7b3ad0a060a8,base_0005,0,synchronization_bursty,0.95,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,72,1.0,0,0,15.120862933813656,1.5656443477125945
e401ad9ad7bbfed1bd72,base_0005,0,synchronization_bursty,0.95,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,72,1.0,76,4,8.169662839179047,1.302176316031588
5799fe24a8ab93d64183,base_0005,0,synchronization_bursty,0.95,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,72,1.0,73,1,8.03918605824314,1.1744540929890668
e5a1d42c00fe18eee7bb,base_0005,0,synchronization_bursty,0.95,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,72,1.0,73,1,8.604992522814841,1.1794250703624967
b64cd32cdd1125cbdf75,base_0005,0,synchronization_bursty,0.95,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,72,1.0,75,3,10.551413885122308,1.2524128016830274
1c2e8e5e33c073dbd101,base_0005,0,synchronization_bursty,0.95,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,72,1.0,74,2,7.585775502555636,1.3006755919626802
a41d16b86506a8c71a69,base_0005,0,synchronization_bursty,0.95,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,72,1.0,149,5,4.511238255332874,1.5314162234042554
f118e4a35cf9a318f3e7,base_0005,0,synchronization_bursty,0.95,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,72,1.0,308,20,2.4506089665620943,1.2513312893335486
3ef64ab452bafbefb8d3,base_0005,0,synchronization_bursty,0.95,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,72,0.9583333333333334,72,3,6.641539289509965,1.2593751432429265
83c1b50b4fdaa0990ea7,base_0005,0,synchronization_bursty,0.95,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,72,1.0,73,1,6.84639686191617,1.2613761086681372
981d6b4d53f15590233c,base_0005,0,synchronization_bursty,0.95,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,72,1.0,76,4,7.824671313333188,1.3129009683673107
978d39ede2e778534078,base_0005,0,synchronization_bursty,0.95,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,72,1.0,76,4,6.4304118111759525,1.0996693882645256
e8590d5a1dd8bdf731c0,base_0005,0,synchronization_bursty,0.95,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,72,1.0,301,13,2.3677123965702735,1.2753814432989694
e6254047476a0589b6c8,base_0005,0,synchronization_bursty,0.95,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,72,1.0,75,3,8.060934832450307,1.159517310066231
4c2372839b36b8910fa2,base_0005,0,synchronization_bursty,0.95,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,72,1.0,75,3,8.060934832450307,1.159517310066231
ed0e8deeb1b364f46dcb,base_0005,0,synchronization_bursty,0.95,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,72,1.0,75,3,8.060934832450307,1.159517310066231
9d1db554d13e01183940,base_0005,0,synchronization_bursty,0.95,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,72,1.0,75,3,8.060934832450307,1.159517310066231
b39bd685a03ef8081455,base_0005,0,synchronization_bursty,0.95,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,72,1.0,75,3,8.060934832450307,1.159517310066231
3fb7b4558e85b4d8c6ce,base_0005,0,synchronization_bursty,0.95,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,72,1.0,74,2,8.494474084470951,1.170012805938835
9a9bd590cb583535fd63,base_0005,0,synchronization_bursty,0.95,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,72,1.0,74,2,8.494474084470951,1.170012805938835
d0802b336cbae2998bd7,base_0005,1,synchronization_bursty,0.65,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,72,1.0,0,0,15.129604908869226,1.5654842951064945
39cc2096270ca35d9c54,base_0005,1,synchronization_bursty,0.65,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,72,0.9861111111111112,111,40,11.064246362180816,1.557933959293262
0501de8eec2fc5839e38,base_0005,1,synchronization_bursty,0.65,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,72,1.0,109,37,5.21544335213183,1.1792610250297975
8ad988b20299efed14e4,base_0005,1,synchronization_bursty,0.65,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,72,1.0,110,38,7.893871672234898,1.1813825704639556
806048e9b983ff37fae8,base_0005,1,synchronization_bursty,0.65,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,72,1.0,102,30,6.487912339188977,1.273854979063634
e33b07428b85d3958a95,base_0005,1,synchronization_bursty,0.65,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,72,0.9861111111111112,109,38,12.049629773025933,1.6168032786885247
0d9be6767edb82126eed,base_0005,1,synchronization_bursty,0.65,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,72,1.0,229,85,3.576921915695814,1.3477647569444444
10ee006638d1c9445e70,base_0005,1,synchronization_bursty,0.65,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,72,1.0,459,171,1.769550081014533,1.1561788000433981
4c023c1037ce3f1925bc,base_0005,1,synchronization_bursty,0.65,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,72,0.6805555555555556,72,23,5.438227328128898,1.2606637388449464
aa5e060d9736a5b08141,base_0005,1,synchronization_bursty,0.65,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,72,0.875,89,26,9.350522246036086,1.398700517824362
393a9e4777ef957cfd06,base_0005,1,synchronization_bursty,0.65,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,72,1.0,109,37,8.9556998080032,1.603304466768698
865fa045fc40dddd5846,base_0005,1,synchronization_bursty,0.65,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,72,1.0,107,35,4.442913754446219,1.1780654799702395
93ed705643cab35e2522,base_0005,1,synchronization_bursty,0.65,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,72,1.0,430,142,1.8537701799360835,1.1851616260914821
cfff86bb5bc78cfb23b0,base_0005,1,synchronization_bursty,0.65,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,72,1.0,108,36,7.980782228096185,1.206465313827277
fe2103ec35425d2ce46d,base_0005,1,synchronization_bursty,0.65,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,72,1.0,108,36,7.980782228096185,1.206465313827277
d5d1a78774667c237e92,base_0005,1,synchronization_bursty,0.65,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,72,1.0,108,36,7.980782228096185,1.206465313827277
e27d9b1b2576a65b333b,base_0005,1,synchronization_bursty,0.65,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,72,1.0,108,36,7.980782228096185,1.206465313827277
1fe31d9b131093bef070,base_0005,1,synchronization_bursty,0.65,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,72,1.0,108,36,7.980782228096185,1.206465313827277
2389f2606cf5e23ac30b,base_0005,1,synchronization_bursty,0.65,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,72,1.0,113,41,3.8825651970283324,1.1876971608832807
872fbce771235e504440,base_0005,1,synchronization_bursty,0.65,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,72,1.0,113,41,3.8825651970283324,1.1876971608832807
91bc6cdc5d29f2becdf6,base_0005,1,synchronization_bursty,0.8,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,72,1.0,0,0,15.129604908869226,1.5654842951064945
e334b6a4d377c2d894c5,base_0005,1,synchronization_bursty,0.8,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,72,0.9722222222222222,100,30,11.763422151773158,1.5965114922537431
ac054f540f6c9b96a3ed,base_0005,1,synchronization_bursty,0.8,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,72,1.0,89,17,8.054446870835086,1.1724133772278462
fc3c083eadf1a9c320d7,base_0005,1,synchronization_bursty,0.8,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,72,1.0,93,21,11.361320616858595,1.2376477495749236
9b7384ff5ed4926957da,base_0005,1,synchronization_bursty,0.8,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,72,1.0,91,19,9.122208791363436,1.3100879127482268
ef1ea01cdebaaaecfdd4,base_0005,1,synchronization_bursty,0.8,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,72,1.0,86,14,9.784879765486178,1.3702993829455568
728b6c02c0c42ee00072,base_0005,1,synchronization_bursty,0.8,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,72,1.0,174,30,3.960269612498168,1.4531071835803877
7b1c056caa8e2796d375,base_0005,1,synchronization_bursty,0.8,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,72,1.0,339,51,2.3438734365640106,1.2246589408830864
de8d5ca7746bd7a11e92,base_0005,1,synchronization_bursty,0.8,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,72,0.8333333333333334,72,12,6.16352132633476,1.2613492417098588
5a456500d23fc038230e,base_0005,1,synchronization_bursty,0.8,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,72,0.9444444444444444,88,20,9.069396521387445,1.4045823144824376
fd34f6e477b410c2789f,base_0005,1,synchronization_bursty,0.8,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,72,1.0,90,18,10.375705603575703,1.4077512869147815
bc45105bb69ee26ced6b,base_0005,1,synchronization_bursty,0.8,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,72,1.0,96,24,11.688625144067682,1.161724840589396
220e3993c81d2704e8cd,base_0005,1,synchronization_bursty,0.8,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,72,1.0,365,77,2.0660754180436505,1.2213298849792418
a9c48ad9f5e7553afdfc,base_0005,1,synchronization_bursty,0.8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,72,1.0,87,15,10.075361343093233,1.2306937700060598
44612250adc67721eb52,base_0005,1,synchronization_bursty,0.8,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,72,1.0,87,15,10.075361343093233,1.2306937700060598
6e9ba28eb0f64cb42efa,base_0005,1,synchronization_bursty,0.8,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,72,1.0,87,15,10.075361343093233,1.2306937700060598
0291fb6febea396c5b5b,base_0005,1,synchronization_bursty,0.8,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,72,1.0,87,15,10.075361343093233,1.2306937700060598
9f353344fe90b6e38345,base_0005,1,synchronization_bursty,0.8,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,72,1.0,87,15,10.075361343093233,1.2306937700060598
e5f74300ac1fa8c7cff9,base_0005,1,synchronization_bursty,0.8,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,72,1.0,95,23,13.086340509340395,1.2436127349456365
0a5487aded1d5c580ab2,base_0005,1,synchronization_bursty,0.8,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,72,1.0,95,23,13.086340509340395,1.2436127349456365
cc50c89194f93346636a,base_0005,1,synchronization_bursty,0.95,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,72,1.0,0,0,15.129604908869226,1.5654842951064945
dae4fccb2cc20eeed185,base_0005,1,synchronization_bursty,0.95,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,72,1.0,74,2,7.017940113109026,1.2803564592887577
6f777a39301ac891510b,base_0005,1,synchronization_bursty,0.95,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,72,1.0,78,6,6.490452672142558,1.1328723133223915
1ce78a1a90fce7049f35,base_0005,1,synchronization_bursty,0.95,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,72,1.0,75,3,9.449333569583732,1.183489465456549
2fdab8a59b14bd6423ef,base_0005,1,synchronization_bursty,0.95,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,72,1.0,76,4,9.416220944170025,1.2269442290457984
88bb7656cf9c4dc7eb91,base_0005,1,synchronization_bursty,0.95,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,72,1.0,75,3,7.259159305477809,1.2765891373563463
5b874618f51cf520cc2f,base_0005,1,synchronization_bursty,0.95,distill_1,distillation_depth_inference,distill_1,custom_epr,baseline,1,6,False,72,1.0,151,7,4.600714815056946,1.520505249343832
ea89aada9fa7783e5f0d,base_0005,1,synchronization_bursty,0.95,distill_2,distillation_depth_inference,distill_2,custom_epr,baseline,2,6,False,72,1.0,303,15,2.4638974447777224,1.254138665792493
e7da9c3690174bf4a87a,base_0005,1,synchronization_bursty,0.95,retry_1,retry_policy_inference,retry_1,custom_epr,baseline,0,1,False,72,0.9027777777777778,72,7,6.274889745296082,1.2663487558357531
c46cb96a76e4abbc69a2,base_0005,1,synchronization_bursty,0.95,retry_2,retry_policy_inference,retry_2,custom_epr,baseline,0,2,False,72,1.0,72,0,6.890646096712805,1.2708528504993082
d03ac0ce1e08f88e052c,base_0005,1,synchronization_bursty,0.95,retry_4,retry_policy_inference,retry_4,custom_epr,baseline,0,4,False,72,1.0,74,2,7.865552359099076,1.3001787438116044
4a5b3bd74ebc55269d83,base_0005,1,synchronization_bursty,0.95,service_low_latency,service_class_inference,low_latency,prefetch,low_latency,0,1,True,72,1.0,75,3,6.211069300604202,1.084127261902518
4e00d5a8f809a95fcc74,base_0005,1,synchronization_bursty,0.95,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,high_fidelity,2,6,False,72,1.0,298,10,2.5316868052546924,1.2790503956684711
2a9758187aa63a7f3daf,base_0005,1,synchronization_bursty,0.95,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,telegate,0,4,True,72,1.0,76,4,9.955751832478645,1.1955500135909236
ed0dd775852e9dc665b0,base_0005,1,synchronization_bursty,0.95,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,telegate,0,4,True,72,1.0,76,4,9.955751832478645,1.1955500135909236
49c679a47eca5ebe8f87,base_0005,1,synchronization_bursty,0.95,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,telegate,0,4,True,72,1.0,76,4,9.955751832478645,1.1955500135909236
e7d10be6fc608f860b4f,base_0005,1,synchronization_bursty,0.95,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,telegate,0,4,True,72,1.0,76,4,9.955751832478645,1.1955500135909236
18001c18c8bf973acd9e,base_0005,1,synchronization_bursty,0.95,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,telegate,0,4,True,72,1.0,76,4,9.955751832478645,1.1955500135909236
ebc8ed4dacd6f87efa9a,base_0005,1,synchronization_bursty,0.95,service_control_low_latency,service_label_only_control,low_latency,prefetch,telegate,0,4,True,72,1.0,75,3,9.008091803559527,1.1664571080804276
4255287d4d477b165a13,base_0005,1,synchronization_bursty,0.95,service_control_high_fidelity,service_label_only_control,high_fidelity,prefetch,telegate,0,4,True,72,1.0,75,3,9.008091803559527,1.1664571080804276
22896f3df64130d769ec,base_0006,0,sparse_periodic,0.65,protocol_direct,protocol_inference,direct_transfer,direct,baseline,0,1,False,21,1.0,0,0,1.6347534351296298,1.0062759172644342
460b96ed8e40c238d886,base_0006,0,sparse_periodic,0.65,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,baseline,0,4,False,21,1.0,28,7,1.377811004479134,1.0
db14810eb3ce0fad167c,base_0006,0,sparse_periodic,0.65,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,prefetched,0,4,True,21,1.0,32,11,1.7808649983301386,1.0062808027497407
2b13d175daa634f278a0,base_0006,0,sparse_periodic,0.65,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,21,1.0,37,16,1.952708621877345,1.0062759172644342
872488868c58edfb219f,base_0006,0,sparse_periodic,0.65,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,21,1.0,37,16,1.5813818931756323,1.0062564510903853
fa14d741d3764941053f,base_0006,0,sparse_periodic,0.65,distill_0,distillation_depth_inference,distill_0,custom_epr,baseline,0,6,False,21,1.0,30,9,1.405841742871728,1.0113842947620504
