base_schedule_id,repeat_id,schedule_profile,victim_request_index,release_ns
base_0006,0,sparse_periodic,6,6104.710279613961
base_0006,0,sparse_periodic,7,7061.984367553362
base_0006,0,sparse_periodic,8,8014.104485157854
base_0006,0,sparse_periodic,9,8969.60506820404
base_0006,0,sparse_periodic,10,9932.475790349494
base_0006,0,sparse_periodic,11,10888.948221264398
base_0006,0,sparse_periodic,12,11839.001963600685
base_0006,0,sparse_periodic,13,12795.923568110655
base_0006,0,sparse_periodic,14,13758.066973459992
base_0006,0,sparse_periodic,15,14713.26537419374
base_0006,0,sparse_periodic,16,15666.683513548489
base_0006,0,sparse_periodic,17,16624.288374558964
base_0006,0,sparse_periodic,18,17582.98864322918
base_0006,0,sparse_periodic,19,18536.40760387566
base_0006,0,sparse_periodic,20,19498.97477137441
base_0006,1,sparse_periodic,0,356.6118381746961
base_0006,1,sparse_periodic,1,1312.3863774481435
base_0006,1,sparse_periodic,2,2266.584393879941
base_0006,1,sparse_periodic,3,3222.5757077729722
base_0006,1,sparse_periodic,4,4180.571132374717
base_0006,1,sparse_periodic,5,5135.924094640978
base_0006,1,sparse_periodic,6,6095.128505944944
base_0006,1,sparse_periodic,7,7054.986317468053
base_0006,1,sparse_periodic,8,8006.339139596344
base_0006,1,sparse_periodic,9,8968.70820734226
base_0006,1,sparse_periodic,10,9919.69284589843
base_0006,1,sparse_periodic,11,10880.161341783894
base_0006,1,sparse_periodic,12,11834.10268465324
base_0006,1,sparse_periodic,13,12793.31117260029
base_0006,1,sparse_periodic,14,13745.95739298542
base_0006,1,sparse_periodic,15,14704.803937336417
base_0006,1,sparse_periodic,16,15662.830489997765
base_0006,1,sparse_periodic,17,16620.05654370129
base_0006,1,sparse_periodic,18,17577.99679574452
base_0006,1,sparse_periodic,19,18529.262237039755
base_0006,1,sparse_periodic,20,19488.726185631054
base_0007,0,dense_periodic,0,296.97609574435006
base_0007,0,dense_periodic,1,850.4435789455879
base_0007,0,dense_periodic,2,1392.0221212564695
base_0007,0,dense_periodic,3,1945.5482657635987
base_0007,0,dense_periodic,4,2487.8698594177044
base_0007,0,dense_periodic,5,3036.649957272623
base_0007,0,dense_periodic,6,3588.3142632779004
base_0007,0,dense_periodic,7,4138.068871121093
base_0007,0,dense_periodic,8,4681.53443373583
base_0007,0,dense_periodic,9,5234.629146368787
base_0007,0,dense_periodic,10,5781.520941526131
base_0007,0,dense_periodic,11,6330.400419235561
base_0007,0,dense_periodic,12,6877.577425573546
base_0007,0,dense_periodic,13,7428.792951832833
base_0007,0,dense_periodic,14,7975.433506805612
base_0007,0,dense_periodic,15,8524.914739769918
base_0007,0,dense_periodic,16,9068.988965261817
base_0007,0,dense_periodic,17,9621.656372798057
base_0007,0,dense_periodic,18,10165.878540596837
base_0007,0,dense_periodic,19,10718.654118884753
base_0007,0,dense_periodic,20,11265.761070420678
base_0007,0,dense_periodic,21,11812.535522672702
base_0007,0,dense_periodic,22,12360.15870969849
base_0007,0,dense_periodic,23,12911.843784504548
base_0007,0,dense_periodic,24,13454.340795439597
base_0007,0,dense_periodic,25,14003.07328603393
base_0007,0,dense_periodic,26,14556.565505922661
base_0007,0,dense_periodic,27,15104.484952313444
base_0007,0,dense_periodic,28,15650.095131464532
base_0007,0,dense_periodic,29,16197.826080085346
base_0007,0,dense_periodic,30,16746.025517461097
base_0007,0,dense_periodic,31,17291.30077533221
base_0007,0,dense_periodic,32,17840.697597543833
base_0007,0,dense_periodic,33,18388.044827034246
base_0007,0,dense_periodic,34,18937.32077971932
base_0007,0,dense_periodic,35,19484.952788540053
base_0007,1,dense_periodic,0,304.1375693528333
base_0007,1,dense_periodic,1,849.7362299853686
base_0007,1,dense_periodic,2,1397.3462346946458
base_0007,1,dense_periodic,3,1948.9846636107811
base_0007,1,dense_periodic,4,2496.966475781101
base_0007,1,dense_periodic,5,3047.251770312006
base_0007,1,dense_periodic,6,3590.6677660807204
base_0007,1,dense_periodic,7,4141.772553325975
base_0007,1,dense_periodic,8,4692.173704164218
base_0007,1,dense_periodic,9,5235.186533627155
base_0007,1,dense_periodic,10,5783.68384947547
base_0007,1,dense_periodic,11,6335.402656473881
base_0007,1,dense_periodic,12,6884.679122616078
base_0007,1,dense_periodic,13,7432.672285973173
base_0007,1,dense_periodic,14,7976.164670918061
base_0007,1,dense_periodic,15,8527.085145521614
base_0007,1,dense_periodic,16,9077.510156825552
base_0007,1,dense_periodic,17,9619.932808255262
base_0007,1,dense_periodic,18,10173.20486674298
base_0007,1,dense_periodic,19,10720.995123738834
base_0007,1,dense_periodic,20,11270.421602406512
base_0007,1,dense_periodic,21,11816.84323190671
base_0007,1,dense_periodic,22,12363.32843954265
base_0007,1,dense_periodic,23,12912.620972715486
base_0007,1,dense_periodic,24,13458.643100836403
base_0007,1,dense_periodic,25,14008.383123238284
base_0007,1,dense_periodic,26,14558.748685207142
base_0007,1,dense_periodic,27,15103.713268472342
base_0007,1,dense_periodic,28,15652.939839215502
base_0007,1,dense_periodic,29,16205.329260581548
base_0007,1,dense_periodic,30,16750.807351350843
base_0007,1,dense_periodic,31,17300.4111847415
base_0007,1,dense_periodic,32,17845.808877565247
base_0007,1,dense_periodic,33,18395.828373480606
base_0007,1,dense_periodic,34,18945.439196492407
base_0007,1,dense_periodic,35,19488.131480998254
base_0008,0,synchronization_bursty,0,262.5062546168309
base_0008,0,synchronization_bursty,1,328.514022743886
base_0008,0,synchronization_bursty,2,387.4782987560483
base_0008,0,synchronization_bursty,3,450.7970547209778
base_0008,0,synchronization_bursty,4,516.8093768611117
base_0008,0,synchronization_bursty,5,2039.1205149730995
base_0008,0,synchronization_bursty,6,2098.5572815318446
base_0008,0,synchronization_bursty,7,2167.0595888256394
base_0008,0,synchronization_bursty,8,2231.2870629061044
base_0008,0,synchronization_bursty,9,2290.7925546824863
base_0008,0,synchronization_bursty,10,3815.1158567272655
base_0008,0,synchronization_bursty,11,3878.622293480321
base_0008,0,synchronization_bursty,12,3937.173293486701
base_0008,0,synchronization_bursty,13,4001.404611855138
base_0008,0,synchronization_bursty,14,4071.145016898972
base_0008,0,synchronization_bursty,15,5589.889586611473
base_0008,0,synchronization_bursty,16,5652.248332509192
base_0008,0,synchronization_bursty,17,5717.887883531153
base_0008,0,synchronization_bursty,18,5780.895002206146
base_0008,0,synchronization_bursty,19,5839.533246523897
base_0008,0,synchronization_bursty,20,7366.032896000098
base_0008,0,synchronization_bursty,21,7428.605089284394
base_0008,0,synchronization_bursty,22,7490.57866813976
base_0008,0,synchronization_bursty,23,7557.293408775003
base_0008,0,synchronization_bursty,24,7620.973456371953
base_0008,0,synchronization_bursty,25,9135.605480864357
base_0008,0,synchronization_bursty,26,9200.890318352316
base_0008,0,synchronization_bursty,27,9263.947091927866
base_0008,0,synchronization_bursty,28,9326.377046648704
base_0008,0,synchronization_bursty,29,9390.93715655689
base_0008,0,synchronization_bursty,30,10913.920286670982
base_0008,0,synchronization_bursty,31,10977.176325280478
base_0008,0,synchronization_bursty,32,11037.81133146074
base_0008,0,synchronization_bursty,33,11108.773500726407
base_0008,0,synchronization_bursty,34,11167.71357283798
base_0008,0,synchronization_bursty,35,12689.829946129319
base_0008,0,synchronization_bursty,36,12752.654304842988
base_0008,0,synchronization_bursty,37,12818.565650396122
base_0008,0,synchronization_bursty,38,12879.011130365061
base_0008,0,synchronization_bursty,39,12945.809298061073
base_0008,0,synchronization_bursty,40,14462.870916899286
base_0008,0,synchronization_bursty,41,14527.357422033134
base_0008,0,synchronization_bursty,42,14592.654579285132
base_0008,0,synchronization_bursty,43,14659.37572042009
base_0008,0,synchronization_bursty,44,14723.00990544091
base_0008,0,synchronization_bursty,45,16237.343239435999
base_0008,0,synchronization_bursty,46,16302.453104721199
base_0008,0,synchronization_bursty,47,16368.06624660938
base_0008,0,synchronization_bursty,48,16428.78708926855
base_0008,0,synchronization_bursty,49,16493.29470417461
base_0008,0,synchronization_bursty,50,18010.184915920578
base_0008,0,synchronization_bursty,51,18081.728340840727
base_0008,0,synchronization_bursty,52,18143.717553648457
base_0008,0,synchronization_bursty,53,18208.956684191944
base_0008,0,synchronization_bursty,54,18274.340466462138
base_0008,0,synchronization_bursty,55,19791.930761542386
base_0008,0,synchronization_bursty,56,19853.258061519176
base_0008,0,synchronization_bursty,57,19914.767838632248
base_0008,0,synchronization_bursty,58,19980.55501352
base_0008,1,synchronization_bursty,0,257.5369375838514
base_0008,1,synchronization_bursty,1,325.6047043778457
base_0008,1,synchronization_bursty,2,391.59915733023166
base_0008,1,synchronization_bursty,3,457.50473082547825
base_0008,1,synchronization_bursty,4,516.0469714102228
base_0008,1,synchronization_bursty,5,2034.063454953544
base_0008,1,synchronization_bursty,6,2100.674916369077
base_0008,1,synchronization_bursty,7,2165.311390512578
base_0008,1,synchronization_bursty,8,2230.6519120742255
base_0008,1,synchronization_bursty,9,2289.0085267483155
base_0008,1,synchronization_bursty,10,3813.147772867757
base_0008,1,synchronization_bursty,11,3872.3136912066648
base_0008,1,synchronization_bursty,12,3939.9842478746305
base_0008,1,synchronization_bursty,13,4000.872344114522
base_0008,1,synchronization_bursty,14,4069.3865081672375
base_0008,1,synchronization_bursty,15,5584.8114305607505
base_0008,1,synchronization_bursty,16,5648.308621436958
base_0008,1,synchronization_bursty,17,5711.424904096461
base_0008,1,synchronization_bursty,18,5778.477149524912
base_0008,1,synchronization_bursty,19,5844.267749510248
base_0008,1,synchronization_bursty,20,7359.167713411937
base_0008,1,synchronization_bursty,21,7429.115836929444
base_0008,1,synchronization_bursty,22,7489.15625456955
base_0008,1,synchronization_bursty,23,7553.409719529402
base_0008,1,synchronization_bursty,24,7621.387499635884
base_0008,1,synchronization_bursty,25,9138.669175160023
base_0008,1,synchronization_bursty,26,9205.176957947577
base_0008,1,synchronization_bursty,27,9268.244127353319
base_0008,1,synchronization_bursty,28,9333.324638199148
base_0008,1,synchronization_bursty,29,9394.603526380804
base_0008,1,synchronization_bursty,30,10914.65134477227
base_0008,1,synchronization_bursty,31,10976.158400128035
base_0008,1,synchronization_bursty,32,11042.511197884493
base_0008,1,synchronization_bursty,33,11108.915895387036
base_0008,1,synchronization_bursty,34,11173.36475514103
base_0008,1,synchronization_bursty,35,12688.6596140907
base_0008,1,synchronization_bursty,36,12749.095787416225
base_0008,1,synchronization_bursty,37,12813.984661519142
base_0008,1,synchronization_bursty,38,12883.774610505625
base_0008,1,synchronization_bursty,39,12943.18738129096
base_0008,1,synchronization_bursty,40,14464.686123815192
base_0008,1,synchronization_bursty,41,14529.5721332663
base_0008,1,synchronization_bursty,42,14594.8886688024
base_0008,1,synchronization_bursty,43,14656.611216022868
base_0008,1,synchronization_bursty,44,14718.447733231531
base_0008,1,synchronization_bursty,45,16242.473837154916
base_0008,1,synchronization_bursty,46,16300.7028227141
base_0008,1,synchronization_bursty,47,16364.808373573549
base_0008,1,synchronization_bursty,48,16431.612119589347
base_0008,1,synchronization_bursty,49,16496.84526634006
base_0008,1,synchronization_bursty,50,18017.164440260436
base_0008,1,synchronization_bursty,51,18080.868522686636
base_0008,1,synchronization_bursty,52,18145.931917342346
base_0008,1,synchronization_bursty,53,18203.367426471992
base_0008,1,synchronization_bursty,54,18271.32005174039
base_0008,1,synchronization_bursty,55,19790.92589372663
base_0008,1,synchronization_bursty,56,19853.547111889326
base_0008,1,synchronization_bursty,57,19916.495262387823
base_0008,1,synchronization_bursty,58,19985.09833043306
base_0009,0,sparse_periodic,0,211.37224616021322
base_0009,0,sparse_periodic,1,1342.2041012256745
base_0009,0,sparse_periodic,2,2464.7791697162143
base_0009,0,sparse_periodic,3,3591.104807997456
base_0009,0,sparse_periodic,4,4721.392480466741
base_0009,0,sparse_periodic,5,5845.39955365501
base_0009,0,sparse_periodic,6,6973.935495984743
base_0009,0,sparse_periodic,7,8098.797282368952
base_0009,0,sparse_periodic,8,9227.026704639306
base_0009,0,sparse_periodic,9,10353.82738731272
base_0009,0,sparse_periodic,10,11479.715939054724
base_0009,0,sparse_periodic,11,12606.267959326718
base_0009,0,sparse_periodic,12,13725.899806482543
base_0009,0,sparse_periodic,13,14857.844957110248
base_0009,0,sparse_periodic,14,15977.8497156055
base_0009,0,sparse_periodic,15,17104.535131764344
base_0009,0,sparse_periodic,16,18231.986348765447
base_0009,0,sparse_periodic,17,19364.077178107716
base_0009,1,sparse_periodic,0,228.6589556077789
base_0009,1,sparse_periodic,1,1360.5801674501795
base_0009,1,sparse_periodic,2,2483.4300607081423
base_0009,1,sparse_periodic,3,3608.254736476388
base_0009,1,sparse_periodic,4,4733.4863090000135
base_0009,1,sparse_periodic,5,5860.5634324110615
base_0009,1,sparse_periodic,6,6988.464897715904
base_0009,1,sparse_periodic,7,8112.620531480692
base_0009,1,sparse_periodic,8,9242.021712978285
base_0009,1,sparse_periodic,9,10365.078019238521
base_0009,1,sparse_periodic,10,11491.356849147965
base_0009,1,sparse_periodic,11,12615.824973542318
base_0009,1,sparse_periodic,12,13749.56707853302
base_0009,1,sparse_periodic,13,14873.441928705197
base_0009,1,sparse_periodic,14,16002.028916231997
base_0009,1,sparse_periodic,15,17125.889187808036
base_0009,1,sparse_periodic,16,18247.428906174122
base_0009,1,sparse_periodic,17,19376.163994299754
base_0010,0,dense_periodic,0,352.2607436531513
base_0010,0,dense_periodic,1,783.3244844950211
base_0010,0,dense_periodic,2,1215.704890570145
base_0010,0,dense_periodic,3,1647.4334727188004
base_0010,0,dense_periodic,4,2083.1055940981882
base_0010,0,dense_periodic,5,2517.1547812535578
base_0010,0,dense_periodic,6,2949.243814490543
base_0010,0,dense_periodic,7,3386.253770555727
base_0010,0,dense_periodic,8,3819.6950860970364
base_0010,0,dense_periodic,9,4256.615176898636
base_0010,0,dense_periodic,10,4687.238337341427
base_0010,0,dense_periodic,11,5124.589797688605
base_0010,0,dense_periodic,12,5558.362616095382
base_0010,0,dense_periodic,13,5990.251027437712
base_0010,0,dense_periodic,14,6425.629777307692
base_0010,0,dense_periodic,15,6860.951538157172
base_0010,0,dense_periodic,16,7289.937327084489
base_0010,0,dense_periodic,17,7726.063441747873
base_0010,0,dense_periodic,18,8156.688341479872
base_0010,0,dense_periodic,19,8594.873100757195
base_0010,0,dense_periodic,20,9027.084889120202
base_0010,0,dense_periodic,21,9461.383970142637
base_0010,0,dense_periodic,22,9896.231539345448
base_0010,0,dense_periodic,23,10333.60212723866
base_0010,0,dense_periodic,24,10768.07422632396
base_0010,0,dense_periodic,25,11199.514402303905
base_0010,0,dense_periodic,26,11628.515283563469
base_0010,0,dense_periodic,27,12065.419588044502
base_0010,0,dense_periodic,28,12497.624483696485
base_0010,0,dense_periodic,29,12937.808982062661
base_0010,0,dense_periodic,30,13367.209483236764
base_0010,0,dense_periodic,31,13800.801677415517
base_0010,0,dense_periodic,32,14233.962117175495
base_0010,0,dense_periodic,33,14668.91215596019
base_0010,0,dense_periodic,34,15102.370662206833
base_0010,0,dense_periodic,35,15534.812511127157
base_0010,0,dense_periodic,36,15972.28412780479
base_0010,0,dense_periodic,37,16406.507979410184
base_0010,0,dense_periodic,38,16841.09502459056
base_0010,0,dense_periodic,39,17271.67075655101
base_0010,0,dense_periodic,40,17705.47472314793
base_0010,0,dense_periodic,41,18142.68906928758
base_0010,0,dense_periodic,42,18580.06798247029
base_0010,0,dense_periodic,43,19012.022767640152
base_0010,0,dense_periodic,44,19447.697416369
base_0010,0,dense_periodic,45,19874.625206835535
base_0010,1,dense_periodic,0,349.24559930321635
base_0010,1,dense_periodic,1,784.45535583584
base_0010,1,dense_periodic,2,1220.7262625808473
base_0010,1,dense_periodic,3,1653.586100555592
base_0010,1,dense_periodic,4,2084.9484266203676
base_0010,1,dense_periodic,5,2522.3524166089655
base_0010,1,dense_periodic,6,2958.497221339398
base_0010,1,dense_periodic,7,3388.6912410980867
base_0010,1,dense_periodic,8,3827.5579764850345
base_0010,1,dense_periodic,9,4257.042695063031
base_0010,1,dense_periodic,10,4694.659904486103
base_0010,1,dense_periodic,11,5126.714992342074
base_0010,1,dense_periodic,12,5562.509388301948
base_0010,1,dense_periodic,13,5996.919637294268
base_0010,1,dense_periodic,14,6428.703903778415
base_0010,1,dense_periodic,15,6861.366310693724
base_0010,1,dense_periodic,16,7296.454477820198
base_0010,1,dense_periodic,17,7731.060767035465
base_0010,1,dense_periodic,18,8163.569903216035
base_0010,1,dense_periodic,19,8597.615997122686
base_0010,1,dense_periodic,20,9032.049794644467
base_0010,1,dense_periodic,21,9467.744599906118
base_0010,1,dense_periodic,22,9897.66888751588
base_0010,1,dense_periodic,23,10331.556079655233
base_0010,1,dense_periodic,24,10767.60899847255
base_0010,1,dense_periodic,25,11201.337421202203
base_0010,1,dense_periodic,26,11638.65379646105
base_0010,1,dense_periodic,27,12073.674330413474
base_0010,1,dense_periodic,28,12503.822630134508
base_0010,1,dense_periodic,29,12940.645725194627
base_0010,1,dense_periodic,30,13373.714506533743
base_0010,1,dense_periodic,31,13802.954917100808
base_0010,1,dense_periodic,32,14237.811368043382
base_0010,1,dense_periodic,33,14670.054628657748
base_0010,1,dense_periodic,34,15106.792899695623
base_0010,1,dense_periodic,35,15541.41430424496
base_0010,1,dense_periodic,36,15976.171040418893
base_0010,1,dense_periodic,37,16409.93943539597
base_0010,1,dense_periodic,38,16847.641343807212
base_0010,1,dense_periodic,39,17280.965184772773
base_0010,1,dense_periodic,40,17714.813590895155
base_0010,1,dense_periodic,41,18142.0248588655
base_0010,1,dense_periodic,42,18579.58902645378
base_0010,1,dense_periodic,43,19011.31403511162
base_0010,1,dense_periodic,44,19447.94574507142
base_0010,1,dense_periodic,45,19884.02422402655
base_0011,0,synchronization_bursty,0,422.88148315219325
base_0011,0,synchronization_bursty,1,476.3640610424516
base_0011,0,synchronization_bursty,2,535.9827944647446
base_0011,0,synchronization_bursty,3,584.5509657465051
base_0011,0,synchronization_bursty,4,644.7998408889129
base_0011,0,synchronization_bursty,5,2126.3794591378864
base_0011,0,synchronization_bursty,6,2181.546440518261
base_0011,0,synchronization_bursty,7,2238.4146082542384
base_0011,0,synchronization_bursty,8,2290.2506693384044
base_0011,0,synchronization_bursty,9,2345.2349092589984
base_0011,0,synchronization_bursty,10,3835.5658846367346
base_0011,0,synchronization_bursty,11,3887.4171129285637
base_0011,0,synchronization_bursty,12,3940.8163765870754
base_0011,0,synchronization_bursty,13,3998.313246046667
base_0011,0,synchronization_bursty,14,4054.762592909259
base_0011,0,synchronization_bursty,15,5540.148615692176
base_0011,0,synchronization_bursty,16,5596.339289501162
base_0011,0,synchronization_bursty,17,5646.076926221314
base_0011,0,synchronization_bursty,18,5706.819128262351
base_0011,0,synchronization_bursty,19,5756.617101232931
base_0011,0,synchronization_bursty,20,7245.371011131961
base_0011,0,synchronization_bursty,21,7297.875193054874
base_0011,0,synchronization_bursty,22,7350.23212333237
base_0011,0,synchronization_bursty,23,7412.219352999371
base_0011,0,synchronization_bursty,24,7461.62345579837
base_0011,0,synchronization_bursty,25,8945.766594548635
base_0011,0,synchronization_bursty,26,9001.111209586521
base_0011,0,synchronization_bursty,27,9054.294565047732
base_0011,0,synchronization_bursty,28,9116.49914160584
base_0011,0,synchronization_bursty,29,9169.58715012051
base_0011,0,synchronization_bursty,30,10651.270370103603
base_0011,0,synchronization_bursty,31,10708.884031739784
base_0011,0,synchronization_bursty,32,10764.45139657995
base_0011,0,synchronization_bursty,33,10817.984718450227
base_0011,0,synchronization_bursty,34,10873.488397754994
base_0011,0,synchronization_bursty,35,12356.221933467083
base_0011,0,synchronization_bursty,36,12415.93022997152
base_0011,0,synchronization_bursty,37,12469.155191329306
base_0011,0,synchronization_bursty,38,12523.46392040267
base_0011,0,synchronization_bursty,39,12581.096904022092
base_0011,0,synchronization_bursty,40,14065.930211853785
base_0011,0,synchronization_bursty,41,14119.235514924672
base_0011,0,synchronization_bursty,42,14171.002368872238
base_0011,0,synchronization_bursty,43,14229.82394004088
base_0011,0,synchronization_bursty,44,14282.85327715541
base_0011,0,synchronization_bursty,45,15765.062339212742
base_0011,0,synchronization_bursty,46,15825.41235454855
base_0011,0,synchronization_bursty,47,15878.30353193431
base_0011,0,synchronization_bursty,48,15931.13852138579
base_0011,0,synchronization_bursty,49,15992.381522520787
base_0011,0,synchronization_bursty,50,17473.89184331295
base_0011,0,synchronization_bursty,51,17525.285612486772
base_0011,0,synchronization_bursty,52,17582.358403215967
base_0011,0,synchronization_bursty,53,17639.66711861116
base_0011,0,synchronization_bursty,54,17696.1456176966
base_0011,0,synchronization_bursty,55,19178.210269035997
base_0011,0,synchronization_bursty,56,19235.176227123087
base_0011,0,synchronization_bursty,57,19288.44829908981
base_0011,0,synchronization_bursty,58,19341.750607110796
base_0011,0,synchronization_bursty,59,19399.967019840715
base_0011,1,synchronization_bursty,0,407.9412261574534
base_0011,1,synchronization_bursty,1,464.79250397510043
base_0011,1,synchronization_bursty,2,521.8224236142876
base_0011,1,synchronization_bursty,3,573.3507597012232
base_0011,1,synchronization_bursty,4,630.8930859869841
base_0011,1,synchronization_bursty,5,2112.769585020022
base_0011,1,synchronization_bursty,6,2165.1151961489213
base_0011,1,synchronization_bursty,7,2221.8620921206816
base_0011,1,synchronization_bursty,8,2278.061759417144
base_0011,1,synchronization_bursty,9,2335.891873173772
base_0011,1,synchronization_bursty,10,3821.771785307942
base_0011,1,synchronization_bursty,11,3871.6643029760717
base_0011,1,synchronization_bursty,12,3931.7324053903358
base_0011,1,synchronization_bursty,13,3981.666471565545
base_0011,1,synchronization_bursty,14,4041.2237277022323
base_0011,1,synchronization_bursty,15,5522.807058711713
base_0011,1,synchronization_bursty,16,5574.81332659517
base_0011,1,synchronization_bursty,17,5635.479980057967
base_0011,1,synchronization_bursty,18,5688.360466371419
base_0011,1,synchronization_bursty,19,5743.047415106559
base_0011,1,synchronization_bursty,20,7230.071999640651
base_0011,1,synchronization_bursty,21,7281.804842470274
base_0011,1,synchronization_bursty,22,7342.050527170629
base_0011,1,synchronization_bursty,23,7393.605246329916
base_0011,1,synchronization_bursty,24,7447.424058913863
base_0011,1,synchronization_bursty,25,8933.672766811083
base_0011,1,synchronization_bursty,26,8989.97475761706
base_0011,1,synchronization_bursty,27,9044.806686594844
base_0011,1,synchronization_bursty,28,9103.743238887899
base_0011,1,synchronization_bursty,29,9154.612575675186
base_0011,1,synchronization_bursty,30,10637.531415398076
base_0011,1,synchronization_bursty,31,10694.432618665825
base_0011,1,synchronization_bursty,32,10753.291280132082
base_0011,1,synchronization_bursty,33,10801.486193889545
base_0011,1,synchronization_bursty,34,10857.743275471108
base_0011,1,synchronization_bursty,35,12346.260417805626
base_0011,1,synchronization_bursty,36,12402.993062096106
base_0011,1,synchronization_bursty,37,12457.060045916704
base_0011,1,synchronization_bursty,38,12509.29849341232
base_0011,1,synchronization_bursty,39,12568.17607939446
base_0011,1,synchronization_bursty,40,14048.812622620797
base_0011,1,synchronization_bursty,41,14100.948441199142
base_0011,1,synchronization_bursty,42,14163.185442659591
base_0011,1,synchronization_bursty,43,14218.265066768128
base_0011,1,synchronization_bursty,44,14268.639338304522
base_0011,1,synchronization_bursty,45,15753.154864774171
base_0011,1,synchronization_bursty,46,15808.914026792905
base_0011,1,synchronization_bursty,47,15867.615183513397
base_0011,1,synchronization_bursty,48,15917.098224029516
base_0011,1,synchronization_bursty,49,15974.386897664739
base_0011,1,synchronization_bursty,50,17460.320440988853
base_0011,1,synchronization_bursty,51,17515.870692291668
base_0011,1,synchronization_bursty,52,17572.760964955603
base_0011,1,synchronization_bursty,53,17623.88161135866
base_0011,1,synchronization_bursty,54,17678.088141955785
base_0011,1,synchronization_bursty,55,19162.43404147093
base_0011,1,synchronization_bursty,56,19222.40526782389
base_0011,1,synchronization_bursty,57,19279.615836803136
base_0011,1,synchronization_bursty,58,19327.880213325723
base_0011,1,synchronization_bursty,59,19386.309920606243
base_0012,0,sparse_periodic,0,240.85453949433003
base_0012,0,sparse_periodic,1,1398.3805132455661
base_0012,0,sparse_periodic,2,2557.410526441574
base_0012,0,sparse_periodic,3,3709.838059339441
base_0012,0,sparse_periodic,4,4870.746674412282
base_0012,0,sparse_periodic,5,6026.063581237173
base_0012,0,sparse_periodic,6,7184.916007892635
base_0012,0,sparse_periodic,7,8342.325851950476
base_0012,0,sparse_periodic,8,9498.60185696833
base_0012,0,sparse_periodic,9,10651.771824139534
base_0012,0,sparse_periodic,10,11809.734745985226
base_0012,0,sparse_periodic,11,12963.337702625638
base_0012,0,sparse_periodic,12,14126.055357820911
base_0012,0,sparse_periodic,13,15279.183076059828
base_0012,0,sparse_periodic,14,16439.571687919495
base_0012,0,sparse_periodic,15,17598.073479519313
base_0012,0,sparse_periodic,16,18750.464554460978
base_0012,0,sparse_periodic,17,19907.050585531044
base_0012,1,sparse_periodic,0,246.29426407752808
base_0012,1,sparse_periodic,1,1405.904364647718
base_0012,1,sparse_periodic,2,2562.0967665529824
base_0012,1,sparse_periodic,3,3717.340734747245
base_0012,1,sparse_periodic,4,4878.0163580059425
base_0012,1,sparse_periodic,5,6030.048986534431
base_0012,1,sparse_periodic,6,7190.015235493235
base_0012,1,sparse_periodic,7,8349.178653002024
base_0012,1,sparse_periodic,8,9502.895187354721
base_0012,1,sparse_periodic,9,10661.10882182248
base_0012,1,sparse_periodic,10,11815.242369184934
base_0012,1,sparse_periodic,11,12972.648155827519
base_0012,1,sparse_periodic,12,14131.101146601917
base_0012,1,sparse_periodic,13,15286.630498310336
base_0012,1,sparse_periodic,14,16444.919843467942
base_0012,1,sparse_periodic,15,17601.01801974341
base_0012,1,sparse_periodic,16,18759.91617895207
base_0012,1,sparse_periodic,17,19919.773375230452
base_0013,0,dense_periodic,0,350.8736494806148
base_0013,0,dense_periodic,1,795.0746485143692
base_0013,0,dense_periodic,2,1242.5313396908916
base_0013,0,dense_periodic,3,1684.7893843870731
base_0013,0,dense_periodic,4,2129.988324999
base_0013,0,dense_periodic,5,2571.9459420267494
base_0013,0,dense_periodic,6,3016.994633307226
base_0013,0,dense_periodic,7,3464.3237075520515
base_0013,0,dense_periodic,8,3907.0534152175806
base_0013,0,dense_periodic,9,4356.080106596669
base_0013,0,dense_periodic,10,4802.767364858527
base_0013,0,dense_periodic,11,5242.984988114164
base_0013,0,dense_periodic,12,5685.597080516269
base_0013,0,dense_periodic,13,6130.865543943941
base_0013,0,dense_periodic,14,6576.2108589147765
base_0013,0,dense_periodic,15,7025.531938098369
base_0013,0,dense_periodic,16,7465.243054494401
base_0013,0,dense_periodic,17,7911.625239434669
base_0013,0,dense_periodic,18,8354.880266912722
base_0013,0,dense_periodic,19,8803.05069568319
base_0013,0,dense_periodic,20,9244.933525382185
base_0013,0,dense_periodic,21,9690.353812450081
base_0013,0,dense_periodic,22,10140.293061590497
base_0013,0,dense_periodic,23,10584.056467586832
base_0013,0,dense_periodic,24,11026.663345263063
base_0013,0,dense_periodic,25,11472.330403711177
base_0013,0,dense_periodic,26,11912.771502355141
base_0013,0,dense_periodic,27,12358.6612599598
base_0013,0,dense_periodic,28,12809.748272376335
base_0013,0,dense_periodic,29,13254.101005522029
base_0013,0,dense_periodic,30,13692.797791750681
base_0013,0,dense_periodic,31,14143.702130817674
base_0013,0,dense_periodic,32,14585.34190685777
base_0013,0,dense_periodic,33,15026.94644538542
base_0013,0,dense_periodic,34,15472.339409696406
base_0013,0,dense_periodic,35,15923.927544189706
base_0013,0,dense_periodic,36,16366.08771763084
base_0013,0,dense_periodic,37,16811.624955530122
base_0013,0,dense_periodic,38,17257.995120763313
base_0013,0,dense_periodic,39,17699.142129120628
base_0013,0,dense_periodic,40,18140.895140682922
base_0013,0,dense_periodic,41,18592.080561113096
base_0013,0,dense_periodic,42,19035.3496803328
base_0013,0,dense_periodic,43,19475.48845549905
base_0013,0,dense_periodic,44,19927.421721636296
