configuration_id,subexperiment,mechanism,alternate_path_count,path_selection_frequency,rerouting_threshold,path_switching_cost_ns,state_transfer_cost_ns,decision_mode,victim_qasm,victim_tag,trial_id,attacker_probe_count,effective_reconfiguration_time_ns,mean_signed_excess_latency_ns,mean_absolute_timing_change_ns,max_absolute_timing_change_ns,positive_delay_fraction,negative_speedup_fraction,observable_change_fraction,failure_transition_fraction,before_probe_count,before_mean_signed_excess_ns,before_mean_absolute_change_ns,before_max_absolute_change_ns,before_positive_delay_fraction,before_negative_speedup_fraction,before_observable_change_fraction,transient_probe_count,transient_mean_signed_excess_ns,transient_mean_absolute_change_ns,transient_max_absolute_change_ns,transient_positive_delay_fraction,transient_negative_speedup_fraction,transient_observable_change_fraction,after_probe_count,after_mean_signed_excess_ns,after_mean_absolute_change_ns,after_max_absolute_change_ns,after_positive_delay_fraction,after_negative_speedup_fraction,after_observable_change_fraction,transient_amplification,ground_truth_reconfiguration,change_detected,change_detection_correct,change_score_ns,ground_truth_path_change,predicted_path_change,path_change_detection_correct,actual_path_before,actual_path_after,predicted_path_before,predicted_path_after,path_localization_before_correct,path_localization_after_correct,path_localization_before_score_ns,path_localization_after_score_ns,victim_only_completion_time_ns,combined_victim_completion_time_ns,static_reference_victim_completion_time_ns,victim_slowdown_ratio,rerouting_additional_victim_latency_ns,combined_total_switching_overhead_ns,combined_total_state_transfer_overhead_ns,redirected_victim_request_count,redirected_victim_fraction,communication_qubit_reassignment_count,combined_rejected_request_count,mean_hub_utilization,mean_link_utilization,mean_communication_qubit_utilization
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,square_root_n18.qasm,square_root_n18,0,48,7000,38.270833333333336,38.270833333333336,271.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,64.3076923076923,64.3076923076923,185.0,0.6923076923076923,0.0,0.6923076923076923,4,78.75,78.75,125.0,0.75,0.0,0.75,31,22.129032258064516,22.129032258064516,271.0,0.12903225806451613,0.0,0.12903225806451613,1.8221421599586611,False,False,True,16.25,False,False,True,0.0,,0.0,0,True,False,64.3076923076923,22.129032258064516,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.44640903321808395,0.2550908761246194,0.22320451660904198
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,square_root_n18.qasm,square_root_n18,1,48,7000,34.020833333333336,34.020833333333336,265.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,54.0,54.0,265.0,0.5384615384615384,0.0,0.5384615384615384,4,78.75,78.75,125.0,0.75,0.0,0.75,31,19.870967741935484,19.870967741935484,185.0,0.1935483870967742,0.0,0.1935483870967742,2.1320960698689957,False,True,False,43.75,False,False,True,0.0,,0.0,0,True,False,54.0,19.870967741935484,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.4485290884305879,0.25630233624605026,0.224264544215294
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,square_root_n18.qasm,square_root_n18,2,48,7000,39.958333333333336,39.958333333333336,205.0,0.3541666666666667,0.0,0.3541666666666667,0.0,13,62.76923076923077,62.76923076923077,185.0,0.6153846153846154,0.0,0.6153846153846154,4,78.75,78.75,125.0,0.75,0.0,0.75,31,25.387096774193548,25.387096774193548,205.0,0.1935483870967742,0.0,0.1935483870967742,1.786598924761449,False,False,True,16.25,False,False,True,0.0,,0.0,0,True,False,62.76923076923077,25.387096774193548,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.4435939810385318,0.253482274879161,0.22179699051926588
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,qft_n18.qasm,qft_n18,0,48,7000,15.895833333333334,15.895833333333334,160.0,0.1875,0.0,0.1875,0.0,13,58.69230769230769,58.69230769230769,160.0,0.6923076923076923,0.0,0.6923076923076923,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,58.69230769230769,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.35740809506126997,0.20423319717786856,0.17870404753063499
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,qft_n18.qasm,qft_n18,1,48,7000,15.708333333333334,15.708333333333334,160.0,0.1875,0.0,0.1875,0.0,13,55.38461538461539,55.38461538461539,160.0,0.6153846153846154,0.0,0.6153846153846154,4,8.5,8.5,34.0,0.25,0.0,0.25,31,0.0,0.0,0.0,0.0,0.0,0.0,0.3069444444444444,False,False,True,8.5,False,False,True,0.0,,0.0,0,True,False,55.38461538461539,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.34211578619984895,0.1954947349713422,0.17105789309992447
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,qft_n18.qasm,qft_n18,2,48,7000,15.0,15.0,160.0,0.16666666666666666,0.0,0.16666666666666666,0.0,13,55.38461538461539,55.38461538461539,160.0,0.6153846153846154,0.0,0.6153846153846154,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,55.38461538461539,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.3454463885150292,0.19739793629430236,0.1727231942575146
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,0,48,7000,191.04166666666666,191.04166666666666,1355.0,0.3125,0.0,0.3125,0.0,13,338.46153846153845,338.46153846153845,1160.0,0.5384615384615384,0.0,0.5384615384615384,4,155.0,155.0,320.0,0.5,0.0,0.5,31,133.8709677419355,133.8709677419355,1355.0,0.1935483870967742,0.0,0.1935483870967742,0.6563173102180194,False,True,False,305.0,False,False,True,0.0,0.0,0.0,0,True,True,338.46153846153845,133.8709677419355,10685.0,10785.0,10685.0,1.0103252452245741,0.0,0,0,0,0.0,0,0,0.34690603182862845,0.19823201818778766,0.17345301591431422
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,1,48,7000,154.375,154.375,1160.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,266.15384615384613,266.15384615384613,1160.0,0.46153846153846156,0.0,0.46153846153846156,4,175.0,175.0,280.0,1.0,0.0,1.0,31,104.83870967741936,104.83870967741936,1035.0,0.1935483870967742,0.0,0.1935483870967742,0.9434151561768445,False,True,False,135.0,False,False,True,0.0,0.0,0.0,0,True,True,266.15384615384613,104.83870967741936,10730.0,10885.0,10730.0,1.0159301130524152,0.0,0,0,0,0.0,0,0,0.3505389536412234,0.2003079735092705,0.1752694768206117
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,2,48,7000,180.20833333333334,180.20833333333334,1355.0,0.2916666666666667,0.0,0.2916666666666667,0.0,13,304.61538461538464,304.61538461538464,1160.0,0.46153846153846156,0.0,0.46153846153846156,4,135.0,135.0,280.0,0.5,0.0,0.5,31,133.8709677419355,133.8709677419355,1355.0,0.1935483870967742,0.0,0.1935483870967742,0.6157546262237564,False,True,False,175.0,False,False,True,0.0,0.0,0.0,0,True,True,304.61538461538464,133.8709677419355,10685.0,10785.0,10685.0,1.0103252452245741,0.0,0,0,0,0.0,0,0,0.3650800894446219,0.2086171939683554,0.18254004472231095
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,sat_n11.qasm,sat_n11,0,48,7000,5.0,5.0,100.0,0.0625,0.0,0.0625,0.0,13,18.46153846153846,18.46153846153846,100.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,18.46153846153846,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.2735253893325098,0.1563002224757199,0.1367626946662549
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,sat_n11.qasm,sat_n11,1,48,7000,5.0,5.0,100.0,0.0625,0.0,0.0625,0.0,13,18.46153846153846,18.46153846153846,100.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,18.46153846153846,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.2751642109000533,0.15723669194288756,0.13758210545002664
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,sat_n11.qasm,sat_n11,2,48,7000,5.833333333333333,5.833333333333333,100.0,0.10416666666666667,0.0,0.10416666666666667,0.0,13,21.53846153846154,21.53846153846154,100.0,0.38461538461538464,0.0,0.38461538461538464,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,21.53846153846154,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.27052971463478487,0.15458840836273424,0.13526485731739243
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,bv_n19.qasm,bv_n19,0,48,7000,3.9583333333333335,3.9583333333333335,130.0,0.0625,0.0,0.0625,0.0,13,14.615384615384615,14.615384615384615,130.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,14.615384615384615,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.2181976871045167,0.12468439263115237,0.10909884355225835
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,bv_n19.qasm,bv_n19,1,48,7000,2.75,2.75,92.0,0.0625,0.0,0.0625,0.0,13,10.153846153846153,10.153846153846153,92.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,10.153846153846153,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.22712819115108568,0.12978753780062038,0.11356409557554284
cfg_ab377105,core_mechanism_paths,static_path,1,per_job,2,100,500,deterministic,bv_n19.qasm,bv_n19,2,48,7000,3.9583333333333335,3.9583333333333335,150.0,0.0625,0.0,0.0625,0.0,13,14.615384615384615,14.615384615384615,150.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,14.615384615384615,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.23714665148928096,0.1355123722795891,0.1185733257446405
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,square_root_n18.qasm,square_root_n18,0,48,7000,38.270833333333336,38.270833333333336,271.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,64.3076923076923,64.3076923076923,185.0,0.6923076923076923,0.0,0.6923076923076923,4,78.75,78.75,125.0,0.75,0.0,0.75,31,22.129032258064516,22.129032258064516,271.0,0.12903225806451613,0.0,0.12903225806451613,1.8221421599586611,False,False,True,16.25,False,False,True,0.0,,0.0,0,True,False,64.3076923076923,22.129032258064516,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.44640903321808395,0.2550908761246194,0.22320451660904198
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,square_root_n18.qasm,square_root_n18,1,48,7000,34.020833333333336,34.020833333333336,265.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,54.0,54.0,265.0,0.5384615384615384,0.0,0.5384615384615384,4,78.75,78.75,125.0,0.75,0.0,0.75,31,19.870967741935484,19.870967741935484,185.0,0.1935483870967742,0.0,0.1935483870967742,2.1320960698689957,False,True,False,43.75,False,False,True,0.0,,0.0,0,True,False,54.0,19.870967741935484,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.4485290884305879,0.25630233624605026,0.224264544215294
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,square_root_n18.qasm,square_root_n18,2,48,7000,39.958333333333336,39.958333333333336,205.0,0.3541666666666667,0.0,0.3541666666666667,0.0,13,62.76923076923077,62.76923076923077,185.0,0.6153846153846154,0.0,0.6153846153846154,4,78.75,78.75,125.0,0.75,0.0,0.75,31,25.387096774193548,25.387096774193548,205.0,0.1935483870967742,0.0,0.1935483870967742,1.786598924761449,False,False,True,16.25,False,False,True,0.0,,0.0,0,True,False,62.76923076923077,25.387096774193548,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.4435939810385318,0.253482274879161,0.22179699051926588
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,qft_n18.qasm,qft_n18,0,48,7000,15.895833333333334,15.895833333333334,160.0,0.1875,0.0,0.1875,0.0,13,58.69230769230769,58.69230769230769,160.0,0.6923076923076923,0.0,0.6923076923076923,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,58.69230769230769,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.35740809506126997,0.20423319717786856,0.17870404753063499
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,qft_n18.qasm,qft_n18,1,48,7000,15.708333333333334,15.708333333333334,160.0,0.1875,0.0,0.1875,0.0,13,55.38461538461539,55.38461538461539,160.0,0.6153846153846154,0.0,0.6153846153846154,4,8.5,8.5,34.0,0.25,0.0,0.25,31,0.0,0.0,0.0,0.0,0.0,0.0,0.3069444444444444,False,False,True,8.5,False,False,True,0.0,,0.0,0,True,False,55.38461538461539,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.34211578619984895,0.1954947349713422,0.17105789309992447
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,qft_n18.qasm,qft_n18,2,48,7000,15.0,15.0,160.0,0.16666666666666666,0.0,0.16666666666666666,0.0,13,55.38461538461539,55.38461538461539,160.0,0.6153846153846154,0.0,0.6153846153846154,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,55.38461538461539,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.3454463885150292,0.19739793629430236,0.1727231942575146
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,dnn_n16.qasm,dnn_n16,0,48,7000,191.04166666666666,191.04166666666666,1355.0,0.3125,0.0,0.3125,0.0,13,338.46153846153845,338.46153846153845,1160.0,0.5384615384615384,0.0,0.5384615384615384,4,155.0,155.0,320.0,0.5,0.0,0.5,31,133.8709677419355,133.8709677419355,1355.0,0.1935483870967742,0.0,0.1935483870967742,0.6563173102180194,False,True,False,305.0,False,False,True,0.0,0.0,0.0,0,True,True,338.46153846153845,133.8709677419355,10685.0,10785.0,10685.0,1.0103252452245741,0.0,0,0,0,0.0,0,0,0.34690603182862845,0.19823201818778766,0.17345301591431422
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,dnn_n16.qasm,dnn_n16,1,48,7000,154.375,154.375,1160.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,266.15384615384613,266.15384615384613,1160.0,0.46153846153846156,0.0,0.46153846153846156,4,175.0,175.0,280.0,1.0,0.0,1.0,31,104.83870967741936,104.83870967741936,1035.0,0.1935483870967742,0.0,0.1935483870967742,0.9434151561768445,False,True,False,135.0,False,False,True,0.0,0.0,0.0,0,True,True,266.15384615384613,104.83870967741936,10730.0,10885.0,10730.0,1.0159301130524152,0.0,0,0,0,0.0,0,0,0.3505389536412234,0.2003079735092705,0.1752694768206117
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,dnn_n16.qasm,dnn_n16,2,48,7000,180.20833333333334,180.20833333333334,1355.0,0.2916666666666667,0.0,0.2916666666666667,0.0,13,304.61538461538464,304.61538461538464,1160.0,0.46153846153846156,0.0,0.46153846153846156,4,135.0,135.0,280.0,0.5,0.0,0.5,31,133.8709677419355,133.8709677419355,1355.0,0.1935483870967742,0.0,0.1935483870967742,0.6157546262237564,False,True,False,175.0,False,False,True,0.0,0.0,0.0,0,True,True,304.61538461538464,133.8709677419355,10685.0,10785.0,10685.0,1.0103252452245741,0.0,0,0,0,0.0,0,0,0.3650800894446219,0.2086171939683554,0.18254004472231095
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,sat_n11.qasm,sat_n11,0,48,7000,5.0,5.0,100.0,0.0625,0.0,0.0625,0.0,13,18.46153846153846,18.46153846153846,100.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,18.46153846153846,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.2735253893325098,0.1563002224757199,0.1367626946662549
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,sat_n11.qasm,sat_n11,1,48,7000,5.0,5.0,100.0,0.0625,0.0,0.0625,0.0,13,18.46153846153846,18.46153846153846,100.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,18.46153846153846,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.2751642109000533,0.15723669194288756,0.13758210545002664
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,sat_n11.qasm,sat_n11,2,48,7000,5.833333333333333,5.833333333333333,100.0,0.10416666666666667,0.0,0.10416666666666667,0.0,13,21.53846153846154,21.53846153846154,100.0,0.38461538461538464,0.0,0.38461538461538464,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,21.53846153846154,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.27052971463478487,0.15458840836273424,0.13526485731739243
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,bv_n19.qasm,bv_n19,0,48,7000,3.9583333333333335,3.9583333333333335,130.0,0.0625,0.0,0.0625,0.0,13,14.615384615384615,14.615384615384615,130.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,14.615384615384615,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.2181976871045167,0.12468439263115237,0.10909884355225835
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,bv_n19.qasm,bv_n19,1,48,7000,2.75,2.75,92.0,0.0625,0.0,0.0625,0.0,13,10.153846153846153,10.153846153846153,92.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,10.153846153846153,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.22712819115108568,0.12978753780062038,0.11356409557554284
cfg_84b12ee0,core_mechanism_paths,static_path,1,per_job,2,100,500,randomized,bv_n19.qasm,bv_n19,2,48,7000,3.9583333333333335,3.9583333333333335,150.0,0.0625,0.0,0.0625,0.0,13,14.615384615384615,14.615384615384615,150.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,False,True,0.0,,0.0,0,True,False,14.615384615384615,0.0,2300.0,2300.0,2300.0,1.0,0.0,0,0,0,0.0,0,0,0.23714665148928096,0.1355123722795891,0.1185733257446405
cfg_f020c010,core_mechanism_paths,static_path,2,per_job,2,100,500,deterministic,square_root_n18.qasm,square_root_n18,0,48,7000,38.270833333333336,38.270833333333336,271.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,64.3076923076923,64.3076923076923,185.0,0.6923076923076923,0.0,0.6923076923076923,4,78.75,78.75,125.0,0.75,0.0,0.75,31,22.129032258064516,22.129032258064516,271.0,0.12903225806451613,0.0,0.12903225806451613,1.8221421599586611,False,False,True,16.25,False,True,False,0.0,,1.0,0,False,False,76.66666666666667,22.4,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.22320451660904198,0.1984040147635929,0.22320451660904198
cfg_f020c010,core_mechanism_paths,static_path,2,per_job,2,100,500,deterministic,square_root_n18.qasm,square_root_n18,1,48,7000,35.541666666666664,35.541666666666664,265.0,0.3333333333333333,0.0,0.3333333333333333,0.0,13,60.07692307692308,60.07692307692308,265.0,0.5384615384615384,0.0,0.5384615384615384,4,78.75,78.75,125.0,0.75,0.0,0.75,31,19.677419354838708,19.677419354838708,185.0,0.1935483870967742,0.0,0.1935483870967742,1.9748141003702437,False,True,False,43.75,False,True,False,0.0,,0.0,1,True,False,66.57142857142857,19.6875,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.22426454421529396,0.19934626152470575,0.224264544215294
cfg_f020c010,core_mechanism_paths,static_path,2,per_job,2,100,500,deterministic,square_root_n18.qasm,square_root_n18,2,48,7000,39.958333333333336,39.958333333333336,205.0,0.3541666666666667,0.0,0.3541666666666667,0.0,13,62.76923076923077,62.76923076923077,185.0,0.6153846153846154,0.0,0.6153846153846154,4,78.75,78.75,125.0,0.75,0.0,0.75,31,25.387096774193548,25.387096774193548,205.0,0.1935483870967742,0.0,0.1935483870967742,1.786598924761449,False,False,True,16.25,False,False,True,0.0,,1.0,1,False,False,76.66666666666667,28.4375,12635.0,12635.0,12635.0,1.0,0.0,0,0,0,0.0,0,0,0.22179699051926588,0.19715288046156967,0.22179699051926588
cfg_f020c010,core_mechanism_paths,static_path,2,per_job,2,100,500,deterministic,qft_n18.qasm,qft_n18,0,48,7000,15.895833333333334,15.895833333333334,160.0,0.1875,0.0,0.1875,0.0,13,58.69230769230769,58.69230769230769,160.0,0.6923076923076923,0.0,0.6923076923076923,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,True,False,0.0,,1.0,0,False,False,66.66666666666667,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.17870404753063499,0.15884804224945331,0.17870404753063499
cfg_f020c010,core_mechanism_paths,static_path,2,per_job,2,100,500,deterministic,qft_n18.qasm,qft_n18,1,48,7000,15.708333333333334,15.708333333333334,160.0,0.1875,0.0,0.1875,0.0,13,55.38461538461539,55.38461538461539,160.0,0.6153846153846154,0.0,0.6153846153846154,4,8.5,8.5,34.0,0.25,0.0,0.25,31,0.0,0.0,0.0,0.0,0.0,0.0,0.3069444444444444,False,False,True,8.5,False,True,False,0.0,,1.0,0,False,False,66.66666666666667,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.17105789309992447,0.15205146053326618,0.17105789309992447
cfg_f020c010,core_mechanism_paths,static_path,2,per_job,2,100,500,deterministic,qft_n18.qasm,qft_n18,2,48,7000,15.0,15.0,160.0,0.16666666666666666,0.0,0.16666666666666666,0.0,13,55.38461538461539,55.38461538461539,160.0,0.6153846153846154,0.0,0.6153846153846154,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,True,False,0.0,,1.0,0,False,False,66.66666666666667,0.0,7610.0,7630.0,7610.0,1.0030257186081695,0.0,0,0,0,0.0,0,0,0.1727231942575146,0.15353172822890182,0.1727231942575146
cfg_f020c010,core_mechanism_paths,static_path,2,per_job,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,0,48,7000,180.20833333333334,180.20833333333334,1355.0,0.2916666666666667,0.0,0.2916666666666667,0.0,13,304.61538461538464,304.61538461538464,1160.0,0.46153846153846156,0.0,0.46153846153846156,4,135.0,135.0,280.0,0.5,0.0,0.5,31,133.8709677419355,133.8709677419355,1355.0,0.1935483870967742,0.0,0.1935483870967742,0.6157546262237564,False,True,False,175.0,False,True,False,0.0,0.0,1.0,0,False,True,380.0,143.0,10685.0,10785.0,10685.0,1.0103252452245741,0.0,0,0,0,0.0,0,0,0.1734530159143142,0.1541804585905015,0.17345301591431422
cfg_f020c010,core_mechanism_paths,static_path,2,per_job,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,1,48,7000,152.85416666666666,152.85416666666666,1160.0,0.3125,0.0,0.3125,0.0,13,266.15384615384613,266.15384615384613,1160.0,0.46153846153846156,0.0,0.46153846153846156,4,156.75,156.75,280.0,0.75,0.0,0.75,31,104.83870967741936,104.83870967741936,1035.0,0.1935483870967742,0.0,0.1935483870967742,0.8450304327469735,False,True,False,153.25,False,False,True,0.0,0.0,1.0,1,False,False,296.6666666666667,125.3125,10730.0,10885.0,10730.0,1.0159301130524152,0.0,0,0,0,0.0,0,0,0.17526947682061167,0.1557950905072104,0.1752694768206117
cfg_f020c010,core_mechanism_paths,static_path,2,per_job,2,100,500,deterministic,dnn_n16.qasm,dnn_n16,2,48,7000,180.20833333333334,180.20833333333334,1355.0,0.2916666666666667,0.0,0.2916666666666667,0.0,13,304.61538461538464,304.61538461538464,1160.0,0.46153846153846156,0.0,0.46153846153846156,4,135.0,135.0,280.0,0.5,0.0,0.5,31,133.8709677419355,133.8709677419355,1355.0,0.1935483870967742,0.0,0.1935483870967742,0.6157546262237564,False,True,False,175.0,False,True,False,0.0,0.0,1.0,0,False,True,380.0,143.0,10685.0,10785.0,10685.0,1.0103252452245741,0.0,0,0,0,0.0,0,0,0.18254004472231095,0.1622578175309431,0.18254004472231095
cfg_f020c010,core_mechanism_paths,static_path,2,per_job,2,100,500,deterministic,sat_n11.qasm,sat_n11,0,48,7000,5.0,5.0,100.0,0.0625,0.0,0.0625,0.0,13,18.46153846153846,18.46153846153846,100.0,0.23076923076923078,0.0,0.23076923076923078,4,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0.0,False,True,False,0.0,,1.0,0,False,False,26.666666666666668,0.0,4645.0,4650.0,4645.0,1.0013717421124828,0.0,0,0,0,0.0,0,0,0.1367626946662549,0.12156683970333769,0.1367626946662549
