configuration_id,subexperiment,mechanism,victim_qasm,victim_tag,trial_id,actual_path_before,actual_path_after,predicted_path_before,predicted_path_after,before_correct,after_correct,ground_truth_path_change,predicted_path_change,path_change_detection_correct
cfg_76d7b832,core_mechanism_paths,failure_triggered_rerouting,dnn_n16.qasm,dnn_n16,0,0.0,1.0,1.0,0,False,False,True,True,True
cfg_76d7b832,core_mechanism_paths,failure_triggered_rerouting,dnn_n16.qasm,dnn_n16,1,0.0,1.0,1.0,0,False,False,True,True,True
cfg_76d7b832,core_mechanism_paths,failure_triggered_rerouting,dnn_n16.qasm,dnn_n16,2,0.0,1.0,1.0,0,False,False,True,True,True
cfg_76d7b832,core_mechanism_paths,failure_triggered_rerouting,sat_n11.qasm,sat_n11,0,0.0,,1.0,0,False,False,False,True,False
cfg_76d7b832,core_mechanism_paths,failure_triggered_rerouting,sat_n11.qasm,sat_n11,1,0.0,,1.0,0,False,False,False,True,False
cfg_76d7b832,core_mechanism_paths,failure_triggered_rerouting,sat_n11.qasm,sat_n11,2,0.0,,1.0,0,False,False,False,True,False
cfg_76d7b832,core_mechanism_paths,failure_triggered_rerouting,bv_n19.qasm,bv_n19,0,0.0,,0.0,0,True,False,False,False,True
cfg_76d7b832,core_mechanism_paths,failure_triggered_rerouting,bv_n19.qasm,bv_n19,1,0.0,,1.0,0,False,False,False,True,False
cfg_76d7b832,core_mechanism_paths,failure_triggered_rerouting,bv_n19.qasm,bv_n19,2,0.0,,1.0,0,False,False,False,True,False
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,square_root_n18.qasm,square_root_n18,0,0.0,,1.0,1,False,False,False,False,True
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,square_root_n18.qasm,square_root_n18,1,0.0,,1.0,0,False,False,False,True,False
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,square_root_n18.qasm,square_root_n18,2,0.0,,1.0,0,False,False,False,True,False
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,qft_n18.qasm,qft_n18,0,0.0,,1.0,0,False,False,False,True,False
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,qft_n18.qasm,qft_n18,1,0.0,,1.0,0,False,False,False,True,False
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,qft_n18.qasm,qft_n18,2,0.0,,1.0,0,False,False,False,True,False
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,dnn_n16.qasm,dnn_n16,0,0.0,1.0,1.0,0,False,False,True,True,True
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,dnn_n16.qasm,dnn_n16,1,0.0,1.0,2.0,0,False,False,True,True,True
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,dnn_n16.qasm,dnn_n16,2,0.0,1.0,1.0,3,False,False,True,True,True
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,sat_n11.qasm,sat_n11,0,0.0,,1.0,0,False,False,False,True,False
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,sat_n11.qasm,sat_n11,1,0.0,,1.0,0,False,False,False,True,False
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,sat_n11.qasm,sat_n11,2,0.0,,1.0,0,False,False,False,True,False
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,bv_n19.qasm,bv_n19,0,0.0,,2.0,0,False,False,False,True,False
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,bv_n19.qasm,bv_n19,1,0.0,,1.0,0,False,False,False,True,False
cfg_dab746ef,core_mechanism_paths,failure_triggered_rerouting,bv_n19.qasm,bv_n19,2,0.0,,1.0,0,False,False,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,square_root_n18.qasm,square_root_n18,0,0.0,,1.0,2,False,False,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,square_root_n18.qasm,square_root_n18,1,0.0,,1.0,2,False,False,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,square_root_n18.qasm,square_root_n18,2,0.0,,1.0,2,False,False,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,qft_n18.qasm,qft_n18,0,0.0,,1.0,0,False,False,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,qft_n18.qasm,qft_n18,1,0.0,,1.0,1,False,False,False,False,True
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,qft_n18.qasm,qft_n18,2,0.0,,1.0,0,False,False,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,dnn_n16.qasm,dnn_n16,0,0.0,0.0,1.0,0,False,True,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,dnn_n16.qasm,dnn_n16,1,0.0,0.0,2.0,0,False,True,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,dnn_n16.qasm,dnn_n16,2,0.0,0.0,1.0,0,False,True,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,sat_n11.qasm,sat_n11,0,0.0,,1.0,0,False,False,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,sat_n11.qasm,sat_n11,1,0.0,,1.0,0,False,False,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,sat_n11.qasm,sat_n11,2,0.0,,1.0,0,False,False,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,bv_n19.qasm,bv_n19,0,0.0,,2.0,0,False,False,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,bv_n19.qasm,bv_n19,1,0.0,,1.0,0,False,False,False,True,False
cfg_bf174fce,core_mechanism_paths,failure_triggered_rerouting,bv_n19.qasm,bv_n19,2,0.0,,1.0,0,False,False,False,True,False
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,0,0.0,,0.0,0,True,False,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,1,0.0,,0.0,0,True,False,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,2,0.0,,0.0,0,True,False,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,0,0.0,,0.0,0,True,False,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,1,0.0,,0.0,0,True,False,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,2,0.0,,0.0,0,True,False,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,0,0.0,0.0,0.0,0,True,True,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,1,0.0,0.0,0.0,0,True,True,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,2,0.0,0.0,0.0,0,True,True,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,0,0.0,,0.0,0,True,False,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,1,0.0,,0.0,0,True,False,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,2,0.0,,0.0,0,True,False,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,0,0.0,,0.0,0,True,False,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,1,0.0,,0.0,0,True,False,False,False,True
cfg_93f32dd2,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,2,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,0,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,1,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,2,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,0,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,1,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,2,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,0,0.0,0.0,0.0,0,True,True,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,1,0.0,0.0,0.0,0,True,True,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,2,0.0,0.0,0.0,0,True,True,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,0,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,1,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,2,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,0,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,1,0.0,,0.0,0,True,False,False,False,True
cfg_947131b3,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,2,0.0,,0.0,0,True,False,False,False,True
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,0,0.0,,1.0,0,False,False,False,True,False
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,1,0.0,0.0,,0,False,True,False,False,True
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,2,0.0,,1.0,1,False,False,False,False,True
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,0,0.0,,1.0,0,False,False,False,True,False
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,1,0.0,,1.0,0,False,False,False,True,False
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,2,0.0,,1.0,0,False,False,False,True,False
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,0,0.0,0.0,1.0,1,False,False,False,False,True
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,1,0.0,0.0,0.0,1,True,False,False,True,False
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,2,0.0,0.0,1.0,1,False,False,False,False,True
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,0,0.0,,1.0,0,False,False,False,True,False
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,1,0.0,,1.0,0,False,False,False,True,False
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,2,0.0,,1.0,0,False,False,False,True,False
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,0,0.0,,0.0,0,True,False,False,False,True
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,1,0.0,,1.0,0,False,False,False,True,False
cfg_40683129,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,2,0.0,,1.0,0,False,False,False,True,False
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,0,0.0,,1.0,0,False,False,False,True,False
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,1,0.0,0.0,,0,False,True,False,False,True
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,2,0.0,,1.0,1,False,False,False,False,True
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,0,0.0,,1.0,0,False,False,False,True,False
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,1,0.0,,1.0,0,False,False,False,True,False
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,2,0.0,,1.0,0,False,False,False,True,False
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,0,0.0,0.0,1.0,1,False,False,False,False,True
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,1,0.0,0.0,0.0,1,True,False,False,True,False
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,2,0.0,0.0,1.0,1,False,False,False,False,True
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,0,0.0,,1.0,0,False,False,False,True,False
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,1,0.0,,1.0,0,False,False,False,True,False
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,2,0.0,,1.0,0,False,False,False,True,False
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,0,0.0,,0.0,0,True,False,False,False,True
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,1,0.0,,1.0,0,False,False,False,True,False
cfg_f0914a4d,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,2,0.0,,1.0,0,False,False,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,0,0.0,,,2,False,False,False,False,True
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,1,0.0,0.0,,2,False,False,False,False,True
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,2,0.0,,,1,False,False,False,False,True
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,0,0.0,,2.0,0,False,False,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,1,0.0,,1.0,0,False,False,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,2,0.0,,2.0,0,False,False,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,0,0.0,0.0,1.0,0,False,True,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,1,0.0,0.0,0.0,3,True,False,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,2,0.0,0.0,1.0,0,False,True,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,0,0.0,,1.0,0,False,False,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,1,0.0,,1.0,0,False,False,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,2,0.0,,1.0,0,False,False,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,0,0.0,,2.0,0,False,False,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,1,0.0,,1.0,0,False,False,False,True,False
cfg_3c2f0e9e,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,2,0.0,,1.0,0,False,False,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,0,0.0,,,2,False,False,False,False,True
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,1,0.0,0.0,,2,False,False,False,False,True
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,square_root_n18.qasm,square_root_n18,2,0.0,,,1,False,False,False,False,True
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,0,0.0,,2.0,0,False,False,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,1,0.0,,1.0,0,False,False,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,qft_n18.qasm,qft_n18,2,0.0,,2.0,0,False,False,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,0,0.0,0.0,1.0,0,False,True,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,1,0.0,0.0,0.0,3,True,False,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,dnn_n16.qasm,dnn_n16,2,0.0,0.0,1.0,0,False,True,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,0,0.0,,1.0,0,False,False,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,1,0.0,,1.0,0,False,False,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,sat_n11.qasm,sat_n11,2,0.0,,1.0,0,False,False,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,0,0.0,,2.0,0,False,False,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,1,0.0,,1.0,0,False,False,False,True,False
cfg_3951bdb1,core_mechanism_paths,communication_qubit_reassignment,bv_n19.qasm,bv_n19,2,0.0,,1.0,0,False,False,False,True,False
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,0,0.0,,0.0,0,True,False,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,1,0.0,,0.0,0,True,False,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,2,0.0,,0.0,0,True,False,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,0,0.0,,0.0,0,True,False,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,1,0.0,,0.0,0,True,False,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,2,0.0,,0.0,0,True,False,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,0,0.0,0.0,0.0,0,True,True,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,1,0.0,0.0,0.0,0,True,True,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,2,0.0,0.0,0.0,0,True,True,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,0,0.0,,0.0,0,True,False,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,1,0.0,,0.0,0,True,False,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,2,0.0,,0.0,0,True,False,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,0,0.0,,0.0,0,True,False,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,1,0.0,,0.0,0,True,False,False,False,True
cfg_24fa9439,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,2,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,0,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,1,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,2,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,0,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,1,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,2,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,0,0.0,0.0,0.0,0,True,True,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,1,0.0,0.0,0.0,0,True,True,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,2,0.0,0.0,0.0,0,True,True,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,0,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,1,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,2,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,0,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,1,0.0,,0.0,0,True,False,False,False,True
cfg_f459e1b1,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,2,0.0,,0.0,0,True,False,False,False,True
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,0,0.0,,1.0,1,False,False,False,False,True
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,1,0.0,,0.0,1,True,False,False,True,False
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,2,0.0,,1.0,1,False,False,False,False,True
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,0,0.0,,1.0,0,False,False,False,True,False
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,1,0.0,,1.0,0,False,False,False,True,False
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,2,0.0,,1.0,0,False,False,False,True,False
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,0,0.0,1.0,1.0,0,False,False,True,True,True
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,1,0.0,1.0,1.0,0,False,False,True,True,True
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,2,0.0,1.0,1.0,0,False,False,True,True,True
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,0,0.0,,1.0,0,False,False,False,True,False
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,1,0.0,,1.0,0,False,False,False,True,False
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,2,0.0,,1.0,0,False,False,False,True,False
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,0,0.0,,0.0,0,True,False,False,False,True
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,1,0.0,,1.0,0,False,False,False,True,False
cfg_f76188c2,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,2,0.0,,1.0,0,False,False,False,True,False
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,0,0.0,,1.0,1,False,False,False,False,True
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,1,0.0,,0.0,1,True,False,False,True,False
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,2,0.0,,1.0,1,False,False,False,False,True
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,0,0.0,,1.0,0,False,False,False,True,False
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,1,0.0,,1.0,0,False,False,False,True,False
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,qft_n18.qasm,qft_n18,2,0.0,,1.0,0,False,False,False,True,False
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,0,0.0,1.0,1.0,0,False,False,True,True,True
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,1,0.0,1.0,1.0,0,False,False,True,True,True
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,dnn_n16.qasm,dnn_n16,2,0.0,1.0,1.0,0,False,False,True,True,True
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,0,0.0,,1.0,0,False,False,False,True,False
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,1,0.0,,1.0,0,False,False,False,True,False
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,sat_n11.qasm,sat_n11,2,0.0,,1.0,0,False,False,False,True,False
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,0,0.0,,0.0,0,True,False,False,False,True
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,1,0.0,,1.0,0,False,False,False,True,False
cfg_90b99a4f,core_mechanism_paths,hub_to_hub_migration,bv_n19.qasm,bv_n19,2,0.0,,1.0,0,False,False,False,True,False
cfg_8b26b775,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,0,0.0,,1.0,3,False,False,False,True,False
cfg_8b26b775,core_mechanism_paths,hub_to_hub_migration,square_root_n18.qasm,square_root_n18,1,0.0,,1.0,3,False,False,False,True,False
