run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,18,cx,"3,4",module_0,module_1,1090,1140,1250,50,160,110
victim_present,1,20,cx,"3,4",module_0,module_1,1100,1250,1360,150,260,110
victim_present,2,24,cx,"1,5",module_0,module_1,1120,1360,1470,240,350,110
victim_present,3,26,cx,"1,5",module_0,module_1,1130,1470,1580,340,450,110
victim_present,4,69,cx,"2,8",module_0,module_2,1345,1580,1690,235,345,110
victim_present,5,71,cx,"2,8",module_0,module_2,1355,1690,1800,335,445,110
victim_present,6,80,cx,"1,5",module_0,module_1,1400,1800,1910,400,510,110
victim_present,7,82,cx,"1,5",module_0,module_1,1410,1910,2020,500,610,110
victim_present,8,98,cx,"0,9",module_0,module_2,1490,2130,2240,640,750,110
victim_present,9,100,cx,"0,9",module_0,module_2,1500,2240,2350,740,850,110
victim_present,10,104,cx,"0,10",module_0,module_2,1520,2350,2460,830,940,110
victim_present,11,106,cx,"0,10",module_0,module_2,1530,2460,2570,930,1040,110
victim_present,12,111,cx,"3,10",module_0,module_2,1555,2570,2680,1015,1125,110
victim_present,13,113,cx,"3,10",module_0,module_2,1565,2680,2790,1115,1225,110
victim_present,14,118,cx,"3,4",module_0,module_1,1590,2790,2900,1200,1310,110
victim_present,15,120,cx,"3,4",module_0,module_1,1600,2900,3010,1300,1410,110
victim_present,16,158,cx,"2,8",module_0,module_2,1790,3010,3120,1220,1330,110
victim_present,17,160,cx,"2,8",module_0,module_2,1800,3120,3230,1320,1430,110
victim_present,18,174,cx,"0,9",module_0,module_2,1870,3230,3340,1360,1470,110
victim_present,19,176,cx,"0,9",module_0,module_2,1880,3450,3560,1570,1680,110
victim_present,20,177,cx,"0,10",module_0,module_2,1885,3560,3670,1675,1785,110
victim_present,21,179,cx,"0,10",module_0,module_2,1895,3670,3780,1775,1885,110
victim_present,22,184,cx,"3,10",module_0,module_2,1920,3780,3890,1860,1970,110
victim_present,23,186,cx,"3,10",module_0,module_2,1930,3890,4000,1960,2070,110
victim_present,24,222,barrier,"0,1,2,3,4,5,6,7,8,9,10,11",module_0,"module_1,module_2",2110,4000,4120,1890,2010,120
