scenario_name,same_module,shared_components,shared_component_count,expected_mechanism,workload_name,trial_id,victim_phase_ns,probe_count,affected_probe_count,affected_probe_fraction,mean_excess_turnaround_ns,median_excess_turnaround_ns,p95_excess_turnaround_ns,max_excess_turnaround_ns,total_excess_turnaround_ns,attacker_baseline_mean_wait_ns,attacker_combined_mean_wait_ns,victim_request_count,victim_baseline_mean_latency_ns,victim_combined_mean_latency_ns,victim_mean_latency_slowdown,victim_baseline_makespan_ns,victim_combined_makespan_ns,victim_makespan_slowdown,max_causal_accounting_error_ns
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_sparse,10,219.0784890680216,48,9,0.1875,15.764716700254136,0.0,123.07848906802178,144.07848906802246,756.7064016121985,0.0,15.764716700254136,22,205.0,257.5899837325324,1.2565365060123532,19105.0,19110.921510931978,1.0003099456127704,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_sparse,10,219.0784890680216,48,3,0.0625,3.379905566751385,0.0,35.151017894213936,54.07848906802246,162.23546720406648,0.0,3.379905566751385,22,205.0,222.9785938905394,1.0877004580026313,19105.0,19105.0,1.0,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_sparse,10,219.0784890680216,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,205.0,209.21656967254242,1.0205686325489873,19105.0,19105.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_sparse,10,219.0784890680216,48,9,0.1875,15.764716700254136,0.0,123.07848906802178,144.07848906802246,756.7064016121985,0.0,15.764716700254136,22,205.0,257.5899837325324,1.2565365060123532,19105.0,19110.921510931978,1.0003099456127704,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_sparse,10,219.0784890680216,48,9,0.1875,15.764716700254136,0.0,123.07848906802178,144.07848906802246,756.7064016121985,0.0,15.764716700254136,22,205.0,257.5899837325324,1.2565365060123532,19105.0,19110.921510931978,1.0003099456127704,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_sparse,11,95.82957127920285,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,205.0,205.0,1.0,20005.0,20005.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_sparse,11,95.82957127920285,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,205.0,205.0,1.0,20005.0,20005.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_sparse,11,95.82957127920285,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,205.0,208.15266461575618,1.0153788517841764,20005.0,20005.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_sparse,11,95.82957127920285,48,9,0.1875,15.155544614850479,0.0,119.82957127920243,140.82957127920326,727.466141512823,0.0,15.155544614850479,23,205.0,265.3646087865723,1.2944615062759626,20005.0,20074.170428720798,1.0034576570217844,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_sparse,11,95.82957127920285,48,3,0.0625,3.1768482049501663,0.0,33.03922133148146,50.829571279203265,152.48871383760797,0.0,3.1768482049501663,23,205.0,224.7475217845905,1.0963293745589782,20005.0,20005.0,1.0,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_sparse,11,95.82957127920285,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,205.0,209.45701244184312,1.0217415241065517,20005.0,20005.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_sparse,11,95.82957127920285,48,9,0.1875,15.155544614850479,0.0,119.82957127920243,140.82957127920326,727.466141512823,0.0,15.155544614850479,23,205.0,265.3646087865723,1.2944615062759626,20005.0,20074.170428720798,1.0034576570217844,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_sparse,11,95.82957127920285,48,9,0.1875,15.155544614850479,0.0,119.82957127920243,140.82957127920326,727.466141512823,0.0,15.155544614850479,23,205.0,265.3646087865723,1.2944615062759626,20005.0,20074.170428720798,1.0034576570217844,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,0,392.9751058157677,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19524.999999999996,19524.999999999996,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,0,392.9751058157677,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19524.999999999996,19524.999999999996,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,0,392.9751058157677,48,2,0.041666666666666664,0.5406294089902701,0.0,0.0,12.97510581576762,25.950211631532966,0.0,0.5406294089902701,43,205.0,206.58371108690545,1.007725419936124,19524.999999999996,19524.999999999996,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,0,392.9751058157677,48,19,0.3958333333333333,39.615146052073875,0.0,157.97510581576654,177.97510581576762,1901.5270104995461,0.0,39.615146052073875,43,205.0,252.45343915545754,1.231480191002232,19524.999999999996,19524.999999999996,1.0,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,0,392.9751058157677,48,11,0.22916666666666666,10.994295082779653,0.0,67.97510581576653,87.97510581576762,527.7261639734234,0.0,10.994295082779653,43,205.0,219.5185751211814,1.0708223176642995,19524.999999999996,19524.999999999996,1.0,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,0,392.9751058157677,48,4,0.08333333333333333,1.0812588179805307,0.0,2.975105815766528,22.97510581576762,51.90042326306548,0.0,1.0812588179805307,43,205.0,207.513943645045,1.0122631397319268,19524.999999999996,19524.999999999996,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,0,392.9751058157677,48,19,0.3958333333333333,39.615146052073875,0.0,157.97510581576654,177.97510581576762,1901.5270104995461,0.0,39.615146052073875,43,205.0,252.45343915545754,1.231480191002232,19524.999999999996,19524.999999999996,1.0,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,0,392.9751058157677,48,19,0.3958333333333333,39.615146052073875,0.0,157.97510581576654,177.97510581576762,1901.5270104995461,0.0,39.615146052073875,43,205.0,252.45343915545754,1.231480191002232,19524.999999999996,19524.999999999996,1.0,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,1,44.07546082003108,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,205.0,205.0,1.0,19985.0,19985.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,1,44.07546082003108,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,205.0,205.0,1.0,19985.0,19985.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,1,44.07546082003108,48,4,0.08333333333333333,1.1729550683359093,0.0,4.07546082003073,24.075460820031367,56.30184328012365,0.0,1.1729550683359093,44,205.0,206.0857640349979,1.0052964099268191,19985.0,19985.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,1,44.07546082003108,48,20,0.4166666666666667,41.2814420083462,0.0,169.07546082003074,189.07546082003137,1981.5092164006173,0.0,41.28144200834618,44,205.0,253.64408777180267,1.2372882330331838,19985.0,20125.92453917997,1.0070515155956954,4.547473508864641e-13
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,1,44.07546082003108,48,10,0.20833333333333334,12.307387670839782,0.0,79.07546082003073,99.07546082003137,590.7546082003096,0.0,12.307387670839782,44,205.0,219.79760159453699,1.0721834224123756,19985.0,20035.92453917997,1.0025481380625454,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,1,44.07546082003108,48,4,0.08333333333333333,2.006288401669243,0.0,14.075460820030731,34.07546082003137,96.30184328012365,0.0,2.006288401669243,44,205.0,207.0368794522692,1.0099359973281425,19985.0,19985.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,1,44.07546082003108,48,20,0.4166666666666667,41.2814420083462,0.0,169.07546082003074,189.07546082003137,1981.5092164006173,0.0,41.28144200834618,44,205.0,253.64408777180267,1.2372882330331838,19985.0,20125.92453917997,1.0070515155956954,4.547473508864641e-13
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,1,44.07546082003108,48,20,0.4166666666666667,41.2814420083462,0.0,169.07546082003074,189.07546082003137,1981.5092164006173,0.0,41.28144200834618,44,205.0,253.64408777180267,1.2372882330331838,19985.0,20125.92453917997,1.0070515155956954,4.547473508864641e-13
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,2,62.440431581072424,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,205.0,205.0,1.0,19985.0,19985.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,2,62.440431581072424,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,205.0,205.0,1.0,19985.0,19985.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,2,62.440431581072424,48,4,0.08333333333333333,1.0367026317559862,0.0,2.440431581072198,22.440431581071607,49.76172632428734,0.0,1.0367026317559862,44,205.0,205.7981622008604,1.0038934741505385,19985.0,19985.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,2,62.440431581072424,48,20,0.4166666666666667,40.60017982544662,0.0,167.4404315810722,187.4404315810716,1948.8086316214376,0.0,40.60017982544664,44,205.0,253.55251148219125,1.2368415194253233,19985.0,20107.55956841893,1.006132577854337,9.094947017729282e-13
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,2,62.440431581072424,48,10,0.20833333333333334,11.966756579389957,0.0,77.4404315810722,97.4404315810716,574.4043158107179,0.0,11.966756579389957,44,205.0,219.33442775061675,1.0699240378078867,19985.0,20017.55956841893,1.0016292003211873,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,2,62.440431581072424,48,4,0.08333333333333333,1.8700359650893195,0.0,12.440431581072199,32.44043158107161,89.76172632428734,0.0,1.8700359650893195,44,205.0,206.76813277487818,1.0086250379262351,19985.0,19985.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,2,62.440431581072424,48,20,0.4166666666666667,40.60017982544662,0.0,167.4404315810722,187.4404315810716,1948.8086316214376,0.0,40.60017982544664,44,205.0,253.55251148219125,1.2368415194253233,19985.0,20107.55956841893,1.006132577854337,9.094947017729282e-13
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,2,62.440431581072424,48,20,0.4166666666666667,40.60017982544662,0.0,167.4404315810722,187.4404315810716,1948.8086316214376,0.0,40.60017982544664,44,205.0,253.55251148219125,1.2368415194253233,19985.0,20107.55956841893,1.006132577854337,9.094947017729282e-13
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,3,350.11760621377795,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19524.999999999996,19524.999999999996,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,3,350.11760621377795,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19524.999999999996,19524.999999999996,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,3,350.11760621377795,48,2,0.041666666666666664,0.42156692557405034,0.0,0.0,10.11760621377789,20.235212427554416,0.0,0.42156692557405034,43,205.0,206.84952500336962,1.0090220731871689,19524.999999999996,19524.999999999996,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,3,350.11760621377795,48,19,0.3958333333333333,37.65071912628659,0.0,155.11760621377712,175.1176062137779,1807.2345180617563,0.0,37.65071912628659,43,205.0,253.78250873777827,1.237963457257455,19524.999999999996,19524.999999999996,1.0,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,3,350.11760621377795,48,11,0.22916666666666666,9.506118090657205,0.0,65.11760621377712,85.11760621377789,456.2936683515459,0.0,9.506118090657207,43,205.0,220.31601687057395,1.0747122774174338,19524.999999999996,19524.999999999996,1.0,5.684341886080802e-14
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,3,350.11760621377795,48,4,0.08333333333333333,0.8431338511480911,0.0,0.11760621377711686,20.11760621377789,40.47042485510838,0.0,0.8431338511480911,43,205.0,207.77975756150917,1.0135597929829716,19524.999999999996,19524.999999999996,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,3,350.11760621377795,48,19,0.3958333333333333,37.65071912628659,0.0,155.11760621377712,175.1176062137779,1807.2345180617563,0.0,37.65071912628659,43,205.0,253.78250873777827,1.237963457257455,19524.999999999996,19524.999999999996,1.0,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,3,350.11760621377795,48,19,0.3958333333333333,37.65071912628659,0.0,155.11760621377712,175.1176062137779,1807.2345180617563,0.0,37.65071912628659,43,205.0,253.78250873777827,1.237963457257455,19524.999999999996,19524.999999999996,1.0,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,4,408.01649811054034,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19525.000000000004,19525.000000000004,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,4,408.01649811054034,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19525.000000000004,19525.000000000004,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,4,408.01649811054034,48,4,0.08333333333333333,1.5013748425451372,0.0,8.016498110542035,28.01649811054267,72.06599244216659,0.0,1.5013748425451372,43,205.0,205.55737218090505,1.0027188886873417,19525.000000000004,19525.000000000004,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,4,408.01649811054034,48,21,0.4375,46.111384590028955,0.0,173.01649811054205,193.01649811054267,2213.3464603213897,0.0,46.111384590028955,43,205.0,245.59774497698248,1.1980377803755242,19525.000000000004,19525.000000000004,1.0,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,4,408.01649811054034,48,13,0.2708333333333333,14.56696823827184,0.0,83.01649811054203,103.01649811054267,699.2144754370483,0.0,14.56696823827184,43,205.0,215.92639578824614,1.0532994916499812,19525.000000000004,19525.000000000004,1.0,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,4,408.01649811054034,48,4,0.08333333333333333,2.3347081758784705,0.0,18.016498110542035,38.01649811054267,112.06599244216659,0.0,2.3347081758784705,43,205.0,206.11474436181007,1.0054377773746832,19525.000000000004,19525.000000000004,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,4,408.01649811054034,48,21,0.4375,46.111384590028955,0.0,173.01649811054205,193.01649811054267,2213.3464603213897,0.0,46.111384590028955,43,205.0,245.59774497698248,1.1980377803755242,19525.000000000004,19525.000000000004,1.0,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,4,408.01649811054034,48,21,0.4375,46.111384590028955,0.0,173.01649811054205,193.01649811054267,2213.3464603213897,0.0,46.111384590028955,43,205.0,245.59774497698248,1.1980377803755242,19525.000000000004,19525.000000000004,1.0,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,5,259.9228481881991,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.00000000000003,205.00000000000003,1.0,19525.000000000004,19525.000000000004,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,5,259.9228481881991,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.00000000000003,205.00000000000003,1.0,19525.000000000004,19525.000000000004,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,5,259.9228481881991,48,2,0.041666666666666664,0.8301186745083745,0.0,0.0,19.922848188201897,39.845696376401975,0.0,0.8301186745083745,43,205.00000000000003,205.9374094708651,1.004572729126171,19525.000000000004,19525.000000000004,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,5,259.9228481881991,48,21,0.4375,39.653746082337555,0.0,164.92284818819977,184.9228481882019,1903.3798119522028,0.0,39.653746082337555,43,205.00000000000003,249.22193107525564,1.2157167369524664,19525.000000000004,19525.000000000004,1.0,5.684341886080802e-14
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,5,259.9228481881991,48,10,0.20833333333333334,11.442260039208392,0.0,74.92284818819977,94.9228481882019,549.2284818820028,0.0,11.442260039208392,43,205.00000000000003,217.80863995623255,1.0624811705182073,19525.000000000004,19525.000000000004,1.0,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,5,259.9228481881991,48,4,0.08333333333333333,1.6602373490166922,0.0,9.92284818819976,29.922848188201897,79.69139275280122,0.0,1.6602373490166922,43,205.00000000000003,206.86764202900466,1.0091104489219738,19525.000000000004,19525.000000000004,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,5,259.9228481881991,48,21,0.4375,39.653746082337555,0.0,164.92284818819977,184.9228481882019,1903.3798119522028,0.0,39.653746082337555,43,205.00000000000003,249.22193107525564,1.2157167369524664,19525.000000000004,19525.000000000004,1.0,5.684341886080802e-14
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,5,259.9228481881991,48,21,0.4375,39.653746082337555,0.0,164.92284818819977,184.9228481882019,1903.3798119522028,0.0,39.653746082337555,43,205.00000000000003,249.22193107525564,1.2157167369524664,19525.000000000004,19525.000000000004,1.0,5.684341886080802e-14
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,6,280.2870675310452,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19525.0,19525.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,6,280.2870675310452,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19525.0,19525.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,6,280.2870675310452,48,4,0.08333333333333333,0.8572556275871648,0.0,0.2870675310468414,20.287067531045977,41.14827012418391,0.0,0.8572556275871648,43,205.0,205.91688057995142,1.004472588194885,19525.0,19525.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,6,280.2870675310452,48,21,0.4375,40.229758711499095,0.0,165.28706753104683,185.28706753104598,1931.0284181519564,0.0,40.229758711499095,43,205.0,249.0525267297465,1.2148903742914463,19525.0,19525.0,1.0,1.1368683772161603e-13
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,6,280.2870675310452,48,10,0.20833333333333334,11.518139068967855,0.0,75.28706753104684,95.28706753104598,552.870675310457,0.0,11.518139068967855,43,205.0,217.72393778347794,1.0620679891876972,19525.0,19525.0,1.0,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,6,280.2870675310452,48,4,0.08333333333333333,1.690588960920498,0.0,10.28706753104684,30.287067531045977,81.14827012418391,0.0,1.690588960920498,43,205.0,206.8337611599028,1.0089451763897697,19525.0,19525.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,6,280.2870675310452,48,21,0.4375,40.229758711499095,0.0,165.28706753104683,185.28706753104598,1931.0284181519564,0.0,40.229758711499095,43,205.0,249.0525267297465,1.2148903742914463,19525.0,19525.0,1.0,1.1368683772161603e-13
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,6,280.2870675310452,48,21,0.4375,40.229758711499095,0.0,165.28706753104683,185.28706753104598,1931.0284181519564,0.0,40.229758711499095,43,205.0,249.0525267297465,1.2148903742914463,19525.0,19525.0,1.0,1.1368683772161603e-13
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,7,118.44904748575689,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,205.00000000000003,205.00000000000003,1.0,19985.0,19985.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,7,118.44904748575689,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,205.00000000000003,205.00000000000003,1.0,19985.0,19985.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,7,118.44904748575689,48,2,0.041666666666666664,0.7687103119065549,0.0,0.0,18.449047485757546,36.89809497151464,0.0,0.7687103119065549,44,205.00000000000003,206.05008659220394,1.0051223736205068,19985.0,19985.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,7,118.44904748575689,48,20,0.4166666666666667,38.93710311906539,0.0,163.44904748575692,183.44904748575755,1868.9809497151386,0.0,38.9371031190654,44,205.00000000000003,252.82093080257616,1.233272833183298,19985.0,20051.550952514244,1.003330045159582,9.094947017729282e-13
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,7,118.44904748575689,48,10,0.20833333333333334,11.135218226199356,0.0,73.4490474857569,93.44904748575755,534.4904748575691,0.0,11.135218226199365,44,205.00000000000003,218.2286472194699,1.0645299864364384,19985.0,19985.0,1.0,9.094947017729282e-13
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,7,118.44904748575689,48,4,0.08333333333333333,1.5374206238130814,0.0,8.44904748575691,28.449047485757546,73.79618994302791,0.0,1.5374206238130814,44,205.00000000000003,206.95917750129485,1.0095569634209502,19985.0,19985.0,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,7,118.44904748575689,48,20,0.4166666666666667,38.93710311906539,0.0,163.44904748575692,183.44904748575755,1868.9809497151386,0.0,38.9371031190654,44,205.00000000000003,252.82093080257616,1.233272833183298,19985.0,20051.550952514244,1.003330045159582,9.094947017729282e-13
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,7,118.44904748575689,48,20,0.4166666666666667,38.93710311906539,0.0,163.44904748575692,183.44904748575755,1868.9809497151386,0.0,38.9371031190654,44,205.00000000000003,252.82093080257616,1.233272833183298,19985.0,20051.550952514244,1.003330045159582,9.094947017729282e-13
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,8,309.676183193845,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19524.999999999996,19524.999999999996,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,8,309.676183193845,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19524.999999999996,19524.999999999996,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,8,309.676183193845,48,4,0.08333333333333333,1.6396819328202998,0.0,9.676183193844418,29.676183193843826,78.7047327753744,0.0,1.6396819328202998,43,205.0,205.48017752586773,1.0023423293944766,19524.999999999996,19524.999999999996,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,8,309.676183193845,48,21,0.4375,44.75416348063999,0.0,174.67618319384442,194.67618319384383,2148.1998470707194,0.0,44.75416348063999,43,205.0,244.90299308164685,1.1946487467397409,19524.999999999996,19524.999999999996,1.0,0.0
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,8,309.676183193845,48,12,0.25,13.669045798460985,0.0,84.67618319384442,104.67618319384383,656.1141983261273,0.0,13.669045798460985,43,205.0,215.54042251305958,1.0514166951856565,19524.999999999996,19524.999999999996,1.0,0.0
shared_reset_engine_only,True,reset_engine,1,late_reset_recovery_wait,periodic_dense,8,309.676183193845,48,4,0.08333333333333333,2.473015266153633,0.0,19.676183193844416,39.676183193843826,118.7047327753744,0.0,2.473015266153633,43,205.0,205.96035505173546,1.0046846587889535,19524.999999999996,19524.999999999996,1.0,0.0
shared_endpoint_without_reset,True,local_route;communication_qubit;interconnect_port,3,active_endpoint_contention,periodic_dense,8,309.676183193845,48,21,0.4375,44.75416348063999,0.0,174.67618319384442,194.67618319384383,2148.1998470707194,0.0,44.75416348063999,43,205.0,244.90299308164685,1.1946487467397409,19524.999999999996,19524.999999999996,1.0,0.0
shared_full_endpoint_pipeline,True,local_route;communication_qubit;interconnect_port;reset_engine,4,full_endpoint_pipeline_contention,periodic_dense,8,309.676183193845,48,21,0.4375,44.75416348063999,0.0,174.67618319384442,194.67618319384383,2148.1998470707194,0.0,44.75416348063999,43,205.0,244.90299308164685,1.1946487467397409,19524.999999999996,19524.999999999996,1.0,0.0
separate_modules_control,False,none,0,no_cross_tenant_endpoint_contention,periodic_dense,9,267.28655230700645,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19525.0,19525.0,1.0,0.0
shared_module_fully_independent,True,none,0,module_colocation_without_pipeline_sharing,periodic_dense,9,267.28655230700645,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,205.0,205.0,1.0,19525.0,19525.0,1.0,0.0
shared_local_route_only,True,local_route,1,local_route_wait,periodic_dense,9,267.28655230700645,48,4,0.08333333333333333,1.4405460255838893,0.0,7.286552307006628,27.286552307006787,69.14620922802669,0.0,1.4405460255838893,43,205.0,205.59132314851132,1.0028845031634699,19525.0,19525.0,1.0,0.0
shared_communication_qubit_only,True,communication_qubit,1,communication_qubit_reuse_wait,periodic_dense,9,267.28655230700645,48,21,0.4375,42.87536663431542,0.0,172.28655230700662,192.2865523070068,2058.0175984471402,0.0,42.875366634315434,43,205.0,245.90330368543906,1.1995283106606782,19525.0,19525.0,1.0,1.1368683772161603e-13
shared_interconnect_port_only,True,interconnect_port,1,interconnect_port_wait,periodic_dense,9,267.28655230700645,48,12,0.25,13.071638076751668,0.0,82.28655230700663,102.28655230700679,627.4386276840801,0.0,13.071638076751668,43,205.0,216.09615062627753,1.054127564030622,19525.0,19525.0,1.0,0.0
