scenario_name,workload_name,trial_id,probe_count,affected_probe_count,affected_probe_fraction,mean_excess_turnaround_ns,median_excess_turnaround_ns,p95_excess_turnaround_ns,max_excess_turnaround_ns,total_excess_turnaround_ns
shared_local_route_only,periodic_sparse,1,48,3,0.0625,0.7311162050163205,0.0,7.603608532169125,11.697859280262492,35.09357784078338
shared_local_route_only,periodic_sparse,2,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_local_route_only,periodic_sparse,3,48,3,0.0625,1.1757077191728627,0.0,12.227360279397153,18.811323506766712,56.43397052029741
shared_local_route_only,periodic_sparse,4,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_local_route_only,periodic_sparse,5,48,3,0.0625,0.5876546225318909,0.0,6.111608074331603,9.402473960510406,28.207421881530763
shared_local_route_only,periodic_sparse,6,48,3,0.0625,1.2896524636533588,0.0,13.412385621994115,20.63443941845435,61.90331825536123
shared_local_route_only,periodic_sparse,7,48,3,0.0625,0.006281270180352294,0.0,0.06532520987566372,0.1005003228856367,0.3015009686569101
shared_local_route_only,periodic_sparse,8,48,3,0.0625,1.4483082150722264,0.0,15.062405436750726,23.172931441156834,69.51879432346686
shared_local_route_only,periodic_sparse,9,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_local_route_only,periodic_sparse,10,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_local_route_only,periodic_sparse,11,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,0,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,1,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,2,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,3,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,4,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,5,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,6,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,7,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,8,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,9,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,10,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,layered_bursty,11,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,0,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,1,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,2,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,3,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,4,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,5,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,6,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,7,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,8,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,9,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,10,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_dense,11,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,0,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,1,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,2,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,3,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,4,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,5,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,6,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,7,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,8,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,9,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,10,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_module_fully_independent,periodic_sparse,11,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_reset_engine_only,layered_bursty,0,48,2,0.041666666666666664,0.41211123603685945,0.0,0.0,17.390669664884626,19.781339329769253
shared_reset_engine_only,layered_bursty,1,48,1,0.020833333333333332,0.26839679805643374,0.0,0.0,12.88304630670882,12.88304630670882
shared_reset_engine_only,layered_bursty,2,48,2,0.041666666666666664,0.9080193279090357,0.0,0.0,29.292463869816856,43.58492773963371
shared_reset_engine_only,layered_bursty,3,48,1,0.020833333333333332,0.6185831257859794,0.0,0.0,29.69199003772701,29.69199003772701
shared_reset_engine_only,layered_bursty,4,48,1,0.020833333333333332,0.09242558889847412,0.0,0.0,4.436428267126757,4.436428267126757
shared_reset_engine_only,layered_bursty,5,48,3,0.0625,0.9491232092923431,0.0,3.3708813766403107,20.18597134867764,45.557914046032465
shared_reset_engine_only,layered_bursty,6,48,3,0.0625,1.1777692268150304,0.0,2.498799958876311,33.844307629040486,56.53292288712146
shared_reset_engine_only,layered_bursty,7,48,2,0.041666666666666664,0.5495881316404242,0.0,0.0,20.69011515937018,26.38023031874036
shared_reset_engine_only,layered_bursty,8,48,4,0.08333333333333333,2.0785807432858783,0.0,15.942968919431042,36.19296891943077,99.77187567772216
shared_reset_engine_only,layered_bursty,9,48,3,0.0625,1.2077299003500457,0.0,2.8103909636404687,34.32367840560073,57.97103521680219
shared_reset_engine_only,layered_bursty,10,48,3,0.0625,0.9664367317332108,0.0,3.550942010025384,20.462987707731372,46.38896312319412
shared_reset_engine_only,layered_bursty,11,48,4,0.08333333333333333,1.4990634778960252,0.0,12.738761734752167,32.98876173475219,71.95504693900921
shared_reset_engine_only,periodic_dense,0,48,4,0.08333333333333333,1.0812588179805307,0.0,2.975105815766528,22.97510581576762,51.90042326306548
shared_reset_engine_only,periodic_dense,1,48,4,0.08333333333333333,2.006288401669243,0.0,14.075460820030731,34.07546082003137,96.30184328012365
shared_reset_engine_only,periodic_dense,2,48,4,0.08333333333333333,1.8700359650893195,0.0,12.440431581072199,32.44043158107161,89.76172632428734
shared_reset_engine_only,periodic_dense,3,48,4,0.08333333333333333,0.8431338511480911,0.0,0.11760621377711686,20.11760621377789,40.47042485510838
shared_reset_engine_only,periodic_dense,4,48,4,0.08333333333333333,2.3347081758784705,0.0,18.016498110542035,38.01649811054267,112.06599244216659
shared_reset_engine_only,periodic_dense,5,48,4,0.08333333333333333,1.6602373490166922,0.0,9.92284818819976,29.922848188201897,79.69139275280122
shared_reset_engine_only,periodic_dense,6,48,4,0.08333333333333333,1.690588960920498,0.0,10.28706753104684,30.287067531045977,81.14827012418391
shared_reset_engine_only,periodic_dense,7,48,4,0.08333333333333333,1.5374206238130814,0.0,8.44904748575691,28.449047485757546,73.79618994302791
shared_reset_engine_only,periodic_dense,8,48,4,0.08333333333333333,2.473015266153633,0.0,19.676183193844416,39.676183193843826,118.7047327753744
shared_reset_engine_only,periodic_dense,9,48,4,0.08333333333333333,2.2738793589172226,0.0,17.286552307006627,37.28655230700679,109.14620922802669
shared_reset_engine_only,periodic_dense,10,48,4,0.08333333333333333,1.6512431956783662,0.0,9.814918348140646,29.81491834814051,79.25967339256158
shared_reset_engine_only,periodic_dense,11,48,4,0.08333333333333333,1.4462505954164158,0.0,7.355007144996899,27.355007144997217,69.42002857998796
shared_reset_engine_only,periodic_sparse,0,48,3,0.0625,0.44690116813641606,0.0,4.647772148618323,7.150418690183869,21.45125607054797
shared_reset_engine_only,periodic_sparse,1,48,3,0.0625,1.3561162050163205,0.0,14.103608532169112,21.69785928026249,65.09357784078338
shared_reset_engine_only,periodic_sparse,2,48,3,0.0625,0.4003417014532526,0.0,4.163553695113423,6.405467223252344,19.216401669756124
shared_reset_engine_only,periodic_sparse,3,48,3,0.0625,1.8007077191728627,0.0,18.72736027939714,28.811323506766712,86.43397052029741
shared_reset_engine_only,periodic_sparse,4,48,3,0.0625,0.11096813248814404,0.0,1.154068577876203,1.7754901198118205,5.326470359430914
shared_reset_engine_only,periodic_sparse,5,48,3,0.0625,1.2126546225318908,0.0,12.611608074331588,19.402473960510406,58.20742188153076
shared_reset_engine_only,periodic_sparse,6,48,3,0.0625,1.9146524636533588,0.0,19.9123856219941,30.63443941845435,91.90331825536123
shared_reset_engine_only,periodic_sparse,7,48,3,0.0625,0.6312812701803523,0.0,6.565325209875649,10.100500322885637,30.30150096865691
shared_reset_engine_only,periodic_sparse,8,48,3,0.0625,2.073308215072226,0.0,21.562405436750712,33.172931441156834,99.51879432346686
shared_reset_engine_only,periodic_sparse,9,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_reset_engine_only,periodic_sparse,10,48,0,0.0,0.0,0.0,0.0,0.0,0.0
shared_reset_engine_only,periodic_sparse,11,48,0,0.0,0.0,0.0,0.0,0.0,0.0
