subexperiment,configuration_id,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,trial_count,successful_victim_trial_count,victim_failure_rate,mean_positive_delay_detection_probability,mean_negative_speedup_detection_probability,mean_signed_timing_change_probability,mean_failure_only_detection_probability,mean_delay_or_failure_detection_probability,mean_signed_timing_or_failure_detection_probability,mean_full_observable_change_probability,mean_signed_turnaround_change_ns,mean_absolute_turnaround_change_ns,mean_total_absolute_turnaround_change_ns,mean_signed_cq_queue_change_ns,mean_absolute_cq_queue_change_ns,mean_successful_victim_slowdown_ratio,max_successful_victim_slowdown_ratio,mean_request_failure_rate,mean_cq_service_utilization,mean_cq_reset_occupancy_fraction,mean_cq_reservation_occupancy_fraction,mean_cq_allocation_hold_fraction,mean_aggregate_resource_demand_nonphysical,fraction_aggregate_resource_demand_exceeds_one,mean_epr_unused_fraction,total_epr_prefetched_pairs,total_epr_used_pairs,total_epr_unused_pairs,mean_grant_fairness,mean_inverse_wait_fairness,successful_victim_trial_fraction,aggregate_epr_unused_fraction
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq1__ten2__res500__reset50__noepr__global__per_operation,per_tenant_reserved,1,2,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0,,,1.0,1.0,0.5433742893819916,0.11185363505055364,0.050842561386615276,0.2414829080404429,0.0,0.4041791044776118,0.0,,0,0,0,0.5,0.5005404361301273,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq1__ten3__res500__reset50__noepr__global__per_operation,per_tenant_reserved,1,3,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0,,,1.0,1.0,0.6146220165298686,0.10620561742300443,0.04827528064682017,0.2289545175705299,0.0,0.3834354156403545,0.0,,0,0,0,0.3333333333333333,0.6670268858076166,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq1__ten4__res500__reset50__noepr__global__per_operation,per_tenant_reserved,1,4,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0,,,1.0,1.0,0.6657506099213879,0.10347247135791991,0.0470329415263272,0.2233495066325964,0.0,0.3738549195168435,0.0,,0,0,0,0.25,0.7502701464525823,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq1__ten8__res500__reset50__noepr__global__per_operation,per_tenant_reserved,1,8,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0,,,1.0,1.0,0.7800327151445626,0.10281198598289917,0.046732720901317776,0.22200943853830735,0.0,0.3715541454225243,0.0,,0,0,0,0.125,0.875135062995927,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq2__ten2__res500__reset50__noepr__global__per_operation,per_tenant_reserved,2,2,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04634146341463414,0.10348110125991598,0.04703686420905268,0.3074101726551563,0.0,0.457928138124125,0.0,,0,0,0,0.9197720372383336,0.5005404361301273,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq2__ten3__res500__reset50__noepr__global__per_operation,per_tenant_reserved,2,3,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2099271915624933,0.09981516356478397,0.04537052889308361,0.2964803360112201,0.0,0.4416660284690876,0.0,,0,0,0,0.6131813581588891,0.6670268858076166,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq2__ten4__res500__reset50__noepr__global__per_operation,per_tenant_reserved,2,4,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3229347692156041,0.09894660329862774,0.04497572877210351,0.2940360677571199,0.0,0.43795839982785106,0.0,,0,0,0,0.4598860186191668,0.7502701464525823,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq2__ten8__res500__reset50__noepr__global__per_operation,per_tenant_reserved,2,8,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5648121003547681,0.09730031078096729,0.04422741399134875,0.2890918869358001,0.0,0.43061961170811613,0.0,,0,0,0,0.2299430093095834,0.875135062995927,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq4__ten2__res500__reset50__noepr__global__per_operation,per_tenant_reserved,4,2,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04634146341463414,0.051740550629957985,0.02351843210452632,0.15370508632757812,0.0,0.22896406906206243,0.0,,0,0,0,0.9197720372383336,0.5005404361301273,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq4__ten3__res500__reset50__noepr__global__per_operation,per_tenant_reserved,4,3,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04130434782608694,0.05920217449143138,0.026910079314286954,0.19121997943203148,0.0,0.2773322332377498,0.0,,0,0,0,0.8269934095012292,0.4245392039540474,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq4__ten4__res500__reset50__noepr__global__per_operation,per_tenant_reserved,4,4,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0372549019607843,0.06753552985145109,0.030697968114295916,0.23254823594227123,0.0,0.33078173390801824,0.0,,0,0,0,0.792019202413716,0.3346408669318065,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq4__ten8__res500__reset50__noepr__global__per_operation,per_tenant_reserved,4,8,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3854615880299393,0.06669738355583081,0.030316992525377607,0.23027253678277818,0.0,0.32728691286398665,0.0,,0,0,0,0.396009601206858,0.6775585617157174,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq8__ten2__res500__reset50__noepr__global__per_operation,per_tenant_reserved,8,2,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04634146341463414,0.02587027531497898,0.01175921605226314,0.07685254316378903,0.0,0.11448203453103115,0.0,,0,0,0,0.9197720372383336,0.5005404361301273,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq8__ten3__res500__reset50__noepr__global__per_operation,per_tenant_reserved,8,3,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04130434782608694,0.029327476107392548,0.013330670957905667,0.09567865726163585,0.0,0.13833680432693407,0.0,,0,0,0,0.8269934095012292,0.41287569268620783,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq8__ten4__res500__reset50__noepr__global__per_operation,per_tenant_reserved,8,4,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0372549019607843,0.033307976202652564,0.015139989183023879,0.11464555202378074,0.0,0.16309351740945718,0.0,,0,0,0,0.792019202413716,0.34496473910999037,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__per_tenant_reserved__cq8__ten8__res500__reset50__noepr__global__per_operation,per_tenant_reserved,8,8,500,50,False,global,per_operation,15,12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.026760563380281686,0.05186369111845169,0.02357440505384165,0.2007513532228758,0.0,0.27618944939516915,0.0,,0,0,0,0.7774421457299855,0.31841456267555696,0.8,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq1__ten2__res500__reset50__noepr__global__per_operation,predicted_demand,1,2,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.27701265358518246,0.1531684554363042,0.06962202519832004,0.473560429304713,0.0,0.6963509099393372,0.0,,0,0,0,0.8677455078443082,0.5013972960058183,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq1__ten3__res500__reset50__noepr__global__per_operation,predicted_demand,1,3,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.31446280898422363,0.1583720593977963,0.07198729972627102,0.46627297742296664,0.0,0.696632336547034,0.0,,0,0,0,0.7308325053404883,0.33442334365766635,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq1__ten4__res500__reset50__noepr__global__per_operation,predicted_demand,1,4,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3540714210415349,0.16196554252471992,0.07362070114759994,0.46184205676391077,0.0,0.6974283004362306,0.0,,0,0,0,0.6493201275454319,0.25268215544477624,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq1__ten8__res500__reset50__noepr__global__per_operation,predicted_demand,1,8,500,50,False,global,per_operation,15,0,1.0,0.04583333333333333,0.01111111111111111,0.05694444444444444,0.0,0.04583333333333333,0.05694444444444444,0.05694444444444444,169.93055555555557,187.96944444444443,9022.533333333333,169.93055555555557,187.96944444444443,,,0.48611174251812195,0.1672643837725549,0.07602926535116132,0.45145612184568595,0.0,0.6947497709694022,0.0,,0,0,0,0.4647480913456387,0.17945863589019545,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq2__ten2__res500__reset50__noepr__global__per_operation,predicted_demand,2,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0992059005155985,1.2503008423586042,0.0,0.11128324778348107,0.0505832944470368,0.32063462435837603,0.0,0.4825011665888939,0.0,,0,0,0,0.9011615494493965,0.5012184224087022,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq2__ten3__res500__reset50__noepr__global__per_operation,predicted_demand,2,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.129046242663638,1.3780271707028944,0.0007246376811594201,0.12527597563489223,0.05694362528858736,0.38274527386245416,0.0,0.5649648747859338,0.0,,0,0,0,0.8041666528388001,0.3378815530340813,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq2__ten4__res500__reset50__noepr__global__per_operation,predicted_demand,2,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1412170036513063,1.493739183548814,0.005972222222222213,0.14172093611106945,0.06441860732321336,0.4232507897453637,0.0,0.6293903331796464,0.0,,0,0,0,0.7619051437254032,0.2519281249613827,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq2__ten8__res500__reset50__noepr__global__per_operation,predicted_demand,2,8,500,50,False,global,per_operation,15,13,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.144102886580512,1.6761904761904762,0.10091070724666414,0.17002300844110482,0.07728318565504762,0.44349942461721353,0.0,0.690805618713366,0.0,,0,0,0,0.6700806118553853,0.12639114443246757,0.8666666666666667,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq4__ten2__res500__reset50__noepr__global__per_operation,predicted_demand,4,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0040462427745664,1.0202312138728324,0.0,0.05564162389174052,0.02529164722351838,0.1762809146056929,0.0,0.25721418572095184,0.0,,0,0,0,0.9011615494493965,0.5061773510579961,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq4__ten3__res500__reset50__noepr__global__per_operation,predicted_demand,4,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0105322813275202,1.0526912181303116,0.0,0.0616938559138427,0.02804266177901938,0.21611855010499073,0.0,0.3058550677978528,0.0,,0,0,0,0.804958020709733,0.47317816397685264,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq4__ten4__res500__reset50__noepr__global__per_operation,predicted_demand,4,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00504816955684,1.0352601156069363,0.0,0.07090884284507067,0.032231292202304834,0.2587800258504008,0.0,0.3619201608977763,0.0,,0,0,0,0.7677149113724713,0.3820857806006561,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq4__ten8__res500__reset50__noepr__global__per_operation,predicted_demand,4,8,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0705779233637613,1.4869565217391305,0.0,0.10675370746400971,0.04852441248364074,0.4064582154958018,0.0,0.5617363354434524,0.0,,0,0,0,0.7482382334044941,0.12992274494223902,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq8__ten2__res500__reset50__noepr__global__per_operation,predicted_demand,8,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0003569303985722,1.0017846519928615,0.0,0.02782081194587026,0.01264582361175918,0.10349626691553891,0.0,0.14396290247316837,0.0,,0,0,0,0.9011615494493965,0.708500568221984,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq8__ten3__res500__reset50__noepr__global__per_operation,predicted_demand,8,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0002377416451298,1.0017846519928615,0.0,0.03090387743393376,0.0140472170154244,0.12271835783315638,0.0,0.16766945228251456,0.0,,0,0,0,0.804958020709733,0.7391515403210462,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq8__ten4__res500__reset50__noepr__global__per_operation,predicted_demand,8,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0003565064907354,1.0017846519928615,0.0,0.03557533220433138,0.016170605547423327,0.14720025672174528,0.0,0.19894619447349995,0.0,,0,0,0,0.7677149113724713,0.6162799018765992,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__predicted_demand__cq8__ten8__res500__reset50__noepr__global__per_operation,predicted_demand,8,8,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0016085627229514,1.0170487948265725,0.0,0.053690606112856684,0.024404820960389373,0.24123556699509205,0.0,0.3193309940683381,0.0,,0,0,0,0.7482382334044941,0.4543620228560044,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,priority_allocation,1,2,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.27701265358518246,0.1531684554363042,0.06962202519832004,0.473560429304713,0.0,0.6963509099393372,0.0,,0,0,0,0.8677455078443082,0.5013972960058183,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,priority_allocation,1,3,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.31678974929461623,0.15856783753303566,0.07207628978774346,0.46711514155907874,0.0,0.6977592688798578,0.0,,0,0,0,0.7260757622265225,0.3422707981766947,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq1__ten4__res500__reset50__noepr__global__per_operation,priority_allocation,1,4,500,50,False,global,per_operation,15,1,0.9333333333333333,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,25.63888888888889,25.63888888888889,1230.6666666666667,25.63888888888889,25.63888888888889,1.0,1.0,0.3404787540627199,0.16418284767999597,0.07462856712727087,0.4619715127845689,0.0,0.7007829275918358,0.0,,0,0,0,0.666933996456612,0.276876620201293,0.06666666666666667,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq1__ten8__res500__reset50__noepr__global__per_operation,priority_allocation,1,8,500,50,False,global,per_operation,15,1,0.9333333333333333,0.03333333333333333,0.005555555555555555,0.03888888888888888,0.0,0.03333333333333333,0.03888888888888888,0.03888888888888888,41.28611111111112,46.708333333333336,2242.0,41.28611111111112,46.708333333333336,1.0,1.0,0.48949220713926594,0.1656457615544083,0.07529352797927645,0.4515399276100579,0.0,0.6924792171437427,0.0,,0,0,0,0.47382789465773906,0.15609340942157762,0.06666666666666667,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq2__ten2__res500__reset50__noepr__global__per_operation,priority_allocation,2,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,1.0992059005155985,1.2503008423586042,0.0,0.11128324778348107,0.0505832944470368,0.41239384041063926,0.0,0.5742603826411571,0.0,,0,0,0,0.9011615494493965,0.5011969625105086,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq2__ten3__res500__reset50__noepr__global__per_operation,priority_allocation,2,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,1.1120308964976322,1.3267148014440433,0.00108695652173912,0.12519182376914065,0.05690537444051844,0.4575935500947104,0.0,0.6396907483043696,0.0,,0,0,0,0.803778221816749,0.3361214965885676,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq2__ten4__res500__reset50__noepr__global__per_operation,priority_allocation,2,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548611111111111,0.0,0.0,0.0,0.0,0.0,1.1885521257327605,1.7684729064039408,0.004934640522875807,0.14045699415398738,0.06384408825181241,0.5070261542894315,0.0,0.7113272366952313,0.0,,0,0,0,0.7629578948706492,0.25200312060815827,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq2__ten8__res500__reset50__noepr__global__per_operation,priority_allocation,2,8,500,50,False,global,per_operation,15,15,0.0,0.03888888888888889,0.0,0.03888888888888889,0.0,0.03888888888888889,0.03888888888888889,0.4555555555555556,187.6638888888889,187.6638888888889,9007.866666666667,187.6638888888889,187.6638888888889,1.2271397603331742,1.6816608996539792,0.07428141751464032,0.17343558219730634,0.07883435554423013,0.5359904237700955,0.0,0.7882603615116319,0.0,,0,0,0,0.6876213097230165,0.18144699793665314,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq4__ten2__res500__reset50__noepr__global__per_operation,priority_allocation,4,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0.0,0.0,0.0,0.0,1.0040462427745664,1.0202312138728324,0.0,0.05564162389174052,0.02529164722351838,0.22752449836677555,0.0,0.3084577694820344,0.0,,0,0,0,0.9011615494493965,0.5060692370906346,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq4__ten3__res500__reset50__noepr__global__per_operation,priority_allocation,4,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875,0.0,0.0,0.0,0.0,0.0,1.0062654445856143,1.0345609065155807,0.0,0.06269836581095459,0.028499257186797525,0.272114956525753,0.0,0.36331257952350515,0.0,,0,0,0,0.804958020709733,0.4424061911512123,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq4__ten4__res500__reset50__noepr__global__per_operation,priority_allocation,4,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673611111111111,0.0,0.0,0.0,0.0,0.0,1.004300578034682,1.0240462427745665,0.0,0.07074804619663931,0.0321582028166542,0.31385183005647355,0.0,0.41675807906976703,0.0,,0,0,0,0.7677149113724713,0.30454988714431497,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq4__ten8__res500__reset50__noepr__global__per_operation,priority_allocation,4,8,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416666666666667,0.0,0.0,0.0,0.0,0.0,1.0582135869566869,1.3936039360393604,0.0,0.10725941777638877,0.04875428080744939,0.46553230055227807,0.0,0.6215459991361162,0.0,,0,0,0,0.7482382334044941,0.1302561230805625,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq8__ten2__res500__reset50__noepr__global__per_operation,priority_allocation,8,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625,0.0,0.0,0.0,0.0,0.0,1.0003569303985722,1.0017846519928615,0.0,0.02782081194587026,0.01264582361175918,0.13241950536630887,0.0,0.1728861409239383,0.0,,0,0,0,0.9011615494493965,0.705209388973585,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq8__ten3__res500__reset50__noepr__global__per_operation,priority_allocation,8,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7069444444444444,0.0,0.0,0.0,0.0,0.0,1.0003567184446538,1.0017846519928615,0.0,0.030872507357754278,0.01403295788988828,0.1522569383267492,0.0,0.19716240357439177,0.0,,0,0,0,0.804958020709733,0.6582292254626628,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq8__ten4__res500__reset50__noepr__global__per_operation,priority_allocation,8,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8708333333333333,0.0,0.0,0.0,0.0,0.0,1.0002379535990482,1.0017846519928615,0.0,0.035531759168732836,0.016150799622151258,0.17856237667418604,0.0,0.23024493546507013,0.0,,0,0,0,0.7677149113724713,0.47569808079120407,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__priority_allocation__cq8__ten8__res500__reset50__noepr__global__per_operation,priority_allocation,8,8,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8291666666666667,0.0,0.0,0.0,0.0,0.0,1.0010678760201415,1.007701421800948,0.0,0.05380309900220805,0.02445595409191272,0.2813894101155603,0.0,0.3596484632096811,0.0,,0,0,0,0.7482382334044941,0.3403349293416962,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq1__ten2__res500__reset50__noepr__global__per_operation,random_allocation,1,2,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.27701265358518246,0.1531684554363042,0.06962202519832004,0.473560429304713,0.0,0.6963509099393372,0.0,,0,0,0,0.8677455078443082,0.5013972960058183,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq1__ten3__res500__reset50__noepr__global__per_operation,random_allocation,1,3,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.31714255407149633,0.15885679517316867,0.07220763416962211,0.46747293108857085,0.0,0.6985373604313616,0.0,,0,0,0,0.7261834891889433,0.34958979007997,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq1__ten4__res500__reset50__noepr__global__per_operation,random_allocation,1,4,500,50,False,global,per_operation,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.36119253801227236,0.16166608660776394,0.07348458482171087,0.46265452071568763,0.0,0.6978051921451625,0.0,,0,0,0,0.6408041005629258,0.26810151554705003,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq1__ten8__res500__reset50__noepr__global__per_operation,random_allocation,1,8,500,50,False,global,per_operation,15,0,1.0,0.0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.008333333333333333,0.008333333333333333,-6.404166666666667,6.404166666666667,307.4,-6.404166666666667,6.404166666666667,,,0.4881496292991736,0.16545683559080213,0.07520765254127366,0.4514042351597362,0.0,0.6920687232918119,0.0,,0,0,0,0.4775075447943052,0.13397442288127498,0.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq2__ten2__res500__reset50__noepr__global__per_operation,random_allocation,2,2,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13888888888888887,0.0,0.0,0.0,0.0,0.0,1.0992059005155985,1.2503008423586042,0.0,0.11128324778348107,0.0505832944470368,0.3627904806346243,0.0,0.5246570228651423,0.0,,0,0,0,0.9011615494493965,0.5012112691093044,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq2__ten3__res500__reset50__noepr__global__per_operation,random_allocation,2,3,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1902777777777778,0.0,0.0,0.0,0.0,0.0,1.1334337778643457,1.363963963963964,0.0003623188405797067,0.12538156323100905,0.056991619650458625,0.4197458217138639,0.0,0.6021190045953316,0.0,,0,0,0,0.8045647544120715,0.3365376512725444,1.0,
core_policy_capacity_tenancy,core_policy_capacity_tenancy__random_allocation__cq2__ten4__res500__reset50__noepr__global__per_operation,random_allocation,2,4,500,50,False,global,per_operation,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,1.2300136652639375,2.9211822660098523,0.0024673202614379003,0.14213437444235894,0.06460653383743585,0.46766045329094247,0.0,0.6744013615707373,0.0,,0,0,0,0.7653430683449105,0.2518019617690447,1.0,
