subexperiment,configuration_id,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,trial_count,mean_cq_queue_delay_ns,mean_excess_cq_queue_delay_ns,mean_excess_latency_ns,mean_detection_probability,mean_balanced_detection_accuracy,mean_conflict_count,mean_request_failure_rate,mean_cq_utilization,mean_reset_utilization,mean_allocation_hold_utilization,mean_reservation_utilization,mean_effective_cq_utilization,mean_epr_wastage_fraction,mean_grant_fairness,mean_wait_fairness,mean_victim_slowdown_ratio,mean_allocation_change_probability,mean_redirected_endpoints
epr_coordination_granularity,epr_coordination_granularity__first_available__cq2__ten4__res500__reset50__epr__global__per_layer,first_available,2,4,500,50,True,global,per_layer,15,0.0,0.0,0.0,0.0,0.5,10512.533333333333,0.0,0.11863249578023295,0.06448504206276832,0.0,0.4325975907539146,0.6157151285969159,0.31599230768025943,0.7677149113724713,0.2528251793854974,1.158519818726094,0.5430555555555556,0.0
epr_coordination_granularity,epr_coordination_granularity__first_available__cq2__ten4__res500__reset50__epr__global__per_operation,first_available,2,4,500,50,True,global,per_operation,15,0.0,0.0,0.0,0.0,0.5,11357.733333333334,0.0013970588235294118,0.11734111646760885,0.06421315400557774,0.0,0.4947768815097438,0.6763311519829304,0.3146599701316816,0.7663786314505407,0.2517119351680532,1.249040239998887,0.2708333333333333,0.0
epr_coordination_granularity,epr_coordination_granularity__first_available__cq2__ten4__res500__reset50__epr__local__per_job,first_available,2,4,500,50,True,local,per_job,15,0.0,0.0,0.0,0.0,0.5,15415.6,0.24007263677709598,0.08063192090226508,0.046998636468908075,0.17589923412533243,0.5831040868215734,0.886633878318079,0.2789072140280919,0.7502856546010619,0.2726749565010073,1.213207202561976,0.2,0.0
epr_coordination_granularity,epr_coordination_granularity__first_available__cq2__ten4__res500__reset50__epr__local__per_layer,first_available,2,4,500,50,True,local,per_layer,15,0.0,0.0,0.0,0.0,0.5,9130.266666666666,0.0,0.11933090208596717,0.06471563027653113,0.06679649775211477,0.43018132813039023,0.6810243582450032,0.32200851497819233,0.7677149113724713,0.2525154620109035,1.1208741335500436,0.49166666666666664,0.0
epr_coordination_granularity,epr_coordination_granularity__first_available__cq2__ten4__res500__reset50__epr__local__per_operation,first_available,2,4,500,50,True,local,per_operation,15,1.0027777777777778,0.0,0.0,0.0,0.5,9535.866666666667,0.0020506535947712417,0.11727546625778792,0.06408645126972483,0.06772757295165034,0.5011734203471304,0.7502629108262935,0.32072993628969215,0.765737449390636,0.2528421013826723,1.1673141392949054,0.42916666666666664,0.0
epr_coordination_granularity,epr_coordination_granularity__first_available__cq2__ten4__res500__reset50__noepr__global__per_job,first_available,2,4,500,50,False,global,per_job,15,0.0,0.0,0.0,0.0,0.5,12040.333333333334,0.21279938925716912,0.10866269577312708,0.04939213444233049,0.0,0.6014274268255678,0.7594822570410253,0.0,0.7367344350305233,0.27956580572211304,0.9284667210096363,0.1,0.0
epr_coordination_granularity,epr_coordination_granularity__first_available__cq2__ten4__res500__reset50__noepr__global__per_layer,first_available,2,4,500,50,False,global,per_layer,15,0.0,0.0,0.0,0.0,0.5,8973.266666666666,0.0,0.14076991725532054,0.0639863260251457,0.0,0.43181674800026193,0.6365729912807281,0.0,0.7677149113724713,0.25305277025951317,1.1645618969864933,0.4083333333333333,0.0
epr_coordination_granularity,epr_coordination_granularity__first_available__cq2__ten4__res500__reset50__noepr__global__per_operation,first_available,2,4,500,50,False,global,per_operation,15,2.273611111111111,0.0,0.0,0.0,0.5,9947.933333333332,0.004665032679738562,0.13938097823198922,0.06335499010544964,0.0,0.5005253486166811,0.7032613169541199,0.0,0.7631776997718323,0.2561683789657208,1.1475372455455193,0.39166666666666666,0.0
epr_coordination_granularity,epr_coordination_granularity__first_available__cq2__ten4__res500__reset50__noepr__local__per_job,first_available,2,4,500,50,False,local,per_job,15,0.0,0.0,0.0,0.0,0.5,12724.666666666666,0.21968206393016637,0.10861544239633521,0.04937065563469782,0.19034410926066317,0.605893766133325,0.9542239734250212,0.0,0.7399822052675795,0.2818456126693454,1.9104258908134284,0.23333333333333334,0.0
epr_coordination_granularity,epr_coordination_granularity__first_available__cq2__ten4__res500__reset50__noepr__local__per_layer,first_available,2,4,500,50,False,local,per_layer,15,1.5,0.3611111111111111,0.3611111111111111,0.0027777777777777775,0.5013888888888889,8384.6,0.0,0.14222036965678178,0.06464562257126445,0.0704574770389628,0.4337417811170906,0.7110652503840996,0.0,0.7677149113724713,0.2648060064783998,1.1596499624400323,0.4597222222222222,0.0
