qaoa_label,num_qubits,profile_name,trial_id,attacker_request_id,probe_id,window_name,observation_duration_ns,round_start_time_ns,request_release_time_ns,actual_arrival_time_ns,service_start_time_ns,victim_on_completion_time_ns,service_time_ns,victim_on_waiting_time_ns,victim_on_turnaround_time_ns,source_module,target_modules,architecture_request_id,baseline_waiting_time_ns,baseline_turnaround_time_ns,baseline_completion_time_ns,excess_waiting_time_ns,excess_turnaround_time_ns,victim_contention_observed,raw_excess_turnaround_time_ns,raw_excess_waiting_time_ns,detection_threshold_ns
qaoa_n9,9,combined_20ns,9,20,20,qaoa_n9_clean,20000,9390,9420,9420,9420,9559.99311343523,110,29.99311343522956,139.99311343522956,module_3,module_4,53,0.0,102.92346607053523,9522.923466070535,0.0,0.0,False,37.06964736469433,29.99311343522956,84.8528137423857
qaoa_n9,9,combined_20ns,9,21,21,qaoa_n9_clean,20000,9808,9838,9838,9838,9931.604916253349,110,0.0,93.60491625334923,module_3,module_4,54,17.00548493470957,127.00548493470957,9965.005484934709,0.0,0.0,False,-33.40056868136034,-17.00548493470957,84.8528137423857
qaoa_n9,9,combined_20ns,9,22,22,qaoa_n9_clean,20000,10256,10286,10286,10286,10419.958201201734,110,23.958201201735363,133.95820120173536,module_3,module_4,55,0.0,106.43738665559643,10392.437386655596,0.0,0.0,False,27.520814546138936,23.958201201735363,84.8528137423857
qaoa_n9,9,combined_20ns,9,23,23,qaoa_n9_clean,20000,10667,10697,10697,10697,10807.389919700829,110,0.3899197008282158,110.38991970082822,module_3,module_4,56,0.0,64.7959551566417,10761.795955156642,0.0,0.0,False,45.59396454418652,0.3899197008282158,84.8528137423857
qaoa_n9,9,combined_20ns,9,24,24,qaoa_n9_clean,20000,11109,11139,11139,11139,11258.455432219886,110,9.455432219885708,119.45543221988571,module_3,module_4,57,9.636633642886181,119.63663364288618,11258.636633642885,0.0,0.0,False,-0.18120142300047348,-0.18120142300047348,84.8528137423857
qaoa_n9,9,combined_20ns,9,25,25,qaoa_n9_clean,20000,11501,11531,11531,11531,11646.670924276032,110,5.670924276032537,115.67092427603254,module_3,module_4,58,0.0,107.78356209916969,11638.78356209917,0.0,0.0,False,7.887362176862851,5.670924276032537,84.8528137423857
qaoa_n9,9,combined_20ns,9,26,26,qaoa_n9_clean,20000,11916,11946,11946,11946,12055.923613166298,110,0.0,109.92361316629857,module_3,module_4,59,0.026017132562017764,110.02601713256202,12056.026017132563,0.0,0.0,False,-0.10240396626345216,-0.026017132562017764,84.8528137423857
qaoa_n9,9,combined_20ns,9,27,27,qaoa_n9_clean,20000,12339,12369,12369,12369,12500.950623859957,110,21.950623859956266,131.95062385995627,module_3,module_4,60,0.0,76.26207276969481,12445.262072769694,0.0,0.0,False,55.688551090261456,21.950623859956266,84.8528137423857
qaoa_n9,9,combined_20ns,9,28,28,qaoa_n9_clean,20000,12751,12781,12781,12781,12917.920388349297,110,26.920388349298207,136.9203883492982,module_3,module_4,61,10.15601251904512,120.15601251904512,12901.156012519044,0.0,0.0,False,16.764375830253087,16.764375830253087,84.8528137423857
qaoa_n9,9,combined_20ns,9,29,29,qaoa_n9_clean,20000,13170,13200,13200,13200,13311.12323040835,110,1.1232304083487321,111.12323040834873,module_3,module_4,62,15.374521952971506,125.3745219529715,13325.374521952972,0.0,0.0,False,-14.251291544622774,-14.251291544622774,84.8528137423857
qaoa_n9,9,combined_20ns,9,30,30,qaoa_n9_clean,20000,13619,13649,13649,13649,13788.313280646036,110,29.313280646037043,139.31328064603704,module_3,module_4,63,36.02159473784462,146.02159473784462,13795.021594737844,0.0,0.0,False,-6.70831409180758,-6.70831409180758,84.8528137423857
qaoa_n9,9,combined_20ns,9,31,31,qaoa_n9_clean,20000,14007,14037,14037,14037,14163.331675247993,110,16.331675247992663,126.33167524799266,module_3,module_4,64,0.0,105.34733302426505,14142.347333024265,0.0,0.0,False,20.98434222372761,16.331675247992663,84.8528137423857
qaoa_n9,9,combined_20ns,9,32,32,qaoa_n9_clean,20000,14423,14453,14453,14453,14554.603296440178,110,0.0,101.6032964401781,module_3,module_4,65,0.0,100.30692458492788,14553.306924584927,0.0,0.0,False,1.2963718552502144,0.0,84.8528137423857
qaoa_n9,9,combined_20ns,9,33,33,qaoa_n9_clean,20000,14849,14879,14879,14879,14970.920512283803,110,0.0,91.92051228380244,module_3,module_4,66,16.381182499960502,126.3811824999605,15005.381182499961,0.0,0.0,False,-34.460670216158064,-16.381182499960502,84.8528137423857
qaoa_n9,9,combined_20ns,9,34,34,qaoa_n9_clean,20000,15267,15297,15297,15297,15448.573063651676,110,41.57306365167659,151.5730636516766,module_3,module_4,67,29.41735205776945,139.41735205776945,15436.41735205777,0.0,0.0,False,12.155711593907142,12.155711593907142,84.8528137423857
qaoa_n9,9,combined_20ns,9,35,35,qaoa_n9_clean,20000,15691,15721,15721,15721,15841.370028499505,110,10.37002849950504,120.37002849950504,module_3,module_4,68,0.0,107.1694531893781,15828.169453189377,0.0,0.0,False,13.200575310126936,10.37002849950504,84.8528137423857
qaoa_n9,9,combined_20ns,9,36,36,qaoa_n9_clean,20000,16145,16175,16175,16175,16270.799992078288,110,0.0,95.79999207828847,module_3,module_4,69,0.0,99.10891135427183,16274.108911354271,0.0,0.0,False,-3.3089192759833566,0.0,84.8528137423857
qaoa_n9,9,combined_20ns,9,37,37,qaoa_n9_clean,20000,16531,16561,16561,16561,16653.008378934315,110,0.0,92.00837893431371,module_3,module_4,70,0.0,105.45701323984787,16666.457013239848,0.0,0.0,False,-13.448634305534156,0.0,84.8528137423857
qaoa_n9,9,combined_20ns,9,38,38,qaoa_n9_clean,20000,16963,16993,16993,16993,17126.749778891546,110,23.74977889154573,133.74977889154573,module_3,module_4,71,0.0,105.43744997823381,17098.437449978235,0.0,0.0,False,28.312328913311916,23.74977889154573,84.8528137423857
qaoa_n9,9,combined_20ns,9,39,39,qaoa_n9_clean,20000,17338,17368,17368,17368,17480.13736004886,110,2.137360048859861,112.13736004885986,module_3,module_4,72,0.0,103.57834953840377,17471.578349538402,0.0,0.0,False,8.55901051045609,2.137360048859861,84.8528137423857
qaoa_n9,9,combined_20ns,9,40,40,qaoa_n9_clean,20000,17792,17822,17822,17822,17952.63966488999,110,20.639664889990797,130.6396648899908,module_3,module_4,73,0.0,106.51995837324151,17928.519958373243,0.0,0.0,False,24.11970651674929,20.639664889990797,84.8528137423857
qaoa_n9,9,combined_20ns,9,41,41,qaoa_n9_clean,20000,18218,18248,18248,18248,18365.3417482444,110,7.341748244398815,117.34174824439881,module_3,module_4,74,34.41059343459386,144.41059343459386,18392.410593434593,0.0,0.0,False,-27.06884519019505,-27.06884519019505,84.8528137423857
qaoa_n9,9,combined_20ns,9,42,42,qaoa_n9_clean,20000,18611,18641,18641,18641,18721.39414976307,110,0.0,80.39414976307108,module_3,module_4,75,10.908785250123827,120.90878525012383,18761.908785250125,0.0,0.0,False,-40.51463548705274,-10.908785250123827,84.8528137423857
qaoa_n9,9,combined_20ns,9,43,43,qaoa_n9_clean,20000,19052,19082,19082,19082,19211.0136169843,110,19.013616984298295,129.0136169842983,module_3,module_4,76,0.0,97.69546514715813,19179.695465147157,0.0,0.0,False,31.318151837140164,19.013616984298295,84.8528137423857
qaoa_n9,9,combined_20ns,9,44,44,qaoa_n9_clean,20000,19476,19506,19506,19506,19601.710669993685,110,0.0,95.71066999368446,module_3,module_4,77,0.0,80.4739072656156,19586.473907265616,0.0,0.0,False,15.236762728068868,0.0,84.8528137423857
qaoa_n9,9,combined_20ns,9,45,45,qaoa_n9_clean,20000,19879,19909,19909,19909,20008.407012055442,110,0.0,99.40701205544231,module_3,module_4,78,10.435984251954764,120.43598425195476,20029.435984251955,0.0,0.0,False,-21.028972196512456,-10.435984251954764,84.8528137423857
qaoa_n9,9,combined_20ns,9,46,46,qaoa_n9_clean,20000,20336,20366,20366,20366,20486.686473391583,110,10.68647339158315,120.68647339158315,module_3,module_4,79,0.0,96.77962482251084,20462.77962482251,0.0,0.0,False,23.90684856907231,10.68647339158315,84.8528137423857
qaoa_n9,9,combined_20ns,9,47,47,qaoa_n9_clean,20000,20785,20815,20815,20815,20946.278658917625,110,21.27865891762596,131.27865891762596,module_3,module_4,80,0.0,103.64683204413416,20918.646832044134,0.0,0.0,False,27.631826873491804,21.27865891762596,84.8528137423857
qaoa_n10,10,combined_20ns,0,0,0,qaoa_n10_clean,20000,983,1013,1013,1013,1122.577205651855,110,0.0,109.57720565185501,module_3,module_4,0,26.009537174716826,136.00953717471683,1149.0095371747168,0.0,0.0,False,-26.432331522861816,-26.009537174716826,84.8528137423857
qaoa_n10,10,combined_20ns,0,1,1,qaoa_n10_clean,20000,1434,1464,1464,2443,2560.23692092284,110,986.2369209228402,1096.2369209228402,module_3,module_4,13,42.22060183675177,152.22060183675177,1616.2206018367517,944.0163190860885,944.0163190860885,True,944.0163190860885,944.0163190860885,84.8528137423857
qaoa_n10,10,combined_20ns,0,2,2,qaoa_n10_clean,20000,1832,1862,1862,4203,4306.6206361816085,110,2334.6206361816085,2444.6206361816085,module_3,module_4,29,0.0,106.88333466405368,1968.8833346640538,2334.6206361816085,2337.737301517555,True,2337.737301517555,2334.6206361816085,84.8528137423857
qaoa_n10,10,combined_20ns,0,3,3,qaoa_n10_clean,20000,2263,2293,2293,4543,4660.189896457309,110,2257.189896457309,2367.189896457309,module_3,module_4,32,0.0,105.52712448599392,2398.527124485994,2257.189896457309,2261.6627719713147,True,2261.6627719713147,2257.189896457309,84.8528137423857
qaoa_n10,10,combined_20ns,0,4,4,qaoa_n10_clean,20000,2669,2699,2699,4653,4760.712377417776,110,1951.7123774177767,2061.7123774177767,module_3,module_4,33,0.0,104.22005146897747,2803.2200514689775,1951.7123774177767,1957.4923259487991,True,1957.4923259487991,1951.7123774177767,84.8528137423857
qaoa_n10,10,combined_20ns,0,5,5,qaoa_n10_clean,20000,3109,3139,3139,4763,4888.610287147187,110,1639.6102871471862,1749.6102871471862,module_3,module_4,34,1.2290514581886498,111.22905145818865,3250.2290514581887,1638.3812356889975,1638.3812356889975,True,1638.3812356889975,1638.3812356889975,84.8528137423857
qaoa_n10,10,combined_20ns,0,6,6,qaoa_n10_clean,20000,3508,3538,3538,4873,4938.619059735167,110,1290.6190597351667,1400.6190597351667,module_3,module_4,35,0.0,101.75221218985673,3639.752212189857,1290.6190597351667,1298.86684754531,True,1298.86684754531,1290.6190597351667,84.8528137423857
qaoa_n10,10,combined_20ns,0,7,7,qaoa_n10_clean,20000,3928,3958,3958,4983,5083.595079583692,110,1015.5950795836914,1125.5950795836914,module_3,module_4,36,6.874638165232,116.874638165232,4074.8746381652318,1008.7204414184594,1008.7204414184594,True,1008.7204414184594,1008.7204414184594,84.8528137423857
qaoa_n10,10,combined_20ns,0,8,8,qaoa_n10_clean,20000,4404,4434,4434,5093,5198.243598932445,110,654.2435989324449,764.2435989324449,module_3,module_4,37,0.0,89.7009178038604,4523.700917803861,654.2435989324449,674.5426811285845,True,674.5426811285845,654.2435989324449,84.8528137423857
qaoa_n10,10,combined_20ns,0,9,9,qaoa_n10_clean,20000,4804,4834,4834,5203,5319.381836153775,110,375.3818361537747,485.3818361537747,module_3,module_4,38,10.06819556033679,120.06819556033679,4954.068195560337,365.3136405934379,365.3136405934379,True,365.3136405934379,365.3136405934379,84.8528137423857
qaoa_n10,10,combined_20ns,0,10,10,qaoa_n10_clean,20000,5203,5233,5233,5313,5426.580768652685,110,83.58076865268526,193.58076865268526,module_3,module_4,39,6.260100909850522,116.26010090985052,5349.260100909851,0.0,0.0,False,77.32066774283474,77.32066774283474,84.8528137423857
qaoa_n10,10,combined_20ns,0,11,11,qaoa_n10_clean,20000,5601,5631,5631,5631,5738.509423959608,110,0.0,107.50942395960816,module_3,module_4,40,0.0,94.5691900244266,5725.5691900244265,0.0,0.0,False,12.940233935181553,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,0,12,12,qaoa_n10_clean,20000,6003,6033,6033,6033,6150.260074099234,110,7.260074099234245,117.26007409923425,module_3,module_4,41,11.276043194820318,121.27604319482032,6154.27604319482,0.0,0.0,False,-4.0159690955860725,-4.0159690955860725,84.8528137423857
qaoa_n10,10,combined_20ns,0,13,13,qaoa_n10_clean,20000,6428,6458,6458,6458,6557.379749952,110,0.0,99.3797499519995,module_3,module_4,42,0.0,108.35048207409014,6566.35048207409,0.0,0.0,False,-8.970732122090638,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,0,14,14,qaoa_n10_clean,20000,6859,6889,6889,6889,7021.143508368536,110,22.143508368536004,132.143508368536,module_3,module_4,43,14.464787562909152,124.46478756290915,7013.464787562909,0.0,0.0,False,7.6787208056268526,7.6787208056268526,84.8528137423857
qaoa_n10,10,combined_20ns,0,15,15,qaoa_n10_clean,20000,7292,7322,7322,7322,7422.490434414359,110,0.0,100.49043441435856,module_3,module_4,44,7.953023694918755,117.95302369491876,7439.953023694919,0.0,0.0,False,-17.462589280560195,-7.953023694918755,84.8528137423857
qaoa_n10,10,combined_20ns,0,16,16,qaoa_n10_clean,20000,7753,7783,7783,7783,7890.140586415091,110,0.0,107.14058641509084,module_3,module_4,45,0.0,93.32262537020122,7876.322625370201,0.0,0.0,False,13.817961044889614,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,0,17,17,qaoa_n10_clean,20000,8143,8173,8173,8173,8269.373969616188,110,0.0,96.3739696161889,module_3,module_4,46,12.959674730473608,122.95967473047361,8295.959674730473,0.0,0.0,False,-26.585705114284707,-12.959674730473608,84.8528137423857
qaoa_n10,10,combined_20ns,0,18,18,qaoa_n10_clean,20000,8579,8609,8609,8609,8685.155531266844,110,0.0,76.15553126684514,module_3,module_4,47,0.0,86.9493708489903,8695.94937084899,0.0,0.0,False,-10.793839582145154,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,0,19,19,qaoa_n10_clean,20000,8991,9021,9021,9021,9138.97876233009,110,7.97876233009022,117.97876233009022,module_3,module_4,48,0.0,84.23454091701412,9105.234540917014,0.0,0.0,False,33.744221413076104,7.97876233009022,84.8528137423857
qaoa_n10,10,combined_20ns,0,20,20,qaoa_n10_clean,20000,9368,9398,9398,9398,9474.494555334035,110,0.0,76.4945553340356,module_3,module_4,49,1.3316049254494686,111.33160492544947,9509.33160492545,0.0,0.0,False,-34.83704959141387,-1.3316049254494686,84.8528137423857
qaoa_n10,10,combined_20ns,0,21,21,qaoa_n10_clean,20000,9831,9861,9861,9861,9957.681044671894,110,0.0,96.68104467189303,module_3,module_4,50,2.3941438029049493,112.39414380290495,9973.394143802905,0.0,0.0,False,-15.713099131011916,-2.3941438029049493,84.8528137423857
qaoa_n10,10,combined_20ns,0,22,22,qaoa_n10_clean,20000,10224,10254,10254,10254,10380.079141719745,110,16.079141719746076,126.07914171974608,module_3,module_4,51,2.3292404953032104,112.32924049530321,10366.329240495303,0.0,0.0,False,13.749901224442866,13.749901224442866,84.8528137423857
qaoa_n10,10,combined_20ns,0,23,23,qaoa_n10_clean,20000,10685,10715,10715,10715,10847.427477117291,110,22.427477117290863,132.42747711729086,module_3,module_4,52,0.0,86.86220803987943,10801.86220803988,0.0,0.0,False,45.56526907741143,22.427477117290863,84.8528137423857
qaoa_n10,10,combined_20ns,0,24,24,qaoa_n10_clean,20000,11090,11120,11120,11120,11245.567171824368,110,15.567171824368828,125.56717182436883,module_3,module_4,53,0.0,77.5946511884619,11197.594651188461,0.0,0.0,False,47.97252063590693,15.567171824368828,84.8528137423857
qaoa_n10,10,combined_20ns,0,25,25,qaoa_n10_clean,20000,11488,11518,11518,11518,11648.083092390225,110,20.08309239022455,130.08309239022455,module_3,module_4,54,0.0,89.33713280628275,11607.337132806282,0.0,0.0,False,40.7459595839418,20.08309239022455,84.8528137423857
qaoa_n10,10,combined_20ns,0,26,26,qaoa_n10_clean,20000,11906,11936,11936,11936,12045.850575578632,110,0.0,109.85057557863271,module_3,module_4,55,10.03267994984202,120.03267994984202,12056.032679949842,0.0,0.0,False,-10.182104371209306,-10.03267994984202,84.8528137423857
qaoa_n10,10,combined_20ns,0,27,27,qaoa_n10_clean,20000,12328,12358,12358,12358,12472.52015710588,110,4.520157105880287,114.52015710588029,module_3,module_4,56,15.600823309875949,125.60082330987595,12483.600823309876,0.0,0.0,False,-11.080666203995662,-11.080666203995662,84.8528137423857
qaoa_n10,10,combined_20ns,0,28,28,qaoa_n10_clean,20000,12758,12788,12788,12788,12887.008677584618,110,0.0,99.00867758461675,module_3,module_4,57,0.0,95.15027093517827,12883.150270935179,0.0,0.0,False,3.8584066494384786,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,0,29,29,qaoa_n10_clean,20000,13201,13231,13231,13231,13366.00256031886,110,25.002560318859793,135.0025603188598,module_3,module_4,58,5.068959459066178,115.06895945906618,13346.068959459066,0.0,0.0,False,19.933600859793614,19.933600859793614,84.8528137423857
qaoa_n10,10,combined_20ns,0,30,30,qaoa_n10_clean,20000,13591,13621,13621,13621,13748.107766595305,110,17.10776659530552,127.10776659530552,module_3,module_4,59,10.935726957109082,120.93572695710908,13741.935726957108,0.0,0.0,False,6.172039638196438,6.172039638196438,84.8528137423857
qaoa_n10,10,combined_20ns,0,31,31,qaoa_n10_clean,20000,14005,14035,14035,14035,14143.5879163422,110,0.0,108.58791634220032,module_3,module_4,60,0.0,79.51594753628686,14114.515947536287,0.0,0.0,False,29.071968805913457,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,0,32,32,qaoa_n10_clean,20000,14418,14448,14448,14448,14537.802943539136,110,0.0,89.80294353913571,module_3,module_4,61,18.07943371890596,128.07943371890596,14576.079433718905,0.0,0.0,False,-38.27649017977025,-18.07943371890596,84.8528137423857
qaoa_n10,10,combined_20ns,0,33,33,qaoa_n10_clean,20000,14864,14894,14894,14894,15010.201367352975,110,6.201367352974685,116.20136735297469,module_3,module_4,62,15.318481099708436,125.31848109970844,15019.318481099708,0.0,0.0,False,-9.11711374673375,-9.11711374673375,84.8528137423857
qaoa_n10,10,combined_20ns,0,34,34,qaoa_n10_clean,20000,15264,15294,15294,15294,15439.932548566854,110,35.93254856685462,145.93254856685462,module_3,module_4,63,18.67202434947947,128.67202434947947,15422.67202434948,0.0,0.0,False,17.26052421737515,17.26052421737515,84.8528137423857
qaoa_n10,10,combined_20ns,0,35,35,qaoa_n10_clean,20000,15701,15731,15731,15731,15849.088863375395,110,8.088863375393913,118.08886337539391,module_3,module_4,64,19.4606422655869,129.4606422655869,15860.460642265587,0.0,0.0,False,-11.371778890192985,-11.371778890192985,84.8528137423857
qaoa_n10,10,combined_20ns,0,36,36,qaoa_n10_clean,20000,16094,16124,16124,16124,16241.53202170906,110,7.532021709059293,117.5320217090593,module_3,module_4,65,0.8242755230923535,110.82427552309235,16234.824275523093,0.0,0.0,False,6.70774618596694,6.70774618596694,84.8528137423857
qaoa_n10,10,combined_20ns,0,37,37,qaoa_n10_clean,20000,16541,16571,16571,16571,16685.26643820337,110,4.266438203369603,114.2664382033696,module_3,module_4,66,0.0,95.99128777021004,16666.99128777021,0.0,0.0,False,18.275150433159567,4.266438203369603,84.8528137423857
qaoa_n10,10,combined_20ns,0,38,38,qaoa_n10_clean,20000,16995,17025,17025,17025,17127.584375515245,110,0.0,102.58437551524649,module_3,module_4,67,0.0,109.37271589496802,17134.37271589497,0.0,0.0,False,-6.788340379721532,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,0,39,39,qaoa_n10_clean,20000,17373,17403,17403,17403,17494.95480689333,110,0.0,91.95480689332959,module_3,module_4,68,0.0,89.13624413988167,17492.13624413988,0.0,0.0,False,2.818562753447921,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,0,40,40,qaoa_n10_clean,20000,17789,17819,17819,17819,17907.86868694601,110,0.0,88.86868694600928,module_3,module_4,69,0.0,82.15809860037538,17901.158098600376,0.0,0.0,False,6.710588345633894,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,0,41,41,qaoa_n10_clean,20000,18203,18233,18233,18233,18344.90302233709,110,1.9030223370911443,111.90302233709114,module_3,module_4,70,16.529578890302332,126.52957889030233,18359.529578890302,0.0,0.0,False,-14.626556553211188,-14.626556553211188,84.8528137423857
qaoa_n10,10,combined_20ns,0,42,42,qaoa_n10_clean,20000,18638,18668,18668,18668,18806.924796241634,110,28.92479624163272,138.92479624163272,module_3,module_4,71,0.0,67.4337697377233,18735.433769737723,0.0,0.0,False,71.49102650390942,28.92479624163272,84.8528137423857
qaoa_n10,10,combined_20ns,0,43,43,qaoa_n10_clean,20000,19075,19105,19105,19105,19197.179365327087,110,0.0,92.1793653270872,module_3,module_4,72,0.0,86.12625304211893,19191.12625304212,0.0,0.0,False,6.053112284968265,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,0,44,44,qaoa_n10_clean,20000,19506,19536,19536,19536,19609.291620133637,110,0.0,73.29162013363755,module_3,module_4,73,6.142771330241288,116.14277133024129,19652.14277133024,0.0,0.0,False,-42.85115119660374,-6.142771330241288,84.8528137423857
qaoa_n10,10,combined_20ns,0,45,45,qaoa_n10_clean,20000,19892,19922,19922,19922,20023.17829435031,110,0.0,101.17829435030833,module_3,module_4,74,17.263669576630633,127.26366957663063,20049.26366957663,0.0,0.0,False,-26.0853752263223,-17.263669576630633,84.8528137423857
qaoa_n10,10,combined_20ns,0,46,46,qaoa_n10_clean,20000,20302,20332,20332,20332,20424.85369969025,110,0.0,92.85369969025233,module_3,module_4,75,18.01971531844478,128.01971531844478,20460.019715318445,0.0,0.0,False,-35.166015628192454,-18.01971531844478,84.8528137423857
qaoa_n10,10,combined_20ns,0,47,47,qaoa_n10_clean,20000,20764,20794,20794,20794,20911.60285793444,110,7.6028579344382905,117.60285793443829,module_3,module_4,76,0.0,95.87373455647229,20889.873734556473,0.0,0.0,False,21.729123377966005,7.6028579344382905,84.8528137423857
qaoa_n10,10,combined_20ns,1,0,0,qaoa_n10_clean,20000,1016,1046,1046,1046,1135.0537721463816,110,0.0,89.05377214638156,module_3,module_4,0,0.0,86.3325487945109,1132.332548794511,0.0,0.0,False,2.7212233518706626,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,1,1,1,qaoa_n10_clean,20000,1399,1429,1429,2061,2162.3545030970586,110,623.3545030970586,733.3545030970586,module_3,module_4,9,0.0,99.87707432371107,1528.877074323711,623.3545030970586,633.4774287733475,True,633.4774287733475,623.3545030970586,84.8528137423857
qaoa_n10,10,combined_20ns,1,2,2,qaoa_n10_clean,20000,1855,1885,1885,4371,4509.1465976315,110,2514.1465976315008,2624.1465976315008,module_3,module_4,30,0.0,82.19090196508212,1967.190901965082,2514.1465976315008,2541.9556956664187,True,2541.9556956664187,2514.1465976315008,84.8528137423857
qaoa_n10,10,combined_20ns,1,3,3,qaoa_n10_clean,20000,2267,2297,2297,4601,4726.980370997136,110,2319.9803709971357,2429.9803709971357,module_3,module_4,32,0.0,87.302272206879,2384.302272206879,2319.9803709971357,2342.6780987902566,True,2342.6780987902566,2319.9803709971357,84.8528137423857
qaoa_n10,10,combined_20ns,1,4,4,qaoa_n10_clean,20000,2677,2707,2707,4711,4811.3795255528485,110,1994.379525552849,2104.379525552849,module_3,module_4,33,0.0,101.95745160284437,2808.9574516028442,1994.379525552849,2002.4220739500045,True,2002.4220739500045,1994.379525552849,84.8528137423857
qaoa_n10,10,combined_20ns,1,5,5,qaoa_n10_clean,20000,3113,3143,3143,4821,4954.6495426960255,110,1701.6495426960257,1811.6495426960257,module_3,module_4,34,0.0,91.16064970988845,3234.1606497098883,1701.6495426960257,1720.4888929861372,True,1720.4888929861372,1701.6495426960257,84.8528137423857
qaoa_n10,10,combined_20ns,1,6,6,qaoa_n10_clean,20000,3560,3590,3590,4931,4996.594961805494,110,1296.5949618054938,1406.5949618054938,module_3,module_4,35,28.375294654715248,138.37529465471525,3728.375294654715,1268.2196671507786,1268.2196671507786,True,1268.2196671507786,1268.2196671507786,84.8528137423857
qaoa_n10,10,combined_20ns,1,7,7,qaoa_n10_clean,20000,3916,3946,3946,5041,5131.087085322836,110,1075.087085322836,1185.087085322836,module_3,module_4,36,0.0,106.35781916723617,4052.3578191672364,1075.087085322836,1078.7292661555998,True,1078.7292661555998,1075.087085322836,84.8528137423857
qaoa_n10,10,combined_20ns,1,8,8,qaoa_n10_clean,20000,4363,4393,4393,5151,5254.722643639808,110,751.7226436398081,861.7226436398081,module_3,module_4,37,18.296279883523056,128.29627988352306,4521.296279883523,733.426363756285,733.426363756285,True,733.426363756285,733.426363756285,84.8528137423857
qaoa_n10,10,combined_20ns,1,9,9,qaoa_n10_clean,20000,4794,4824,4824,5261,5370.249935420879,110,436.2499354208795,546.2499354208795,module_3,module_4,38,1.0465344476812959,111.0465344476813,4935.046534447682,435.2034009731982,435.2034009731982,True,435.2034009731982,435.2034009731982,84.8528137423857
qaoa_n10,10,combined_20ns,1,10,10,qaoa_n10_clean,20000,5213,5243,5243,5371,5454.38134744357,110,101.38134744357032,211.38134744357032,module_3,module_4,39,61.23530448772408,171.23530448772408,5414.235304487724,0.0,0.0,False,40.14604295584624,40.14604295584624,84.8528137423857
qaoa_n10,10,combined_20ns,1,11,11,qaoa_n10_clean,20000,5597,5627,5627,5627,5730.769913981794,110,0.0,103.76991398179388,module_3,module_4,40,0.0,85.8131296119413,5712.813129611941,0.0,0.0,False,17.95678436985257,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,1,12,12,qaoa_n10_clean,20000,6010,6040,6040,6040,6150.642124996382,110,0.642124996381952,110.64212499638195,module_3,module_4,41,1.8195213699549413,111.81952136995494,6151.819521369955,0.0,0.0,False,-1.1773963735729893,-1.1773963735729893,84.8528137423857
qaoa_n10,10,combined_20ns,1,13,13,qaoa_n10_clean,20000,6452,6482,6482,6482,6576.182606508721,110,0.0,94.18260650872031,module_3,module_4,42,0.0,104.3918127412876,6586.391812741288,0.0,0.0,False,-10.209206232567283,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,1,14,14,qaoa_n10_clean,20000,6854,6884,6884,6884,6962.795086702504,110,0.0,78.79508670250408,module_3,module_4,43,0.0,104.58461950725557,6988.584619507255,0.0,0.0,False,-25.789532804751488,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,1,15,15,qaoa_n10_clean,20000,7282,7312,7312,7312,7446.043200313695,110,24.043200313694427,134.04320031369443,module_3,module_4,44,0.0,61.403677763817434,7373.4036777638175,0.0,0.0,False,72.639522549877,24.043200313694427,84.8528137423857
qaoa_n10,10,combined_20ns,1,16,16,qaoa_n10_clean,20000,7741,7771,7771,7771,7899.525283424338,110,18.52528342433868,128.52528342433868,module_3,module_4,45,0.0,105.02211402678648,7876.022114026787,0.0,0.0,False,23.5031693975522,18.52528342433868,84.8528137423857
qaoa_n10,10,combined_20ns,1,17,17,qaoa_n10_clean,20000,8102,8132,8132,8132,8240.464353205332,110,0.0,108.46435320533242,module_3,module_4,46,9.72346575181247,119.72346575181247,8251.723465751813,0.0,0.0,False,-11.259112546480054,-9.72346575181247,84.8528137423857
qaoa_n10,10,combined_20ns,1,18,18,qaoa_n10_clean,20000,8548,8578,8578,8578,8683.718479509082,110,0.0,105.71847950908165,module_3,module_4,47,0.0,71.15587349006599,8649.155873490066,0.0,0.0,False,34.56260601901566,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,1,19,19,qaoa_n10_clean,20000,8985,9015,9015,9015,9104.165158471424,110,0.0,89.1651584714243,module_3,module_4,48,0.0,101.36175414993022,9116.36175414993,0.0,0.0,False,-12.196595678505915,0.0,84.8528137423857
qaoa_n10,10,combined_20ns,1,20,20,qaoa_n10_clean,20000,9419,9449,9449,9449,9541.747085805524,110,0.0,92.74708580552375,module_3,module_4,49,0.0,80.8145914542171,9529.814591454216,0.0,0.0,False,11.932494351306659,0.0,84.8528137423857
