trace_id,protocol_context,probe_index,release_ns,attacker_only_success,combined_success,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,delayed,speedup,failure_transition
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,4,1710.0,True,True,1860.0,2103.9984620392684,150.0,393.99846203926836,243.99846203926836,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,5,2130.0,True,True,2280.0,2373.9984620392684,150.0,243.99846203926836,93.99846203926836,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,6,2550.0,True,True,2700.0,2913.9984620392684,150.0,363.99846203926836,213.99846203926836,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,7,2970.0,True,True,3120.0,3183.9984620392684,150.0,213.99846203926836,63.99846203926836,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,8,3390.0,True,True,3540.0,3723.9984620392684,150.0,333.99846203926836,183.99846203926836,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,9,3810.0,True,True,3960.0,4263.998462039268,150.0,453.9984620392679,303.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,10,4230.0,True,True,4380.0,4533.998462039268,150.0,303.9984620392679,153.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,11,4650.0,True,True,4800.0,5073.998462039268,150.0,423.9984620392679,273.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,12,5070.0,True,True,5220.0,5343.998462039268,150.0,273.9984620392679,123.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,13,5490.0,True,True,5640.0,5883.998462039268,150.0,393.9984620392679,243.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,14,5910.0,True,True,6060.0,6153.998462039268,150.0,243.9984620392679,93.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,15,6330.0,True,True,6480.0,6693.998462039268,150.0,363.9984620392679,213.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,16,6750.0,True,True,6900.0,7233.998462039268,150.0,483.9984620392679,333.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,17,7170.0,True,True,7320.0,7503.998462039268,150.0,333.9984620392679,183.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,18,7590.0,True,True,7740.0,8043.998462039268,150.0,453.9984620392679,303.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,19,8010.0,True,True,8160.0,8313.998462039268,150.0,303.9984620392679,153.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,20,8430.0,True,True,8580.0,8853.998462039268,150.0,423.9984620392679,273.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,21,8850.0,True,True,9000.0,9393.998462039268,150.0,543.9984620392679,393.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,22,9270.0,True,True,9420.0,9663.998462039268,150.0,393.9984620392679,243.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,23,9690.0,True,True,9840.0,10203.998462039268,150.0,513.9984620392679,363.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,24,10110.0,True,True,10260.0,10473.998462039268,150.0,363.9984620392679,213.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,25,10530.0,True,True,10680.0,11013.998462039268,150.0,483.9984620392679,333.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,26,10950.0,True,True,11100.0,11553.998462039268,150.0,603.9984620392679,453.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,27,11370.0,True,True,11520.0,11823.998462039268,150.0,453.9984620392679,303.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,28,11790.0,True,True,11940.0,12363.998462039268,150.0,573.9984620392679,423.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,29,12210.0,True,True,12360.0,12633.998462039268,150.0,423.9984620392679,273.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,30,12630.0,True,True,12780.0,13173.998462039268,150.0,543.9984620392679,393.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,31,13050.0,True,True,13200.0,13713.998462039268,150.0,663.9984620392679,513.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,32,13470.0,True,True,13620.0,13983.998462039268,150.0,513.9984620392679,363.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,33,13890.0,True,True,14040.0,14523.998462039268,150.0,633.9984620392679,483.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,34,14310.0,True,True,14460.0,14793.998462039268,150.0,483.9984620392679,333.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,35,14730.0,True,True,14880.0,15333.998462039268,150.0,603.9984620392679,453.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,36,15150.0,True,True,15300.0,15873.998462039268,150.0,723.9984620392679,573.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,37,15570.0,True,True,15720.0,16143.998462039268,150.0,573.9984620392679,423.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,38,15990.0,True,True,16140.0,16683.998462039268,150.0,693.9984620392679,543.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,39,16410.0,True,True,16560.0,16953.998462039268,150.0,543.9984620392679,393.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,40,16830.0,True,True,16980.0,17493.998462039268,150.0,663.9984620392679,513.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,41,17250.0,True,True,17400.0,18033.998462039268,150.0,783.9984620392679,633.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,42,17670.0,True,True,17820.0,18303.998462039268,150.0,633.9984620392679,483.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,43,18090.0,True,True,18240.0,18843.998462039268,150.0,753.9984620392679,603.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,44,18510.0,True,True,18660.0,19113.998462039268,150.0,603.9984620392679,453.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,45,18930.0,True,True,19080.0,19653.998462039268,150.0,723.9984620392679,573.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,46,19350.0,True,True,19500.0,19923.998462039268,150.0,573.9984620392679,423.9984620392679,True,False,False
5d5f91ddeda5cd94b81d,direct_coherent_all_shared,47,19770.0,True,True,19920.0,20463.998462039268,150.0,693.9984620392679,543.9984620392679,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,1,450.0,True,True,600.0,720.0,150.0,270.0,120.0,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,3,1290.0,True,True,1440.0,1560.0,150.0,270.0,120.0,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,4,1710.0,True,True,1860.0,2105.5115491826537,150.0,395.51154918265365,245.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,5,2130.0,True,True,2280.0,2375.5115491826537,150.0,245.51154918265365,95.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,6,2550.0,True,True,2700.0,2915.5115491826537,150.0,365.51154918265365,215.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,7,2970.0,True,True,3120.0,3185.5115491826537,150.0,215.51154918265365,65.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,8,3390.0,True,True,3540.0,3725.5115491826537,150.0,335.51154918265365,185.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,9,3810.0,True,True,3960.0,4265.511549182654,150.0,455.51154918265365,305.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,10,4230.0,True,True,4380.0,4535.511549182654,150.0,305.51154918265365,155.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,11,4650.0,True,True,4800.0,5075.511549182654,150.0,425.51154918265365,275.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,12,5070.0,True,True,5220.0,5345.511549182654,150.0,275.51154918265365,125.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,13,5490.0,True,True,5640.0,5885.511549182654,150.0,395.51154918265365,245.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,14,5910.0,True,True,6060.0,6155.511549182654,150.0,245.51154918265365,95.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,15,6330.0,True,True,6480.0,6695.511549182654,150.0,365.51154918265365,215.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,16,6750.0,True,True,6900.0,7235.511549182654,150.0,485.51154918265365,335.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,17,7170.0,True,True,7320.0,7505.511549182654,150.0,335.51154918265365,185.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,18,7590.0,True,True,7740.0,8045.511549182654,150.0,455.51154918265365,305.51154918265365,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,19,8010.0,True,True,8160.0,8315.511549182655,150.0,305.51154918265456,155.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,20,8430.0,True,True,8580.0,8855.511549182655,150.0,425.51154918265456,275.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,21,8850.0,True,True,9000.0,9395.511549182655,150.0,545.5115491826546,395.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,22,9270.0,True,True,9420.0,9665.511549182655,150.0,395.51154918265456,245.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,23,9690.0,True,True,9840.0,10205.511549182655,150.0,515.5115491826546,365.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,24,10110.0,True,True,10260.0,10475.511549182655,150.0,365.51154918265456,215.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,25,10530.0,True,True,10680.0,11015.511549182655,150.0,485.51154918265456,335.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,26,10950.0,True,True,11100.0,11555.511549182655,150.0,605.5115491826546,455.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,27,11370.0,True,True,11520.0,11825.511549182655,150.0,455.51154918265456,305.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,28,11790.0,True,True,11940.0,12365.511549182655,150.0,575.5115491826546,425.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,29,12210.0,True,True,12360.0,12635.511549182655,150.0,425.51154918265456,275.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,30,12630.0,True,True,12780.0,13175.511549182655,150.0,545.5115491826546,395.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,31,13050.0,True,True,13200.0,13715.511549182655,150.0,665.5115491826546,515.5115491826546,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,32,13470.0,True,True,13620.0,13985.511549182655,150.0,515.5115491826546,365.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,33,13890.0,True,True,14040.0,14525.511549182655,150.0,635.5115491826546,485.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,34,14310.0,True,True,14460.0,14795.511549182655,150.0,485.51154918265456,335.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,35,14730.0,True,True,14880.0,15335.511549182655,150.0,605.5115491826546,455.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,36,15150.0,True,True,15300.0,15875.511549182655,150.0,725.5115491826546,575.5115491826546,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,37,15570.0,True,True,15720.0,16145.511549182655,150.0,575.5115491826546,425.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,38,15990.0,True,True,16140.0,16685.511549182655,150.0,695.5115491826546,545.5115491826546,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,39,16410.0,True,True,16560.0,16955.511549182655,150.0,545.5115491826546,395.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,40,16830.0,True,True,16980.0,17495.511549182655,150.0,665.5115491826546,515.5115491826546,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,41,17250.0,True,True,17400.0,18035.511549182655,150.0,785.5115491826546,635.5115491826546,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,42,17670.0,True,True,17820.0,18305.511549182655,150.0,635.5115491826546,485.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,43,18090.0,True,True,18240.0,18845.511549182655,150.0,755.5115491826546,605.5115491826546,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,44,18510.0,True,True,18660.0,19115.511549182655,150.0,605.5115491826546,455.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,45,18930.0,True,True,19080.0,19655.511549182655,150.0,725.5115491826546,575.5115491826546,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,46,19350.0,True,True,19500.0,19925.511549182655,150.0,575.5115491826546,425.51154918265456,True,False,False
6168abefd56abcad01cd,direct_coherent_all_shared,47,19770.0,True,True,19920.0,20465.511549182655,150.0,695.5115491826546,545.5115491826546,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
1579f585580ad7839363,direct_coherent_all_shared,1,450.0,True,True,600.0,720.0,150.0,270.0,120.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
1579f585580ad7839363,direct_coherent_all_shared,3,1290.0,True,True,1440.0,1560.0,150.0,270.0,120.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,4,1710.0,True,True,1860.0,2100.0,150.0,390.0,240.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,5,2130.0,True,True,2280.0,2370.0,150.0,240.0,90.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,6,2550.0,True,True,2700.0,2910.0,150.0,360.0,210.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,7,2970.0,True,True,3120.0,3450.0,150.0,480.0,330.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,8,3390.0,True,True,3540.0,3720.0,150.0,330.0,180.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,9,3810.0,True,True,3960.0,4260.0,150.0,450.0,300.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,10,4230.0,True,True,4380.0,4530.0,150.0,300.0,150.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,11,4650.0,True,True,4800.0,5070.0,150.0,420.0,270.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,12,5070.0,True,True,5220.0,5610.0,150.0,540.0,390.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,13,5490.0,True,True,5640.0,5880.0,150.0,390.0,240.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,14,5910.0,True,True,6060.0,6420.0,150.0,510.0,360.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,15,6330.0,True,True,6480.0,6960.0,150.0,630.0,480.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,16,6750.0,True,True,6900.0,7230.0,150.0,480.0,330.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,17,7170.0,True,True,7320.0,7770.0,150.0,600.0,450.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,18,7590.0,True,True,7740.0,8040.0,150.0,450.0,300.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,19,8010.0,True,True,8160.0,8580.0,150.0,570.0,420.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,20,8430.0,True,True,8580.0,9120.0,150.0,690.0,540.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,21,8850.0,True,True,9000.0,9390.0,150.0,540.0,390.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,22,9270.0,True,True,9420.0,9930.0,150.0,660.0,510.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,23,9690.0,True,True,9840.0,10470.0,150.0,780.0,630.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,24,10110.0,True,True,10260.0,10740.0,150.0,630.0,480.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,25,10530.0,True,True,10680.0,11280.0,150.0,750.0,600.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,26,10950.0,True,True,11100.0,11550.0,150.0,600.0,450.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,27,11370.0,True,True,11520.0,12090.0,150.0,720.0,570.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,28,11790.0,True,True,11940.0,12630.0,150.0,840.0,690.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,29,12210.0,True,True,12360.0,12900.0,150.0,690.0,540.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,30,12630.0,True,True,12780.0,13440.0,150.0,810.0,660.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,31,13050.0,True,True,13200.0,13980.0,150.0,930.0,780.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,32,13470.0,True,True,13620.0,14250.0,150.0,780.0,630.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,33,13890.0,True,True,14040.0,14790.0,150.0,900.0,750.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,34,14310.0,True,True,14460.0,15060.0,150.0,750.0,600.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,35,14730.0,True,True,14880.0,15600.0,150.0,870.0,720.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,36,15150.0,True,True,15300.0,16140.0,150.0,990.0,840.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,37,15570.0,True,True,15720.0,16410.0,150.0,840.0,690.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,38,15990.0,True,True,16140.0,16950.0,150.0,960.0,810.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,39,16410.0,True,True,16560.0,17490.0,150.0,1080.0,930.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,40,16830.0,True,True,16980.0,17760.0,150.0,930.0,780.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,41,17250.0,True,True,17400.0,18300.0,150.0,1050.0,900.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,42,17670.0,True,True,17820.0,18570.0,150.0,900.0,750.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,43,18090.0,True,True,18240.0,19110.0,150.0,1020.0,870.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,44,18510.0,True,True,18660.0,19650.0,150.0,1140.0,990.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,45,18930.0,True,True,19080.0,19920.0,150.0,990.0,840.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,46,19350.0,True,True,19500.0,20460.0,150.0,1110.0,960.0,True,False,False
1579f585580ad7839363,direct_coherent_all_shared,47,19770.0,True,True,19920.0,21000.0,150.0,1230.0,1080.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,1,450.0,True,True,600.0,720.0,150.0,270.0,120.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,2,870.0,True,True,1020.0,1020.0,150.0,150.0,0.0,False,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,3,1290.0,True,True,1440.0,1560.0,150.0,270.0,120.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,4,1710.0,True,True,1860.0,2100.0,150.0,390.0,240.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,5,2130.0,True,True,2280.0,2370.0,150.0,240.0,90.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,6,2550.0,True,True,2700.0,2910.0,150.0,360.0,210.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,7,2970.0,True,True,3120.0,3450.0,150.0,480.0,330.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,8,3390.0,True,True,3540.0,3720.0,150.0,330.0,180.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,9,3810.0,True,True,3960.0,4260.0,150.0,450.0,300.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,10,4230.0,True,True,4380.0,4530.0,150.0,300.0,150.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,11,4650.0,True,True,4800.0,5070.0,150.0,420.0,270.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,12,5070.0,True,True,5220.0,5610.0,150.0,540.0,390.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,13,5490.0,True,True,5640.0,5880.0,150.0,390.0,240.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,14,5910.0,True,True,6060.0,6420.0,150.0,510.0,360.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,15,6330.0,True,True,6480.0,6960.0,150.0,630.0,480.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,16,6750.0,True,True,6900.0,7230.0,150.0,480.0,330.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,17,7170.0,True,True,7320.0,7770.0,150.0,600.0,450.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,18,7590.0,True,True,7740.0,8040.0,150.0,450.0,300.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,19,8010.0,True,True,8160.0,8580.0,150.0,570.0,420.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,20,8430.0,True,True,8580.0,9120.0,150.0,690.0,540.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,21,8850.0,True,True,9000.0,9390.0,150.0,540.0,390.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,22,9270.0,True,True,9420.0,9930.0,150.0,660.0,510.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,23,9690.0,True,True,9840.0,10470.0,150.0,780.0,630.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,24,10110.0,True,True,10260.0,10740.0,150.0,630.0,480.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,25,10530.0,True,True,10680.0,11280.0,150.0,750.0,600.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,26,10950.0,True,True,11100.0,11550.0,150.0,600.0,450.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,27,11370.0,True,True,11520.0,12090.0,150.0,720.0,570.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,28,11790.0,True,True,11940.0,12630.0,150.0,840.0,690.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,29,12210.0,True,True,12360.0,12900.0,150.0,690.0,540.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,30,12630.0,True,True,12780.0,13440.0,150.0,810.0,660.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,31,13050.0,True,True,13200.0,13980.0,150.0,930.0,780.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,32,13470.0,True,True,13620.0,14250.0,150.0,780.0,630.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,33,13890.0,True,True,14040.0,14790.0,150.0,900.0,750.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,34,14310.0,True,True,14460.0,15060.0,150.0,750.0,600.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,35,14730.0,True,True,14880.0,15600.0,150.0,870.0,720.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,36,15150.0,True,True,15300.0,16140.0,150.0,990.0,840.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,37,15570.0,True,True,15720.0,16410.0,150.0,840.0,690.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,38,15990.0,True,True,16140.0,16950.0,150.0,960.0,810.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,39,16410.0,True,True,16560.0,17490.0,150.0,1080.0,930.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,40,16830.0,True,True,16980.0,17760.0,150.0,930.0,780.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,41,17250.0,True,True,17400.0,18300.0,150.0,1050.0,900.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,42,17670.0,True,True,17820.0,18570.0,150.0,900.0,750.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,43,18090.0,True,True,18240.0,19110.0,150.0,1020.0,870.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,44,18510.0,True,True,18660.0,19650.0,150.0,1140.0,990.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,45,18930.0,True,True,19080.0,19920.0,150.0,990.0,840.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,46,19350.0,True,True,19500.0,20460.0,150.0,1110.0,960.0,True,False,False
f7363c5ad3db837385f8,direct_coherent_all_shared,47,19770.0,True,True,19920.0,21000.0,150.0,1230.0,1080.0,True,False,False
16dde28352f87c475a00,direct_coherent_all_shared,0,30.0,True,True,180.0,180.0,150.0,150.0,0.0,False,False,False
16dde28352f87c475a00,direct_coherent_all_shared,1,450.0,True,True,600.0,720.0,150.0,270.0,120.0,True,False,False
16dde28352f87c475a00,direct_coherent_all_shared,2,870.0,True,True,1020.0,1260.0,150.0,390.0,240.0,True,False,False
16dde28352f87c475a00,direct_coherent_all_shared,3,1290.0,True,True,1440.0,1530.0,150.0,240.0,90.0,True,False,False
16dde28352f87c475a00,direct_coherent_all_shared,4,1710.0,True,True,1860.0,2070.0,150.0,360.0,210.0,True,False,False
16dde28352f87c475a00,direct_coherent_all_shared,5,2130.0,True,True,2280.0,2340.0,150.0,210.0,60.0,True,False,False
16dde28352f87c475a00,direct_coherent_all_shared,6,2550.0,True,True,2700.0,2880.0,150.0,330.0,180.0,True,False,False
16dde28352f87c475a00,direct_coherent_all_shared,7,2970.0,True,True,3120.0,3150.0,150.0,180.0,30.0,True,False,False
16dde28352f87c475a00,direct_coherent_all_shared,8,3390.0,True,True,3540.0,3690.0,150.0,300.0,150.0,True,False,False
16dde28352f87c475a00,direct_coherent_all_shared,9,3810.0,True,True,3960.0,4230.0,150.0,420.0,270.0,True,False,False
16dde28352f87c475a00,direct_coherent_all_shared,10,4230.0,True,True,4380.0,4500.0,150.0,270.0,120.0,True,False,False
16dde28352f87c475a00,direct_coherent_all_shared,11,4650.0,True,True,4800.0,5040.0,150.0,390.0,240.0,True,False,False
