workload_name,mean_affected_probe_fraction,mean_abs_turnaround_change_ns,mean_persistent_state_fraction,mean_failure_transition_fraction,mean_victim_slowdown
dense_periodic,0.5026041666666666,424.54579552295814,0.1517361111111111,0.028125,3.4688833338281246
sparse_periodic,0.11788194444444446,11.963673558028407,0.057291666666666664,0.0046875,1.0859209377619023
synchronization_bursty,0.4480902777777778,143.51114272421745,0.15520833333333334,0.008506944444444444,1.4158532395966945
