scenario_name,workload_name,trial_id,run_kind,pool_key,capacity,max_occupancy,mean_occupancy,unused_capacity_fraction,pair_store_events,pair_consumption_events,pair_expiration_events,pool_wait_events,dropped_full_events
strict_reserved_pool1_shared_generator,dense_periodic,7,combined,victim::reserved_epr_pool,1,1.0,0.29896514516152456,0.7010348548384755,43,42,1,0,0
strict_reserved_pool1_shared_generator,dense_periodic,7,victim_only,attacker::reserved_epr_pool,1,1.0,0.8268494472494019,0.1731505527505981,14,0,14,0,0
strict_reserved_pool1_shared_generator,dense_periodic,7,victim_only,victim::reserved_epr_pool,1,1.0,0.4568818951855801,0.5431181048144199,44,43,1,0,0
strict_reserved_pool1_shared_generator,dense_periodic,8,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,dense_periodic,8,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,dense_periodic,8,combined,attacker::reserved_epr_pool,1,1.0,0.3414694705706576,0.6585305294293424,40,39,1,0,0
strict_reserved_pool1_shared_generator,dense_periodic,8,combined,victim::reserved_epr_pool,1,1.0,0.3290700418424927,0.6709299581575072,41,40,1,0,0
strict_reserved_pool1_shared_generator,dense_periodic,8,victim_only,attacker::reserved_epr_pool,1,1.0,0.8266679694206901,0.1733320305793099,14,0,14,0,0
strict_reserved_pool1_shared_generator,dense_periodic,8,victim_only,victim::reserved_epr_pool,1,1.0,0.4678050407512699,0.5321949592487301,43,42,1,0,0
strict_reserved_pool1_shared_generator,dense_periodic,9,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,dense_periodic,9,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,dense_periodic,9,combined,attacker::reserved_epr_pool,1,1.0,0.33298791747934775,0.6670120825206522,39,38,1,0,0
strict_reserved_pool1_shared_generator,dense_periodic,9,combined,victim::reserved_epr_pool,1,1.0,0.3098340810012592,0.6901659189987408,41,40,1,0,0
strict_reserved_pool1_shared_generator,dense_periodic,9,victim_only,attacker::reserved_epr_pool,1,1.0,0.8330596004475472,0.16694039955245277,14,0,14,0,0
strict_reserved_pool1_shared_generator,dense_periodic,9,victim_only,victim::reserved_epr_pool,1,1.0,0.4642708686918954,0.5357291313081046,43,42,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,0,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,0,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,0,combined,attacker::reserved_epr_pool,1,1.0,0.39635580439514234,0.6036441956048577,46,45,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,0,combined,victim::reserved_epr_pool,1,1.0,0.6545538917394674,0.34544610826053257,24,23,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,0,victim_only,attacker::reserved_epr_pool,1,1.0,0.8121526486454915,0.18784735135450847,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,0,victim_only,victim::reserved_epr_pool,1,1.0,0.7193650508158365,0.28063494918416354,24,23,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,1,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,1,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,1,combined,attacker::reserved_epr_pool,1,1.0,0.40203771530959465,0.5979622846904054,46,45,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,1,combined,victim::reserved_epr_pool,1,1.0,0.6472603145585758,0.3527396854414242,24,23,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,1,victim_only,attacker::reserved_epr_pool,1,1.0,0.8127086986966012,0.18729130130339877,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,1,victim_only,victim::reserved_epr_pool,1,1.0,0.7186360954833592,0.28136390451664084,24,23,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,2,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,2,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,2,combined,attacker::reserved_epr_pool,1,1.0,0.39305093178641737,0.6069490682135826,46,45,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,2,combined,victim::reserved_epr_pool,1,1.0,0.6752284129109577,0.3247715870890423,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,2,victim_only,attacker::reserved_epr_pool,1,1.0,0.8211650359776225,0.17883496402237753,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,2,victim_only,victim::reserved_epr_pool,1,1.0,0.7250319240402429,0.27496807595975714,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,3,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,3,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,3,combined,attacker::reserved_epr_pool,1,1.0,0.3965997550020356,0.6034002449979644,46,45,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,3,combined,victim::reserved_epr_pool,1,1.0,0.6666596785220832,0.3333403214779168,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,3,victim_only,attacker::reserved_epr_pool,1,1.0,0.8239705766700763,0.17602942332992366,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,3,victim_only,victim::reserved_epr_pool,1,1.0,0.7198676448657223,0.2801323551342777,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,4,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,4,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,4,combined,attacker::reserved_epr_pool,1,1.0,0.38488490931118835,0.6151150906888116,46,45,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,4,combined,victim::reserved_epr_pool,1,1.0,0.6807503837875335,0.3192496162124665,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,4,victim_only,attacker::reserved_epr_pool,1,1.0,0.8064606098291901,0.1935393901708099,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,4,victim_only,victim::reserved_epr_pool,1,1.0,0.7199368335148489,0.28006316648515106,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,5,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,5,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,5,combined,attacker::reserved_epr_pool,1,1.0,0.4005590618047956,0.5994409381952044,46,45,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,5,combined,victim::reserved_epr_pool,1,1.0,0.6589801134890343,0.3410198865109657,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,5,victim_only,attacker::reserved_epr_pool,1,1.0,0.8054945671433404,0.19450543285665955,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,5,victim_only,victim::reserved_epr_pool,1,1.0,0.7207310086813127,0.2792689913186873,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,6,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,6,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,6,combined,attacker::reserved_epr_pool,1,1.0,0.3956330022324244,0.6043669977675756,46,45,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,6,combined,victim::reserved_epr_pool,1,1.0,0.6666622902676953,0.3333377097323047,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,6,victim_only,attacker::reserved_epr_pool,1,1.0,0.8052061561569215,0.19479384384307852,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,6,victim_only,victim::reserved_epr_pool,1,1.0,0.7206831153282306,0.2793168846717694,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,7,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,7,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,7,combined,attacker::reserved_epr_pool,1,1.0,0.37373893141842185,0.6262610685815782,46,45,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,7,combined,victim::reserved_epr_pool,1,1.0,0.6904339530227664,0.30956604697723356,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,7,victim_only,attacker::reserved_epr_pool,1,1.0,0.8152222743610399,0.1847777256389601,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,7,victim_only,victim::reserved_epr_pool,1,1.0,0.716418696952065,0.28358130304793505,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,8,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,8,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,8,combined,attacker::reserved_epr_pool,1,1.0,0.39664880947047043,0.6033511905295296,46,45,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,8,combined,victim::reserved_epr_pool,1,1.0,0.6701840802344502,0.3298159197655498,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,8,victim_only,attacker::reserved_epr_pool,1,1.0,0.8216141540550355,0.17838584594496454,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,8,victim_only,victim::reserved_epr_pool,1,1.0,0.724613905221475,0.27538609477852505,23,22,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,9,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,9,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,9,combined,attacker::reserved_epr_pool,1,1.0,0.3978718088951605,0.6021281911048395,46,45,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,9,combined,victim::reserved_epr_pool,1,1.0,0.658129085495571,0.34187091450442897,24,23,1,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,9,victim_only,attacker::reserved_epr_pool,1,1.0,0.809929317325784,0.190070682674216,14,0,14,0,0
strict_reserved_pool1_shared_generator,sparse_periodic,9,victim_only,victim::reserved_epr_pool,1,1.0,0.7196331682427343,0.28036683175726573,24,23,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,0,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,0,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,0,combined,attacker::reserved_epr_pool,1,1.0,0.42102105803927764,0.5789789419607223,44,43,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,0,combined,victim::reserved_epr_pool,1,1.0,0.7223255130036089,0.2776744869963911,18,10,8,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,0,victim_only,attacker::reserved_epr_pool,1,1.0,0.8374175681890602,0.1625824318109398,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,0,victim_only,victim::reserved_epr_pool,1,1.0,0.7441200377553923,0.25587996224460774,20,10,10,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,1,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,1,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,1,combined,attacker::reserved_epr_pool,1,1.0,0.4279630726653195,0.5720369273346805,44,43,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,1,combined,victim::reserved_epr_pool,1,1.0,0.720081758032303,0.279918241967697,18,10,8,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,1,victim_only,attacker::reserved_epr_pool,1,1.0,0.8338462646954056,0.16615373530459443,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,1,victim_only,victim::reserved_epr_pool,1,1.0,0.7447153839252081,0.2552846160747919,21,9,12,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,2,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,2,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,2,combined,attacker::reserved_epr_pool,1,1.0,0.4192724534730461,0.5807275465269539,45,44,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,2,combined,victim::reserved_epr_pool,1,1.0,0.7322317334977686,0.2677682665022314,17,10,7,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,2,victim_only,attacker::reserved_epr_pool,1,1.0,0.8366432274071226,0.1633567725928774,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,2,victim_only,victim::reserved_epr_pool,1,1.0,0.7457524787594972,0.25424752124050276,20,10,10,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,3,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,3,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,3,combined,attacker::reserved_epr_pool,1,1.0,0.42494663018776024,0.5750533698122398,44,43,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,3,combined,victim::reserved_epr_pool,1,1.0,0.7170119189086821,0.2829880810913179,18,10,8,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,3,victim_only,attacker::reserved_epr_pool,1,1.0,0.8324039719673291,0.16759602803267093,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,3,victim_only,victim::reserved_epr_pool,1,1.0,0.7449310712848035,0.2550689287151965,21,10,11,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,4,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,4,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,4,combined,attacker::reserved_epr_pool,1,1.0,0.42132442422576966,0.5786755757742303,44,43,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,4,combined,victim::reserved_epr_pool,1,1.0,0.7242889606120086,0.27571103938799135,19,10,9,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,4,victim_only,attacker::reserved_epr_pool,1,1.0,0.8364327195857323,0.1635672804142677,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,4,victim_only,victim::reserved_epr_pool,1,1.0,0.7499133697043388,0.25008663029566125,22,10,12,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,5,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,5,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,5,combined,attacker::reserved_epr_pool,1,1.0,0.417739428415001,0.582260571584999,45,44,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,5,combined,victim::reserved_epr_pool,1,1.0,0.743462259905008,0.256537740094992,17,9,8,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,5,victim_only,attacker::reserved_epr_pool,1,1.0,0.8292227997624368,0.17077720023756315,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,5,victim_only,victim::reserved_epr_pool,1,1.0,0.7461729913295058,0.25382700867049424,21,9,12,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,6,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,6,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,6,combined,attacker::reserved_epr_pool,1,1.0,0.4216892365076959,0.5783107634923041,44,43,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,6,combined,victim::reserved_epr_pool,1,1.0,0.7258651317756877,0.2741348682243123,19,10,9,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,6,victim_only,attacker::reserved_epr_pool,1,1.0,0.8366940870106441,0.16330591298935593,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,6,victim_only,victim::reserved_epr_pool,1,1.0,0.7493460025370052,0.25065399746299477,22,10,12,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,7,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,7,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,7,combined,attacker::reserved_epr_pool,1,1.0,0.4211566502464859,0.5788433497535141,44,43,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,7,combined,victim::reserved_epr_pool,1,1.0,0.7264837760806482,0.2735162239193518,19,10,9,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,7,victim_only,attacker::reserved_epr_pool,1,1.0,0.8337576521737102,0.16624234782628977,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,7,victim_only,victim::reserved_epr_pool,1,1.0,0.751751537133701,0.24824846286629898,22,10,12,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,8,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,8,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,8,combined,attacker::reserved_epr_pool,1,1.0,0.42672270812860824,0.5732772918713918,44,43,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,8,combined,victim::reserved_epr_pool,1,1.0,0.7226289104678448,0.27737108953215517,18,10,8,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,8,victim_only,attacker::reserved_epr_pool,1,1.0,0.8343303105300832,0.16566968946991678,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,8,victim_only,victim::reserved_epr_pool,1,1.0,0.7443465207779263,0.2556534792220737,21,9,12,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,9,attacker_only,attacker::reserved_epr_pool,1,1.0,0.4328147100424328,0.5671852899575671,43,42,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,9,attacker_only,victim::reserved_epr_pool,1,1.0,0.8247422680412371,0.17525773195876293,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,9,combined,attacker::reserved_epr_pool,1,1.0,0.4183473838992403,0.5816526161007597,45,44,1,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,9,combined,victim::reserved_epr_pool,1,1.0,0.7401442839396596,0.2598557160603404,17,9,8,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,9,victim_only,attacker::reserved_epr_pool,1,1.0,0.829629672974611,0.170370327025389,14,0,14,0,0
strict_reserved_pool1_shared_generator,synchronization_bursty,9,victim_only,victim::reserved_epr_pool,1,1.0,0.746226738340737,0.25377326165926295,21,9,12,0,0
