trace_id,probe_index,release_ns,attacker_only_success,combined_success,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,affected,speedup,failure_transition
isolated_on_demand::dense_periodic::trial4,6,2550.0,True,True,2940.0,2940.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,7,2970.0,True,True,3360.0,3360.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,8,3390.0,True,True,3780.0,3780.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,9,3810.0,True,True,4200.0,4200.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,10,4230.0,True,True,4620.0,4620.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,11,4650.0,True,True,5040.0,5040.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,12,5070.0,True,True,5460.0,5460.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,13,5490.0,True,True,5880.0,5880.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,14,5910.0,True,True,6300.0,6300.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,15,6330.0,True,True,6720.0,6720.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,16,6750.0,True,True,7140.0,7140.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,17,7170.0,True,True,7560.0,7560.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,18,7590.0,True,True,7980.0,7980.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,19,8010.0,True,True,8400.0,8400.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,20,8430.0,True,True,8820.0,8820.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,21,8850.0,True,True,9240.0,9240.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,22,9270.0,True,True,9660.0,9660.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,23,9690.0,True,True,10080.0,10080.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,24,10110.0,True,True,10500.0,10500.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,25,10530.0,True,True,10920.0,10920.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,26,10950.0,True,True,11340.0,11340.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,27,11370.0,True,True,11760.0,11760.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,28,11790.0,True,True,12180.0,12180.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,29,12210.0,True,True,12600.0,12600.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,30,12630.0,True,True,13020.0,13020.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,31,13050.0,True,True,13440.0,13440.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,32,13470.0,True,True,13860.0,13860.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,33,13890.0,True,True,14280.0,14280.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,34,14310.0,True,True,14700.0,14700.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,35,14730.0,True,True,15120.0,15120.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,36,15150.0,True,True,15540.0,15540.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,37,15570.0,True,True,15960.0,15960.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,38,15990.0,True,True,16380.0,16380.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,39,16410.0,True,True,16800.0,16800.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,40,16830.0,True,True,17220.0,17220.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,41,17250.0,True,True,17640.0,17640.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,42,17670.0,True,True,18060.0,18060.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,43,18090.0,True,True,18480.0,18480.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,44,18510.0,True,True,18900.0,18900.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,45,18930.0,True,True,19320.0,19320.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,46,19350.0,True,True,19740.0,19740.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial4,47,19770.0,True,True,20160.0,20160.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,0,30.0,True,True,420.0,420.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,1,450.0,True,True,840.0,840.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,2,870.0,True,True,1260.0,1260.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,3,1290.0,True,True,1680.0,1680.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,4,1710.0,True,True,2100.0,2100.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,5,2130.0,True,True,2520.0,2520.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,6,2550.0,True,True,2940.0,2940.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,7,2970.0,True,True,3360.0,3360.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,8,3390.0,True,True,3780.0,3780.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,9,3810.0,True,True,4200.0,4200.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,10,4230.0,True,True,4620.0,4620.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,11,4650.0,True,True,5040.0,5040.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,12,5070.0,True,True,5460.0,5460.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,13,5490.0,True,True,5880.0,5880.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,14,5910.0,True,True,6300.0,6300.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,15,6330.0,True,True,6720.0,6720.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,16,6750.0,True,True,7140.0,7140.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,17,7170.0,True,True,7560.0,7560.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,18,7590.0,True,True,7980.0,7980.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,19,8010.0,True,True,8400.0,8400.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,20,8430.0,True,True,8820.0,8820.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,21,8850.0,True,True,9240.0,9240.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,22,9270.0,True,True,9660.0,9660.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,23,9690.0,True,True,10080.0,10080.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,24,10110.0,True,True,10500.0,10500.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,25,10530.0,True,True,10920.0,10920.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,26,10950.0,True,True,11340.0,11340.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,27,11370.0,True,True,11760.0,11760.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,28,11790.0,True,True,12180.0,12180.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,29,12210.0,True,True,12600.0,12600.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,30,12630.0,True,True,13020.0,13020.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,31,13050.0,True,True,13440.0,13440.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,32,13470.0,True,True,13860.0,13860.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,33,13890.0,True,True,14280.0,14280.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,34,14310.0,True,True,14700.0,14700.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,35,14730.0,True,True,15120.0,15120.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,36,15150.0,True,True,15540.0,15540.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,37,15570.0,True,True,15960.0,15960.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,38,15990.0,True,True,16380.0,16380.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,39,16410.0,True,True,16800.0,16800.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,40,16830.0,True,True,17220.0,17220.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,41,17250.0,True,True,17640.0,17640.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,42,17670.0,True,True,18060.0,18060.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,43,18090.0,True,True,18480.0,18480.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,44,18510.0,True,True,18900.0,18900.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,45,18930.0,True,True,19320.0,19320.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,46,19350.0,True,True,19740.0,19740.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial5,47,19770.0,True,True,20160.0,20160.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,0,30.0,True,True,420.0,420.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,1,450.0,True,True,840.0,840.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,2,870.0,True,True,1260.0,1260.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,3,1290.0,True,True,1680.0,1680.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,4,1710.0,True,True,2100.0,2100.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,5,2130.0,True,True,2520.0,2520.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,6,2550.0,True,True,2940.0,2940.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,7,2970.0,True,True,3360.0,3360.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,8,3390.0,True,True,3780.0,3780.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,9,3810.0,True,True,4200.0,4200.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,10,4230.0,True,True,4620.0,4620.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,11,4650.0,True,True,5040.0,5040.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,12,5070.0,True,True,5460.0,5460.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,13,5490.0,True,True,5880.0,5880.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,14,5910.0,True,True,6300.0,6300.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,15,6330.0,True,True,6720.0,6720.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,16,6750.0,True,True,7140.0,7140.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,17,7170.0,True,True,7560.0,7560.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,18,7590.0,True,True,7980.0,7980.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,19,8010.0,True,True,8400.0,8400.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,20,8430.0,True,True,8820.0,8820.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,21,8850.0,True,True,9240.0,9240.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,22,9270.0,True,True,9660.0,9660.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,23,9690.0,True,True,10080.0,10080.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,24,10110.0,True,True,10500.0,10500.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,25,10530.0,True,True,10920.0,10920.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,26,10950.0,True,True,11340.0,11340.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,27,11370.0,True,True,11760.0,11760.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,28,11790.0,True,True,12180.0,12180.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,29,12210.0,True,True,12600.0,12600.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,30,12630.0,True,True,13020.0,13020.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,31,13050.0,True,True,13440.0,13440.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,32,13470.0,True,True,13860.0,13860.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,33,13890.0,True,True,14280.0,14280.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,34,14310.0,True,True,14700.0,14700.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,35,14730.0,True,True,15120.0,15120.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,36,15150.0,True,True,15540.0,15540.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,37,15570.0,True,True,15960.0,15960.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,38,15990.0,True,True,16380.0,16380.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,39,16410.0,True,True,16800.0,16800.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,40,16830.0,True,True,17220.0,17220.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,41,17250.0,True,True,17640.0,17640.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,42,17670.0,True,True,18060.0,18060.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,43,18090.0,True,True,18480.0,18480.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,44,18510.0,True,True,18900.0,18900.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,45,18930.0,True,True,19320.0,19320.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,46,19350.0,True,True,19740.0,19740.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial6,47,19770.0,True,True,20160.0,20160.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,0,30.0,True,True,420.0,420.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,1,450.0,True,True,840.0,840.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,2,870.0,True,True,1260.0,1260.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,3,1290.0,True,True,1680.0,1680.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,4,1710.0,True,True,2100.0,2100.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,5,2130.0,True,True,2520.0,2520.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,6,2550.0,True,True,2940.0,2940.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,7,2970.0,True,True,3360.0,3360.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,8,3390.0,True,True,3780.0,3780.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,9,3810.0,True,True,4200.0,4200.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,10,4230.0,True,True,4620.0,4620.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,11,4650.0,True,True,5040.0,5040.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,12,5070.0,True,True,5460.0,5460.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,13,5490.0,True,True,5880.0,5880.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,14,5910.0,True,True,6300.0,6300.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,15,6330.0,True,True,6720.0,6720.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,16,6750.0,True,True,7140.0,7140.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,17,7170.0,True,True,7560.0,7560.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,18,7590.0,True,True,7980.0,7980.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,19,8010.0,True,True,8400.0,8400.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,20,8430.0,True,True,8820.0,8820.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,21,8850.0,True,True,9240.0,9240.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,22,9270.0,True,True,9660.0,9660.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,23,9690.0,True,True,10080.0,10080.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,24,10110.0,True,True,10500.0,10500.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,25,10530.0,True,True,10920.0,10920.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,26,10950.0,True,True,11340.0,11340.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,27,11370.0,True,True,11760.0,11760.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,28,11790.0,True,True,12180.0,12180.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,29,12210.0,True,True,12600.0,12600.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,30,12630.0,True,True,13020.0,13020.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,31,13050.0,True,True,13440.0,13440.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,32,13470.0,True,True,13860.0,13860.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,33,13890.0,True,True,14280.0,14280.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,34,14310.0,True,True,14700.0,14700.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,35,14730.0,True,True,15120.0,15120.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,36,15150.0,True,True,15540.0,15540.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,37,15570.0,True,True,15960.0,15960.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,38,15990.0,True,True,16380.0,16380.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,39,16410.0,True,True,16800.0,16800.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,40,16830.0,True,True,17220.0,17220.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,41,17250.0,True,True,17640.0,17640.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,42,17670.0,True,True,18060.0,18060.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,43,18090.0,True,True,18480.0,18480.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,44,18510.0,True,True,18900.0,18900.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,45,18930.0,True,True,19320.0,19320.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,46,19350.0,True,True,19740.0,19740.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial7,47,19770.0,True,True,20160.0,20160.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,0,30.0,True,True,420.0,420.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,1,450.0,True,True,840.0,840.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,2,870.0,True,True,1260.0,1260.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,3,1290.0,True,True,1680.0,1680.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,4,1710.0,True,True,2100.0,2100.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,5,2130.0,True,True,2520.0,2520.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,6,2550.0,True,True,2940.0,2940.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,7,2970.0,True,True,3360.0,3360.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,8,3390.0,True,True,3780.0,3780.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,9,3810.0,True,True,4200.0,4200.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,10,4230.0,True,True,4620.0,4620.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,11,4650.0,True,True,5040.0,5040.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,12,5070.0,True,True,5460.0,5460.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,13,5490.0,True,True,5880.0,5880.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,14,5910.0,True,True,6300.0,6300.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,15,6330.0,True,True,6720.0,6720.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,16,6750.0,True,True,7140.0,7140.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,17,7170.0,True,True,7560.0,7560.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,18,7590.0,True,True,7980.0,7980.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,19,8010.0,True,True,8400.0,8400.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,20,8430.0,True,True,8820.0,8820.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,21,8850.0,True,True,9240.0,9240.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,22,9270.0,True,True,9660.0,9660.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,23,9690.0,True,True,10080.0,10080.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,24,10110.0,True,True,10500.0,10500.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,25,10530.0,True,True,10920.0,10920.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,26,10950.0,True,True,11340.0,11340.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,27,11370.0,True,True,11760.0,11760.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,28,11790.0,True,True,12180.0,12180.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,29,12210.0,True,True,12600.0,12600.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,30,12630.0,True,True,13020.0,13020.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,31,13050.0,True,True,13440.0,13440.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,32,13470.0,True,True,13860.0,13860.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,33,13890.0,True,True,14280.0,14280.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,34,14310.0,True,True,14700.0,14700.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,35,14730.0,True,True,15120.0,15120.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,36,15150.0,True,True,15540.0,15540.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,37,15570.0,True,True,15960.0,15960.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,38,15990.0,True,True,16380.0,16380.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,39,16410.0,True,True,16800.0,16800.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,40,16830.0,True,True,17220.0,17220.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,41,17250.0,True,True,17640.0,17640.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,42,17670.0,True,True,18060.0,18060.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,43,18090.0,True,True,18480.0,18480.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,44,18510.0,True,True,18900.0,18900.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,45,18930.0,True,True,19320.0,19320.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,46,19350.0,True,True,19740.0,19740.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial8,47,19770.0,True,True,20160.0,20160.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial9,0,30.0,True,True,420.0,420.0,390.0,390.0,0.0,False,False,False
isolated_on_demand::dense_periodic::trial9,1,450.0,True,True,840.0,840.0,390.0,390.0,0.0,False,False,False
