domain_id,task_name,model_name,true_label,predicted_label,count,true_normalized_fraction
unseen_link,distillation_depth_inference,logistic_regression,distill_1,distill_2,7,0.2916666666666667
unseen_link,distillation_depth_inference,logistic_regression,distill_2,distill_0,0,0.0
unseen_link,distillation_depth_inference,logistic_regression,distill_2,distill_1,6,0.25
unseen_link,distillation_depth_inference,logistic_regression,distill_2,distill_2,18,0.75
unseen_link,protocol_inference,hist_gradient_boosting,direct_transfer,direct_transfer,8,0.3333333333333333
unseen_link,protocol_inference,hist_gradient_boosting,direct_transfer,on_demand_epr,12,0.5
unseen_link,protocol_inference,hist_gradient_boosting,direct_transfer,prefetched_epr,4,0.16666666666666666
unseen_link,protocol_inference,hist_gradient_boosting,direct_transfer,teledata,0,0.0
unseen_link,protocol_inference,hist_gradient_boosting,direct_transfer,telegate,0,0.0
unseen_link,protocol_inference,hist_gradient_boosting,on_demand_epr,direct_transfer,0,0.0
unseen_link,protocol_inference,hist_gradient_boosting,on_demand_epr,on_demand_epr,22,0.9166666666666666
unseen_link,protocol_inference,hist_gradient_boosting,on_demand_epr,prefetched_epr,1,0.041666666666666664
unseen_link,protocol_inference,hist_gradient_boosting,on_demand_epr,teledata,1,0.041666666666666664
unseen_link,protocol_inference,hist_gradient_boosting,on_demand_epr,telegate,0,0.0
unseen_link,protocol_inference,hist_gradient_boosting,prefetched_epr,direct_transfer,0,0.0
unseen_link,protocol_inference,hist_gradient_boosting,prefetched_epr,on_demand_epr,4,0.16666666666666666
unseen_link,protocol_inference,hist_gradient_boosting,prefetched_epr,prefetched_epr,7,0.2916666666666667
unseen_link,protocol_inference,hist_gradient_boosting,prefetched_epr,teledata,7,0.2916666666666667
unseen_link,protocol_inference,hist_gradient_boosting,prefetched_epr,telegate,6,0.25
unseen_link,protocol_inference,hist_gradient_boosting,teledata,direct_transfer,0,0.0
unseen_link,protocol_inference,hist_gradient_boosting,teledata,on_demand_epr,4,0.16666666666666666
unseen_link,protocol_inference,hist_gradient_boosting,teledata,prefetched_epr,7,0.2916666666666667
unseen_link,protocol_inference,hist_gradient_boosting,teledata,teledata,6,0.25
unseen_link,protocol_inference,hist_gradient_boosting,teledata,telegate,7,0.2916666666666667
unseen_link,protocol_inference,hist_gradient_boosting,telegate,direct_transfer,0,0.0
unseen_link,protocol_inference,hist_gradient_boosting,telegate,on_demand_epr,4,0.16666666666666666
unseen_link,protocol_inference,hist_gradient_boosting,telegate,prefetched_epr,9,0.375
unseen_link,protocol_inference,hist_gradient_boosting,telegate,teledata,7,0.2916666666666667
unseen_link,protocol_inference,hist_gradient_boosting,telegate,telegate,4,0.16666666666666666
unseen_link,protocol_label_only_control,random_forest,direct_transfer,direct_transfer,5,0.20833333333333334
unseen_link,protocol_label_only_control,random_forest,direct_transfer,on_demand_epr,6,0.25
unseen_link,protocol_label_only_control,random_forest,direct_transfer,prefetched_epr,4,0.16666666666666666
unseen_link,protocol_label_only_control,random_forest,direct_transfer,teledata,3,0.125
unseen_link,protocol_label_only_control,random_forest,direct_transfer,telegate,6,0.25
unseen_link,protocol_label_only_control,random_forest,on_demand_epr,direct_transfer,5,0.20833333333333334
unseen_link,protocol_label_only_control,random_forest,on_demand_epr,on_demand_epr,6,0.25
unseen_link,protocol_label_only_control,random_forest,on_demand_epr,prefetched_epr,4,0.16666666666666666
unseen_link,protocol_label_only_control,random_forest,on_demand_epr,teledata,3,0.125
unseen_link,protocol_label_only_control,random_forest,on_demand_epr,telegate,6,0.25
unseen_link,protocol_label_only_control,random_forest,prefetched_epr,direct_transfer,5,0.20833333333333334
unseen_link,protocol_label_only_control,random_forest,prefetched_epr,on_demand_epr,6,0.25
unseen_link,protocol_label_only_control,random_forest,prefetched_epr,prefetched_epr,4,0.16666666666666666
unseen_link,protocol_label_only_control,random_forest,prefetched_epr,teledata,3,0.125
unseen_link,protocol_label_only_control,random_forest,prefetched_epr,telegate,6,0.25
unseen_link,protocol_label_only_control,random_forest,teledata,direct_transfer,5,0.20833333333333334
unseen_link,protocol_label_only_control,random_forest,teledata,on_demand_epr,6,0.25
unseen_link,protocol_label_only_control,random_forest,teledata,prefetched_epr,4,0.16666666666666666
unseen_link,protocol_label_only_control,random_forest,teledata,teledata,3,0.125
unseen_link,protocol_label_only_control,random_forest,teledata,telegate,6,0.25
unseen_link,protocol_label_only_control,random_forest,telegate,direct_transfer,5,0.20833333333333334
unseen_link,protocol_label_only_control,random_forest,telegate,on_demand_epr,6,0.25
unseen_link,protocol_label_only_control,random_forest,telegate,prefetched_epr,4,0.16666666666666666
unseen_link,protocol_label_only_control,random_forest,telegate,teledata,3,0.125
unseen_link,protocol_label_only_control,random_forest,telegate,telegate,6,0.25
unseen_link,retry_policy_inference,logistic_regression,retry_1,retry_1,12,0.5
unseen_link,retry_policy_inference,logistic_regression,retry_1,retry_2,12,0.5
unseen_link,retry_policy_inference,logistic_regression,retry_1,retry_4,0,0.0
unseen_link,retry_policy_inference,logistic_regression,retry_2,retry_1,11,0.4583333333333333
unseen_link,retry_policy_inference,logistic_regression,retry_2,retry_2,9,0.375
unseen_link,retry_policy_inference,logistic_regression,retry_2,retry_4,4,0.16666666666666666
unseen_link,retry_policy_inference,logistic_regression,retry_4,retry_1,7,0.2916666666666667
unseen_link,retry_policy_inference,logistic_regression,retry_4,retry_2,13,0.5416666666666666
unseen_link,retry_policy_inference,logistic_regression,retry_4,retry_4,4,0.16666666666666666
unseen_link,service_class_inference,logistic_regression,high_fidelity,high_fidelity,21,0.875
unseen_link,service_class_inference,logistic_regression,high_fidelity,low_latency,3,0.125
unseen_link,service_class_inference,logistic_regression,low_latency,high_fidelity,2,0.08333333333333333
unseen_link,service_class_inference,logistic_regression,low_latency,low_latency,22,0.9166666666666666
unseen_link,service_label_only_control,random_forest,high_fidelity,high_fidelity,13,0.5416666666666666
unseen_link,service_label_only_control,random_forest,high_fidelity,low_latency,11,0.4583333333333333
unseen_link,service_label_only_control,random_forest,low_latency,high_fidelity,13,0.5416666666666666
unseen_link,service_label_only_control,random_forest,low_latency,low_latency,11,0.4583333333333333
unseen_placement_markov,distillation_depth_inference,logistic_regression,distill_0,distill_0,4,0.6666666666666666
unseen_placement_markov,distillation_depth_inference,logistic_regression,distill_0,distill_1,2,0.3333333333333333
unseen_placement_markov,distillation_depth_inference,logistic_regression,distill_0,distill_2,0,0.0
unseen_placement_markov,distillation_depth_inference,logistic_regression,distill_1,distill_0,2,0.3333333333333333
unseen_placement_markov,distillation_depth_inference,logistic_regression,distill_1,distill_1,4,0.6666666666666666
unseen_placement_markov,distillation_depth_inference,logistic_regression,distill_1,distill_2,0,0.0
unseen_placement_markov,distillation_depth_inference,logistic_regression,distill_2,distill_0,2,0.3333333333333333
unseen_placement_markov,distillation_depth_inference,logistic_regression,distill_2,distill_1,4,0.6666666666666666
unseen_placement_markov,distillation_depth_inference,logistic_regression,distill_2,distill_2,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,direct_transfer,direct_transfer,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,direct_transfer,on_demand_epr,4,0.6666666666666666
unseen_placement_markov,protocol_inference,hist_gradient_boosting,direct_transfer,prefetched_epr,1,0.16666666666666666
unseen_placement_markov,protocol_inference,hist_gradient_boosting,direct_transfer,teledata,1,0.16666666666666666
unseen_placement_markov,protocol_inference,hist_gradient_boosting,direct_transfer,telegate,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,on_demand_epr,direct_transfer,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,on_demand_epr,on_demand_epr,4,0.6666666666666666
unseen_placement_markov,protocol_inference,hist_gradient_boosting,on_demand_epr,prefetched_epr,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,on_demand_epr,teledata,2,0.3333333333333333
unseen_placement_markov,protocol_inference,hist_gradient_boosting,on_demand_epr,telegate,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,prefetched_epr,direct_transfer,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,prefetched_epr,on_demand_epr,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,prefetched_epr,prefetched_epr,3,0.5
unseen_placement_markov,protocol_inference,hist_gradient_boosting,prefetched_epr,teledata,3,0.5
unseen_placement_markov,protocol_inference,hist_gradient_boosting,prefetched_epr,telegate,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,teledata,direct_transfer,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,teledata,on_demand_epr,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,teledata,prefetched_epr,4,0.6666666666666666
unseen_placement_markov,protocol_inference,hist_gradient_boosting,teledata,teledata,2,0.3333333333333333
unseen_placement_markov,protocol_inference,hist_gradient_boosting,teledata,telegate,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,telegate,direct_transfer,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,telegate,on_demand_epr,0,0.0
unseen_placement_markov,protocol_inference,hist_gradient_boosting,telegate,prefetched_epr,4,0.6666666666666666
unseen_placement_markov,protocol_inference,hist_gradient_boosting,telegate,teledata,2,0.3333333333333333
unseen_placement_markov,protocol_inference,hist_gradient_boosting,telegate,telegate,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,direct_transfer,direct_transfer,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,direct_transfer,on_demand_epr,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,direct_transfer,prefetched_epr,2,0.3333333333333333
unseen_placement_markov,protocol_label_only_control,random_forest,direct_transfer,teledata,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,direct_transfer,telegate,4,0.6666666666666666
unseen_placement_markov,protocol_label_only_control,random_forest,on_demand_epr,direct_transfer,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,on_demand_epr,on_demand_epr,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,on_demand_epr,prefetched_epr,2,0.3333333333333333
unseen_placement_markov,protocol_label_only_control,random_forest,on_demand_epr,teledata,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,on_demand_epr,telegate,4,0.6666666666666666
unseen_placement_markov,protocol_label_only_control,random_forest,prefetched_epr,direct_transfer,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,prefetched_epr,on_demand_epr,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,prefetched_epr,prefetched_epr,2,0.3333333333333333
unseen_placement_markov,protocol_label_only_control,random_forest,prefetched_epr,teledata,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,prefetched_epr,telegate,4,0.6666666666666666
unseen_placement_markov,protocol_label_only_control,random_forest,teledata,direct_transfer,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,teledata,on_demand_epr,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,teledata,prefetched_epr,2,0.3333333333333333
unseen_placement_markov,protocol_label_only_control,random_forest,teledata,teledata,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,teledata,telegate,4,0.6666666666666666
unseen_placement_markov,protocol_label_only_control,random_forest,telegate,direct_transfer,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,telegate,on_demand_epr,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,telegate,prefetched_epr,2,0.3333333333333333
unseen_placement_markov,protocol_label_only_control,random_forest,telegate,teledata,0,0.0
unseen_placement_markov,protocol_label_only_control,random_forest,telegate,telegate,4,0.6666666666666666
unseen_placement_markov,retry_policy_inference,logistic_regression,retry_1,retry_1,0,0.0
unseen_placement_markov,retry_policy_inference,logistic_regression,retry_1,retry_2,3,0.5
unseen_placement_markov,retry_policy_inference,logistic_regression,retry_1,retry_4,3,0.5
unseen_placement_markov,retry_policy_inference,logistic_regression,retry_2,retry_1,0,0.0
unseen_placement_markov,retry_policy_inference,logistic_regression,retry_2,retry_2,2,0.3333333333333333
unseen_placement_markov,retry_policy_inference,logistic_regression,retry_2,retry_4,4,0.6666666666666666
unseen_placement_markov,retry_policy_inference,logistic_regression,retry_4,retry_1,0,0.0
unseen_placement_markov,retry_policy_inference,logistic_regression,retry_4,retry_2,2,0.3333333333333333
unseen_placement_markov,retry_policy_inference,logistic_regression,retry_4,retry_4,4,0.6666666666666666
unseen_placement_markov,service_class_inference,logistic_regression,high_fidelity,high_fidelity,3,0.5
unseen_placement_markov,service_class_inference,logistic_regression,high_fidelity,low_latency,3,0.5
unseen_placement_markov,service_class_inference,logistic_regression,low_latency,high_fidelity,0,0.0
unseen_placement_markov,service_class_inference,logistic_regression,low_latency,low_latency,6,1.0
unseen_placement_markov,service_label_only_control,random_forest,high_fidelity,high_fidelity,2,0.3333333333333333
unseen_placement_markov,service_label_only_control,random_forest,high_fidelity,low_latency,4,0.6666666666666666
unseen_placement_markov,service_label_only_control,random_forest,low_latency,high_fidelity,2,0.3333333333333333
unseen_placement_markov,service_label_only_control,random_forest,low_latency,low_latency,4,0.6666666666666666
unseen_placement_single,distillation_depth_inference,logistic_regression,distill_0,distill_0,6,1.0
unseen_placement_single,distillation_depth_inference,logistic_regression,distill_0,distill_1,0,0.0
unseen_placement_single,distillation_depth_inference,logistic_regression,distill_0,distill_2,0,0.0
unseen_placement_single,distillation_depth_inference,logistic_regression,distill_1,distill_0,6,1.0
unseen_placement_single,distillation_depth_inference,logistic_regression,distill_1,distill_1,0,0.0
unseen_placement_single,distillation_depth_inference,logistic_regression,distill_1,distill_2,0,0.0
unseen_placement_single,distillation_depth_inference,logistic_regression,distill_2,distill_0,4,0.6666666666666666
unseen_placement_single,distillation_depth_inference,logistic_regression,distill_2,distill_1,2,0.3333333333333333
unseen_placement_single,distillation_depth_inference,logistic_regression,distill_2,distill_2,0,0.0
unseen_placement_single,protocol_inference,hist_gradient_boosting,direct_transfer,direct_transfer,5,0.8333333333333334
unseen_placement_single,protocol_inference,hist_gradient_boosting,direct_transfer,on_demand_epr,0,0.0
unseen_placement_single,protocol_inference,hist_gradient_boosting,direct_transfer,prefetched_epr,0,0.0
unseen_placement_single,protocol_inference,hist_gradient_boosting,direct_transfer,teledata,1,0.16666666666666666
unseen_placement_single,protocol_inference,hist_gradient_boosting,direct_transfer,telegate,0,0.0
unseen_placement_single,protocol_inference,hist_gradient_boosting,on_demand_epr,direct_transfer,2,0.3333333333333333
unseen_placement_single,protocol_inference,hist_gradient_boosting,on_demand_epr,on_demand_epr,3,0.5
unseen_placement_single,protocol_inference,hist_gradient_boosting,on_demand_epr,prefetched_epr,0,0.0
unseen_placement_single,protocol_inference,hist_gradient_boosting,on_demand_epr,teledata,1,0.16666666666666666
unseen_placement_single,protocol_inference,hist_gradient_boosting,on_demand_epr,telegate,0,0.0
unseen_placement_single,protocol_inference,hist_gradient_boosting,prefetched_epr,direct_transfer,2,0.3333333333333333
unseen_placement_single,protocol_inference,hist_gradient_boosting,prefetched_epr,on_demand_epr,3,0.5
unseen_placement_single,protocol_inference,hist_gradient_boosting,prefetched_epr,prefetched_epr,0,0.0
unseen_placement_single,protocol_inference,hist_gradient_boosting,prefetched_epr,teledata,1,0.16666666666666666
unseen_placement_single,protocol_inference,hist_gradient_boosting,prefetched_epr,telegate,0,0.0
unseen_placement_single,protocol_inference,hist_gradient_boosting,teledata,direct_transfer,3,0.5
unseen_placement_single,protocol_inference,hist_gradient_boosting,teledata,on_demand_epr,2,0.3333333333333333
unseen_placement_single,protocol_inference,hist_gradient_boosting,teledata,prefetched_epr,0,0.0
unseen_placement_single,protocol_inference,hist_gradient_boosting,teledata,teledata,1,0.16666666666666666
unseen_placement_single,protocol_inference,hist_gradient_boosting,teledata,telegate,0,0.0
unseen_placement_single,protocol_inference,hist_gradient_boosting,telegate,direct_transfer,2,0.3333333333333333
unseen_placement_single,protocol_inference,hist_gradient_boosting,telegate,on_demand_epr,3,0.5
unseen_placement_single,protocol_inference,hist_gradient_boosting,telegate,prefetched_epr,0,0.0
unseen_placement_single,protocol_inference,hist_gradient_boosting,telegate,teledata,1,0.16666666666666666
unseen_placement_single,protocol_inference,hist_gradient_boosting,telegate,telegate,0,0.0
unseen_placement_single,protocol_label_only_control,random_forest,direct_transfer,direct_transfer,0,0.0
unseen_placement_single,protocol_label_only_control,random_forest,direct_transfer,on_demand_epr,2,0.3333333333333333
unseen_placement_single,protocol_label_only_control,random_forest,direct_transfer,prefetched_epr,3,0.5
unseen_placement_single,protocol_label_only_control,random_forest,direct_transfer,teledata,0,0.0
unseen_placement_single,protocol_label_only_control,random_forest,direct_transfer,telegate,1,0.16666666666666666
unseen_placement_single,protocol_label_only_control,random_forest,on_demand_epr,direct_transfer,0,0.0
unseen_placement_single,protocol_label_only_control,random_forest,on_demand_epr,on_demand_epr,2,0.3333333333333333
unseen_placement_single,protocol_label_only_control,random_forest,on_demand_epr,prefetched_epr,3,0.5
unseen_placement_single,protocol_label_only_control,random_forest,on_demand_epr,teledata,0,0.0
unseen_placement_single,protocol_label_only_control,random_forest,on_demand_epr,telegate,1,0.16666666666666666
unseen_placement_single,protocol_label_only_control,random_forest,prefetched_epr,direct_transfer,0,0.0
unseen_placement_single,protocol_label_only_control,random_forest,prefetched_epr,on_demand_epr,2,0.3333333333333333
unseen_placement_single,protocol_label_only_control,random_forest,prefetched_epr,prefetched_epr,3,0.5
unseen_placement_single,protocol_label_only_control,random_forest,prefetched_epr,teledata,0,0.0
unseen_placement_single,protocol_label_only_control,random_forest,prefetched_epr,telegate,1,0.16666666666666666
unseen_placement_single,protocol_label_only_control,random_forest,teledata,direct_transfer,0,0.0
unseen_placement_single,protocol_label_only_control,random_forest,teledata,on_demand_epr,2,0.3333333333333333
unseen_placement_single,protocol_label_only_control,random_forest,teledata,prefetched_epr,3,0.5
unseen_placement_single,protocol_label_only_control,random_forest,teledata,teledata,0,0.0
unseen_placement_single,protocol_label_only_control,random_forest,teledata,telegate,1,0.16666666666666666
unseen_placement_single,protocol_label_only_control,random_forest,telegate,direct_transfer,0,0.0
unseen_placement_single,protocol_label_only_control,random_forest,telegate,on_demand_epr,2,0.3333333333333333
unseen_placement_single,protocol_label_only_control,random_forest,telegate,prefetched_epr,3,0.5
unseen_placement_single,protocol_label_only_control,random_forest,telegate,teledata,0,0.0
unseen_placement_single,protocol_label_only_control,random_forest,telegate,telegate,1,0.16666666666666666
unseen_placement_single,retry_policy_inference,logistic_regression,retry_1,retry_1,3,0.5
unseen_placement_single,retry_policy_inference,logistic_regression,retry_1,retry_2,1,0.16666666666666666
unseen_placement_single,retry_policy_inference,logistic_regression,retry_1,retry_4,2,0.3333333333333333
unseen_placement_single,retry_policy_inference,logistic_regression,retry_2,retry_1,2,0.3333333333333333
unseen_placement_single,retry_policy_inference,logistic_regression,retry_2,retry_2,1,0.16666666666666666
unseen_placement_single,retry_policy_inference,logistic_regression,retry_2,retry_4,3,0.5
unseen_placement_single,retry_policy_inference,logistic_regression,retry_4,retry_1,1,0.16666666666666666
unseen_placement_single,retry_policy_inference,logistic_regression,retry_4,retry_2,1,0.16666666666666666
unseen_placement_single,retry_policy_inference,logistic_regression,retry_4,retry_4,4,0.6666666666666666
unseen_placement_single,service_class_inference,logistic_regression,high_fidelity,high_fidelity,0,0.0
unseen_placement_single,service_class_inference,logistic_regression,high_fidelity,low_latency,6,1.0
unseen_placement_single,service_class_inference,logistic_regression,low_latency,high_fidelity,0,0.0
unseen_placement_single,service_class_inference,logistic_regression,low_latency,low_latency,6,1.0
unseen_placement_single,service_label_only_control,random_forest,high_fidelity,high_fidelity,5,0.8333333333333334
unseen_placement_single,service_label_only_control,random_forest,high_fidelity,low_latency,1,0.16666666666666666
unseen_placement_single,service_label_only_control,random_forest,low_latency,high_fidelity,5,0.8333333333333334
unseen_placement_single,service_label_only_control,random_forest,low_latency,low_latency,1,0.16666666666666666
unseen_placement_two_path,distillation_depth_inference,logistic_regression,distill_0,distill_0,6,1.0
unseen_placement_two_path,distillation_depth_inference,logistic_regression,distill_0,distill_1,0,0.0
unseen_placement_two_path,distillation_depth_inference,logistic_regression,distill_0,distill_2,0,0.0
unseen_placement_two_path,distillation_depth_inference,logistic_regression,distill_1,distill_0,6,1.0
unseen_placement_two_path,distillation_depth_inference,logistic_regression,distill_1,distill_1,0,0.0
unseen_placement_two_path,distillation_depth_inference,logistic_regression,distill_1,distill_2,0,0.0
unseen_placement_two_path,distillation_depth_inference,logistic_regression,distill_2,distill_0,4,0.6666666666666666
unseen_placement_two_path,distillation_depth_inference,logistic_regression,distill_2,distill_1,2,0.3333333333333333
unseen_placement_two_path,distillation_depth_inference,logistic_regression,distill_2,distill_2,0,0.0
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,direct_transfer,direct_transfer,3,0.5
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,direct_transfer,on_demand_epr,1,0.16666666666666666
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,direct_transfer,prefetched_epr,0,0.0
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,direct_transfer,teledata,2,0.3333333333333333
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,direct_transfer,telegate,0,0.0
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,on_demand_epr,direct_transfer,1,0.16666666666666666
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,on_demand_epr,on_demand_epr,3,0.5
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,on_demand_epr,prefetched_epr,1,0.16666666666666666
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,on_demand_epr,teledata,1,0.16666666666666666
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,on_demand_epr,telegate,0,0.0
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,prefetched_epr,direct_transfer,0,0.0
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,prefetched_epr,on_demand_epr,5,0.8333333333333334
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,prefetched_epr,prefetched_epr,1,0.16666666666666666
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,prefetched_epr,teledata,0,0.0
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,prefetched_epr,telegate,0,0.0
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,teledata,direct_transfer,1,0.16666666666666666
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,teledata,on_demand_epr,2,0.3333333333333333
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,teledata,prefetched_epr,0,0.0
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,teledata,teledata,3,0.5
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,teledata,telegate,0,0.0
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,telegate,direct_transfer,1,0.16666666666666666
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,telegate,on_demand_epr,3,0.5
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,telegate,prefetched_epr,1,0.16666666666666666
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,telegate,teledata,1,0.16666666666666666
unseen_placement_two_path,protocol_inference,hist_gradient_boosting,telegate,telegate,0,0.0
unseen_placement_two_path,protocol_label_only_control,random_forest,direct_transfer,direct_transfer,0,0.0
unseen_placement_two_path,protocol_label_only_control,random_forest,direct_transfer,on_demand_epr,1,0.16666666666666666
unseen_placement_two_path,protocol_label_only_control,random_forest,direct_transfer,prefetched_epr,2,0.3333333333333333
unseen_placement_two_path,protocol_label_only_control,random_forest,direct_transfer,teledata,1,0.16666666666666666
unseen_placement_two_path,protocol_label_only_control,random_forest,direct_transfer,telegate,2,0.3333333333333333
unseen_placement_two_path,protocol_label_only_control,random_forest,on_demand_epr,direct_transfer,0,0.0
unseen_placement_two_path,protocol_label_only_control,random_forest,on_demand_epr,on_demand_epr,1,0.16666666666666666
unseen_placement_two_path,protocol_label_only_control,random_forest,on_demand_epr,prefetched_epr,2,0.3333333333333333
unseen_placement_two_path,protocol_label_only_control,random_forest,on_demand_epr,teledata,1,0.16666666666666666
unseen_placement_two_path,protocol_label_only_control,random_forest,on_demand_epr,telegate,2,0.3333333333333333
unseen_placement_two_path,protocol_label_only_control,random_forest,prefetched_epr,direct_transfer,0,0.0
unseen_placement_two_path,protocol_label_only_control,random_forest,prefetched_epr,on_demand_epr,1,0.16666666666666666
unseen_placement_two_path,protocol_label_only_control,random_forest,prefetched_epr,prefetched_epr,2,0.3333333333333333
unseen_placement_two_path,protocol_label_only_control,random_forest,prefetched_epr,teledata,1,0.16666666666666666
unseen_placement_two_path,protocol_label_only_control,random_forest,prefetched_epr,telegate,2,0.3333333333333333
unseen_placement_two_path,protocol_label_only_control,random_forest,teledata,direct_transfer,0,0.0
unseen_placement_two_path,protocol_label_only_control,random_forest,teledata,on_demand_epr,1,0.16666666666666666
unseen_placement_two_path,protocol_label_only_control,random_forest,teledata,prefetched_epr,2,0.3333333333333333
unseen_placement_two_path,protocol_label_only_control,random_forest,teledata,teledata,1,0.16666666666666666
unseen_placement_two_path,protocol_label_only_control,random_forest,teledata,telegate,2,0.3333333333333333
unseen_placement_two_path,protocol_label_only_control,random_forest,telegate,direct_transfer,0,0.0
unseen_placement_two_path,protocol_label_only_control,random_forest,telegate,on_demand_epr,1,0.16666666666666666
unseen_placement_two_path,protocol_label_only_control,random_forest,telegate,prefetched_epr,2,0.3333333333333333
unseen_placement_two_path,protocol_label_only_control,random_forest,telegate,teledata,1,0.16666666666666666
unseen_placement_two_path,protocol_label_only_control,random_forest,telegate,telegate,2,0.3333333333333333
unseen_placement_two_path,retry_policy_inference,logistic_regression,retry_1,retry_1,1,0.16666666666666666
unseen_placement_two_path,retry_policy_inference,logistic_regression,retry_1,retry_2,2,0.3333333333333333
unseen_placement_two_path,retry_policy_inference,logistic_regression,retry_1,retry_4,3,0.5
unseen_placement_two_path,retry_policy_inference,logistic_regression,retry_2,retry_1,2,0.3333333333333333
unseen_placement_two_path,retry_policy_inference,logistic_regression,retry_2,retry_2,1,0.16666666666666666
unseen_placement_two_path,retry_policy_inference,logistic_regression,retry_2,retry_4,3,0.5
unseen_placement_two_path,retry_policy_inference,logistic_regression,retry_4,retry_1,1,0.16666666666666666
unseen_placement_two_path,retry_policy_inference,logistic_regression,retry_4,retry_2,1,0.16666666666666666
unseen_placement_two_path,retry_policy_inference,logistic_regression,retry_4,retry_4,4,0.6666666666666666
unseen_placement_two_path,service_class_inference,logistic_regression,high_fidelity,high_fidelity,0,0.0
unseen_placement_two_path,service_class_inference,logistic_regression,high_fidelity,low_latency,6,1.0
unseen_placement_two_path,service_class_inference,logistic_regression,low_latency,high_fidelity,0,0.0
unseen_placement_two_path,service_class_inference,logistic_regression,low_latency,low_latency,6,1.0
unseen_placement_two_path,service_label_only_control,random_forest,high_fidelity,high_fidelity,4,0.6666666666666666
unseen_placement_two_path,service_label_only_control,random_forest,high_fidelity,low_latency,2,0.3333333333333333
unseen_placement_two_path,service_label_only_control,random_forest,low_latency,high_fidelity,4,0.6666666666666666
unseen_placement_two_path,service_label_only_control,random_forest,low_latency,low_latency,2,0.3333333333333333
unseen_prefetch_large,distillation_depth_inference,logistic_regression,distill_0,distill_0,3,0.5
unseen_prefetch_large,distillation_depth_inference,logistic_regression,distill_0,distill_1,3,0.5
unseen_prefetch_large,distillation_depth_inference,logistic_regression,distill_0,distill_2,0,0.0
unseen_prefetch_large,distillation_depth_inference,logistic_regression,distill_1,distill_0,2,0.3333333333333333
unseen_prefetch_large,distillation_depth_inference,logistic_regression,distill_1,distill_1,2,0.3333333333333333
unseen_prefetch_large,distillation_depth_inference,logistic_regression,distill_1,distill_2,2,0.3333333333333333
unseen_prefetch_large,distillation_depth_inference,logistic_regression,distill_2,distill_0,0,0.0
