trace_id,domain_id,domain_family,base_schedule_id,repeat_id,probe_count,mean_excess_ns,median_excess_ns,mean_abs_excess_ns,std_excess_ns,max_excess_ns,min_excess_ns,p10_excess_ns,p25_excess_ns,p50_excess_ns,p75_excess_ns,p90_excess_ns,p95_excess_ns,p99_excess_ns,tail_mass_gt_p90_fraction,tail_mass_gt_2x_median_abs_fraction,delayed_fraction,speedup_fraction,failure_transition_fraction,cumulative_positive_excess_ns,cumulative_negative_magnitude_ns,cumulative_abs_excess_ns,longest_delayed_run,longest_speedup_run,delayed_run_count,speedup_run_count,mean_delayed_run_length,mean_speedup_run_length,long_gap_frequency,mean_inter_affected_gap_probes,std_inter_affected_gap_probes,inferred_busy_period_ns,lag1_autocorrelation,lag2_autocorrelation,lag3_autocorrelation,early_mean_abs_ns,middle_mean_abs_ns,late_mean_abs_ns,cross_path_corr_mean,cross_path_corr_max,cross_path_corr_min,spectral_dominant_bin_fraction,spectral_centroid_fraction,spectral_entropy,spectral_low_frequency_power_fraction,probe_path_0__mean_excess_ns,probe_path_0__mean_abs_excess_ns,probe_path_0__delayed_fraction,probe_path_0__speedup_fraction,probe_path_0__cumulative_abs_excess_ns,probe_path_0__cumulative_positive_excess_ns,probe_path_0__p95_abs_excess_ns,probe_path_1__mean_excess_ns,probe_path_1__mean_abs_excess_ns,probe_path_1__delayed_fraction,probe_path_1__speedup_fraction,probe_path_1__cumulative_abs_excess_ns,probe_path_1__cumulative_positive_excess_ns,probe_path_1__p95_abs_excess_ns,probe_path_2__mean_excess_ns,probe_path_2__mean_abs_excess_ns,probe_path_2__delayed_fraction,probe_path_2__speedup_fraction,probe_path_2__cumulative_abs_excess_ns,probe_path_2__cumulative_positive_excess_ns,probe_path_2__p95_abs_excess_ns
ecaa456a8c5b43631bd1,unseen_placement_two_path,open_world,known_0015,0,48.0,8.494554387133078,0.0,8.494554387133078,34.934063270769386,172.35686347151568,0.0,0.0,0.0,0.0,0.0,0.0,45.21438732210554,169.28507871833682,0.0625,0.0,0.0625,0.0,0.0,407.73861058238776,0.0,407.73861058238776,1.0,0.0,3.0,0.0,1.0,0.0,1.0,15.0,6.0,420.0,-0.060460685814176254,-0.061856350230939196,-0.06331797176134188,10.363821951919348,4.347537242510157,10.77230396696973,0.0,0.0,0.0,0.6666666666666666,0.5398646390990333,0.8975568179282538,0.23812932099799372,25.483663161399235,25.483663161399235,0.1875,0.0,407.73861058238776,407.73861058238776,167.4550792909111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7a8d1dd31d370bb25e8,unseen_placement_two_path,open_world,known_0015,0,48.0,8.494554387133078,0.0,8.494554387133078,34.934063270769386,172.35686347151568,0.0,0.0,0.0,0.0,0.0,0.0,45.21438732210554,169.28507871833682,0.0625,0.0,0.0625,0.0,0.0,407.73861058238776,0.0,407.73861058238776,1.0,0.0,3.0,0.0,1.0,0.0,1.0,15.0,6.0,420.0,-0.060460685814176254,-0.061856350230939196,-0.06331797176134188,10.363821951919348,4.347537242510157,10.77230396696973,0.0,0.0,0.0,0.6666666666666666,0.5398646390990333,0.8975568179282538,0.23812932099799372,25.483663161399235,25.483663161399235,0.1875,0.0,407.73861058238776,407.73861058238776,167.4550792909111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2fa21f0f8e76ac67c90a,unseen_placement_two_path,open_world,known_0015,0,48.0,49.76761307568694,0.0,49.76761307568694,98.96073157841965,420.0,0.0,0.0,0.0,0.0,41.61717042925147,190.81689617301848,254.87356618013652,391.0232389517919,0.10416666666666667,0.0,0.3125,0.0,0.0,2388.845427632973,0.0,2388.845427632973,2.0,0.0,12.0,0.0,1.25,0.0,0.6428571428571429,3.0714285714285716,1.9807749462660067,840.0,-0.1505489600048033,-0.22348258499624538,0.28415467778089515,46.73492053437832,45.40456399306777,57.16335469961473,-0.003517837261770715,0.0,-0.010553511785312145,0.6666666666666666,0.5545246235367199,0.8187221373016432,0.17109484949908765,122.69566869059685,122.69566869059685,0.6875,0.0,1963.1306990495495,1963.1306990495495,373.76048768902945,26.60717053646397,26.60717053646397,0.25,0.0,425.7147285834235,425.7147285834235,138.90357162345708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630552c6f812fecd4b2e,unseen_placement_two_path,open_world,known_0015,0,48.0,20.30398255519918,0.0,20.30398255519918,50.137086412043345,178.24406920101046,0.0,0.0,0.0,0.0,0.0,99.87477095144752,163.89302230870783,175.47708250814793,0.10416666666666667,0.0,0.16666666666666666,0.0,0.0,974.5911626495606,0.0,974.5911626495606,1.0,0.0,8.0,0.0,1.0,0.0,0.8571428571428571,6.142857142857143,2.4159335036125373,420.0,-0.16807600620485505,-0.1326077296096299,-0.1614222638930463,21.504076276982502,10.714635128768691,28.693236259846344,-0.08915220611665829,0.0,-0.26745661834997486,0.875,0.5727032145078069,0.8070954867724637,0.10224368766285295,38.33670253693724,38.33670253693724,0.3125,0.0,613.3872405909958,613.3872405909958,173.82866490388938,22.5752451286603,22.5752451286603,0.1875,0.0,361.2039220585648,361.2039220585648,116.48322749849285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f89d5e3b5da17d45ae3f,unseen_placement_two_path,open_world,known_0015,0,48.0,20.30398255519918,0.0,20.30398255519918,50.137086412043345,178.24406920101046,0.0,0.0,0.0,0.0,0.0,99.87477095144752,163.89302230870783,175.47708250814793,0.10416666666666667,0.0,0.16666666666666666,0.0,0.0,974.5911626495606,0.0,974.5911626495606,1.0,0.0,8.0,0.0,1.0,0.0,0.8571428571428571,6.142857142857143,2.4159335036125373,420.0,-0.16807600620485505,-0.1326077296096299,-0.1614222638930463,21.504076276982502,10.714635128768691,28.693236259846344,-0.08915220611665829,0.0,-0.26745661834997486,0.875,0.5727032145078069,0.8070954867724637,0.10224368766285295,38.33670253693724,38.33670253693724,0.3125,0.0,613.3872405909958,613.3872405909958,173.82866490388938,22.5752451286603,22.5752451286603,0.1875,0.0,361.2039220585648,361.2039220585648,116.48322749849285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8dc51bedab1b912cda52,unseen_placement_two_path,open_world,known_0015,0,48.0,20.30398255519918,0.0,20.30398255519918,50.137086412043345,178.24406920101046,0.0,0.0,0.0,0.0,0.0,99.87477095144752,163.89302230870783,175.47708250814793,0.10416666666666667,0.0,0.16666666666666666,0.0,0.0,974.5911626495606,0.0,974.5911626495606,1.0,0.0,8.0,0.0,1.0,0.0,0.8571428571428571,6.142857142857143,2.4159335036125373,420.0,-0.16807600620485505,-0.1326077296096299,-0.1614222638930463,21.504076276982502,10.714635128768691,28.693236259846344,-0.08915220611665829,0.0,-0.26745661834997486,0.875,0.5727032145078069,0.8070954867724637,0.10224368766285295,38.33670253693724,38.33670253693724,0.3125,0.0,613.3872405909958,613.3872405909958,173.82866490388938,22.5752451286603,22.5752451286603,0.1875,0.0,361.2039220585648,361.2039220585648,116.48322749849285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e92f376d7cc60ff77f3c,unseen_placement_two_path,open_world,known_0015,0,48.0,20.30398255519918,0.0,20.30398255519918,50.137086412043345,178.24406920101046,0.0,0.0,0.0,0.0,0.0,99.87477095144752,163.89302230870783,175.47708250814793,0.10416666666666667,0.0,0.16666666666666666,0.0,0.0,974.5911626495606,0.0,974.5911626495606,1.0,0.0,8.0,0.0,1.0,0.0,0.8571428571428571,6.142857142857143,2.4159335036125373,420.0,-0.16807600620485505,-0.1326077296096299,-0.1614222638930463,21.504076276982502,10.714635128768691,28.693236259846344,-0.08915220611665829,0.0,-0.26745661834997486,0.875,0.5727032145078069,0.8070954867724637,0.10224368766285295,38.33670253693724,38.33670253693724,0.3125,0.0,613.3872405909958,613.3872405909958,173.82866490388938,22.5752451286603,22.5752451286603,0.1875,0.0,361.2039220585648,361.2039220585648,116.48322749849285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8938aa7cc50b873a7d80,unseen_placement_two_path,open_world,known_0015,0,48.0,20.30398255519918,0.0,20.30398255519918,50.137086412043345,178.24406920101046,0.0,0.0,0.0,0.0,0.0,99.87477095144752,163.89302230870783,175.47708250814793,0.10416666666666667,0.0,0.16666666666666666,0.0,0.0,974.5911626495606,0.0,974.5911626495606,1.0,0.0,8.0,0.0,1.0,0.0,0.8571428571428571,6.142857142857143,2.4159335036125373,420.0,-0.16807600620485505,-0.1326077296096299,-0.1614222638930463,21.504076276982502,10.714635128768691,28.693236259846344,-0.08915220611665829,0.0,-0.26745661834997486,0.875,0.5727032145078069,0.8070954867724637,0.10224368766285295,38.33670253693724,38.33670253693724,0.3125,0.0,613.3872405909958,613.3872405909958,173.82866490388938,22.5752451286603,22.5752451286603,0.1875,0.0,361.2039220585648,361.2039220585648,116.48322749849285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38f9c30b4c1c90df4647,unseen_placement_two_path,open_world,known_0015,0,48.0,14.949557632944822,0.0,14.949557632944822,44.98089700739433,179.01814442486648,0.0,0.0,0.0,0.0,0.0,30.969393693079162,148.52084481638008,175.88734237679162,0.10416666666666667,0.0,0.125,0.0,0.0,717.5787663813514,0.0,717.5787663813514,1.0,0.0,6.0,0.0,1.0,0.0,1.0,7.8,5.491812087098392,420.0,-0.11307477031109865,-0.11581761423367573,0.08150794548828619,17.638303472708444,4.347537242510157,22.862832183615865,-0.04825414098886902,0.0,-0.14476242296660707,0.4583333333333333,0.5529224999708395,0.876718132795803,0.19321634510555902,33.66003887228031,33.66003887228031,0.3125,0.0,538.560621956485,538.560621956485,167.4550792909111,11.188634026554155,11.188634026554155,0.0625,0.0,179.01814442486648,179.01814442486648,44.75453610621662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0a426385ebac5eff4da5,unseen_placement_two_path,open_world,known_0015,0,48.0,14.949557632944822,0.0,14.949557632944822,44.98089700739433,179.01814442486648,0.0,0.0,0.0,0.0,0.0,30.969393693079162,148.52084481638008,175.88734237679162,0.10416666666666667,0.0,0.125,0.0,0.0,717.5787663813514,0.0,717.5787663813514,1.0,0.0,6.0,0.0,1.0,0.0,1.0,7.8,5.491812087098392,420.0,-0.11307477031109865,-0.11581761423367573,0.08150794548828619,17.638303472708444,4.347537242510157,22.862832183615865,-0.04825414098886902,0.0,-0.14476242296660707,0.4583333333333333,0.5529224999708395,0.876718132795803,0.19321634510555902,33.66003887228031,33.66003887228031,0.3125,0.0,538.560621956485,538.560621956485,167.4550792909111,11.188634026554155,11.188634026554155,0.0625,0.0,179.01814442486648,179.01814442486648,44.75453610621662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23dbca3bb506db280c03,unseen_placement_two_path,open_world,known_0017,0,48.0,168.43484301301046,0.0,168.43484301301046,287.01718762363606,1080.0,0.0,0.0,0.0,0.0,240.144831080524,643.520790654237,810.0,995.4000000000002,0.10416666666666667,0.0,0.375,0.0,0.0,8084.872464624502,0.0,8084.872464624502,2.0,0.0,15.0,0.0,1.2,0.0,0.6470588235294118,2.6470588235294117,1.1345471483521123,840.0,-0.3253745900826423,-0.33120726078526724,0.5251333206290697,179.7502676339828,127.5,198.05426140504858,-0.0831806791373335,0.0,-0.24954203741200048,0.6666666666666666,0.6156764761726675,0.4731640635348948,0.089932465572315,16.611180904625883,16.611180904625883,0.1875,0.0,265.7788944740141,265.7788944740141,86.53730300199936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.6933481344055,488.6933481344055,0.9375,0.0,7819.093570150488,7819.093570150488,945.0
62c8c7598f338cc86916,unseen_placement_two_path,open_world,known_0017,0,48.0,78.35669436139356,0.0,78.35669436139356,158.37596244161,655.57593821111,0.0,0.0,0.0,0.0,67.32131581650378,269.4111286520604,477.4104364961611,606.9021025418766,0.10416666666666667,0.0,0.3125,0.0,0.0,3761.121329346891,0.0,3761.121329346891,2.0,0.0,13.0,0.0,1.1538461538461537,0.0,0.7857142857142857,3.0,1.1338934190276817,840.0,-0.19330345017536274,-0.2469999091691956,0.15414241128219058,84.71140110650991,88.03530931514155,62.32337266252921,-0.08544406955309804,0.0,-0.2563322086592941,0.6666666666666666,0.5745650590963423,0.6341546061729731,0.09375540591779218,9.484213518906188,9.484213518906188,0.1875,0.0,151.747416302499,151.747416302499,67.32131581650378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.5858695652745,225.5858695652745,0.75,0.0,3609.373913044392,3609.373913044392,577.9049238453117
7997f855e9c471ac61ba,unseen_placement_two_path,open_world,known_0017,0,48.0,55.640127700405344,0.0,55.640127700405344,101.55375076296724,352.014585723379,0.0,0.0,0.0,0.0,76.84189048272515,239.60699457780834,293.37221288536074,346.16198131184956,0.10416666666666667,0.0,0.2916666666666667,0.0,0.0,2670.7261296194565,0.0,2670.7261296194565,2.0,0.0,11.0,0.0,1.2727272727272727,0.0,0.7692307692307693,3.230769230769231,1.4756404687116058,840.0,-0.12093274485985098,-0.3173753273055048,0.056560878609017505,63.64559105866958,50.95141938001723,52.32337266252921,-0.15820411096044915,0.0,-0.4746123328813474,0.6666666666666666,0.5465481556971389,0.7132944351422762,0.15823902618578103,37.71022176899373,37.71022176899373,0.25,0.0,603.3635483038997,603.3635483038997,182.4182316115398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.2101613322223,129.2101613322223,0.625,0.0,2067.362581315557,2067.362581315557,342.67532336455537
8979a6abb611a5c15739,unseen_placement_two_path,open_world,known_0017,0,48.0,63.714398335306875,0.0,63.714398335306875,103.33612879276588,352.014585723379,0.0,0.0,0.0,0.0,125.71604735081655,228.41031916327023,296.99018801681984,346.16198131184956,0.10416666666666667,0.0,0.3541666666666667,0.0,0.0,3058.29112009473,0.0,3058.29112009473,2.0,0.0,14.0,0.0,1.2142857142857142,0.0,0.6875,2.8125,1.184205957593526,840.0,-0.29007094652924853,-0.3124315438108592,0.3265896082062999,77.39559105866958,50.95141938001723,62.79618456723381,-0.11537740672275094,0.0,-0.34613222016825285,0.6666666666666666,0.608845594755124,0.6297300639817842,0.07164261981070562,25.210221768993733,25.210221768993733,0.25,0.0,403.36354830389973,403.36354830389973,128.7203159401588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.9329732369269,165.9329732369269,0.8125,0.0,2654.9275717908304,2654.9275717908304,342.67532336455537
bf5be64868d0d82657cf,unseen_placement_two_path,open_world,known_0017,0,48.0,46.61899808007189,0.0,46.61899808007189,98.20403248773185,352.014585723379,0.0,0.0,0.0,0.0,6.394831080524,190.31584618873765,301.7627359344423,346.16198131184956,0.10416666666666667,0.0,0.25,0.0,0.0,2237.7119078434507,0.0,2237.7119078434507,2.0,0.0,10.0,0.0,1.2,0.0,0.8181818181818182,3.8181818181818183,2.1242402628268953,840.0,-0.20499889985333988,-0.23747989838469183,0.14205865624630934,63.64559105866958,36.388030519016866,39.82337266252921,-0.1243233750252911,0.0,-0.3729701250758733,0.6666666666666666,0.579512103175245,0.7572316589690761,0.1467159645804794,18.102468450582933,18.102468450582933,0.1875,0.0,289.6394952093269,289.6394952093269,128.7203159401588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.75452578963272,121.75452578963272,0.5625,0.0,1948.0724126341236,1948.0724126341236,342.67532336455537
2f1c4bc8725e13158d2a,unseen_placement_two_path,open_world,known_0017,0,48.0,68.43102754041983,0.0,68.43102754041983,147.96090993800615,552.014585723379,0.0,0.0,0.0,0.0,34.332927168327615,273.792375260492,452.93639886103665,546.1619813118496,0.10416666666666667,0.0,0.2916666666666667,0.0,0.0,3284.689321940152,0.0,3284.689321940152,2.0,0.0,11.0,0.0,1.2727272727272727,0.0,0.7692307692307693,3.230769230769231,1.4756404687116058,840.0,-0.1736603872969877,-0.22529595321269613,0.1347349547572321,76.1570403880646,51.81266957066566,77.32337266252921,-0.14107152006338758,0.0,-0.42321456019016274,0.6666666666666666,0.5662693011455036,0.6834329609156762,0.16554615318606697,11.082921289037188,11.082921289037188,0.25,0.0,177.326740624595,177.326740624595,67.32131581650378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.2101613322223,194.2101613322223,0.625,0.0,3107.362581315557,3107.362581315557,542.6753233645554
