trace_id,protocol_name,scenario_id,workload_name,trial_id,probe_index,release_ns,attacker_only_success,combined_success,attacker_only_completion_ns,combined_completion_ns,attacker_only_turnaround_ns,combined_turnaround_ns,excess_turnaround_ns,affected,speedup,failure_transition
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,15,6330.0,True,True,6480.0,6480.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,16,6750.0,True,True,6900.0,6900.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,17,7170.0,True,True,7320.0,7320.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,18,7590.0,True,True,7740.0,7740.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,19,8010.0,True,True,8160.0,8160.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,20,8430.0,True,True,8580.0,8580.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,21,8850.0,True,True,9000.0,9000.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,22,9270.0,True,True,9420.0,9420.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,23,9690.0,True,True,9840.0,9840.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,24,10110.0,True,True,10260.0,10260.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,25,10530.0,True,True,10680.0,10680.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,26,10950.0,True,True,11100.0,11100.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,27,11370.0,True,True,11520.0,11520.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,28,11790.0,True,True,11940.0,11940.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,29,12210.0,True,True,12360.0,12360.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,30,12630.0,True,True,12780.0,12780.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,31,13050.0,True,True,13200.0,13200.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,32,13470.0,True,True,13620.0,13620.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,33,13890.0,True,True,14040.0,14040.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,34,14310.0,True,True,14460.0,14460.0,150.0,150.0,0.0,False,False,False
trace::direct_coherent_remote_cx::direct_coherent_remote_cx__isolated::sparse_periodic::1,direct_coherent_remote_cx,direct_coherent_remote_cx__isolated,sparse_periodic,1,35,14730.0,True,True,14880.0,14880.0,150.0,150.0,0.0,False,False,False
