run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,21,cx,"1,4",module_0,module_1,1605,1605,1715,0,110,110
victim_present,1,23,cx,"1,4",module_0,module_1,1615,1715,1825,100,210,110
victim_present,2,31,cx,"2,5",module_0,module_1,1655,1825,1935,170,280,110
victim_present,3,33,cx,"2,5",module_0,module_1,1665,1935,2045,270,380,110
victim_present,4,45,cx,"3,6",module_0,module_1,1725,2045,2155,320,430,110
victim_present,5,47,cx,"3,6",module_0,module_1,1735,2155,2265,420,530,110
victim_present,6,59,cx,"0,8",module_0,module_2,1795,2265,2375,470,580,110
victim_present,7,61,cx,"0,8",module_0,module_2,1805,2375,2485,570,680,110
victim_present,8,69,cx,"7,8",module_1,module_2,1845,2485,2595,640,750,110
victim_present,9,71,cx,"7,8",module_1,module_2,1855,2595,2705,740,850,110
victim_present,10,77,cx,"0,8",module_0,module_2,1885,2815,2925,930,1040,110
victim_present,11,79,cx,"0,8",module_0,module_2,1895,2925,3035,1030,1140,110
victim_present,12,87,cx,"5,9",module_1,module_2,1935,3035,3145,1100,1210,110
victim_present,13,89,cx,"5,9",module_1,module_2,1945,3145,3255,1200,1310,110
victim_present,14,95,cx,"2,5",module_0,module_1,1975,3255,3365,1280,1390,110
victim_present,15,97,cx,"2,5",module_0,module_1,1985,3365,3475,1380,1490,110
victim_present,16,103,cx,"7,9",module_1,module_2,2015,3475,3585,1460,1570,110
victim_present,17,105,cx,"7,9",module_1,module_2,2025,3585,3695,1560,1670,110
victim_present,18,110,cx,"7,8",module_1,module_2,2050,3695,3805,1645,1755,110
victim_present,19,112,cx,"7,8",module_1,module_2,2060,3805,3915,1745,1855,110
victim_present,20,123,cx,"5,9",module_1,module_2,2115,3915,4025,1800,1910,110
victim_present,21,125,cx,"5,9",module_1,module_2,2125,4025,4135,1900,2010,110
victim_present,22,131,cx,"7,9",module_1,module_2,2155,4135,4245,1980,2090,110
victim_present,23,133,cx,"7,9",module_1,module_2,2165,4245,4355,2080,2190,110
victim_present,24,146,cx,"4,10",module_1,module_2,2230,4355,4465,2125,2235,110
victim_present,25,148,cx,"4,10",module_1,module_2,2240,4465,4575,2225,2335,110
victim_present,26,154,cx,"1,4",module_0,module_1,2270,4575,4685,2305,2415,110
victim_present,27,156,cx,"1,4",module_0,module_1,2280,4685,4795,2405,2515,110
victim_present,28,161,cx,"6,10",module_1,module_2,2305,4905,5015,2600,2710,110
victim_present,29,163,cx,"6,10",module_1,module_2,2315,5015,5125,2700,2810,110
victim_present,30,169,cx,"3,6",module_0,module_1,2345,5125,5235,2780,2890,110
victim_present,31,171,cx,"3,6",module_0,module_1,2355,5235,5345,2880,2990,110
victim_present,32,182,cx,"4,10",module_1,module_2,2410,5345,5455,2935,3045,110
victim_present,33,184,cx,"4,10",module_1,module_2,2420,5455,5565,3035,3145,110
victim_present,34,190,cx,"6,10",module_1,module_2,2450,5565,5675,3115,3225,110
victim_present,35,192,cx,"6,10",module_1,module_2,2460,5675,5785,3215,3325,110
victim_present,36,203,barrier,"0,1,2,3,4,5,6,7,8,9,10",module_0,"module_1,module_2",2515,5785,5905,3270,3390,120
