scenario_name,workload_name,trial_id,physical_resource,logical_component,sharing_mode,component_capacity,cross_tenant_capable,busy_time_ns,attacker_busy_time_ns,victim_busy_time_ns,interval_count,analysis_horizon_ns,utilization
fully_isolated_interconnect_control,layered_bursty,0,attacker::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,11472.0,11472.0,0.0,48,20019.0,0.5730555971826765
fully_isolated_interconnect_control,layered_bursty,0,attacker::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,6576.0,6576.0,0.0,48,20000.0,0.3288
fully_isolated_interconnect_control,layered_bursty,0,attacker::endpoint::local_route::lane0,local_route,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,0,attacker::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,0,attacker::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1920.0,1920.0,0.0,48,20019.0,0.09590888655777012
fully_isolated_interconnect_control,layered_bursty,0,attacker::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,384.0,384.0,0.0,48,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,0,attacker::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,0,attacker::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,5712.0,5712.0,0.0,48,20000.0,0.2856
fully_isolated_interconnect_control,layered_bursty,0,attacker::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,0,attacker::interconnect::switch_path::lane0,switch_path,dedicated,1,False,4560.0,4560.0,0.0,48,20000.0,0.228
fully_isolated_interconnect_control,layered_bursty,0,attacker::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,3840.0,3840.0,0.0,48,20000.0,0.192
fully_isolated_interconnect_control,layered_bursty,0,victim::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,7648.0,0.0,7648.0,32,20000.0,0.3824
fully_isolated_interconnect_control,layered_bursty,0,victim::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,4384.0,0.0,4384.0,32,20000.0,0.2192
fully_isolated_interconnect_control,layered_bursty,0,victim::endpoint::local_route::lane0,local_route,dedicated,1,False,5256.0,0.0,5256.0,32,20000.0,0.2628
fully_isolated_interconnect_control,layered_bursty,0,victim::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,960.0,0.0,960.0,32,20000.0,0.048
fully_isolated_interconnect_control,layered_bursty,0,victim::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1280.0,0.0,1280.0,32,20000.0,0.064
fully_isolated_interconnect_control,layered_bursty,0,victim::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,256.0,0.0,256.0,32,20000.0,0.0128
fully_isolated_interconnect_control,layered_bursty,0,victim::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,384.0,0.0,384.0,32,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,0,victim::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,3808.0,0.0,3808.0,32,20000.0,0.1904
fully_isolated_interconnect_control,layered_bursty,0,victim::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,384.0,0.0,384.0,32,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,0,victim::interconnect::switch_path::lane0,switch_path,dedicated,1,False,3040.0,0.0,3040.0,32,20000.0,0.152
fully_isolated_interconnect_control,layered_bursty,0,victim::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,2560.0,0.0,2560.0,32,20000.0,0.128
fully_isolated_interconnect_control,layered_bursty,1,attacker::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,11472.0,11472.0,0.0,48,20019.0,0.5730555971826765
fully_isolated_interconnect_control,layered_bursty,1,attacker::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,6576.0,6576.0,0.0,48,20000.0,0.3288
fully_isolated_interconnect_control,layered_bursty,1,attacker::endpoint::local_route::lane0,local_route,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,1,attacker::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,1,attacker::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1920.0,1920.0,0.0,48,20019.0,0.09590888655777012
fully_isolated_interconnect_control,layered_bursty,1,attacker::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,384.0,384.0,0.0,48,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,1,attacker::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,1,attacker::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,5712.0,5712.0,0.0,48,20000.0,0.2856
fully_isolated_interconnect_control,layered_bursty,1,attacker::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,1,attacker::interconnect::switch_path::lane0,switch_path,dedicated,1,False,4560.0,4560.0,0.0,48,20000.0,0.228
fully_isolated_interconnect_control,layered_bursty,1,attacker::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,3840.0,3840.0,0.0,48,20000.0,0.192
fully_isolated_interconnect_control,layered_bursty,1,victim::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,7887.000000000001,0.0,7887.000000000001,33,20209.989971685474,0.3902525439671082
fully_isolated_interconnect_control,layered_bursty,1,victim::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,4521.0,0.0,4521.0,33,20127.989971685474,0.2246125920352603
fully_isolated_interconnect_control,layered_bursty,1,victim::endpoint::local_route::lane0,local_route,dedicated,1,False,5286.000000000001,0.0,5286.000000000001,33,20000.0,0.26430000000000003
fully_isolated_interconnect_control,layered_bursty,1,victim::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,990.0,0.0,990.0,33,20169.989971685474,0.04908282063549644
fully_isolated_interconnect_control,layered_bursty,1,victim::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1320.000000000001,0.0,1320.000000000001,33,20209.989971685474,0.06531423329993447
fully_isolated_interconnect_control,layered_bursty,1,victim::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,264.0,0.0,264.0,33,20008.989971685474,0.013194069284535792
fully_isolated_interconnect_control,layered_bursty,1,victim::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,396.0,0.0,396.0,33,20139.989971685474,0.01966237324629907
fully_isolated_interconnect_control,layered_bursty,1,victim::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,3927.0,0.0,3927.0,33,20127.989971685474,0.195101448556175
fully_isolated_interconnect_control,layered_bursty,1,victim::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,396.0,0.0,396.0,33,20032.989971685474,0.019767393712057182
fully_isolated_interconnect_control,layered_bursty,1,victim::interconnect::switch_path::lane0,switch_path,dedicated,1,False,3135.0,0.0,3135.0,33,20127.989971685474,0.15575325725072794
fully_isolated_interconnect_control,layered_bursty,1,victim::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,2640.0,0.0,2640.0,33,20127.989971685474,0.13116063768482353
fully_isolated_interconnect_control,layered_bursty,2,attacker::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,11472.0,11472.0,0.0,48,20019.0,0.5730555971826765
fully_isolated_interconnect_control,layered_bursty,2,attacker::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,6576.0,6576.0,0.0,48,20000.0,0.3288
fully_isolated_interconnect_control,layered_bursty,2,attacker::endpoint::local_route::lane0,local_route,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,2,attacker::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,2,attacker::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1920.0,1920.0,0.0,48,20019.0,0.09590888655777012
fully_isolated_interconnect_control,layered_bursty,2,attacker::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,384.0,384.0,0.0,48,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,2,attacker::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,2,attacker::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,5712.0,5712.0,0.0,48,20000.0,0.2856
fully_isolated_interconnect_control,layered_bursty,2,attacker::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,2,attacker::interconnect::switch_path::lane0,switch_path,dedicated,1,False,4560.0,4560.0,0.0,48,20000.0,0.228
fully_isolated_interconnect_control,layered_bursty,2,attacker::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,3840.0,3840.0,0.0,48,20000.0,0.192
fully_isolated_interconnect_control,layered_bursty,2,victim::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,7648.0,0.0,7648.0,32,20000.0,0.3824
fully_isolated_interconnect_control,layered_bursty,2,victim::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,4384.0,0.0,4384.0,32,20000.0,0.2192
fully_isolated_interconnect_control,layered_bursty,2,victim::endpoint::local_route::lane0,local_route,dedicated,1,False,5256.0,0.0,5256.0,32,20000.0,0.2628
fully_isolated_interconnect_control,layered_bursty,2,victim::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,960.0,0.0,960.0,32,20000.0,0.048
fully_isolated_interconnect_control,layered_bursty,2,victim::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1280.0000000000002,0.0,1280.0000000000002,32,20000.0,0.06400000000000002
fully_isolated_interconnect_control,layered_bursty,2,victim::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,256.0,0.0,256.0,32,20000.0,0.0128
fully_isolated_interconnect_control,layered_bursty,2,victim::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,384.0,0.0,384.0,32,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,2,victim::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,3808.0,0.0,3808.0,32,20000.0,0.1904
fully_isolated_interconnect_control,layered_bursty,2,victim::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,384.0,0.0,384.0,32,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,2,victim::interconnect::switch_path::lane0,switch_path,dedicated,1,False,3040.0,0.0,3040.0,32,20000.0,0.152
fully_isolated_interconnect_control,layered_bursty,2,victim::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,2560.0,0.0,2560.0,32,20000.0,0.128
fully_isolated_interconnect_control,layered_bursty,3,attacker::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,11472.0,11472.0,0.0,48,20019.0,0.5730555971826765
fully_isolated_interconnect_control,layered_bursty,3,attacker::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,6576.0,6576.0,0.0,48,20000.0,0.3288
fully_isolated_interconnect_control,layered_bursty,3,attacker::endpoint::local_route::lane0,local_route,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,3,attacker::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,3,attacker::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1920.0,1920.0,0.0,48,20019.0,0.09590888655777012
fully_isolated_interconnect_control,layered_bursty,3,attacker::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,384.0,384.0,0.0,48,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,3,attacker::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,3,attacker::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,5712.0,5712.0,0.0,48,20000.0,0.2856
fully_isolated_interconnect_control,layered_bursty,3,attacker::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,3,attacker::interconnect::switch_path::lane0,switch_path,dedicated,1,False,4560.0,4560.0,0.0,48,20000.0,0.228
fully_isolated_interconnect_control,layered_bursty,3,attacker::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,3840.0,3840.0,0.0,48,20000.0,0.192
fully_isolated_interconnect_control,layered_bursty,3,victim::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,7648.0,0.0,7648.0,32,20000.0,0.3824
fully_isolated_interconnect_control,layered_bursty,3,victim::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,4384.0,0.0,4384.0,32,20000.0,0.2192
fully_isolated_interconnect_control,layered_bursty,3,victim::endpoint::local_route::lane0,local_route,dedicated,1,False,5256.0,0.0,5256.0,32,20000.0,0.2628
fully_isolated_interconnect_control,layered_bursty,3,victim::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,960.0,0.0,960.0,32,20000.0,0.048
fully_isolated_interconnect_control,layered_bursty,3,victim::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1280.0,0.0,1280.0,32,20000.0,0.064
fully_isolated_interconnect_control,layered_bursty,3,victim::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,256.0,0.0,256.0,32,20000.0,0.0128
fully_isolated_interconnect_control,layered_bursty,3,victim::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,384.0,0.0,384.0,32,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,3,victim::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,3808.0,0.0,3808.0,32,20000.0,0.1904
fully_isolated_interconnect_control,layered_bursty,3,victim::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,384.0,0.0,384.0,32,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,3,victim::interconnect::switch_path::lane0,switch_path,dedicated,1,False,3040.0,0.0,3040.0,32,20000.0,0.152
fully_isolated_interconnect_control,layered_bursty,3,victim::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,2560.0,0.0,2560.0,32,20000.0,0.128
fully_isolated_interconnect_control,layered_bursty,4,attacker::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,11472.0,11472.0,0.0,48,20019.0,0.5730555971826765
fully_isolated_interconnect_control,layered_bursty,4,attacker::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,6576.0,6576.0,0.0,48,20000.0,0.3288
fully_isolated_interconnect_control,layered_bursty,4,attacker::endpoint::local_route::lane0,local_route,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,4,attacker::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,4,attacker::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1920.0,1920.0,0.0,48,20019.0,0.09590888655777012
fully_isolated_interconnect_control,layered_bursty,4,attacker::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,384.0,384.0,0.0,48,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,4,attacker::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,4,attacker::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,5712.0,5712.0,0.0,48,20000.0,0.2856
fully_isolated_interconnect_control,layered_bursty,4,attacker::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,4,attacker::interconnect::switch_path::lane0,switch_path,dedicated,1,False,4560.0,4560.0,0.0,48,20000.0,0.228
fully_isolated_interconnect_control,layered_bursty,4,attacker::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,3840.0,3840.0,0.0,48,20000.0,0.192
fully_isolated_interconnect_control,layered_bursty,4,victim::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,7648.0,0.0,7648.0,32,20000.0,0.3824
fully_isolated_interconnect_control,layered_bursty,4,victim::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,4384.0,0.0,4384.0,32,20000.0,0.2192
fully_isolated_interconnect_control,layered_bursty,4,victim::endpoint::local_route::lane0,local_route,dedicated,1,False,5256.0,0.0,5256.0,32,20000.0,0.2628
fully_isolated_interconnect_control,layered_bursty,4,victim::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,960.0,0.0,960.0,32,20000.0,0.048
fully_isolated_interconnect_control,layered_bursty,4,victim::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1280.0,0.0,1280.0,32,20000.0,0.064
fully_isolated_interconnect_control,layered_bursty,4,victim::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,256.0,0.0,256.0,32,20000.0,0.0128
fully_isolated_interconnect_control,layered_bursty,4,victim::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,384.0,0.0,384.0,32,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,4,victim::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,3808.0,0.0,3808.0,32,20000.0,0.1904
fully_isolated_interconnect_control,layered_bursty,4,victim::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,384.0,0.0,384.0,32,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,4,victim::interconnect::switch_path::lane0,switch_path,dedicated,1,False,3040.0,0.0,3040.0,32,20000.0,0.152
fully_isolated_interconnect_control,layered_bursty,4,victim::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,2560.0,0.0,2560.0,32,20000.0,0.128
fully_isolated_interconnect_control,layered_bursty,5,attacker::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,11472.0,11472.0,0.0,48,20019.0,0.5730555971826765
fully_isolated_interconnect_control,layered_bursty,5,attacker::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,6576.0,6576.0,0.0,48,20000.0,0.3288
fully_isolated_interconnect_control,layered_bursty,5,attacker::endpoint::local_route::lane0,local_route,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,5,attacker::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,5,attacker::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1920.0,1920.0,0.0,48,20019.0,0.09590888655777012
fully_isolated_interconnect_control,layered_bursty,5,attacker::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,384.0,384.0,0.0,48,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,5,attacker::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,5,attacker::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,5712.0,5712.0,0.0,48,20000.0,0.2856
fully_isolated_interconnect_control,layered_bursty,5,attacker::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,5,attacker::interconnect::switch_path::lane0,switch_path,dedicated,1,False,4560.0,4560.0,0.0,48,20000.0,0.228
fully_isolated_interconnect_control,layered_bursty,5,attacker::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,3840.0,3840.0,0.0,48,20000.0,0.192
fully_isolated_interconnect_control,layered_bursty,5,victim::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,8604.0,0.0,8604.0,36,20286.931311062533,0.4241154006031562
fully_isolated_interconnect_control,layered_bursty,5,victim::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,4931.999999999999,0.0,4931.999999999999,36,20204.931311062533,0.24409882538425892
fully_isolated_interconnect_control,layered_bursty,5,victim::endpoint::local_route::lane0,local_route,dedicated,1,False,5913.0,0.0,5913.0,36,20067.931311062533,0.2946492046611916
fully_isolated_interconnect_control,layered_bursty,5,victim::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,1080.0,0.0,1080.0,36,20246.931311062533,0.05334141670199221
fully_isolated_interconnect_control,layered_bursty,5,victim::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1440.0,0.0,1440.0,36,20286.931311062533,0.07098165700471235
fully_isolated_interconnect_control,layered_bursty,5,victim::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,288.0,0.0,288.0,36,20085.931311062533,0.014338394149609635
fully_isolated_interconnect_control,layered_bursty,5,victim::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,432.0,0.0,432.0,36,20216.931311062533,0.021368228113017987
fully_isolated_interconnect_control,layered_bursty,5,victim::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,4283.999999999999,0.0,4283.999999999999,36,20204.931311062533,0.21202744686661906
fully_isolated_interconnect_control,layered_bursty,5,victim::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,432.0,0.0,432.0,36,20109.931311062533,0.021481923200918917
fully_isolated_interconnect_control,layered_bursty,5,victim::interconnect::switch_path::lane0,switch_path,dedicated,1,False,3419.999999999999,0.0,3419.999999999999,36,20204.931311062533,0.16926560884309924
fully_isolated_interconnect_control,layered_bursty,5,victim::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,2879.999999999999,0.0,2879.999999999999,36,20204.931311062533,0.14253946007839935
fully_isolated_interconnect_control,layered_bursty,6,attacker::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,11472.0,11472.0,0.0,48,20019.0,0.5730555971826765
fully_isolated_interconnect_control,layered_bursty,6,attacker::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,6576.0,6576.0,0.0,48,20000.0,0.3288
fully_isolated_interconnect_control,layered_bursty,6,attacker::endpoint::local_route::lane0,local_route,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,6,attacker::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,6,attacker::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1920.0,1920.0,0.0,48,20019.0,0.09590888655777012
fully_isolated_interconnect_control,layered_bursty,6,attacker::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,384.0,384.0,0.0,48,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,6,attacker::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,6,attacker::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,5712.0,5712.0,0.0,48,20000.0,0.2856
fully_isolated_interconnect_control,layered_bursty,6,attacker::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,6,attacker::interconnect::switch_path::lane0,switch_path,dedicated,1,False,4560.0,4560.0,0.0,48,20000.0,0.228
fully_isolated_interconnect_control,layered_bursty,6,attacker::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,3840.0,3840.0,0.0,48,20000.0,0.192
fully_isolated_interconnect_control,layered_bursty,6,victim::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,7647.999999999998,0.0,7647.999999999998,32,20000.0,0.3823999999999999
fully_isolated_interconnect_control,layered_bursty,6,victim::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,4384.0,0.0,4384.0,32,20000.0,0.2192
fully_isolated_interconnect_control,layered_bursty,6,victim::endpoint::local_route::lane0,local_route,dedicated,1,False,5255.999999999998,0.0,5255.999999999998,32,20000.0,0.2627999999999999
fully_isolated_interconnect_control,layered_bursty,6,victim::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,960.0,0.0,960.0,32,20000.0,0.048
fully_isolated_interconnect_control,layered_bursty,6,victim::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1280.0000000000002,0.0,1280.0000000000002,32,20000.0,0.06400000000000002
fully_isolated_interconnect_control,layered_bursty,6,victim::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,256.0,0.0,256.0,32,20000.0,0.0128
fully_isolated_interconnect_control,layered_bursty,6,victim::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,383.9999999999982,0.0,383.9999999999982,32,20000.0,0.019199999999999908
fully_isolated_interconnect_control,layered_bursty,6,victim::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,3808.0,0.0,3808.0,32,20000.0,0.1904
fully_isolated_interconnect_control,layered_bursty,6,victim::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,384.0,0.0,384.0,32,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,6,victim::interconnect::switch_path::lane0,switch_path,dedicated,1,False,3040.0,0.0,3040.0,32,20000.0,0.152
fully_isolated_interconnect_control,layered_bursty,6,victim::interconnect::transmission_segment::lane0,transmission_segment,dedicated,1,False,2560.0,0.0,2560.0,32,20000.0,0.128
fully_isolated_interconnect_control,layered_bursty,7,attacker::endpoint::communication_qubit::lane0,communication_qubit,dedicated,1,False,11472.0,11472.0,0.0,48,20019.0,0.5730555971826765
fully_isolated_interconnect_control,layered_bursty,7,attacker::endpoint::endpoint_port::lane0,endpoint_port,dedicated,1,False,6576.0,6576.0,0.0,48,20000.0,0.3288
fully_isolated_interconnect_control,layered_bursty,7,attacker::endpoint::local_route::lane0,local_route,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,7,attacker::endpoint::receiver_engine::lane0,receiver_engine,dedicated,1,False,1440.0,1440.0,0.0,48,20000.0,0.072
fully_isolated_interconnect_control,layered_bursty,7,attacker::endpoint::reset_engine::lane0,reset_engine,dedicated,1,False,1920.0,1920.0,0.0,48,20019.0,0.09590888655777012
fully_isolated_interconnect_control,layered_bursty,7,attacker::interconnect::controller_admission::lane0,controller_admission,dedicated,1,False,384.0,384.0,0.0,48,20000.0,0.0192
fully_isolated_interconnect_control,layered_bursty,7,attacker::interconnect::destination_link_interface::lane0,destination_link_interface,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,7,attacker::interconnect::source_link_interface::lane0,source_link_interface,dedicated,1,False,5712.0,5712.0,0.0,48,20000.0,0.2856
fully_isolated_interconnect_control,layered_bursty,7,attacker::interconnect::switch_arbiter::lane0,switch_arbiter,dedicated,1,False,576.0,576.0,0.0,48,20000.0,0.0288
fully_isolated_interconnect_control,layered_bursty,7,attacker::interconnect::switch_path::lane0,switch_path,dedicated,1,False,4560.0,4560.0,0.0,48,20000.0,0.228
