scenario_name,logical_component,sharing_mode,component_capacity,cross_tenant_capable,physical_lane_trial_count,mean_lane_utilization,max_lane_utilization,mean_busy_time_ns,mean_interval_count
shared_switch_arbiter_capacity1,controller_admission,dedicated,1,False,60,0.016170691138778573,0.0192,323.46666666666664,40.43333333333333
shared_switch_arbiter_capacity1,destination_link_interface,dedicated,1,False,60,0.024240187914002363,0.0288,485.19999999999993,40.43333333333333
shared_switch_arbiter_capacity1,endpoint_port,dedicated,1,False,60,0.2770439055094448,0.33092447458286095,5545.016181799631,40.43333333333333
shared_switch_arbiter_capacity1,local_route,dedicated,1,False,60,0.09700824770441037,0.2946492046611916,1940.8567752317658,40.43333333333333
shared_switch_arbiter_capacity1,receiver_engine,dedicated,1,False,60,0.060586757207349934,0.072,1213.0,40.43333333333333
shared_switch_arbiter_capacity1,reset_engine,dedicated,1,False,60,0.08070738047465473,0.09590888655777012,1617.3333333333333,40.43333333333333
shared_switch_arbiter_capacity1,source_link_interface,dedicated,1,False,60,0.24068107154084514,0.287724474582861,4817.216181799632,40.43333333333333
shared_switch_arbiter_capacity1,switch_arbiter,shared_pool,1,True,30,0.048489744841725954,0.0552,970.4,80.86666666666666
shared_switch_arbiter_capacity1,switch_path,dedicated,1,False,60,0.19191495705649794,0.228,3841.1666666666665,40.43333333333333
shared_switch_arbiter_capacity1,transmission_segment,dedicated,1,False,60,0.1616125954159983,0.192,3234.6666666666665,40.43333333333333
shared_switch_arbiter_capacity2,communication_qubit,dedicated,1,False,60,0.482226598336062,0.5730555971826765,9663.566666666668,40.43333333333333
shared_switch_arbiter_capacity2,controller_admission,dedicated,1,False,60,0.016170691138778573,0.0192,323.46666666666664,40.43333333333333
shared_switch_arbiter_capacity2,destination_link_interface,dedicated,1,False,60,0.024240187914002363,0.0288,485.19999999999993,40.43333333333333
shared_switch_arbiter_capacity2,endpoint_port,dedicated,1,False,60,0.276761569649897,0.3288,5539.366666666667,40.43333333333333
shared_switch_arbiter_capacity2,local_route,dedicated,1,False,60,0.09696207560948875,0.2946492046611916,1939.9333333333334,40.43333333333333
shared_switch_arbiter_capacity2,receiver_engine,dedicated,1,False,60,0.060586757207349934,0.072,1213.0,40.43333333333333
shared_switch_arbiter_capacity2,reset_engine,dedicated,1,False,60,0.08070738047465473,0.09590888655777012,1617.3333333333333,40.43333333333333
shared_switch_arbiter_capacity2,source_link_interface,dedicated,1,False,60,0.24039873568129747,0.2856,4811.566666666667,40.43333333333333
shared_switch_arbiter_capacity2,switch_arbiter,shared_pool,2,True,47,0.03095108833881628,0.054,619.4042553191489,51.61702127659574
shared_switch_arbiter_capacity2,switch_path,dedicated,1,False,60,0.19191495705649794,0.228,3841.1666666666665,40.43333333333333
shared_switch_arbiter_capacity2,transmission_segment,dedicated,1,False,60,0.1616125954159983,0.192,3234.6666666666665,40.43333333333333
shared_switch_path_capacity1,communication_qubit,dedicated,1,False,60,0.5006257985315018,0.6028389808116357,10035.619321030355,40.43333333333333
shared_switch_path_capacity1,controller_admission,dedicated,1,False,60,0.016169283937766947,0.0192,323.46666666666664,40.43333333333333
shared_switch_path_capacity1,destination_link_interface,dedicated,1,False,60,0.02423356149292793,0.0288,485.19999999999993,40.43333333333333
shared_switch_path_capacity1,endpoint_port,dedicated,1,False,60,0.2952795871419413,0.3586116778434067,5911.419321030355,40.43333333333333
shared_switch_path_capacity1,local_route,dedicated,1,False,60,0.09900240350631168,0.30731503042427055,1981.367391341179,40.43333333333333
shared_switch_path_capacity1,receiver_engine,dedicated,1,False,60,0.060567363328503224,0.072,1213.0,40.43333333333333
shared_switch_path_capacity1,reset_engine,dedicated,1,False,60,0.08068090620145608,0.09590888655777012,1617.3333333333333,40.43333333333333
shared_switch_path_capacity1,source_link_interface,dedicated,1,False,60,0.2589252669133601,0.3154116778434067,5183.619321030355,40.43333333333333
shared_switch_path_capacity1,switch_arbiter,dedicated,1,False,60,0.024251615950101366,0.0288,485.2,40.43333333333333
shared_switch_path_capacity1,switch_path,shared_pool,1,True,30,0.383209809591316,0.4363019169329074,7682.333333333333,80.86666666666666
shared_switch_path_capacity1,transmission_segment,dedicated,1,False,60,0.1615747565714719,0.19200000000000003,3234.6666666666665,40.43333333333333
shared_switch_path_capacity2,communication_qubit,dedicated,1,False,60,0.482226598336062,0.5730555971826765,9663.566666666668,40.43333333333333
shared_switch_path_capacity2,controller_admission,dedicated,1,False,60,0.016170691138778573,0.0192,323.46666666666664,40.43333333333333
shared_switch_path_capacity2,destination_link_interface,dedicated,1,False,60,0.024240187914002363,0.0288,485.19999999999993,40.43333333333333
shared_switch_path_capacity2,endpoint_port,dedicated,1,False,60,0.276761569649897,0.3288,5539.366666666667,40.43333333333333
shared_switch_path_capacity2,local_route,dedicated,1,False,60,0.09696207560948875,0.2946492046611916,1939.9333333333334,40.43333333333333
shared_switch_path_capacity2,receiver_engine,dedicated,1,False,60,0.060586757207349934,0.072,1213.0,40.43333333333333
shared_switch_path_capacity2,reset_engine,dedicated,1,False,60,0.08070738047465473,0.09590888655777012,1617.3333333333333,40.43333333333333
shared_switch_path_capacity2,source_link_interface,dedicated,1,False,60,0.24039873568129747,0.2856,4811.566666666667,40.43333333333333
shared_switch_path_capacity2,switch_arbiter,dedicated,1,False,60,0.02425372172520747,0.0288,485.2,40.43333333333333
shared_switch_path_capacity2,switch_path,shared_pool,2,True,60,0.1917755887183703,0.34981025345160005,3841.1666666666665,40.43333333333333
shared_switch_path_capacity2,transmission_segment,dedicated,1,False,60,0.1616125954159983,0.192,3234.6666666666665,40.43333333333333
shared_transmission_segment_capacity1,communication_qubit,dedicated,1,False,60,0.4950324736460108,0.5928804918220828,9922.553312254984,40.43333333333333
shared_transmission_segment_capacity1,controller_admission,dedicated,1,False,60,0.016169628934602144,0.0192,323.46666666666664,40.43333333333333
shared_transmission_segment_capacity1,destination_link_interface,dedicated,1,False,60,0.02423564021145906,0.0288,485.19999999999993,40.43333333333333
shared_transmission_segment_capacity1,endpoint_port,dedicated,1,False,60,0.28965687498906123,0.3486437282893138,5798.353312254984,40.43333333333333
shared_transmission_segment_capacity1,local_route,dedicated,1,False,60,0.09845827990289566,0.30390550006212363,1970.325539188571,40.43333333333333
shared_transmission_segment_capacity1,receiver_engine,dedicated,1,False,60,0.060572544647714006,0.072,1213.0,40.43333333333333
shared_transmission_segment_capacity1,reset_engine,dedicated,1,False,60,0.08068850556630872,0.09590888655777012,1617.3333333333333,40.43333333333333
shared_transmission_segment_capacity1,source_link_interface,dedicated,1,False,60,0.2532994329565211,0.30544372828931377,5070.553312254984,40.43333333333333
shared_transmission_segment_capacity1,switch_arbiter,dedicated,1,False,60,0.024252132214474514,0.0288,485.2,40.43333333333333
shared_transmission_segment_capacity1,switch_path,dedicated,1,False,60,0.20482284357980088,0.24784372828931378,4100.1533122549845,40.43333333333333
shared_transmission_segment_capacity1,transmission_segment,shared_pool,1,True,30,0.32276880082869036,0.3676874656541939,6469.333333333333,80.86666666666666
shared_transmission_segment_capacity2,communication_qubit,dedicated,1,False,60,0.482226598336062,0.5730555971826765,9663.566666666668,40.43333333333333
shared_transmission_segment_capacity2,controller_admission,dedicated,1,False,60,0.016170691138778573,0.0192,323.46666666666664,40.43333333333333
shared_transmission_segment_capacity2,destination_link_interface,dedicated,1,False,60,0.024240187914002363,0.0288,485.19999999999993,40.43333333333333
shared_transmission_segment_capacity2,endpoint_port,dedicated,1,False,60,0.276761569649897,0.3288,5539.366666666667,40.43333333333333
shared_transmission_segment_capacity2,local_route,dedicated,1,False,60,0.09696207560948875,0.2946492046611916,1939.9333333333334,40.43333333333333
shared_transmission_segment_capacity2,receiver_engine,dedicated,1,False,60,0.060586757207349934,0.072,1213.0,40.43333333333333
shared_transmission_segment_capacity2,reset_engine,dedicated,1,False,60,0.08070738047465473,0.09590888655777012,1617.3333333333333,40.43333333333333
shared_transmission_segment_capacity2,source_link_interface,dedicated,1,False,60,0.24039873568129747,0.2856,4811.566666666667,40.43333333333333
shared_transmission_segment_capacity2,switch_arbiter,dedicated,1,False,60,0.02425372172520747,0.0288,485.2,40.43333333333333
shared_transmission_segment_capacity2,switch_path,dedicated,1,False,60,0.19191495705649794,0.228,3841.1666666666665,40.43333333333333
shared_transmission_segment_capacity2,transmission_segment,shared_pool,2,True,60,0.16148405267240815,0.3025385975797622,3234.6666666666665,40.43333333333333
