run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,12,cx,"0,2",module_0,module_1,60,60,170,0,110,110
victim_present,1,14,cx,"0,2",module_0,module_1,70,170,280,100,210,110
victim_present,2,22,cx,"1,3",module_0,module_1,110,280,390,170,280,110
victim_present,3,24,cx,"1,3",module_0,module_1,120,390,500,270,380,110
victim_present,4,36,cx,"2,4",module_1,module_2,180,500,610,320,430,110
victim_present,5,38,cx,"2,4",module_1,module_2,190,610,720,420,530,110
victim_present,6,44,cx,"0,2",module_0,module_1,220,720,830,500,610,110
victim_present,7,46,cx,"0,2",module_0,module_1,230,830,940,600,710,110
victim_present,8,51,cx,"3,4",module_1,module_2,255,940,1050,685,795,110
victim_present,9,53,cx,"3,4",module_1,module_2,265,1050,1160,785,895,110
victim_present,10,59,cx,"1,3",module_0,module_1,295,1160,1270,865,975,110
victim_present,11,61,cx,"1,3",module_0,module_1,305,1270,1380,965,1075,110
victim_present,12,72,cx,"2,4",module_1,module_2,360,1380,1490,1020,1130,110
victim_present,13,74,cx,"2,4",module_1,module_2,370,1490,1600,1120,1230,110
victim_present,14,80,cx,"3,4",module_1,module_2,400,1600,1710,1200,1310,110
victim_present,15,82,cx,"3,4",module_1,module_2,410,1710,1820,1300,1410,110
victim_present,16,93,barrier,"0,1,2,3,4",module_0,"module_1,module_2",465,1820,1940,1355,1475,120
