attacker_request_id,probe_id,window_name,observation_duration_ns,round_start_time_ns,request_release_time_ns,actual_arrival_time_ns,service_start_time_ns,victim_on_completion_time_ns,service_time_ns,victim_on_waiting_time_ns,victim_on_turnaround_time_ns,source_module,target_modules,architecture_request_id,baseline_waiting_time_ns,baseline_turnaround_time_ns,baseline_completion_time_ns,excess_waiting_time_ns,excess_turnaround_time_ns,victim_contention_observed
0,0,random_victim_start,20000,20000,20030,20030,20030,20140,110,0,110,module_3,module_4,0,0,110,20140,0,0,False
1,1,random_victim_start,20000,20420,20450,20450,20450,20560,110,0,110,module_3,module_4,1,0,110,20560,0,0,False
2,2,random_victim_start,20000,20840,20870,20870,21370,21480,110,500,610,module_3,module_4,7,0,110,20980,500,500,True
3,3,random_victim_start,20000,21260,21290,21290,24890,25000,110,3600,3710,module_3,module_4,39,0,110,21400,3600,3600,True
4,4,random_victim_start,20000,21680,21710,21710,27420,27530,110,5710,5820,module_3,module_4,62,0,110,21820,5710,5710,True
5,5,random_victim_start,20000,22100,22130,22130,29180,29290,110,7050,7160,module_3,module_4,78,0,110,22240,7050,7050,True
6,6,random_victim_start,20000,22520,22550,22550,32920,33030,110,10370,10480,module_3,module_4,112,0,110,22660,10370,10370,True
7,7,random_victim_start,20000,22940,22970,22970,36550,36660,110,13580,13690,module_3,module_4,145,0,110,23080,13580,13580,True
8,8,random_victim_start,20000,23360,23390,23390,39850,39960,110,16460,16570,module_3,module_4,175,0,110,23500,16460,16460,True
9,9,random_victim_start,20000,23780,23810,23810,42710,42820,110,18900,19010,module_3,module_4,201,0,110,23920,18900,18900,True
10,10,random_victim_start,20000,24200,24230,24230,45460,45570,110,21230,21340,module_3,module_4,226,0,110,24340,21230,21230,True
11,11,random_victim_start,20000,24620,24650,24650,45690,45800,110,21040,21150,module_3,module_4,228,0,110,24760,21040,21040,True
12,12,random_victim_start,20000,25040,25070,25070,45800,45910,110,20730,20840,module_3,module_4,229,0,110,25180,20730,20730,True
13,13,random_victim_start,20000,25460,25490,25490,45910,46020,110,20420,20530,module_3,module_4,230,0,110,25600,20420,20420,True
14,14,random_victim_start,20000,25880,25910,25910,46020,46130,110,20110,20220,module_3,module_4,231,0,110,26020,20110,20110,True
15,15,random_victim_start,20000,26300,26330,26330,46130,46240,110,19800,19910,module_3,module_4,232,0,110,26440,19800,19800,True
16,16,random_victim_start,20000,26720,26750,26750,46240,46350,110,19490,19600,module_3,module_4,233,0,110,26860,19490,19490,True
17,17,random_victim_start,20000,27140,27170,27170,46350,46460,110,19180,19290,module_3,module_4,234,0,110,27280,19180,19180,True
18,18,random_victim_start,20000,27560,27590,27590,46460,46570,110,18870,18980,module_3,module_4,235,0,110,27700,18870,18870,True
19,19,random_victim_start,20000,27980,28010,28010,46570,46680,110,18560,18670,module_3,module_4,236,0,110,28120,18560,18560,True
20,20,random_victim_start,20000,28400,28430,28430,46680,46790,110,18250,18360,module_3,module_4,237,0,110,28540,18250,18250,True
21,21,random_victim_start,20000,28820,28850,28850,46790,46900,110,17940,18050,module_3,module_4,238,0,110,28960,17940,17940,True
22,22,random_victim_start,20000,29240,29270,29270,46900,47010,110,17630,17740,module_3,module_4,239,0,110,29380,17630,17630,True
23,23,random_victim_start,20000,29660,29690,29690,47010,47120,110,17320,17430,module_3,module_4,240,0,110,29800,17320,17320,True
24,24,random_victim_start,20000,30080,30110,30110,47120,47230,110,17010,17120,module_3,module_4,241,0,110,30220,17010,17010,True
25,25,random_victim_start,20000,30500,30530,30530,47230,47340,110,16700,16810,module_3,module_4,242,0,110,30640,16700,16700,True
26,26,random_victim_start,20000,30920,30950,30950,47340,47450,110,16390,16500,module_3,module_4,243,0,110,31060,16390,16390,True
27,27,random_victim_start,20000,31340,31370,31370,47450,47560,110,16080,16190,module_3,module_4,244,0,110,31480,16080,16080,True
28,28,random_victim_start,20000,31760,31790,31790,47560,47670,110,15770,15880,module_3,module_4,245,0,110,31900,15770,15770,True
29,29,random_victim_start,20000,32180,32210,32210,47670,47780,110,15460,15570,module_3,module_4,246,0,110,32320,15460,15460,True
30,30,random_victim_start,20000,32600,32630,32630,47780,47890,110,15150,15260,module_3,module_4,247,0,110,32740,15150,15150,True
31,31,random_victim_start,20000,33020,33050,33050,47890,48000,110,14840,14950,module_3,module_4,248,0,110,33160,14840,14840,True
32,32,random_victim_start,20000,33440,33470,33470,48000,48110,110,14530,14640,module_3,module_4,249,0,110,33580,14530,14530,True
33,33,random_victim_start,20000,33860,33890,33890,48110,48220,110,14220,14330,module_3,module_4,250,0,110,34000,14220,14220,True
34,34,random_victim_start,20000,34280,34310,34310,48220,48330,110,13910,14020,module_3,module_4,251,0,110,34420,13910,13910,True
35,35,random_victim_start,20000,34700,34730,34730,48330,48440,110,13600,13710,module_3,module_4,252,0,110,34840,13600,13600,True
36,36,random_victim_start,20000,35120,35150,35150,48440,48550,110,13290,13400,module_3,module_4,253,0,110,35260,13290,13290,True
37,37,random_victim_start,20000,35540,35570,35570,48550,48660,110,12980,13090,module_3,module_4,254,0,110,35680,12980,12980,True
38,38,random_victim_start,20000,35960,35990,35990,48660,48770,110,12670,12780,module_3,module_4,255,0,110,36100,12670,12670,True
39,39,random_victim_start,20000,36380,36410,36410,48770,48880,110,12360,12470,module_3,module_4,256,0,110,36520,12360,12360,True
40,40,random_victim_start,20000,36800,36830,36830,48880,48990,110,12050,12160,module_3,module_4,257,0,110,36940,12050,12050,True
41,41,random_victim_start,20000,37220,37250,37250,48990,49100,110,11740,11850,module_3,module_4,258,0,110,37360,11740,11740,True
42,42,random_victim_start,20000,37640,37670,37670,49100,49210,110,11430,11540,module_3,module_4,259,0,110,37780,11430,11430,True
43,43,random_victim_start,20000,38060,38090,38090,49210,49320,110,11120,11230,module_3,module_4,260,0,110,38200,11120,11120,True
44,44,random_victim_start,20000,38480,38510,38510,49320,49430,110,10810,10920,module_3,module_4,261,0,110,38620,10810,10810,True
45,45,random_victim_start,20000,38900,38930,38930,49430,49540,110,10500,10610,module_3,module_4,262,0,110,39040,10500,10500,True
46,46,random_victim_start,20000,39320,39350,39350,49540,49650,110,10190,10300,module_3,module_4,263,0,110,39460,10190,10190,True
47,47,random_victim_start,20000,39740,39770,39770,49650,49760,110,9880,9990,module_3,module_4,264,0,110,39880,9880,9880,True
