victim_qasm,victim_tag,trial_id,configuration_id,subexperiment,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,hub_capacity,attacker_probe_count,attacker_baseline_rejected,attacker_combined_rejected,victim_only_rejected,victim_combined_rejected,attacker_combined_failed_request_count,victim_combined_failed_request_count,baseline_avg_communication_qubit_queue_delay_ns,combined_avg_communication_qubit_queue_delay_ns,avg_excess_communication_qubit_queue_delay_ns,avg_excess_turnaround_time_ns,max_excess_turnaround_time_ns,total_effective_excess_turnaround_time_ns,delayed_or_failed_probe_count,attacker_detection_probability,balanced_detection_accuracy,allocation_change_probability,allocation_conflict_count,redirected_endpoint_count,combined_failed_request_count,combined_request_failure_rate,communication_qubit_utilization,reset_utilization,allocation_hold_utilization,reservation_utilization,effective_communication_qubit_utilization,epr_prefetched_pair_count,epr_used_pair_count,epr_wasted_pair_count,epr_stranded_pair_count,epr_pair_wastage_fraction,jain_grant_fairness,jain_inverse_wait_fairness,victim_only_completion_time_ns,combined_victim_completion_time_ns,victim_slowdown_ratio,victim_failed_in_combined,mean_attacker_reuse_delay_ns,mean_victim_reuse_delay_ns
bv_n19.qasm,bv_n19,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,810,0,6,0.1,0.11087260849276714,0.050396640223985066,0.0,0.40802613159122725,0.5692953803079794,0,0,0,0,0.0,0.6230769230769231,0.5028489797243552,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,210.83333333333334
bv_n19.qasm,bv_n19,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,810,0,6,0.1,0.11087260849276714,0.050396640223985066,0.0,0.40802613159122725,0.5692953803079794,0,0,0,0,0.0,0.6230769230769231,0.5028489797243552,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,210.83333333333334
bv_n19.qasm,bv_n19,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,810,0,6,0.1,0.11087260849276714,0.050396640223985066,0.0,0.40802613159122725,0.5692953803079794,0,0,0,0,0.0,0.6230769230769231,0.5028489797243552,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,210.83333333333334
dnn_n16.qasm,dnn_n16,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8835,0,48,0.4,0.14783014465702288,0.06719552029864675,0.0,0.4818478768082128,0.6968735417638824,0,0,0,0,0.0,0.9,0.502169187190032,11835.0,7525.0,0.6358259400084495,True,276.0416666666667,98.4375
dnn_n16.qasm,dnn_n16,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8835,0,48,0.4,0.14783014465702288,0.06719552029864675,0.0,0.4818478768082128,0.6968735417638824,0,0,0,0,0.0,0.9,0.502169187190032,11835.0,7525.0,0.6358259400084495,True,276.0416666666667,98.4375
dnn_n16.qasm,dnn_n16,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8835,0,48,0.4,0.14783014465702288,0.06719552029864675,0.0,0.4818478768082128,0.6968735417638824,0,0,0,0,0.0,0.9,0.502169187190032,11835.0,7525.0,0.6358259400084495,True,276.0416666666667,98.4375
qft_n18.qasm,qft_n18,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8460,0,34,0.2982456140350877,0.16425571628558097,0.07466168922071861,0.0,0.4856742883807746,0.7245916938870742,0,0,0,0,0.0,0.9615384615384616,0.5008795551438686,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
qft_n18.qasm,qft_n18,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8460,0,34,0.2982456140350877,0.16425571628558097,0.07466168922071861,0.0,0.4856742883807746,0.7245916938870742,0,0,0,0,0.0,0.9615384615384616,0.5008795551438686,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
qft_n18.qasm,qft_n18,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8460,0,34,0.2982456140350877,0.16425571628558097,0.07466168922071861,0.0,0.4856742883807746,0.7245916938870742,0,0,0,0,0.0,0.9615384615384616,0.5008795551438686,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
sat_n11.qasm,sat_n11,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,3805,0,16,0.19047619047619047,0.13961735884274382,0.06346243583761083,0.0,0.4498366775548297,0.6529164722351843,0,0,0,0,0.0,0.8550295857988166,0.5007351585808062,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,121.31944444444444
sat_n11.qasm,sat_n11,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,3805,0,16,0.19047619047619047,0.13961735884274382,0.06346243583761083,0.0,0.4498366775548297,0.6529164722351843,0,0,0,0,0.0,0.8550295857988166,0.5007351585808062,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,121.31944444444444
sat_n11.qasm,sat_n11,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,3805,0,16,0.19047619047619047,0.13961735884274382,0.06346243583761083,0.0,0.4498366775548297,0.6529164722351843,0,0,0,0,0.0,0.8550295857988166,0.5007351585808062,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,121.31944444444444
square_root_n18.qasm,square_root_n18,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,24514,0,65,0.39634146341463417,0.20326644890340645,0.09239384041063929,0.0,0.5424171721885208,0.8380774615025665,0,0,0,0,0.0,0.9990825688073395,0.5003535993900295,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,98.87820512820512
square_root_n18.qasm,square_root_n18,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,24514,0,65,0.39634146341463417,0.20326644890340645,0.09239384041063929,0.0,0.5424171721885208,0.8380774615025665,0,0,0,0,0.0,0.9990825688073395,0.5003535993900295,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,98.87820512820512
square_root_n18.qasm,square_root_n18,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten2__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,2,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,24514,0,65,0.39634146341463417,0.20326644890340645,0.09239384041063929,0.0,0.5424171721885208,0.8380774615025665,0,0,0,0,0.0,0.9990825688073395,0.5003535993900295,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,98.87820512820512
bv_n19.qasm,bv_n19,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,2859,0,15,0.1875,0.12072604474461798,0.054875474883917266,0.0,0.40726044744617984,0.582861967074715,0,0,0,0,0.0,0.5722605986726264,0.33532478518471964,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,160.45833333333334
bv_n19.qasm,bv_n19,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,2366,0,15,0.1875,0.12072604474461798,0.054875474883917266,0.0,0.40726044744617984,0.582861967074715,0,0,0,0,0.0,0.5722605986726264,0.33542833617823814,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,210.83333333333334
bv_n19.qasm,bv_n19,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,2642,0,13,0.1625,0.12278217409412745,0.0558100791336943,0.0,0.40716368179925033,0.585755935027072,0,0,0,0,0.0,0.5963863425003322,0.3353317092764664,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,210.83333333333334
dnn_n16.qasm,dnn_n16,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,12081,0,57,0.40714285714285714,0.15415787252005064,0.07007176023638666,0.0,0.47403967918953144,0.6982693119459688,0,0,0,0,0.0,0.7651893813173387,0.3349154411530125,12675.0,7525.0,0.5936883629191322,True,276.0416666666667,103.57638888888889
dnn_n16.qasm,dnn_n16,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,12725,0,58,0.4142857142857143,0.1533361665958351,0.06969825754356142,0.0,0.47454313642158946,0.697577560560986,0,0,0,0,0.0,0.7521252796420582,0.334876537423748,13143.0,7525.0,0.5725481244769078,True,276.0416666666667,94.06944444444444
dnn_n16.qasm,dnn_n16,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,11815,0,55,0.39285714285714285,0.15576842982090797,0.07080383173677635,0.0,0.47305289462723865,0.6996251561849229,0,0,0,0,0.0,0.789876462228053,0.3349166295673997,11875.0,7525.0,0.6336842105263157,True,276.0416666666667,78.57638888888889
qft_n18.qasm,qft_n18,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,11545,0,47,0.35074626865671643,0.16463099948391535,0.0748322724926888,0.0,0.4789609495957337,0.7184242215723379,0,0,0,0,0.0,0.7471128220313888,0.3340621613106589,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
qft_n18.qasm,qft_n18,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,11265,0,45,0.3358208955223881,0.16756525459991442,0.07616602481814291,0.0,0.4785622593068036,0.7222935387248609,0,0,0,0,0.0,0.7745184316026205,0.33404700118152525,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
qft_n18.qasm,qft_n18,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,11912,0,46,0.34328358208955223,0.16682464454976303,0.07582938388625593,0.0,0.4791038345540715,0.7217578629900905,0,0,0,0,0.0,0.7610062893081762,0.334010097133794,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
sat_n11.qasm,sat_n11,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,21.4375,21.4375,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,5752,0,22,0.21153846153846154,0.1502707205331112,0.068304872969596,0.0,0.4454310703873386,0.6640066638900458,0,0,0,0,0.0,0.7728735632183908,0.3472361885519975,5760.0,3200.0,0.5555555555555556,True,264.2395833333333,96.625
sat_n11.qasm,sat_n11,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,5861,0,27,0.25961538461538464,0.1449721865639709,0.0658964484381686,0.0,0.4456996148908858,0.6565682498930252,0,0,0,0,0.0,0.7096349491322561,0.3339631869131393,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,121.31944444444444
sat_n11.qasm,sat_n11,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,6004,0,27,0.25961538461538464,0.1449721865639709,0.0658964484381686,0.0,0.4456996148908858,0.6565682498930252,0,0,0,0,0.0,0.7096349491322561,0.3339461783566919,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,111.22222222222223
square_root_n18.qasm,square_root_n18,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,175.16666666666666,175.16666666666666,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,28947,0,72,0.391304347826087,0.21086863500213948,0.09584937954642704,0.0,0.530902866923406,0.8376208814719727,0,0,0,0,0.0,0.8240704243857575,0.4131382269420264,12465.0,8145.0,0.6534296028880866,True,250.09375,76.75641025641026
square_root_n18.qasm,square_root_n18,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,28105,0,75,0.4076086956521739,0.20382490437739056,0.09264768380790481,0.0,0.5297067573310668,0.8261793455163621,0,0,0,0,0.0,0.7912753912753913,0.33370879017319294,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,92.72435897435898
square_root_n18.qasm,square_root_n18,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten3__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,3,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,27829,0,75,0.4076086956521739,0.20382490437739056,0.09264768380790481,0.0,0.5297067573310668,0.8261793455163621,0,0,0,0,0.0,0.7912753912753913,0.3336856718331901,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,92.72435897435898
bv_n19.qasm,bv_n19,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,98.0,98.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,5201,0,27,0.27,0.128531412565026,0.0584233693477391,0.0,0.4088515406162465,0.5958063225290116,0,0,0,0,0.0,0.5234774066797643,0.29780012351829543,3334.0,2374.0,0.7120575884823035,True,255.58333333333334,217.66666666666666
bv_n19.qasm,bv_n19,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,5195,0,26,0.26,0.12703862660944207,0.05774483027701912,0.0,0.40671088568084274,0.5914943425673039,0,0,0,0,0.0,0.5385523210070811,0.2515960697125909,1970.0,1010.0,0.5126903553299492,True,276.0416666666667,210.83333333333334
bv_n19.qasm,bv_n19,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,77.1875,77.1875,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,5036,0,25,0.25,0.12956419316843346,0.05889281507656066,0.0,0.4068472712995681,0.5953042795445622,0,0,0,0,0.0,0.5491019133151113,0.3740098078576821,2201.0,1010.0,0.45888232621535663,True,257.3854166666667,122.125
dnn_n16.qasm,dnn_n16,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,16589,0,74,0.4625,0.15235947817684006,0.06925430826220003,0.0,0.4706232887743598,0.6922370752133999,0,0,0,0,0.0,0.6204697986577181,0.25129899574323816,15735.0,7525.0,0.47823323800444867,True,276.0416666666667,113.09027777777777
dnn_n16.qasm,dnn_n16,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,15743,0,67,0.41875,0.1586661496704149,0.07212097712291586,0.0,0.4680108569212873,0.6987979837146181,0,0,0,0,0.0,0.6945872149052361,0.25129098508188247,14615.0,7525.0,0.5148819705781731,True,276.0416666666667,114.6875
dnn_n16.qasm,dnn_n16,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,16692,0,68,0.425,0.15793991416309014,0.07179087007413187,0.0,0.4684354272337105,0.6981662114709325,0,0,0,0,0.0,0.6852331606217616,0.2512317809765847,17636.0,7525.0,0.42668405534134723,True,276.0416666666667,120.97916666666667
qft_n18.qasm,qft_n18,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,19.8125,19.8125,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,14140,0,52,0.33766233766233766,0.17402093834819699,0.07910042652190771,0.0,0.4724777045366421,0.7255990694067468,0,0,0,0,0.0,0.7281634938409854,0.26273466959476033,10520.0,5080.0,0.4828897338403042,True,264.5104166666667,92.14393939393939
qft_n18.qasm,qft_n18,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,14802,0,57,0.37012987012987014,0.1697017892644135,0.07713717693836979,0.0,0.47300198807157057,0.7198409542743539,0,0,0,0,0.0,0.6772962856320184,0.2506237120827197,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
qft_n18.qasm,qft_n18,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,14421,0,52,0.33766233766233766,0.1729479768786127,0.07861271676300578,0.0,0.4707514450867052,0.7223121387283237,0,0,0,0,0.0,0.7285714285714285,0.2505996892046575,10520.0,5080.0,0.4828897338403042,True,276.0416666666667,100.53030303030303
sat_n11.qasm,sat_n11,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8492,0,38,0.3064516129032258,0.14792228607169383,0.06723740275986083,0.0,0.4417497361322857,0.6569094249638403,0,0,0,0,0.0,0.6447001394700139,0.25058998335931015,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,109.93055555555556
sat_n11.qasm,sat_n11,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8547,0,36,0.2903225806451613,0.15107296137339055,0.06866952789699571,0.0,0.44166991806476785,0.6614124073351542,0,0,0,0,0.0,0.6625598904859685,0.2505481772319363,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,81.04166666666667
sat_n11.qasm,sat_n11,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,8271,0,35,0.28225806451612906,0.1518417991469562,0.06901899961225282,0.0,0.44141139976735166,0.6622721985265607,0,0,0,0,0.0,0.677008547008547,0.25057733093905243,5755.0,3200.0,0.5560382276281495,True,276.0416666666667,121.31944444444444
square_root_n18.qasm,square_root_n18,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,32067,0,84,0.4117647058823529,0.20473051570376113,0.09305932531989143,0.0,0.5183404420317953,0.8161302830554479,0,0,0,0,0.0,0.7017543859649122,0.2503473216130706,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,92.72435897435898
square_root_n18.qasm,square_root_n18,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,31665,0,84,0.4117647058823529,0.20473051570376113,0.09305932531989143,0.0,0.5183404420317953,0.8161302830554479,0,0,0,0,0.0,0.7017543859649122,0.2503767890162361,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,92.72435897435898
square_root_n18.qasm,square_root_n18,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten4__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,32193,0,85,0.4166666666666667,0.20429184549356222,0.09285992976980101,0.0,0.5190792040577449,0.8162309793211081,0,0,0,0,0.0,0.6924017211030706,0.25034826590760506,12465.0,8145.0,0.6534296028880866,True,276.0416666666667,84.7051282051282
bv_n19.qasm,bv_n19,0,core_policy_capacity_tenancy__coherence_aware__cq1__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,141.60416666666666,21.9375,-119.66666666666667,-119.66666666666667,0.0,-5744.0,0,0.0,0.5,0.0,22575,0,92,0.5111111111111111,0.13032648939750927,0.05923931336250421,0.0,0.40644900706832715,0.5960148098283407,0,0,0,0,0.0,0.372021521906226,0.14685930746182657,4845.0,1010.0,0.2084623323013416,True,264.15625,232.29166666666666
bv_n19.qasm,bv_n19,1,core_policy_capacity_tenancy__coherence_aware__cq1__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,18.125,18.125,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,21071,0,81,0.45,0.13841754051477598,0.06291706387035272,0.0,0.4068636796949476,0.6081982840800763,0,0,0,0,0.0,0.4499173705471906,0.1433154473147197,1970.0,1010.0,0.5126903553299492,True,264.7916666666667,165.83333333333334
bv_n19.qasm,bv_n19,2,core_policy_capacity_tenancy__coherence_aware__cq1__ten8__res500__reset50__noepr__global__per_operation,core_policy_capacity_tenancy,coherence_aware,1,8,500,50,False,global,per_operation,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,21789,0,83,0.46111111111111114,0.1363142765889492,0.06196103481315873,0.0,0.40549345257106356,0.6037687639731715,0,0,0,0,0.0,0.43447543405984484,0.12592235674861146,3133.0,1010.0,0.3223747207149697,True,276.0416666666667,135.95833333333334
