run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,15,cx,"0,4",module_0,module_1,2075,2075,2185,0,110,110
victim_present,1,17,cx,"0,4",module_0,module_1,2085,2185,2295,100,210,110
victim_present,2,21,cx,"1,5",module_0,module_1,2105,2295,2405,190,300,110
victim_present,3,23,cx,"1,5",module_0,module_1,2115,2405,2515,290,400,110
victim_present,4,35,cx,"2,6",module_0,module_2,2175,2515,2625,340,450,110
victim_present,5,37,cx,"2,6",module_0,module_2,2185,2625,2735,440,550,110
victim_present,6,38,cx,"4,6",module_1,module_2,2190,2735,2845,545,655,110
victim_present,7,40,cx,"4,6",module_1,module_2,2200,2845,2955,645,755,110
victim_present,8,54,cx,"2,7",module_0,module_2,2270,2955,3065,685,795,110
victim_present,9,56,cx,"2,7",module_0,module_2,2280,3065,3175,785,895,110
victim_present,10,61,cx,"2,6",module_0,module_2,2305,3285,3395,980,1090,110
victim_present,11,62,cx,"3,7",module_1,module_2,2310,3395,3505,1085,1195,110
victim_present,12,64,cx,"2,6",module_0,module_2,2320,3505,3615,1185,1295,110
victim_present,13,66,cx,"3,7",module_1,module_2,2330,3615,3725,1285,1395,110
victim_present,14,76,cx,"2,7",module_0,module_2,2380,3725,3835,1345,1455,110
victim_present,15,78,cx,"2,7",module_0,module_2,2390,3835,3945,1445,1555,110
victim_present,16,86,cx,"0,8",module_0,module_2,2430,3945,4055,1515,1625,110
victim_present,17,88,cx,"0,8",module_0,module_2,2440,4055,4165,1615,1725,110
victim_present,18,93,cx,"0,4",module_0,module_1,2465,4165,4275,1700,1810,110
victim_present,19,94,cx,"1,8",module_0,module_2,2470,4275,4385,1805,1915,110
victim_present,20,96,cx,"0,4",module_0,module_1,2480,4385,4495,1905,2015,110
victim_present,21,97,cx,"4,6",module_1,module_2,2485,4495,4605,2010,2120,110
victim_present,22,99,cx,"4,6",module_1,module_2,2495,4605,4715,2110,2220,110
victim_present,23,111,cx,"1,8",module_0,module_2,2555,4715,4825,2160,2270,110
victim_present,24,116,cx,"1,5",module_0,module_1,2580,4825,4935,2245,2355,110
victim_present,25,118,cx,"1,5",module_0,module_1,2590,4935,5045,2345,2455,110
victim_present,26,122,cx,"3,7",module_1,module_2,2610,5045,5155,2435,2545,110
victim_present,27,129,cx,"3,7",module_1,module_2,2645,5155,5265,2510,2620,110
victim_present,28,144,cx,"0,8",module_0,module_2,2720,5375,5485,2655,2765,110
victim_present,29,146,cx,"0,8",module_0,module_2,2730,5485,5595,2755,2865,110
victim_present,30,151,cx,"1,8",module_0,module_2,2755,5595,5705,2840,2950,110
victim_present,31,153,cx,"1,8",module_0,module_2,2765,5705,5815,2940,3050,110
victim_present,32,163,barrier,"0,1,2,3,4,5,6,7,8",module_0,"module_1,module_2",2815,5815,5935,3000,3120,120
