attacker_request_id,probe_id,window_name,observation_duration_ns,round_start_time_ns,request_release_time_ns,actual_arrival_time_ns,service_start_time_ns,victim_on_completion_time_ns,service_time_ns,victim_on_waiting_time_ns,victim_on_turnaround_time_ns,source_module,target_modules,architecture_request_id,baseline_waiting_time_ns,baseline_turnaround_time_ns,baseline_completion_time_ns,excess_waiting_time_ns,excess_turnaround_time_ns,victim_contention_observed
0,0,random_victim_start,20000,20000,20030,20030,29680,29790,110,9650,9760,module_3,module_4,97,0,110,20140,9650,9650,True
1,1,random_victim_start,20000,20420,20450,20450,33970,34080,110,13520,13630,module_3,module_4,136,0,110,20560,13520,13520,True
2,2,random_victim_start,20000,20840,20870,20870,38260,38370,110,17390,17500,module_3,module_4,175,0,110,20980,17390,17390,True
3,3,random_victim_start,20000,21260,21290,21290,42550,42660,110,21260,21370,module_3,module_4,214,0,110,21400,21260,21260,True
4,4,random_victim_start,20000,21680,21710,21710,46620,46730,110,24910,25020,module_3,module_4,251,0,110,21820,24910,24910,True
5,5,random_victim_start,20000,22100,22130,22130,46730,46840,110,24600,24710,module_3,module_4,252,0,110,22240,24600,24600,True
6,6,random_victim_start,20000,22520,22550,22550,46840,46950,110,24290,24400,module_3,module_4,253,0,110,22660,24290,24290,True
7,7,random_victim_start,20000,22940,22970,22970,46950,47060,110,23980,24090,module_3,module_4,254,0,110,23080,23980,23980,True
8,8,random_victim_start,20000,23360,23390,23390,47060,47170,110,23670,23780,module_3,module_4,255,0,110,23500,23670,23670,True
9,9,random_victim_start,20000,23780,23810,23810,47170,47280,110,23360,23470,module_3,module_4,256,0,110,23920,23360,23360,True
10,10,random_victim_start,20000,24200,24230,24230,47280,47390,110,23050,23160,module_3,module_4,257,0,110,24340,23050,23050,True
11,11,random_victim_start,20000,24620,24650,24650,47390,47500,110,22740,22850,module_3,module_4,258,0,110,24760,22740,22740,True
12,12,random_victim_start,20000,25040,25070,25070,47500,47610,110,22430,22540,module_3,module_4,259,0,110,25180,22430,22430,True
13,13,random_victim_start,20000,25460,25490,25490,47610,47720,110,22120,22230,module_3,module_4,260,0,110,25600,22120,22120,True
14,14,random_victim_start,20000,25880,25910,25910,47720,47830,110,21810,21920,module_3,module_4,261,0,110,26020,21810,21810,True
15,15,random_victim_start,20000,26300,26330,26330,47830,47940,110,21500,21610,module_3,module_4,262,0,110,26440,21500,21500,True
16,16,random_victim_start,20000,26720,26750,26750,47940,48050,110,21190,21300,module_3,module_4,263,0,110,26860,21190,21190,True
17,17,random_victim_start,20000,27140,27170,27170,48050,48160,110,20880,20990,module_3,module_4,264,0,110,27280,20880,20880,True
18,18,random_victim_start,20000,27560,27590,27590,48160,48270,110,20570,20680,module_3,module_4,265,0,110,27700,20570,20570,True
19,19,random_victim_start,20000,27980,28010,28010,48270,48380,110,20260,20370,module_3,module_4,266,0,110,28120,20260,20260,True
20,20,random_victim_start,20000,28400,28430,28430,48380,48490,110,19950,20060,module_3,module_4,267,0,110,28540,19950,19950,True
