run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,21,cx,"1,5",module_0,module_1,2105,2105,2215,0,110,110
victim_present,1,23,cx,"1,5",module_0,module_1,2115,2215,2325,100,210,110
victim_present,2,38,cx,"2,7",module_0,module_1,2190,2325,2435,135,245,110
victim_present,3,40,cx,"2,7",module_0,module_1,2200,2435,2545,235,345,110
victim_present,4,44,cx,"0,8",module_0,module_1,2220,2545,2655,325,435,110
victim_present,5,46,cx,"0,8",module_0,module_1,2230,2655,2765,425,535,110
victim_present,6,47,cx,"3,8",module_0,module_1,2235,2765,2875,530,640,110
victim_present,7,49,cx,"3,8",module_0,module_1,2245,2875,2985,630,740,110
victim_present,8,62,cx,"1,9",module_0,module_1,2310,3095,3205,785,895,110
victim_present,9,64,cx,"1,9",module_0,module_1,2320,3205,3315,885,995,110
victim_present,10,69,cx,"1,5",module_0,module_1,2345,3315,3425,970,1080,110
victim_present,11,71,cx,"1,5",module_0,module_1,2355,3425,3535,1070,1180,110
victim_present,12,85,cx,"1,9",module_0,module_1,2425,3535,3645,1110,1220,110
victim_present,13,87,cx,"1,9",module_0,module_1,2435,3645,3755,1210,1320,110
victim_present,14,95,cx,"6,10",module_1,module_2,2475,3755,3865,1280,1390,110
victim_present,15,97,cx,"6,10",module_1,module_2,2485,3865,3975,1380,1490,110
victim_present,16,114,cx,"4,11",module_0,module_2,2570,3975,4085,1405,1515,110
victim_present,17,116,cx,"4,11",module_0,module_2,2580,4085,4195,1505,1615,110
victim_present,18,133,cx,"6,10",module_1,module_2,2665,4195,4305,1530,1640,110
victim_present,19,135,cx,"6,10",module_1,module_2,2675,4305,4415,1630,1740,110
victim_present,20,146,cx,"4,11",module_0,module_2,2730,4525,4635,1795,1905,110
victim_present,21,148,cx,"4,11",module_0,module_2,2740,4635,4745,1895,2005,110
victim_present,22,170,cx,"0,12",module_0,module_2,2850,4745,4855,1895,2005,110
victim_present,23,172,cx,"0,12",module_0,module_2,2860,4855,4965,1995,2105,110
victim_present,24,177,cx,"0,8",module_0,module_1,2885,4965,5075,2080,2190,110
victim_present,25,178,cx,"2,12",module_0,module_2,2890,5075,5185,2185,2295,110
victim_present,26,180,cx,"0,8",module_0,module_1,2900,5185,5295,2285,2395,110
victim_present,27,181,cx,"3,8",module_0,module_1,2905,5295,5405,2390,2500,110
victim_present,28,183,cx,"3,8",module_0,module_1,2915,5405,5515,2490,2600,110
victim_present,29,194,cx,"2,12",module_0,module_2,2970,5515,5625,2545,2655,110
victim_present,30,199,cx,"2,7",module_0,module_1,2995,5625,5735,2630,2740,110
victim_present,31,201,cx,"2,7",module_0,module_1,3005,5735,5845,2730,2840,110
victim_present,32,220,cx,"0,12",module_0,module_2,3100,5845,5955,2745,2855,110
victim_present,33,222,cx,"0,12",module_0,module_2,3110,5955,6065,2845,2955,110
victim_present,34,227,cx,"2,12",module_0,module_2,3135,6175,6285,3040,3150,110
victim_present,35,229,cx,"2,12",module_0,module_2,3145,6285,6395,3140,3250,110
victim_present,36,239,barrier,"0,1,2,3,4,5,6,7,8,9,10,11,12",module_0,"module_1,module_2",3195,6395,6515,3200,3320,120
