tenancy_model,endpoint_lock_scope,actual_sharing_condition,trial_count,mean_node_only_endpoint_wait_ns,mean_node_only_leakage_ns,detection_probability
time_sliced_module_sharing,communication_qubit_specific,time_sliced_shared_module,2160,95.49932484567901,58.374903549382715,0.22125771604938269
time_sliced_module_sharing,module_wide,time_sliced_shared_module,2160,222.65046296296296,66.8605324074074,0.24305555555555555
