run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,9,cx,"0,2",module_0,module_1,1045,1140,1250,95,205,110
victim_present,1,11,cx,"0,2",module_0,module_1,1055,1250,1360,195,305,110
victim_present,2,15,cx,"0,3",module_0,module_1,1075,1360,1470,285,395,110
victim_present,3,17,cx,"0,3",module_0,module_1,1085,1470,1580,385,495,110
victim_present,4,25,cx,"1,4",module_0,module_2,1125,1580,1690,455,565,110
victim_present,5,27,cx,"1,4",module_0,module_2,1135,1690,1800,555,665,110
victim_present,6,28,cx,"2,4",module_1,module_2,1140,1800,1910,660,770,110
victim_present,7,30,cx,"2,4",module_1,module_2,1150,1910,2020,760,870,110
victim_present,8,36,cx,"0,2",module_0,module_1,1180,2020,2130,840,950,110
victim_present,9,38,cx,"0,2",module_0,module_1,1190,2130,2240,940,1050,110
victim_present,10,47,cx,"1,5",module_0,module_2,1235,2240,2350,1005,1115,110
victim_present,11,49,cx,"1,5",module_0,module_2,1245,2350,2460,1105,1215,110
victim_present,12,54,cx,"1,4",module_0,module_2,1270,2460,2570,1190,1300,110
victim_present,13,55,cx,"3,5",module_1,module_2,1275,2570,2680,1295,1405,110
victim_present,14,57,cx,"1,4",module_0,module_2,1285,2680,2790,1395,1505,110
victim_present,15,58,cx,"2,4",module_1,module_2,1290,2790,2900,1500,1610,110
victim_present,16,60,cx,"2,4",module_1,module_2,1300,2900,3010,1600,1710,110
victim_present,17,72,cx,"3,5",module_1,module_2,1360,3010,3120,1650,1760,110
victim_present,18,78,cx,"0,3",module_0,module_1,1390,3120,3230,1730,1840,110
victim_present,19,80,cx,"0,3",module_0,module_1,1400,3230,3340,1830,1940,110
victim_present,20,90,cx,"1,5",module_0,module_2,1450,3340,3450,1890,2000,110
victim_present,21,92,cx,"1,5",module_0,module_2,1460,3560,3670,2100,2210,110
victim_present,22,97,cx,"3,5",module_1,module_2,1485,3670,3780,2185,2295,110
victim_present,23,99,cx,"3,5",module_1,module_2,1495,3780,3890,2285,2395,110
victim_present,24,110,barrier,"0,1,2,3,4,5",module_0,"module_1,module_2",1550,3890,4010,2340,2460,120
